,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,2592379964-131054.jpg,2592380272-354673.jpg,3.0,,,,A11EXIB1MVBZFJ
1,21,,1.0,1.0,2898635427-367120.jpg,2898621427-366486.jpg,3.0,,,,A11EXIB1MVBZFJ
2,22,,1.0,2.0,2458347385-199723.jpg,2458347252-348911.jpg,3.0,,,,A11EXIB1MVBZFJ
3,23,,1.0,3.0,2512875899-126682.jpg,2592380177-354628.jpg,2.0,,,,A11EXIB1MVBZFJ
4,24,,1.0,4.0,2238481928-19949.jpg,2883264367-365620.jpg,1.0,,,,A11EXIB1MVBZFJ
5,25,,1.0,5.0,2238572663-35822.jpg,2238571930-184143.jpg,2.0,,,,A11EXIB1MVBZFJ
6,26,,1.0,6.0,2449442529-124445.jpg,2986408373-73286.jpg,2.0,,,,A11EXIB1MVBZFJ
7,27,,1.0,7.0,2898617468-68274.jpg,2864906345-212360.jpg,1.0,,,,A11EXIB1MVBZFJ
8,28,,1.0,8.0,2981241414-145842.jpg,2856919327-359676.jpg,1.0,,,,A11EXIB1MVBZFJ
9,29,,1.0,9.0,2449441881-272368.jpg,2449441881-272367.jpg,3.0,,,,A11EXIB1MVBZFJ
10,30,,1.0,10.0,2238481198-19822.jpg,2862691449-137104.jpg,1.0,,,,A11EXIB1MVBZFJ
11,31,,1.0,11.0,2868475410-213219.jpg,2238480803-19739.jpg,2.0,,,,A11EXIB1MVBZFJ
12,32,left,1.0,12.0,left.jpg,,,left,0.917,,A11EXIB1MVBZFJ
13,33,,1.0,13.0,2898618390-216538.jpg,2575120609-129862.jpg,3.0,,,,A11EXIB1MVBZFJ
14,34,,1.0,14.0,2901939379-143479.jpg,2981240424-145794.jpg,3.0,,,,A11EXIB1MVBZFJ
15,35,,1.0,15.0,2883268412-365898.jpg,2984615361-295510.jpg,2.0,,,,A11EXIB1MVBZFJ
16,36,,1.0,16.0,2898634397-367080.jpg,2901934408-69289.jpg,2.0,,,,A11EXIB1MVBZFJ
17,37,,1.0,17.0,2874307433-66280.jpg,2981246400-220365.jpg,2.0,,,,A11EXIB1MVBZFJ
18,38,,1.0,18.0,2238425482-313537.jpg,2238471391-240918.jpg,1.0,,,,A11EXIB1MVBZFJ
19,39,,1.0,19.0,2964223381-294447.jpg,2901941438-69836.jpg,2.0,,,,A11EXIB1MVBZFJ
20,40,,1.0,20.0,2898635428-69104.jpg,2446759803-49250.jpg,1.0,,,,A11EXIB1MVBZFJ
21,41,right,1.0,21.0,right.jpg,,,right,1.089,,A11EXIB1MVBZFJ
22,42,,1.0,22.0,2901939379-143480.jpg,2901942428-69919.jpg,1.0,,,,A11EXIB1MVBZFJ
23,43,,1.0,23.0,2592380177-354626.jpg,2986408339-146952.jpg,1.0,,,,A11EXIB1MVBZFJ
24,44,,1.0,24.0,2883268471-290842.jpg,2883268471-290843.jpg,1.0,,,,A11EXIB1MVBZFJ
25,45,,1.0,25.0,2874302418-65978.jpg,2238481198-19823.jpg,2.0,,,,A11EXIB1MVBZFJ
26,46,,1.0,26.0,2238580740-186218.jpg,2238521193-26285.jpg,2.0,,,,A11EXIB1MVBZFJ
27,47,,1.0,27.0,2901947423-70311.jpg,2238573447-333826.jpg,2.0,,,,A11EXIB1MVBZFJ
28,48,,1.0,28.0,2238428357-313623.jpg,2238499057-320266.jpg,1.0,,,,A11EXIB1MVBZFJ
29,49,,1.0,29.0,2964213381-294060.jpg,2458348012-349114.jpg,2.0,,,,A11EXIB1MVBZFJ
30,50,,1.0,30.0,2898618444-142233.jpg,2898618444-142232.jpg,3.0,,,,A11EXIB1MVBZFJ
31,51,,1.0,31.0,2238560245-182099.jpg,2238480980-168129.jpg,3.0,,,,A11EXIB1MVBZFJ
32,52,left,1.0,32.0,left.jpg,,,left,0.979,,A11EXIB1MVBZFJ
33,53,,1.0,33.0,2864910426-287204.jpg,2864902304-137862.jpg,1.0,,,,A11EXIB1MVBZFJ
34,54,,1.0,34.0,2460547508-51571.jpg,2901941438-69835.jpg,3.0,,,,A11EXIB1MVBZFJ
35,55,,1.0,35.0,2874303365-214262.jpg,2864911457-362260.jpg,3.0,,,,A11EXIB1MVBZFJ
36,56,,1.0,36.0,2446759347-347016.jpg,2238569117-333045.jpg,3.0,,,,A11EXIB1MVBZFJ
37,57,left,1.0,37.0,left.jpg,,,left,1.087,,A11EXIB1MVBZFJ
38,58,,1.0,38.0,2592380177-354629.jpg,2512875587-350044.jpg,3.0,,,,A11EXIB1MVBZFJ
39,59,,1.0,39.0,2898624426-291546.jpg,2981235446-294900.jpg,3.0,,,,A11EXIB1MVBZFJ
40,60,,1.0,40.0,2986451363-73599.jpg,2901939327-367669.jpg,1.0,,,,A11EXIB1MVBZFJ
41,61,,1.0,41.0,2964218374-144967.jpg,2964218374-144968.jpg,1.0,,,,A11EXIB1MVBZFJ
42,62,,1.0,42.0,2874301407-363895.jpg,2986397322-371109.jpg,2.0,,,,A11EXIB1MVBZFJ
43,63,,1.0,43.0,2238480677-317399.jpg,2238573546-258454.jpg,2.0,,,,A11EXIB1MVBZFJ
44,64,,1.0,44.0,2874299429-139695.jpg,2901942443-69923.jpg,2.0,,,,A11EXIB1MVBZFJ
45,65,,1.0,45.0,2452380832-348593.jpg,2449442181-272436.jpg,3.0,,,,A11EXIB1MVBZFJ
46,66,,1.0,46.0,2575120738-55529.jpg,2575120738-55528.jpg,2.0,,,,A11EXIB1MVBZFJ
47,67,,1.0,47.0,2901948350-218459.jpg,2417208001-267065.jpg,2.0,,,,A11EXIB1MVBZFJ
48,68,,1.0,48.0,2864907432-362042.jpg,2864901420-212147.jpg,1.0,,,,A11EXIB1MVBZFJ
49,69,,1.0,49.0,2446759803-49249.jpg,2446760601-272099.jpg,1.0,,,,A11EXIB1MVBZFJ
50,70,,1.0,50.0,2901952513-70703.jpg,2238481198-19821.jpg,3.0,,,,A11EXIB1MVBZFJ
51,71,,1.0,51.0,2901941401-292798.jpg,2981243412-370222.jpg,2.0,,,,A11EXIB1MVBZFJ
52,72,,1.0,52.0,2981231403-71642.jpg,2274829821-263682.jpg,1.0,,,,A11EXIB1MVBZFJ
53,73,right,1.0,53.0,right.jpg,,,right,1.621,,A11EXIB1MVBZFJ
54,74,,1.0,54.0,2460547467-349422.jpg,2868487415-213924.jpg,2.0,,,,A11EXIB1MVBZFJ
55,75,,1.0,55.0,2446758985-197609.jpg,2981240424-145795.jpg,1.0,,,,A11EXIB1MVBZFJ
56,76,,1.0,56.0,2898633421-291973.jpg,2238550049-105691.jpg,3.0,,,,A11EXIB1MVBZFJ
57,77,,1.0,57.0,2874302418-65979.jpg,2238578544-111698.jpg,3.0,,,,A11EXIB1MVBZFJ
58,78,,1.0,58.0,2452381505-199546.jpg,2994401319-148290.jpg,3.0,,,,A11EXIB1MVBZFJ
59,79,,1.0,59.0,2868474407-362883.jpg,2238516618-25604.jpg,1.0,,,,A11EXIB1MVBZFJ
60,80,,1.0,60.0,2883256307-365057.jpg,2864904453-63933.jpg,3.0,,,,A11EXIB1MVBZFJ
61,81,,1.0,61.0,2460547467-349421.jpg,2452380166-273110.jpg,2.0,,,,A11EXIB1MVBZFJ
62,82,,1.0,62.0,2449442529-124446.jpg,2898632385-217139.jpg,3.0,,,,A11EXIB1MVBZFJ
63,83,,1.0,63.0,2883254439-140941.jpg,2446760844-124088.jpg,1.0,,,,A11EXIB1MVBZFJ
64,84,,1.0,64.0,2964216465-219242.jpg,2238544191-252422.jpg,1.0,,,,A11EXIB1MVBZFJ
65,20,,1.0,0.0,2898635428-69104.jpg,2898625336-291572.jpg,3.0,,,,A1F9KLZGHE9DTA
66,21,,1.0,1.0,2452380832-348593.jpg,2449442181-272436.jpg,3.0,,,,A1F9KLZGHE9DTA
67,22,,1.0,2.0,2446759803-49249.jpg,2446760601-272099.jpg,1.0,,,,A1F9KLZGHE9DTA
68,23,,1.0,3.0,2898617468-68274.jpg,2864906345-212360.jpg,1.0,,,,A1F9KLZGHE9DTA
69,24,,1.0,4.0,2986451363-73599.jpg,2901939327-367669.jpg,1.0,,,,A1F9KLZGHE9DTA
70,25,,1.0,5.0,2592380177-354626.jpg,2238117096-228518.jpg,3.0,,,,A1F9KLZGHE9DTA
71,26,,1.0,6.0,2238428357-313623.jpg,2984615361-295509.jpg,2.0,,,,A1F9KLZGHE9DTA
72,27,,1.0,7.0,2874307433-66280.jpg,2986447306-296584.jpg,1.0,,,,A1F9KLZGHE9DTA
73,28,,1.0,8.0,2864907432-362042.jpg,2864901420-212147.jpg,1.0,,,,A1F9KLZGHE9DTA
74,29,,1.0,9.0,2238572663-35822.jpg,2864903351-286874.jpg,3.0,,,,A1F9KLZGHE9DTA
75,30,,1.0,10.0,2449442529-124445.jpg,2986408373-73286.jpg,2.0,,,,A1F9KLZGHE9DTA
76,31,,1.0,11.0,2964213381-294060.jpg,2981244394-145974.jpg,1.0,,,,A1F9KLZGHE9DTA
77,32,,1.0,12.0,2898635427-367120.jpg,2868479517-363220.jpg,2.0,,,,A1F9KLZGHE9DTA
78,33,right,1.0,13.0,right.jpg,,,right,0.6338,,A1F9KLZGHE9DTA
79,34,,1.0,14.0,2901947423-70311.jpg,2238577590-185467.jpg,3.0,,,,A1F9KLZGHE9DTA
80,35,,1.0,15.0,2592379964-131054.jpg,2575963989-130576.jpg,1.0,,,,A1F9KLZGHE9DTA
81,36,left,1.0,16.0,left.jpg,,,left,0.6201,,A1F9KLZGHE9DTA
82,37,,1.0,17.0,2868474407-362883.jpg,2238516618-25604.jpg,1.0,,,,A1F9KLZGHE9DTA
83,38,,1.0,18.0,2458347385-199723.jpg,2238480434-93829.jpg,1.0,,,,A1F9KLZGHE9DTA
84,39,,1.0,19.0,2964223381-294447.jpg,2427874231-269884.jpg,1.0,,,,A1F9KLZGHE9DTA
85,40,,1.0,20.0,2449441881-272368.jpg,2883268412-365899.jpg,1.0,,,,A1F9KLZGHE9DTA
86,41,,1.0,21.0,2898618444-142233.jpg,2238555262-330312.jpg,2.0,,,,A1F9KLZGHE9DTA
87,42,,1.0,22.0,2883268471-290842.jpg,2883268471-290843.jpg,1.0,,,,A1F9KLZGHE9DTA
88,43,,1.0,23.0,2868475410-213219.jpg,2238480803-19739.jpg,2.0,,,,A1F9KLZGHE9DTA
89,44,,1.0,24.0,2452381505-199546.jpg,2994401319-148290.jpg,3.0,,,,A1F9KLZGHE9DTA
90,45,,1.0,25.0,2864910426-287204.jpg,2864902304-137862.jpg,1.0,,,,A1F9KLZGHE9DTA
91,46,,1.0,26.0,2874299429-139695.jpg,2901942443-69923.jpg,2.0,,,,A1F9KLZGHE9DTA
92,47,,1.0,27.0,2446759347-347016.jpg,2901951350-218702.jpg,2.0,,,,A1F9KLZGHE9DTA
93,48,,1.0,28.0,2981241414-145842.jpg,2427873848-47312.jpg,3.0,,,,A1F9KLZGHE9DTA
94,49,,1.0,29.0,2874302418-65979.jpg,2413147898-43548.jpg,1.0,,,,A1F9KLZGHE9DTA
95,50,,1.0,30.0,2238481198-19822.jpg,2901946436-293242.jpg,2.0,,,,A1F9KLZGHE9DTA
96,51,,1.0,31.0,2964216465-219242.jpg,2898619327-366362.jpg,3.0,,,,A1F9KLZGHE9DTA
97,52,right,1.0,32.0,right.jpg,,,right,0.6166,,A1F9KLZGHE9DTA
98,53,,1.0,33.0,2898634397-367080.jpg,2901934408-69289.jpg,2.0,,,,A1F9KLZGHE9DTA
99,54,,1.0,34.0,2460547467-349422.jpg,2864909447-362146.jpg,3.0,,,,A1F9KLZGHE9DTA
100,55,,1.0,35.0,2901941401-292798.jpg,2898618327-366317.jpg,1.0,,,,A1F9KLZGHE9DTA
101,56,,1.0,36.0,2898633421-291973.jpg,2238550049-105691.jpg,3.0,,,,A1F9KLZGHE9DTA
102,57,,1.0,37.0,2592380177-354629.jpg,2579432534-130704.jpg,2.0,,,,A1F9KLZGHE9DTA
103,58,,1.0,38.0,2901939379-143480.jpg,2981229442-369621.jpg,2.0,,,,A1F9KLZGHE9DTA
104,59,,1.0,39.0,2874303365-214262.jpg,2609793677-355397.jpg,1.0,,,,A1F9KLZGHE9DTA
105,60,,1.0,40.0,2512875899-126682.jpg,2986447332-371497.jpg,3.0,,,,A1F9KLZGHE9DTA
