,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,left,1.0,28.483,0.0,flower1.jpg,flower1_pair.jpg,left,A11EXIB1MVBZFJ
1,5,1.0,flower2.jpg,,,,13.0,right,1.0,15.897,1.0,flower2_pair.jpg,flower2.jpg,right,A11EXIB1MVBZFJ
2,6,2.0,left.jpg,left,1.156,left,14.0,left,1.0,2.285,2.0,flower3.jpg,flower3_pair.jpg,left,A11EXIB1MVBZFJ
3,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.122,3.0,flower4.jpg,flower4_pair.jpg,left,A11EXIB1MVBZFJ
4,8,4.0,flower4.jpg,,,,16.0,right,1.0,9.966,4.0,flower5_pair.jpg,flower5.jpg,right,A11EXIB1MVBZFJ
5,9,5.0,flower5.jpg,,,,17.0,left,1.0,35.991,5.0,flower6.jpg,flower6_pair.jpg,left,A11EXIB1MVBZFJ
6,10,6.0,flower6.jpg,,,,,,,,,,,,A11EXIB1MVBZFJ
7,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.7404,0.0,flower1.jpg,flower1_pair.jpg,left,A1F9KLZGHE9DTA
8,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.0799,1.0,flower2_pair.jpg,flower2.jpg,right,A1F9KLZGHE9DTA
9,6,2.0,left.jpg,left,0.5979,left,14.0,left,1.0,1.2126,2.0,flower3.jpg,flower3_pair.jpg,left,A1F9KLZGHE9DTA
10,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.167,3.0,flower4.jpg,flower4_pair.jpg,left,A1F9KLZGHE9DTA
11,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.0874,4.0,flower5_pair.jpg,flower5.jpg,right,A1F9KLZGHE9DTA
12,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.0284,5.0,flower6.jpg,flower6_pair.jpg,left,A1F9KLZGHE9DTA
13,10,6.0,flower6.jpg,,,,,,,,,,,,A1F9KLZGHE9DTA
14,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.9304,0.0,flower1.jpg,flower1_pair.jpg,left,A1LCUPRZ0I8S3I
15,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.9959,1.0,flower2_pair.jpg,flower2.jpg,right,A1LCUPRZ0I8S3I
16,6,2.0,left.jpg,left,0.9871,left,14.0,left,1.0,1.9216,2.0,flower3.jpg,flower3_pair.jpg,left,A1LCUPRZ0I8S3I
17,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.7915,3.0,flower4.jpg,flower4_pair.jpg,left,A1LCUPRZ0I8S3I
18,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6093,4.0,flower5_pair.jpg,flower5.jpg,right,A1LCUPRZ0I8S3I
19,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.8669,5.0,flower6.jpg,flower6_pair.jpg,left,A1LCUPRZ0I8S3I
20,10,6.0,flower6.jpg,,,,,,,,,,,,A1LCUPRZ0I8S3I
21,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.4775,0.0,flower1.jpg,flower1_pair.jpg,left,A1OOCYEFLAJD98
22,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.8283,1.0,flower2_pair.jpg,flower2.jpg,right,A1OOCYEFLAJD98
23,6,2.0,left.jpg,left,0.5116,left,14.0,left,1.0,1.2193,2.0,flower3.jpg,flower3_pair.jpg,left,A1OOCYEFLAJD98
24,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.2543,3.0,flower4.jpg,flower4_pair.jpg,left,A1OOCYEFLAJD98
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.2712,4.0,flower5_pair.jpg,flower5.jpg,right,A1OOCYEFLAJD98
26,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.5149,5.0,flower6.jpg,flower6_pair.jpg,left,A1OOCYEFLAJD98
27,10,6.0,flower6.jpg,,,,,,,,,,,,A1OOCYEFLAJD98
28,4,0.0,flower1.jpg,,,,12.0,left,1.0,16.9655,0.0,flower1.jpg,flower1_pair.jpg,left,A1U0FDPQ953KXX
29,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.3118,1.0,flower2_pair.jpg,flower2.jpg,right,A1U0FDPQ953KXX
30,6,2.0,left.jpg,left,1.1286,left,14.0,left,1.0,4.8156,2.0,flower3.jpg,flower3_pair.jpg,left,A1U0FDPQ953KXX
