target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
badlands_24.jpg,badlands_53.jpg,1,badlands_24.jpg,badlands_53.jpg,left,badlands,badlands_24.jpg,bridge_48.jpg,mountain_24.jpg,golf_course_88.jpg,0,golf_course_88.jpg,golf_course_88.jpg
badlands_70.jpg,badlands_119.jpg,1,badlands_119.jpg,badlands_70.jpg,right,badlands,badlands_70.jpg,golf_course_206.jpg,playground_193.jpg,mountain_132.jpg,0,mountain_132.jpg,mountain_132.jpg
badlands_113.jpg,badlands_225.jpg,0,badlands_113.jpg,badlands_225.jpg,left,badlands,mountain_12.jpg,badlands_113.jpg,bridge_9.jpg,highway_23.jpg,1,highway_23.jpg,highway_23.jpg
bridge_108.jpg,bridge_148.jpg,1,bridge_108.jpg,bridge_148.jpg,left,bridge,playground_172.jpg,bridge_108.jpg,badlands_99.jpg,mountain_199.jpg,1,mountain_199.jpg,mountain_199.jpg
highway_273.jpg,highway_171.jpg,1,highway_171.jpg,highway_273.jpg,right,highway,badlands_75.jpg,highway_273.jpg,playground_46.jpg,golf_course_159.jpg,1,golf_course_159.jpg,golf_course_159.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_65.jpg,bridge_181.jpg,left,bridge,highway_179.jpg,badlands_45.jpg,bridge_65.jpg,playground_7.jpg,2,playground_7.jpg,playground_7.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_211.jpg,bridge_256.jpg,right,bridge,golf_course_102.jpg,highway_25.jpg,bridge_256.jpg,playground_90.jpg,2,playground_90.jpg,playground_90.jpg
highway_415.jpg,highway_174.jpg,1,highway_174.jpg,highway_415.jpg,right,highway,highway_415.jpg,golf_course_173.jpg,badlands_177.jpg,playground_66.jpg,0,playground_66.jpg,playground_66.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_163.jpg,bridge_172.jpg,right,bridge,bridge_172.jpg,highway_319.jpg,golf_course_337.jpg,playground_13.jpg,0,playground_13.jpg,playground_13.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_123.jpg,golf_course_193.jpg,right,golf,mountain_84.jpg,highway_147.jpg,golf_course_193.jpg,playground_168.jpg,2,playground_168.jpg,playground_168.jpg
mountain_230.jpg,mountain_97.jpg,1,mountain_97.jpg,mountain_230.jpg,right,mountain,mountain_230.jpg,highway_12.jpg,bridge_206.jpg,playground_181.jpg,0,playground_181.jpg,playground_181.jpg
golf_course_87.jpg,golf_course_130.jpg,0,golf_course_87.jpg,golf_course_130.jpg,left,golf,badlands_176.jpg,golf_course_87.jpg,playground_249.jpg,bridge_169.jpg,1,bridge_169.jpg,bridge_169.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_205.jpg,bridge_250.jpg,right,bridge,bridge_250.jpg,playground_173.jpg,golf_course_60.jpg,highway_402.jpg,0,highway_402.jpg,highway_402.jpg
playground_257.jpg,playground_214.jpg,0,playground_257.jpg,playground_214.jpg,left,playground,highway_13.jpg,bridge_106.jpg,playground_257.jpg,mountain_4.jpg,2,mountain_4.jpg,mountain_4.jpg
mountain_110.jpg,mountain_157.jpg,0,mountain_157.jpg,mountain_110.jpg,right,mountain,highway_336.jpg,playground_95.jpg,mountain_110.jpg,badlands_59.jpg,2,badlands_59.jpg,badlands_59.jpg
badlands_23.jpg,badlands_101.jpg,1,badlands_101.jpg,badlands_23.jpg,right,badlands,bridge_19.jpg,badlands_23.jpg,golf_course_321.jpg,playground_124.jpg,1,playground_124.jpg,playground_124.jpg
mountain_101.jpg,mountain_171.jpg,0,mountain_101.jpg,mountain_171.jpg,left,mountain,highway_234.jpg,golf_course_152.jpg,mountain_101.jpg,playground_80.jpg,2,playground_80.jpg,playground_80.jpg
badlands_21.jpg,badlands_1.jpg,0,badlands_21.jpg,badlands_1.jpg,left,badlands,golf_course_319.jpg,badlands_21.jpg,highway_166.jpg,mountain_162.jpg,1,mountain_162.jpg,mountain_162.jpg
badlands_184.jpg,badlands_228.jpg,0,badlands_184.jpg,badlands_228.jpg,left,badlands,golf_course_57.jpg,mountain_204.jpg,badlands_184.jpg,highway_175.jpg,2,highway_175.jpg,highway_175.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_195.jpg,golf_course_25.jpg,left,golf,golf_course_195.jpg,highway_114.jpg,bridge_179.jpg,badlands_31.jpg,0,badlands_31.jpg,badlands_31.jpg
playground_219.jpg,playground_21.jpg,0,playground_219.jpg,playground_21.jpg,left,playground,bridge_80.jpg,playground_219.jpg,golf_course_204.jpg,badlands_89.jpg,1,badlands_89.jpg,badlands_89.jpg
mountain_57.jpg,mountain_138.jpg,1,mountain_57.jpg,mountain_138.jpg,left,mountain,bridge_204.jpg,badlands_58.jpg,mountain_57.jpg,playground_42.jpg,2,playground_42.jpg,playground_42.jpg
highway_177.jpg,highway_87.jpg,0,highway_87.jpg,highway_177.jpg,right,highway,mountain_233.jpg,golf_course_21.jpg,highway_177.jpg,bridge_10.jpg,2,bridge_10.jpg,bridge_10.jpg
highway_359.jpg,highway_389.jpg,0,highway_389.jpg,highway_359.jpg,right,highway,highway_359.jpg,badlands_64.jpg,playground_52.jpg,golf_course_198.jpg,0,golf_course_198.jpg,golf_course_198.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_217.jpg,golf_course_35.jpg,left,golf,playground_191.jpg,golf_course_217.jpg,mountain_26.jpg,badlands_152.jpg,1,badlands_152.jpg,badlands_152.jpg
bridge_128.jpg,bridge_61.jpg,0,bridge_128.jpg,bridge_61.jpg,left,bridge,golf_course_1.jpg,highway_144.jpg,bridge_128.jpg,mountain_214.jpg,2,mountain_214.jpg,mountain_214.jpg
