target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
golf_course_78.jpg,golf_course_134.jpg,0,golf_course_134.jpg,golf_course_78.jpg,right,golf,golf_course_78.jpg,mountain_71.jpg,badlands_136.jpg,bridge_52.jpg,0,bridge_52.jpg,bridge_52.jpg
highway_394.jpg,highway_204.jpg,0,highway_394.jpg,highway_204.jpg,left,highway,badlands_99.jpg,mountain_160.jpg,highway_394.jpg,bridge_230.jpg,2,bridge_230.jpg,bridge_230.jpg
playground_117.jpg,playground_167.jpg,0,playground_117.jpg,playground_167.jpg,left,playground,golf_course_21.jpg,playground_117.jpg,mountain_161.jpg,bridge_25.jpg,1,bridge_25.jpg,bridge_25.jpg
mountain_154.jpg,mountain_95.jpg,1,mountain_95.jpg,mountain_154.jpg,right,mountain,bridge_218.jpg,mountain_154.jpg,golf_course_223.jpg,badlands_216.jpg,1,badlands_216.jpg,badlands_216.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_3.jpg,badlands_24.jpg,right,badlands,badlands_24.jpg,mountain_126.jpg,bridge_123.jpg,highway_248.jpg,0,highway_248.jpg,highway_248.jpg
badlands_113.jpg,badlands_203.jpg,1,badlands_113.jpg,badlands_203.jpg,left,badlands,badlands_113.jpg,playground_200.jpg,highway_147.jpg,golf_course_156.jpg,0,golf_course_156.jpg,golf_course_156.jpg
bridge_108.jpg,bridge_148.jpg,1,bridge_148.jpg,bridge_108.jpg,right,bridge,bridge_108.jpg,badlands_218.jpg,mountain_212.jpg,highway_325.jpg,0,highway_325.jpg,highway_325.jpg
bridge_202.jpg,bridge_31.jpg,0,bridge_202.jpg,bridge_31.jpg,left,bridge,highway_196.jpg,mountain_202.jpg,bridge_202.jpg,playground_36.jpg,2,playground_36.jpg,playground_36.jpg
highway_209.jpg,highway_122.jpg,1,highway_209.jpg,highway_122.jpg,left,highway,playground_54.jpg,highway_209.jpg,golf_course_33.jpg,bridge_19.jpg,1,bridge_19.jpg,bridge_19.jpg
bridge_172.jpg,bridge_17.jpg,0,bridge_17.jpg,bridge_172.jpg,right,bridge,mountain_84.jpg,bridge_172.jpg,badlands_2.jpg,highway_75.jpg,1,highway_75.jpg,highway_75.jpg
bridge_128.jpg,bridge_61.jpg,0,bridge_61.jpg,bridge_128.jpg,right,bridge,badlands_180.jpg,highway_234.jpg,bridge_128.jpg,golf_course_229.jpg,2,golf_course_229.jpg,golf_course_229.jpg
