target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
bridge_250.jpg,bridge_205.jpg,1,bridge_250.jpg,bridge_205.jpg,left,bridge,bridge_250.jpg,mountain_34.jpg,badlands_149.jpg,highway_227.jpg,0,highway_227.jpg,highway_227.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_23.jpg,badlands_114.jpg,left,badlands,badlands_23.jpg,mountain_66.jpg,highway_37.jpg,golf_course_1.jpg,0,golf_course_1.jpg,golf_course_1.jpg
playground_144.jpg,playground_137.jpg,0,playground_144.jpg,playground_137.jpg,left,playground,playground_144.jpg,bridge_130.jpg,mountain_228.jpg,golf_course_320.jpg,0,golf_course_320.jpg,golf_course_320.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_214.jpg,golf_course_312.jpg,left,golf,golf_course_214.jpg,highway_325.jpg,playground_95.jpg,badlands_176.jpg,0,badlands_176.jpg,badlands_176.jpg
bridge_256.jpg,bridge_54.jpg,0,bridge_256.jpg,bridge_54.jpg,left,bridge,highway_25.jpg,playground_25.jpg,bridge_256.jpg,badlands_59.jpg,2,badlands_59.jpg,badlands_59.jpg
golf_course_78.jpg,golf_course_134.jpg,0,golf_course_134.jpg,golf_course_78.jpg,right,golf,mountain_307.jpg,golf_course_78.jpg,highway_147.jpg,bridge_49.jpg,1,bridge_49.jpg,bridge_49.jpg
playground_131.jpg,playground_43.jpg,0,playground_131.jpg,playground_43.jpg,left,playground,playground_131.jpg,golf_course_290.jpg,bridge_264.jpg,highway_261.jpg,0,highway_261.jpg,highway_261.jpg
badlands_21.jpg,badlands_98.jpg,1,badlands_98.jpg,badlands_21.jpg,right,badlands,badlands_21.jpg,bridge_239.jpg,golf_course_152.jpg,highway_196.jpg,0,highway_196.jpg,highway_196.jpg
bridge_128.jpg,bridge_61.jpg,0,bridge_61.jpg,bridge_128.jpg,right,bridge,mountain_199.jpg,golf_course_27.jpg,bridge_128.jpg,playground_3.jpg,2,playground_3.jpg,playground_3.jpg
badlands_70.jpg,badlands_102.jpg,0,badlands_70.jpg,badlands_102.jpg,left,badlands,bridge_26.jpg,mountain_179.jpg,badlands_70.jpg,golf_course_166.jpg,2,golf_course_166.jpg,golf_course_166.jpg
mountain_154.jpg,mountain_95.jpg,1,mountain_95.jpg,mountain_154.jpg,right,mountain,bridge_263.jpg,mountain_154.jpg,playground_5.jpg,golf_course_102.jpg,1,golf_course_102.jpg,golf_course_102.jpg
badlands_24.jpg,badlands_53.jpg,1,badlands_24.jpg,badlands_53.jpg,left,badlands,badlands_24.jpg,playground_80.jpg,mountain_280.jpg,bridge_25.jpg,0,bridge_25.jpg,bridge_25.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_230.jpg,mountain_184.jpg,left,mountain,mountain_230.jpg,badlands_27.jpg,highway_319.jpg,playground_249.jpg,0,playground_249.jpg,playground_249.jpg
highway_415.jpg,highway_174.jpg,1,highway_174.jpg,highway_415.jpg,right,highway,mountain_91.jpg,highway_415.jpg,badlands_186.jpg,bridge_132.jpg,1,bridge_132.jpg,bridge_132.jpg
playground_10.jpg,playground_12.jpg,1,playground_12.jpg,playground_10.jpg,right,playground,badlands_30.jpg,playground_10.jpg,mountain_161.jpg,golf_course_33.jpg,1,golf_course_33.jpg,golf_course_33.jpg
highway_177.jpg,highway_87.jpg,0,highway_177.jpg,highway_87.jpg,left,highway,highway_177.jpg,golf_course_42.jpg,mountain_292.jpg,playground_46.jpg,0,playground_46.jpg,playground_46.jpg
golf_course_195.jpg,golf_course_2.jpg,1,golf_course_2.jpg,golf_course_195.jpg,right,golf,playground_6.jpg,golf_course_195.jpg,badlands_174.jpg,bridge_78.jpg,1,bridge_78.jpg,bridge_78.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_114.jpg,golf_course_331.jpg,right,golf,mountain_204.jpg,playground_70.jpg,golf_course_331.jpg,highway_18.jpg,2,highway_18.jpg,highway_18.jpg
highway_273.jpg,highway_384.jpg,0,highway_384.jpg,highway_273.jpg,right,highway,mountain_115.jpg,highway_273.jpg,playground_13.jpg,golf_course_258.jpg,1,golf_course_258.jpg,golf_course_258.jpg
golf_course_87.jpg,golf_course_161.jpg,1,golf_course_161.jpg,golf_course_87.jpg,right,golf,golf_course_87.jpg,playground_200.jpg,highway_263.jpg,mountain_224.jpg,0,mountain_224.jpg,mountain_224.jpg
mountain_123.jpg,mountain_94.jpg,0,mountain_94.jpg,mountain_123.jpg,right,mountain,highway_336.jpg,mountain_123.jpg,bridge_204.jpg,badlands_31.jpg,1,badlands_31.jpg,badlands_31.jpg
badlands_52.jpg,badlands_94.jpg,0,badlands_52.jpg,badlands_94.jpg,left,badlands,playground_52.jpg,badlands_52.jpg,bridge_123.jpg,mountain_24.jpg,1,mountain_24.jpg,mountain_24.jpg
golf_course_15.jpg,golf_course_97.jpg,1,golf_course_97.jpg,golf_course_15.jpg,right,golf,highway_114.jpg,golf_course_15.jpg,mountain_233.jpg,playground_241.jpg,1,playground_241.jpg,playground_241.jpg
playground_240.jpg,playground_40.jpg,1,playground_40.jpg,playground_240.jpg,right,playground,playground_240.jpg,mountain_26.jpg,golf_course_337.jpg,bridge_48.jpg,0,bridge_48.jpg,bridge_48.jpg
