target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
playground_257.jpg,playground_215.jpg,1,playground_257.jpg,playground_215.jpg,left,playground,badlands_64.jpg,mountain_107.jpg,playground_257.jpg,bridge_34.jpg,2,bridge_34.jpg,bridge_34.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_160.jpg,golf_course_188.jpg,right,golf,golf_course_188.jpg,playground_41.jpg,mountain_296.jpg,highway_166.jpg,0,highway_166.jpg,highway_166.jpg
bridge_172.jpg,bridge_17.jpg,0,bridge_17.jpg,bridge_172.jpg,right,bridge,bridge_172.jpg,playground_241.jpg,badlands_38.jpg,mountain_34.jpg,0,mountain_34.jpg,mountain_34.jpg
highway_415.jpg,highway_60.jpg,0,highway_60.jpg,highway_415.jpg,right,highway,golf_course_321.jpg,highway_415.jpg,playground_108.jpg,bridge_10.jpg,1,bridge_10.jpg,bridge_10.jpg
highway_273.jpg,highway_171.jpg,1,highway_171.jpg,highway_273.jpg,right,highway,highway_273.jpg,mountain_44.jpg,bridge_52.jpg,golf_course_166.jpg,0,golf_course_166.jpg,golf_course_166.jpg
mountain_230.jpg,mountain_97.jpg,1,mountain_97.jpg,mountain_230.jpg,right,mountain,mountain_230.jpg,badlands_2.jpg,highway_147.jpg,bridge_162.jpg,0,bridge_162.jpg,bridge_162.jpg
bridge_128.jpg,bridge_61.jpg,0,bridge_61.jpg,bridge_128.jpg,right,bridge,bridge_128.jpg,playground_181.jpg,highway_261.jpg,badlands_216.jpg,0,badlands_216.jpg,badlands_216.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_250.jpg,bridge_205.jpg,left,bridge,badlands_27.jpg,mountain_166.jpg,bridge_250.jpg,playground_158.jpg,2,playground_158.jpg,playground_158.jpg
highway_359.jpg,highway_389.jpg,0,highway_359.jpg,highway_389.jpg,left,highway,highway_359.jpg,badlands_136.jpg,bridge_123.jpg,mountain_12.jpg,0,mountain_12.jpg,mountain_12.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_214.jpg,golf_course_312.jpg,left,golf,golf_course_214.jpg,playground_173.jpg,mountain_233.jpg,bridge_263.jpg,0,bridge_263.jpg,bridge_263.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_24.jpg,badlands_3.jpg,left,badlands,badlands_24.jpg,bridge_182.jpg,highway_319.jpg,golf_course_329.jpg,0,golf_course_329.jpg,golf_course_329.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_217.jpg,golf_course_35.jpg,left,golf,playground_259.jpg,golf_course_217.jpg,bridge_2.jpg,mountain_301.jpg,1,mountain_301.jpg,mountain_301.jpg
playground_144.jpg,playground_137.jpg,0,playground_144.jpg,playground_137.jpg,left,playground,golf_course_204.jpg,playground_144.jpg,bridge_124.jpg,mountain_253.jpg,1,mountain_253.jpg,mountain_253.jpg
badlands_52.jpg,badlands_63.jpg,1,badlands_63.jpg,badlands_52.jpg,right,badlands,badlands_52.jpg,golf_course_325.jpg,highway_159.jpg,mountain_66.jpg,0,mountain_66.jpg,mountain_66.jpg
