target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
badlands_24.jpg,badlands_53.jpg,1,badlands_53.jpg,badlands_24.jpg,right,badlands,badlands_24.jpg,highway_402.jpg,golf_course_52.jpg,playground_54.jpg,0,playground_54.jpg,playground_54.jpg
golf_course_309.jpg,golf_course_16.jpg,0,golf_course_16.jpg,golf_course_309.jpg,right,golf,bridge_80.jpg,badlands_152.jpg,golf_course_309.jpg,highway_112.jpg,2,highway_112.jpg,highway_112.jpg
highway_93.jpg,highway_369.jpg,1,highway_369.jpg,highway_93.jpg,right,highway,mountain_233.jpg,highway_93.jpg,playground_42.jpg,badlands_59.jpg,1,badlands_59.jpg,badlands_59.jpg
bridge_250.jpg,bridge_134.jpg,0,bridge_250.jpg,bridge_134.jpg,left,bridge,golf_course_302.jpg,highway_13.jpg,bridge_250.jpg,playground_178.jpg,2,playground_178.jpg,playground_178.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_35.jpg,golf_course_217.jpg,right,golf,golf_course_217.jpg,badlands_142.jpg,bridge_257.jpg,playground_108.jpg,0,playground_108.jpg,playground_108.jpg
bridge_108.jpg,bridge_116.jpg,0,bridge_116.jpg,bridge_108.jpg,right,bridge,mountain_162.jpg,golf_course_166.jpg,bridge_108.jpg,playground_158.jpg,2,playground_158.jpg,playground_158.jpg
golf_course_87.jpg,golf_course_130.jpg,0,golf_course_87.jpg,golf_course_130.jpg,left,golf,mountain_24.jpg,badlands_99.jpg,golf_course_87.jpg,highway_12.jpg,2,highway_12.jpg,highway_12.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_221.jpg,badlands_207.jpg,left,badlands,badlands_221.jpg,golf_course_60.jpg,bridge_19.jpg,highway_23.jpg,0,highway_23.jpg,highway_23.jpg
playground_76.jpg,playground_22.jpg,0,playground_76.jpg,playground_22.jpg,left,playground,badlands_30.jpg,playground_76.jpg,bridge_106.jpg,highway_117.jpg,1,highway_117.jpg,highway_117.jpg
mountain_154.jpg,mountain_95.jpg,1,mountain_154.jpg,mountain_95.jpg,left,mountain,playground_25.jpg,mountain_154.jpg,badlands_153.jpg,highway_99.jpg,1,highway_99.jpg,highway_99.jpg
