target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
golf_course_217.jpg,golf_course_262.jpg,1,golf_course_262.jpg,golf_course_217.jpg,right,golf,bridge_18.jpg,golf_course_217.jpg,playground_54.jpg,badlands_64.jpg,1,badlands_64.jpg,badlands_64.jpg
badlands_23.jpg,badlands_101.jpg,1,badlands_101.jpg,badlands_23.jpg,right,badlands,badlands_23.jpg,golf_course_329.jpg,mountain_214.jpg,highway_12.jpg,0,highway_12.jpg,highway_12.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_131.jpg,mountain_154.jpg,right,mountain,badlands_210.jpg,golf_course_173.jpg,mountain_154.jpg,bridge_230.jpg,2,bridge_230.jpg,bridge_230.jpg
bridge_191.jpg,bridge_184.jpg,0,bridge_184.jpg,bridge_191.jpg,right,bridge,mountain_71.jpg,bridge_191.jpg,highway_325.jpg,playground_123.jpg,1,playground_123.jpg,playground_123.jpg
mountain_110.jpg,mountain_223.jpg,1,mountain_223.jpg,mountain_110.jpg,right,mountain,playground_172.jpg,mountain_110.jpg,badlands_95.jpg,highway_196.jpg,1,highway_196.jpg,highway_196.jpg
bridge_256.jpg,bridge_54.jpg,0,bridge_256.jpg,bridge_54.jpg,left,bridge,mountain_84.jpg,bridge_256.jpg,badlands_176.jpg,highway_25.jpg,1,highway_25.jpg,highway_25.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_221.jpg,badlands_207.jpg,left,badlands,playground_183.jpg,badlands_221.jpg,golf_course_88.jpg,mountain_162.jpg,1,mountain_162.jpg,mountain_162.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_163.jpg,bridge_172.jpg,right,bridge,highway_146.jpg,golf_course_42.jpg,bridge_172.jpg,playground_42.jpg,2,playground_42.jpg,playground_42.jpg
mountain_57.jpg,mountain_193.jpg,0,mountain_57.jpg,mountain_193.jpg,left,mountain,bridge_48.jpg,mountain_57.jpg,golf_course_223.jpg,badlands_166.jpg,1,badlands_166.jpg,badlands_166.jpg
golf_course_214.jpg,golf_course_317.jpg,1,golf_course_317.jpg,golf_course_214.jpg,right,golf,golf_course_214.jpg,badlands_220.jpg,mountain_111.jpg,highway_402.jpg,0,highway_402.jpg,highway_402.jpg
