target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
highway_359.jpg,highway_379.jpg,1,highway_359.jpg,highway_379.jpg,left,highway,playground_259.jpg,bridge_169.jpg,highway_359.jpg,mountain_224.jpg,2,mountain_224.jpg,mountain_224.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_312.jpg,golf_course_214.jpg,right,golf,bridge_206.jpg,golf_course_214.jpg,badlands_176.jpg,mountain_4.jpg,1,mountain_4.jpg,mountain_4.jpg
badlands_70.jpg,badlands_119.jpg,1,badlands_119.jpg,badlands_70.jpg,right,badlands,badlands_70.jpg,playground_52.jpg,golf_course_122.jpg,mountain_15.jpg,0,mountain_15.jpg,mountain_15.jpg
playground_144.jpg,playground_137.jpg,0,playground_137.jpg,playground_144.jpg,right,playground,golf_course_204.jpg,bridge_179.jpg,playground_144.jpg,mountain_34.jpg,2,mountain_34.jpg,mountain_34.jpg
highway_93.jpg,highway_369.jpg,1,highway_93.jpg,highway_369.jpg,left,highway,mountain_21.jpg,bridge_251.jpg,highway_93.jpg,badlands_218.jpg,2,badlands_218.jpg,badlands_218.jpg
golf_course_15.jpg,golf_course_97.jpg,1,golf_course_15.jpg,golf_course_97.jpg,left,golf,golf_course_15.jpg,badlands_180.jpg,mountain_204.jpg,bridge_162.jpg,0,bridge_162.jpg,bridge_162.jpg
playground_240.jpg,playground_2.jpg,0,playground_240.jpg,playground_2.jpg,left,playground,golf_course_58.jpg,playground_240.jpg,badlands_27.jpg,highway_18.jpg,1,highway_18.jpg,highway_18.jpg
badlands_21.jpg,badlands_98.jpg,1,badlands_98.jpg,badlands_21.jpg,right,badlands,badlands_21.jpg,playground_42.jpg,bridge_49.jpg,golf_course_206.jpg,0,golf_course_206.jpg,golf_course_206.jpg
mountain_57.jpg,mountain_138.jpg,1,mountain_138.jpg,mountain_57.jpg,right,mountain,bridge_64.jpg,badlands_2.jpg,mountain_57.jpg,highway_99.jpg,2,highway_99.jpg,highway_99.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_181.jpg,bridge_65.jpg,right,bridge,bridge_65.jpg,highway_244.jpg,playground_70.jpg,badlands_89.jpg,0,badlands_89.jpg,badlands_89.jpg
mountain_222.jpg,mountain_93.jpg,1,mountain_93.jpg,mountain_222.jpg,right,mountain,badlands_216.jpg,mountain_222.jpg,playground_168.jpg,bridge_103.jpg,1,bridge_103.jpg,bridge_103.jpg
