target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
mountain_57.jpg,mountain_193.jpg,0,mountain_57.jpg,mountain_193.jpg,left,mountain,bridge_257.jpg,mountain_57.jpg,playground_6.jpg,highway_159.jpg,1,highway_159.jpg,highway_159.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_221.jpg,badlands_207.jpg,left,badlands,badlands_221.jpg,playground_7.jpg,mountain_307.jpg,bridge_9.jpg,0,bridge_9.jpg,bridge_9.jpg
mountain_293.jpg,mountain_72.jpg,0,mountain_293.jpg,mountain_72.jpg,left,mountain,highway_149.jpg,playground_183.jpg,mountain_293.jpg,golf_course_88.jpg,2,golf_course_88.jpg,golf_course_88.jpg
highway_415.jpg,highway_60.jpg,0,highway_415.jpg,highway_60.jpg,left,highway,badlands_64.jpg,highway_415.jpg,playground_70.jpg,bridge_49.jpg,1,bridge_49.jpg,bridge_49.jpg
bridge_256.jpg,bridge_54.jpg,0,bridge_54.jpg,bridge_256.jpg,right,bridge,golf_course_258.jpg,playground_46.jpg,bridge_256.jpg,badlands_45.jpg,2,badlands_45.jpg,badlands_45.jpg
playground_76.jpg,playground_72.jpg,1,playground_72.jpg,playground_76.jpg,right,playground,playground_76.jpg,mountain_199.jpg,golf_course_21.jpg,badlands_143.jpg,0,badlands_143.jpg,badlands_143.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_54.jpg,mountain_232.jpg,right,mountain,highway_357.jpg,badlands_13.jpg,mountain_232.jpg,golf_course_290.jpg,2,golf_course_290.jpg,golf_course_290.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_3.jpg,badlands_24.jpg,right,badlands,highway_402.jpg,golf_course_43.jpg,badlands_24.jpg,mountain_115.jpg,2,mountain_115.jpg,mountain_115.jpg
mountain_230.jpg,mountain_97.jpg,1,mountain_230.jpg,mountain_97.jpg,left,mountain,bridge_238.jpg,mountain_230.jpg,highway_196.jpg,playground_124.jpg,1,playground_124.jpg,playground_124.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_35.jpg,golf_course_217.jpg,right,golf,golf_course_217.jpg,highway_146.jpg,playground_52.jpg,mountain_202.jpg,0,mountain_202.jpg,mountain_202.jpg
