target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
highway_245.jpg,highway_134.jpg,0,highway_245.jpg,highway_134.jpg,left,highway,playground_103.jpg,golf_course_204.jpg,highway_245.jpg,bridge_78.jpg,2,bridge_78.jpg,bridge_78.jpg
highway_273.jpg,highway_384.jpg,0,highway_384.jpg,highway_273.jpg,right,highway,mountain_301.jpg,highway_273.jpg,bridge_10.jpg,golf_course_173.jpg,1,golf_course_173.jpg,golf_course_173.jpg
bridge_250.jpg,bridge_134.jpg,0,bridge_134.jpg,bridge_250.jpg,right,bridge,bridge_250.jpg,badlands_104.jpg,mountain_115.jpg,golf_course_260.jpg,0,golf_course_260.jpg,golf_course_260.jpg
mountain_293.jpg,mountain_47.jpg,1,mountain_293.jpg,mountain_47.jpg,left,mountain,mountain_293.jpg,playground_5.jpg,highway_325.jpg,golf_course_337.jpg,0,golf_course_337.jpg,golf_course_337.jpg
golf_course_78.jpg,golf_course_101.jpg,1,golf_course_101.jpg,golf_course_78.jpg,right,golf,highway_398.jpg,golf_course_78.jpg,badlands_142.jpg,mountain_253.jpg,1,mountain_253.jpg,mountain_253.jpg
bridge_128.jpg,bridge_244.jpg,1,bridge_128.jpg,bridge_244.jpg,left,bridge,highway_301.jpg,bridge_128.jpg,mountain_71.jpg,playground_6.jpg,1,playground_6.jpg,playground_6.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_25.jpg,golf_course_195.jpg,right,golf,bridge_9.jpg,golf_course_195.jpg,mountain_292.jpg,highway_196.jpg,1,highway_196.jpg,highway_196.jpg
badlands_137.jpg,badlands_139.jpg,1,badlands_137.jpg,badlands_139.jpg,left,badlands,highway_146.jpg,playground_181.jpg,badlands_137.jpg,golf_course_159.jpg,2,golf_course_159.jpg,golf_course_159.jpg
playground_145.jpg,playground_229.jpg,0,playground_145.jpg,playground_229.jpg,left,playground,golf_course_321.jpg,badlands_152.jpg,playground_145.jpg,mountain_224.jpg,2,mountain_224.jpg,mountain_224.jpg
playground_60.jpg,playground_244.jpg,1,playground_244.jpg,playground_60.jpg,right,playground,mountain_44.jpg,golf_course_223.jpg,playground_60.jpg,bridge_47.jpg,2,bridge_47.jpg,bridge_47.jpg
mountain_110.jpg,mountain_223.jpg,1,mountain_110.jpg,mountain_223.jpg,left,mountain,bridge_103.jpg,mountain_110.jpg,highway_179.jpg,playground_42.jpg,1,playground_42.jpg,playground_42.jpg
mountain_101.jpg,mountain_171.jpg,0,mountain_171.jpg,mountain_101.jpg,right,mountain,mountain_101.jpg,playground_183.jpg,badlands_58.jpg,highway_147.jpg,0,highway_147.jpg,highway_147.jpg
golf_course_214.jpg,golf_course_317.jpg,1,golf_course_214.jpg,golf_course_317.jpg,left,golf,badlands_153.jpg,playground_259.jpg,golf_course_214.jpg,mountain_179.jpg,2,mountain_179.jpg,mountain_179.jpg
bridge_108.jpg,bridge_148.jpg,1,bridge_148.jpg,bridge_108.jpg,right,bridge,badlands_186.jpg,mountain_34.jpg,bridge_108.jpg,highway_336.jpg,2,highway_336.jpg,highway_336.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_114.jpg,golf_course_331.jpg,right,golf,bridge_48.jpg,golf_course_331.jpg,mountain_296.jpg,highway_144.jpg,1,highway_144.jpg,highway_144.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_181.jpg,bridge_65.jpg,right,bridge,bridge_65.jpg,golf_course_264.jpg,highway_88.jpg,playground_30.jpg,0,playground_30.jpg,playground_30.jpg
badlands_70.jpg,badlands_102.jpg,0,badlands_102.jpg,badlands_70.jpg,right,badlands,playground_173.jpg,badlands_70.jpg,golf_course_27.jpg,bridge_52.jpg,1,bridge_52.jpg,bridge_52.jpg
bridge_256.jpg,bridge_54.jpg,0,bridge_256.jpg,bridge_54.jpg,left,bridge,highway_357.jpg,bridge_256.jpg,golf_course_52.jpg,playground_41.jpg,1,playground_41.jpg,playground_41.jpg
