target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
badlands_70.jpg,badlands_102.jpg,0,badlands_102.jpg,badlands_70.jpg,right,badlands,highway_13.jpg,badlands_70.jpg,golf_course_337.jpg,playground_46.jpg,1,playground_46.jpg,playground_46.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_195.jpg,golf_course_25.jpg,left,golf,golf_course_195.jpg,playground_36.jpg,bridge_257.jpg,mountain_132.jpg,0,mountain_132.jpg,mountain_132.jpg
playground_60.jpg,playground_244.jpg,1,playground_244.jpg,playground_60.jpg,right,playground,playground_60.jpg,badlands_152.jpg,mountain_107.jpg,highway_331.jpg,0,highway_331.jpg,highway_331.jpg
playground_117.jpg,playground_167.jpg,0,playground_167.jpg,playground_117.jpg,right,playground,bridge_78.jpg,badlands_149.jpg,playground_117.jpg,golf_course_321.jpg,2,golf_course_321.jpg,golf_course_321.jpg
playground_144.jpg,playground_137.jpg,0,playground_137.jpg,playground_144.jpg,right,playground,highway_88.jpg,mountain_166.jpg,playground_144.jpg,golf_course_316.jpg,2,golf_course_316.jpg,golf_course_316.jpg
mountain_293.jpg,mountain_72.jpg,0,mountain_72.jpg,mountain_293.jpg,right,mountain,badlands_38.jpg,golf_course_329.jpg,mountain_293.jpg,bridge_9.jpg,2,bridge_9.jpg,bridge_9.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_217.jpg,golf_course_35.jpg,left,golf,golf_course_217.jpg,mountain_160.jpg,bridge_177.jpg,badlands_186.jpg,0,badlands_186.jpg,badlands_186.jpg
bridge_65.jpg,bridge_60.jpg,1,bridge_60.jpg,bridge_65.jpg,right,bridge,badlands_143.jpg,mountain_204.jpg,bridge_65.jpg,highway_75.jpg,2,highway_75.jpg,highway_75.jpg
mountain_222.jpg,mountain_93.jpg,1,mountain_93.jpg,mountain_222.jpg,right,mountain,golf_course_42.jpg,highway_398.jpg,mountain_222.jpg,playground_103.jpg,2,playground_103.jpg,playground_103.jpg
highway_177.jpg,highway_278.jpg,1,highway_278.jpg,highway_177.jpg,right,highway,highway_177.jpg,badlands_180.jpg,playground_41.jpg,golf_course_58.jpg,0,golf_course_58.jpg,golf_course_58.jpg
highway_415.jpg,highway_174.jpg,1,highway_415.jpg,highway_174.jpg,left,highway,highway_415.jpg,golf_course_52.jpg,badlands_216.jpg,bridge_158.jpg,0,bridge_158.jpg,bridge_158.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_114.jpg,badlands_23.jpg,right,badlands,badlands_23.jpg,playground_77.jpg,bridge_206.jpg,highway_261.jpg,0,highway_261.jpg,highway_261.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_209.jpg,golf_course_309.jpg,right,golf,playground_3.jpg,badlands_142.jpg,golf_course_309.jpg,mountain_21.jpg,2,mountain_21.jpg,mountain_21.jpg
