target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
badlands_21.jpg,badlands_1.jpg,0,badlands_21.jpg,badlands_1.jpg,left,badlands,badlands_21.jpg,bridge_26.jpg,playground_54.jpg,mountain_104.jpg,0,mountain_104.jpg,mountain_104.jpg
highway_245.jpg,highway_134.jpg,0,highway_245.jpg,highway_134.jpg,left,highway,mountain_280.jpg,highway_245.jpg,badlands_216.jpg,golf_course_264.jpg,1,golf_course_264.jpg,golf_course_264.jpg
bridge_91.jpg,bridge_253.jpg,0,bridge_253.jpg,bridge_91.jpg,right,bridge,badlands_200.jpg,highway_325.jpg,bridge_91.jpg,playground_249.jpg,2,playground_249.jpg,playground_249.jpg
mountain_293.jpg,mountain_72.jpg,0,mountain_293.jpg,mountain_72.jpg,left,mountain,highway_75.jpg,golf_course_206.jpg,mountain_293.jpg,badlands_130.jpg,2,badlands_130.jpg,badlands_130.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_221.jpg,badlands_207.jpg,left,badlands,playground_172.jpg,golf_course_302.jpg,badlands_221.jpg,bridge_162.jpg,2,bridge_162.jpg,bridge_162.jpg
golf_course_87.jpg,golf_course_161.jpg,1,golf_course_87.jpg,golf_course_161.jpg,left,golf,golf_course_87.jpg,badlands_177.jpg,mountain_21.jpg,playground_95.jpg,0,playground_95.jpg,playground_95.jpg
mountain_222.jpg,mountain_244.jpg,0,mountain_222.jpg,mountain_244.jpg,left,mountain,mountain_222.jpg,playground_13.jpg,bridge_2.jpg,highway_248.jpg,0,highway_248.jpg,highway_248.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_230.jpg,mountain_184.jpg,left,mountain,highway_25.jpg,bridge_230.jpg,mountain_230.jpg,badlands_64.jpg,2,badlands_64.jpg,badlands_64.jpg
golf_course_78.jpg,golf_course_134.jpg,0,golf_course_134.jpg,golf_course_78.jpg,right,golf,playground_70.jpg,golf_course_78.jpg,badlands_174.jpg,mountain_166.jpg,1,mountain_166.jpg,mountain_166.jpg
playground_131.jpg,playground_164.jpg,1,playground_164.jpg,playground_131.jpg,right,playground,playground_131.jpg,badlands_89.jpg,highway_12.jpg,mountain_15.jpg,0,mountain_15.jpg,mountain_15.jpg
badlands_184.jpg,badlands_103.jpg,1,badlands_184.jpg,badlands_103.jpg,left,badlands,badlands_184.jpg,playground_259.jpg,golf_course_83.jpg,bridge_124.jpg,0,bridge_124.jpg,bridge_124.jpg
golf_course_195.jpg,golf_course_2.jpg,1,golf_course_195.jpg,golf_course_2.jpg,left,golf,golf_course_195.jpg,playground_7.jpg,badlands_166.jpg,mountain_301.jpg,0,mountain_301.jpg,mountain_301.jpg
playground_76.jpg,playground_72.jpg,1,playground_72.jpg,playground_76.jpg,right,playground,mountain_24.jpg,playground_76.jpg,golf_course_102.jpg,highway_11.jpg,1,highway_11.jpg,highway_11.jpg
