target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
bridge_202.jpg,bridge_31.jpg,0,bridge_31.jpg,bridge_202.jpg,right,bridge,highway_99.jpg,playground_191.jpg,bridge_202.jpg,badlands_218.jpg,2,badlands_218.jpg,badlands_218.jpg
badlands_21.jpg,badlands_98.jpg,1,badlands_98.jpg,badlands_21.jpg,right,badlands,bridge_162.jpg,golf_course_319.jpg,badlands_21.jpg,highway_249.jpg,2,highway_249.jpg,highway_249.jpg
bridge_250.jpg,bridge_134.jpg,0,bridge_134.jpg,bridge_250.jpg,right,bridge,badlands_30.jpg,bridge_250.jpg,mountain_115.jpg,playground_36.jpg,1,playground_36.jpg,playground_36.jpg
highway_177.jpg,highway_87.jpg,0,highway_177.jpg,highway_87.jpg,left,highway,bridge_264.jpg,golf_course_88.jpg,highway_177.jpg,badlands_174.jpg,2,badlands_174.jpg,badlands_174.jpg
playground_257.jpg,playground_214.jpg,0,playground_257.jpg,playground_214.jpg,left,playground,badlands_31.jpg,highway_114.jpg,playground_257.jpg,mountain_68.jpg,2,mountain_68.jpg,mountain_68.jpg
playground_144.jpg,playground_137.jpg,0,playground_137.jpg,playground_144.jpg,right,playground,playground_144.jpg,highway_336.jpg,badlands_177.jpg,golf_course_166.jpg,0,golf_course_166.jpg,golf_course_166.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_23.jpg,badlands_114.jpg,left,badlands,playground_30.jpg,badlands_23.jpg,golf_course_185.jpg,mountain_132.jpg,1,mountain_132.jpg,mountain_132.jpg
playground_10.jpg,playground_122.jpg,0,playground_122.jpg,playground_10.jpg,right,playground,playground_10.jpg,badlands_45.jpg,mountain_166.jpg,bridge_251.jpg,0,bridge_251.jpg,bridge_251.jpg
highway_415.jpg,highway_60.jpg,0,highway_60.jpg,highway_415.jpg,right,highway,highway_415.jpg,golf_course_302.jpg,playground_3.jpg,mountain_228.jpg,0,mountain_228.jpg,mountain_228.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,bridge_64.jpg,badlands_89.jpg,playground_76.jpg,highway_117.jpg,2,highway_117.jpg,highway_117.jpg
badlands_113.jpg,badlands_203.jpg,1,badlands_113.jpg,badlands_203.jpg,left,badlands,golf_course_264.jpg,badlands_113.jpg,bridge_206.jpg,highway_25.jpg,1,highway_25.jpg,highway_25.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_184.jpg,mountain_230.jpg,right,mountain,highway_342.jpg,mountain_230.jpg,golf_course_152.jpg,badlands_99.jpg,1,badlands_99.jpg,badlands_99.jpg
badlands_137.jpg,badlands_194.jpg,0,badlands_137.jpg,badlands_194.jpg,left,badlands,playground_66.jpg,highway_331.jpg,badlands_137.jpg,golf_course_198.jpg,2,golf_course_198.jpg,golf_course_198.jpg
bridge_191.jpg,bridge_75.jpg,1,bridge_75.jpg,bridge_191.jpg,right,bridge,bridge_191.jpg,golf_course_321.jpg,playground_116.jpg,mountain_292.jpg,0,mountain_292.jpg,mountain_292.jpg
playground_145.jpg,playground_242.jpg,1,playground_145.jpg,playground_242.jpg,left,playground,highway_149.jpg,mountain_91.jpg,playground_145.jpg,golf_course_1.jpg,2,golf_course_1.jpg,golf_course_1.jpg
mountain_57.jpg,mountain_138.jpg,1,mountain_138.jpg,mountain_57.jpg,right,mountain,mountain_57.jpg,playground_158.jpg,badlands_108.jpg,bridge_169.jpg,0,bridge_169.jpg,bridge_169.jpg
golf_course_78.jpg,golf_course_134.jpg,0,golf_course_78.jpg,golf_course_134.jpg,left,golf,golf_course_78.jpg,playground_181.jpg,bridge_78.jpg,mountain_179.jpg,0,mountain_179.jpg,mountain_179.jpg
golf_course_87.jpg,golf_course_130.jpg,0,golf_course_87.jpg,golf_course_130.jpg,left,golf,golf_course_87.jpg,bridge_10.jpg,mountain_161.jpg,badlands_149.jpg,0,badlands_149.jpg,badlands_149.jpg
playground_131.jpg,playground_43.jpg,0,playground_131.jpg,playground_43.jpg,left,playground,bridge_9.jpg,mountain_111.jpg,playground_131.jpg,badlands_142.jpg,2,badlands_142.jpg,badlands_142.jpg
playground_117.jpg,playground_127.jpg,1,playground_117.jpg,playground_127.jpg,left,playground,bridge_177.jpg,playground_117.jpg,badlands_200.jpg,mountain_66.jpg,1,mountain_66.jpg,mountain_66.jpg
playground_60.jpg,playground_244.jpg,1,playground_60.jpg,playground_244.jpg,left,playground,badlands_143.jpg,golf_course_27.jpg,playground_60.jpg,highway_37.jpg,2,highway_37.jpg,highway_37.jpg
highway_359.jpg,highway_389.jpg,0,highway_359.jpg,highway_389.jpg,left,highway,badlands_226.jpg,golf_course_122.jpg,highway_359.jpg,bridge_179.jpg,2,bridge_179.jpg,bridge_179.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_209.jpg,golf_course_309.jpg,right,golf,playground_77.jpg,bridge_80.jpg,golf_course_309.jpg,highway_23.jpg,2,highway_23.jpg,highway_23.jpg
bridge_108.jpg,bridge_148.jpg,1,bridge_108.jpg,bridge_148.jpg,left,bridge,playground_241.jpg,mountain_202.jpg,bridge_108.jpg,badlands_64.jpg,2,badlands_64.jpg,badlands_64.jpg
golf_course_188.jpg,golf_course_157.jpg,0,golf_course_188.jpg,golf_course_157.jpg,left,golf,golf_course_188.jpg,bridge_26.jpg,highway_179.jpg,badlands_152.jpg,0,badlands_152.jpg,badlands_152.jpg
golf_course_217.jpg,golf_course_262.jpg,1,golf_course_217.jpg,golf_course_262.jpg,left,golf,playground_90.jpg,highway_144.jpg,golf_course_217.jpg,bridge_48.jpg,2,bridge_48.jpg,bridge_48.jpg
mountain_110.jpg,mountain_223.jpg,1,mountain_110.jpg,mountain_223.jpg,left,mountain,badlands_186.jpg,highway_357.jpg,mountain_110.jpg,playground_6.jpg,2,playground_6.jpg,playground_6.jpg
mountain_123.jpg,mountain_94.jpg,0,mountain_94.jpg,mountain_123.jpg,right,mountain,mountain_123.jpg,badlands_210.jpg,playground_172.jpg,golf_course_156.jpg,0,golf_course_156.jpg,golf_course_156.jpg
highway_294.jpg,highway_368.jpg,1,highway_368.jpg,highway_294.jpg,right,highway,mountain_12.jpg,playground_235.jpg,highway_294.jpg,bridge_25.jpg,2,bridge_25.jpg,bridge_25.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_256.jpg,bridge_211.jpg,left,bridge,golf_course_173.jpg,bridge_256.jpg,mountain_26.jpg,playground_54.jpg,1,playground_54.jpg,playground_54.jpg
badlands_70.jpg,badlands_102.jpg,0,badlands_102.jpg,badlands_70.jpg,right,badlands,badlands_70.jpg,golf_course_58.jpg,mountain_296.jpg,highway_263.jpg,0,highway_263.jpg,highway_263.jpg
bridge_91.jpg,bridge_253.jpg,0,bridge_253.jpg,bridge_91.jpg,right,bridge,playground_25.jpg,golf_course_290.jpg,bridge_91.jpg,mountain_15.jpg,2,mountain_15.jpg,mountain_15.jpg
golf_course_214.jpg,golf_course_317.jpg,1,golf_course_317.jpg,golf_course_214.jpg,right,golf,highway_88.jpg,golf_course_214.jpg,badlands_104.jpg,bridge_18.jpg,1,bridge_18.jpg,bridge_18.jpg
highway_209.jpg,highway_314.jpg,0,highway_209.jpg,highway_314.jpg,left,highway,badlands_130.jpg,golf_course_42.jpg,highway_209.jpg,bridge_2.jpg,2,bridge_2.jpg,bridge_2.jpg
mountain_222.jpg,mountain_244.jpg,0,mountain_222.jpg,mountain_244.jpg,left,mountain,bridge_263.jpg,mountain_222.jpg,badlands_54.jpg,golf_course_223.jpg,1,golf_course_223.jpg,golf_course_223.jpg
playground_240.jpg,playground_2.jpg,0,playground_240.jpg,playground_2.jpg,left,playground,golf_course_258.jpg,mountain_44.jpg,playground_240.jpg,badlands_35.jpg,2,badlands_35.jpg,badlands_35.jpg
badlands_222.jpg,badlands_62.jpg,1,badlands_62.jpg,badlands_222.jpg,right,badlands,golf_course_325.jpg,mountain_214.jpg,badlands_222.jpg,playground_193.jpg,2,playground_193.jpg,playground_193.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_331.jpg,golf_course_114.jpg,left,golf,bridge_49.jpg,golf_course_331.jpg,mountain_160.jpg,badlands_59.jpg,1,badlands_59.jpg,badlands_59.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_193.jpg,golf_course_123.jpg,left,golf,golf_course_193.jpg,badlands_180.jpg,bridge_132.jpg,playground_7.jpg,0,playground_7.jpg,playground_7.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_232.jpg,mountain_54.jpg,left,mountain,playground_178.jpg,mountain_232.jpg,bridge_204.jpg,highway_13.jpg,1,highway_13.jpg,highway_13.jpg
highway_93.jpg,highway_369.jpg,1,highway_369.jpg,highway_93.jpg,right,highway,playground_123.jpg,highway_93.jpg,badlands_13.jpg,golf_course_159.jpg,1,golf_course_159.jpg,golf_course_159.jpg
bridge_128.jpg,bridge_244.jpg,1,bridge_244.jpg,bridge_128.jpg,right,bridge,bridge_128.jpg,mountain_107.jpg,golf_course_260.jpg,badlands_75.jpg,0,badlands_75.jpg,badlands_75.jpg
highway_273.jpg,highway_384.jpg,0,highway_273.jpg,highway_384.jpg,left,highway,playground_103.jpg,highway_273.jpg,bridge_158.jpg,badlands_136.jpg,1,badlands_136.jpg,badlands_136.jpg
mountain_156.jpg,mountain_295.jpg,1,mountain_156.jpg,mountain_295.jpg,left,mountain,mountain_156.jpg,golf_course_229.jpg,highway_398.jpg,playground_264.jpg,0,playground_264.jpg,playground_264.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_65.jpg,bridge_181.jpg,left,bridge,mountain_253.jpg,golf_course_57.jpg,bridge_65.jpg,badlands_58.jpg,2,badlands_58.jpg,badlands_58.jpg
highway_156.jpg,highway_293.jpg,1,highway_293.jpg,highway_156.jpg,right,highway,mountain_307.jpg,highway_156.jpg,bridge_257.jpg,playground_259.jpg,1,playground_259.jpg,playground_259.jpg
highway_394.jpg,highway_406.jpg,1,highway_406.jpg,highway_394.jpg,right,highway,highway_394.jpg,badlands_173.jpg,playground_209.jpg,mountain_280.jpg,0,mountain_280.jpg,mountain_280.jpg
playground_219.jpg,playground_205.jpg,1,playground_219.jpg,playground_205.jpg,left,playground,playground_219.jpg,bridge_230.jpg,golf_course_83.jpg,badlands_166.jpg,0,badlands_166.jpg,badlands_166.jpg
