target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
playground_257.jpg,playground_215.jpg,1,playground_257.jpg,playground_215.jpg,left,playground,bridge_64.jpg,playground_257.jpg,badlands_45.jpg,mountain_44.jpg,1,mountain_44.jpg,mountain_44.jpg
highway_359.jpg,highway_389.jpg,0,highway_359.jpg,highway_389.jpg,left,highway,highway_359.jpg,golf_course_198.jpg,bridge_177.jpg,playground_158.jpg,0,playground_158.jpg,playground_158.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_250.jpg,bridge_205.jpg,left,bridge,bridge_250.jpg,playground_173.jpg,mountain_228.jpg,badlands_104.jpg,0,badlands_104.jpg,badlands_104.jpg
highway_394.jpg,highway_204.jpg,0,highway_204.jpg,highway_394.jpg,right,highway,golf_course_88.jpg,badlands_210.jpg,highway_394.jpg,mountain_15.jpg,2,mountain_15.jpg,mountain_15.jpg
highway_93.jpg,highway_85.jpg,0,highway_93.jpg,highway_85.jpg,left,highway,badlands_31.jpg,golf_course_290.jpg,highway_93.jpg,playground_193.jpg,2,playground_193.jpg,playground_193.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_256.jpg,bridge_211.jpg,left,bridge,mountain_115.jpg,bridge_256.jpg,badlands_59.jpg,golf_course_173.jpg,1,golf_course_173.jpg,golf_course_173.jpg
playground_145.jpg,playground_242.jpg,1,playground_145.jpg,playground_242.jpg,left,playground,playground_145.jpg,badlands_58.jpg,mountain_162.jpg,highway_18.jpg,0,highway_18.jpg,highway_18.jpg
playground_60.jpg,playground_244.jpg,1,playground_60.jpg,playground_244.jpg,left,playground,badlands_136.jpg,playground_60.jpg,golf_course_159.jpg,highway_234.jpg,1,highway_234.jpg,highway_234.jpg
highway_415.jpg,highway_174.jpg,1,highway_174.jpg,highway_415.jpg,right,highway,highway_415.jpg,golf_course_321.jpg,badlands_64.jpg,playground_108.jpg,0,playground_108.jpg,playground_108.jpg
bridge_191.jpg,bridge_184.jpg,0,bridge_191.jpg,bridge_184.jpg,left,bridge,highway_13.jpg,bridge_191.jpg,badlands_226.jpg,playground_124.jpg,1,playground_124.jpg,playground_124.jpg
mountain_232.jpg,mountain_3.jpg,0,mountain_232.jpg,mountain_3.jpg,left,mountain,bridge_182.jpg,mountain_232.jpg,playground_13.jpg,badlands_143.jpg,1,badlands_143.jpg,badlands_143.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_214.jpg,golf_course_312.jpg,left,golf,bridge_206.jpg,playground_95.jpg,golf_course_214.jpg,highway_144.jpg,2,highway_144.jpg,highway_144.jpg
badlands_52.jpg,badlands_63.jpg,1,badlands_63.jpg,badlands_52.jpg,right,badlands,bridge_19.jpg,playground_191.jpg,badlands_52.jpg,golf_course_102.jpg,2,golf_course_102.jpg,golf_course_102.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,highway_117.jpg,badlands_222.jpg,bridge_103.jpg,playground_25.jpg,1,playground_25.jpg,playground_25.jpg
golf_course_15.jpg,golf_course_97.jpg,1,golf_course_97.jpg,golf_course_15.jpg,right,golf,golf_course_15.jpg,playground_90.jpg,badlands_166.jpg,highway_319.jpg,0,highway_319.jpg,highway_319.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,bridge_251.jpg,mountain_160.jpg,playground_76.jpg,highway_244.jpg,2,highway_244.jpg,highway_244.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_195.jpg,golf_course_25.jpg,left,golf,playground_168.jpg,mountain_105.jpg,golf_course_195.jpg,bridge_49.jpg,2,bridge_49.jpg,bridge_49.jpg
mountain_230.jpg,mountain_97.jpg,1,mountain_230.jpg,mountain_97.jpg,left,mountain,bridge_263.jpg,mountain_230.jpg,badlands_38.jpg,playground_235.jpg,1,playground_235.jpg,playground_235.jpg
bridge_146.jpg,bridge_27.jpg,0,bridge_146.jpg,bridge_27.jpg,left,bridge,highway_146.jpg,bridge_146.jpg,badlands_218.jpg,playground_5.jpg,1,playground_5.jpg,playground_5.jpg
