target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
bridge_91.jpg,bridge_253.jpg,0,bridge_91.jpg,bridge_253.jpg,left,bridge,golf_course_156.jpg,badlands_13.jpg,bridge_91.jpg,playground_52.jpg,2,playground_52.jpg,playground_52.jpg
bridge_250.jpg,bridge_134.jpg,0,bridge_134.jpg,bridge_250.jpg,right,bridge,badlands_173.jpg,mountain_34.jpg,bridge_250.jpg,golf_course_329.jpg,2,golf_course_329.jpg,golf_course_329.jpg
playground_219.jpg,playground_21.jpg,0,playground_21.jpg,playground_219.jpg,right,playground,playground_219.jpg,golf_course_260.jpg,bridge_18.jpg,badlands_2.jpg,0,badlands_2.jpg,badlands_2.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,bridge_251.jpg,mountain_228.jpg,golf_course_331.jpg,playground_90.jpg,2,playground_90.jpg,playground_90.jpg
badlands_137.jpg,badlands_139.jpg,1,badlands_137.jpg,badlands_139.jpg,left,badlands,highway_331.jpg,playground_168.jpg,badlands_137.jpg,bridge_52.jpg,2,bridge_52.jpg,bridge_52.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_163.jpg,bridge_172.jpg,right,bridge,bridge_172.jpg,mountain_280.jpg,playground_191.jpg,golf_course_334.jpg,0,golf_course_334.jpg,golf_course_334.jpg
mountain_293.jpg,mountain_47.jpg,1,mountain_293.jpg,mountain_47.jpg,left,mountain,golf_course_60.jpg,mountain_293.jpg,bridge_264.jpg,highway_18.jpg,1,highway_18.jpg,highway_18.jpg
badlands_70.jpg,badlands_119.jpg,1,badlands_70.jpg,badlands_119.jpg,left,badlands,playground_95.jpg,bridge_78.jpg,badlands_70.jpg,mountain_132.jpg,2,mountain_132.jpg,mountain_132.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_312.jpg,golf_course_214.jpg,right,golf,golf_course_214.jpg,mountain_161.jpg,playground_123.jpg,bridge_162.jpg,0,bridge_162.jpg,bridge_162.jpg
bridge_65.jpg,bridge_60.jpg,1,bridge_65.jpg,bridge_60.jpg,left,bridge,badlands_218.jpg,playground_172.jpg,bridge_65.jpg,highway_12.jpg,2,highway_12.jpg,highway_12.jpg
