target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
mountain_222.jpg,mountain_244.jpg,0,mountain_244.jpg,mountain_222.jpg,right,mountain,bridge_162.jpg,badlands_173.jpg,mountain_222.jpg,playground_70.jpg,2,playground_70.jpg,playground_70.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_188.jpg,golf_course_160.jpg,left,golf,badlands_13.jpg,golf_course_188.jpg,mountain_15.jpg,bridge_25.jpg,1,bridge_25.jpg,bridge_25.jpg
highway_359.jpg,highway_389.jpg,0,highway_359.jpg,highway_389.jpg,left,highway,highway_359.jpg,bridge_179.jpg,golf_course_319.jpg,playground_42.jpg,0,playground_42.jpg,playground_42.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,playground_76.jpg,badlands_142.jpg,highway_114.jpg,mountain_24.jpg,0,mountain_24.jpg,mountain_24.jpg
mountain_110.jpg,mountain_157.jpg,0,mountain_157.jpg,mountain_110.jpg,right,mountain,mountain_110.jpg,golf_course_128.jpg,badlands_149.jpg,bridge_52.jpg,0,bridge_52.jpg,bridge_52.jpg
highway_209.jpg,highway_314.jpg,0,highway_209.jpg,highway_314.jpg,left,highway,golf_course_52.jpg,bridge_177.jpg,highway_209.jpg,mountain_162.jpg,2,mountain_162.jpg,mountain_162.jpg
playground_131.jpg,playground_43.jpg,0,playground_131.jpg,playground_43.jpg,left,playground,playground_131.jpg,highway_146.jpg,bridge_239.jpg,mountain_126.jpg,0,mountain_126.jpg,mountain_126.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_163.jpg,bridge_172.jpg,right,bridge,playground_95.jpg,badlands_176.jpg,bridge_172.jpg,highway_175.jpg,2,highway_175.jpg,highway_175.jpg
badlands_184.jpg,badlands_228.jpg,0,badlands_184.jpg,badlands_228.jpg,left,badlands,playground_66.jpg,highway_398.jpg,badlands_184.jpg,bridge_21.jpg,2,bridge_21.jpg,bridge_21.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_217.jpg,golf_course_35.jpg,left,golf,golf_course_217.jpg,bridge_106.jpg,highway_227.jpg,badlands_130.jpg,0,badlands_130.jpg,badlands_130.jpg
highway_177.jpg,highway_278.jpg,1,highway_278.jpg,highway_177.jpg,right,highway,bridge_64.jpg,badlands_104.jpg,highway_177.jpg,playground_193.jpg,2,playground_193.jpg,playground_193.jpg
playground_144.jpg,playground_65.jpg,1,playground_65.jpg,playground_144.jpg,right,playground,badlands_216.jpg,playground_144.jpg,highway_159.jpg,golf_course_337.jpg,1,golf_course_337.jpg,golf_course_337.jpg
bridge_91.jpg,bridge_82.jpg,1,bridge_91.jpg,bridge_82.jpg,left,bridge,mountain_12.jpg,playground_103.jpg,bridge_91.jpg,badlands_153.jpg,2,badlands_153.jpg,badlands_153.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_211.jpg,bridge_256.jpg,right,bridge,highway_263.jpg,playground_168.jpg,bridge_256.jpg,mountain_253.jpg,2,mountain_253.jpg,mountain_253.jpg
playground_60.jpg,playground_268.jpg,0,playground_268.jpg,playground_60.jpg,right,playground,badlands_95.jpg,golf_course_122.jpg,playground_60.jpg,mountain_4.jpg,2,mountain_4.jpg,mountain_4.jpg
playground_117.jpg,playground_167.jpg,0,playground_167.jpg,playground_117.jpg,right,playground,golf_course_166.jpg,playground_117.jpg,mountain_160.jpg,highway_23.jpg,1,highway_23.jpg,highway_23.jpg
badlands_70.jpg,badlands_119.jpg,1,badlands_70.jpg,badlands_119.jpg,left,badlands,golf_course_185.jpg,badlands_70.jpg,bridge_123.jpg,playground_209.jpg,1,playground_209.jpg,playground_209.jpg
mountain_154.jpg,mountain_95.jpg,1,mountain_154.jpg,mountain_95.jpg,left,mountain,mountain_154.jpg,highway_117.jpg,playground_123.jpg,bridge_218.jpg,0,bridge_218.jpg,bridge_218.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_3.jpg,badlands_24.jpg,right,badlands,badlands_24.jpg,mountain_202.jpg,golf_course_1.jpg,bridge_259.jpg,0,bridge_259.jpg,bridge_259.jpg
badlands_222.jpg,badlands_62.jpg,1,badlands_62.jpg,badlands_222.jpg,right,badlands,badlands_222.jpg,golf_course_223.jpg,highway_11.jpg,bridge_169.jpg,0,bridge_169.jpg,bridge_169.jpg
highway_415.jpg,highway_174.jpg,1,highway_174.jpg,highway_415.jpg,right,highway,golf_course_260.jpg,playground_158.jpg,highway_415.jpg,mountain_228.jpg,2,mountain_228.jpg,mountain_228.jpg
