target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
highway_359.jpg,highway_389.jpg,0,highway_389.jpg,highway_359.jpg,right,highway,badlands_31.jpg,highway_359.jpg,golf_course_337.jpg,mountain_292.jpg,1,mountain_292.jpg,mountain_292.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,golf_course_316.jpg,highway_248.jpg,playground_76.jpg,bridge_78.jpg,2,bridge_78.jpg,bridge_78.jpg
playground_240.jpg,playground_40.jpg,1,playground_240.jpg,playground_40.jpg,left,playground,playground_240.jpg,bridge_2.jpg,mountain_280.jpg,highway_144.jpg,0,highway_144.jpg,highway_144.jpg
bridge_91.jpg,bridge_82.jpg,1,bridge_82.jpg,bridge_91.jpg,right,bridge,badlands_59.jpg,bridge_91.jpg,mountain_34.jpg,golf_course_46.jpg,1,golf_course_46.jpg,golf_course_46.jpg
bridge_191.jpg,bridge_184.jpg,0,bridge_191.jpg,bridge_184.jpg,left,bridge,bridge_191.jpg,highway_146.jpg,playground_41.jpg,badlands_30.jpg,0,badlands_30.jpg,badlands_30.jpg
badlands_70.jpg,badlands_119.jpg,1,badlands_119.jpg,badlands_70.jpg,right,badlands,golf_course_198.jpg,badlands_70.jpg,bridge_259.jpg,highway_18.jpg,1,highway_18.jpg,highway_18.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_193.jpg,golf_course_123.jpg,left,golf,highway_319.jpg,badlands_220.jpg,golf_course_193.jpg,mountain_44.jpg,2,mountain_44.jpg,mountain_44.jpg
highway_177.jpg,highway_87.jpg,0,highway_177.jpg,highway_87.jpg,left,highway,bridge_130.jpg,highway_177.jpg,playground_183.jpg,golf_course_83.jpg,1,golf_course_83.jpg,golf_course_83.jpg
highway_273.jpg,highway_384.jpg,0,highway_384.jpg,highway_273.jpg,right,highway,playground_80.jpg,mountain_199.jpg,highway_273.jpg,golf_course_325.jpg,2,golf_course_325.jpg,golf_course_325.jpg
playground_10.jpg,playground_12.jpg,1,playground_10.jpg,playground_12.jpg,left,playground,badlands_108.jpg,playground_10.jpg,mountain_162.jpg,highway_398.jpg,1,highway_398.jpg,highway_398.jpg
mountain_123.jpg,mountain_94.jpg,0,mountain_123.jpg,mountain_94.jpg,left,mountain,playground_264.jpg,mountain_123.jpg,highway_219.jpg,bridge_21.jpg,1,bridge_21.jpg,bridge_21.jpg
playground_117.jpg,playground_127.jpg,1,playground_127.jpg,playground_117.jpg,right,playground,playground_117.jpg,bridge_34.jpg,mountain_107.jpg,golf_course_264.jpg,0,golf_course_264.jpg,golf_course_264.jpg
mountain_57.jpg,mountain_138.jpg,1,mountain_138.jpg,mountain_57.jpg,right,mountain,playground_178.jpg,mountain_57.jpg,bridge_120.jpg,badlands_27.jpg,1,badlands_27.jpg,badlands_27.jpg
playground_257.jpg,playground_215.jpg,1,playground_215.jpg,playground_257.jpg,right,playground,mountain_253.jpg,golf_course_159.jpg,playground_257.jpg,highway_357.jpg,2,highway_357.jpg,highway_357.jpg
highway_93.jpg,highway_85.jpg,0,highway_93.jpg,highway_85.jpg,left,highway,playground_241.jpg,highway_93.jpg,badlands_173.jpg,golf_course_33.jpg,1,golf_course_33.jpg,golf_course_33.jpg
badlands_52.jpg,badlands_94.jpg,0,badlands_94.jpg,badlands_52.jpg,right,badlands,mountain_104.jpg,badlands_52.jpg,bridge_169.jpg,golf_course_290.jpg,1,golf_course_290.jpg,golf_course_290.jpg
mountain_154.jpg,mountain_95.jpg,1,mountain_154.jpg,mountain_95.jpg,left,mountain,playground_13.jpg,badlands_136.jpg,mountain_154.jpg,highway_402.jpg,2,highway_402.jpg,highway_402.jpg
playground_145.jpg,playground_229.jpg,0,playground_229.jpg,playground_145.jpg,right,playground,badlands_176.jpg,playground_145.jpg,highway_331.jpg,mountain_66.jpg,1,mountain_66.jpg,mountain_66.jpg
bridge_65.jpg,bridge_60.jpg,1,bridge_65.jpg,bridge_60.jpg,left,bridge,badlands_35.jpg,bridge_65.jpg,highway_99.jpg,golf_course_185.jpg,1,golf_course_185.jpg,golf_course_185.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_331.jpg,golf_course_26.jpg,left,golf,golf_course_331.jpg,mountain_228.jpg,bridge_18.jpg,highway_166.jpg,0,highway_166.jpg,highway_166.jpg
highway_156.jpg,highway_293.jpg,1,highway_156.jpg,highway_293.jpg,left,highway,golf_course_1.jpg,highway_156.jpg,playground_77.jpg,badlands_186.jpg,1,badlands_186.jpg,badlands_186.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,badlands_222.jpg,playground_108.jpg,highway_75.jpg,bridge_124.jpg,0,bridge_124.jpg,bridge_124.jpg
playground_144.jpg,playground_137.jpg,0,playground_137.jpg,playground_144.jpg,right,playground,golf_course_173.jpg,playground_144.jpg,highway_175.jpg,bridge_25.jpg,1,bridge_25.jpg,bridge_25.jpg
highway_394.jpg,highway_406.jpg,1,highway_406.jpg,highway_394.jpg,right,highway,mountain_212.jpg,badlands_166.jpg,highway_394.jpg,golf_course_166.jpg,2,golf_course_166.jpg,golf_course_166.jpg
highway_209.jpg,highway_314.jpg,0,highway_209.jpg,highway_314.jpg,left,highway,mountain_21.jpg,highway_209.jpg,badlands_180.jpg,golf_course_320.jpg,1,golf_course_320.jpg,golf_course_320.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_23.jpg,badlands_114.jpg,left,badlands,golf_course_27.jpg,playground_7.jpg,badlands_23.jpg,mountain_105.jpg,2,mountain_105.jpg,mountain_105.jpg
