target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
highway_177.jpg,highway_87.jpg,0,highway_177.jpg,highway_87.jpg,left,highway,badlands_2.jpg,highway_177.jpg,mountain_26.jpg,bridge_52.jpg,1,bridge_52.jpg,bridge_52.jpg
mountain_222.jpg,mountain_244.jpg,0,mountain_222.jpg,mountain_244.jpg,left,mountain,highway_402.jpg,badlands_45.jpg,mountain_222.jpg,golf_course_325.jpg,2,golf_course_325.jpg,golf_course_325.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_207.jpg,badlands_221.jpg,right,badlands,golf_course_159.jpg,badlands_221.jpg,mountain_12.jpg,playground_116.jpg,1,playground_116.jpg,playground_116.jpg
badlands_137.jpg,badlands_194.jpg,0,badlands_137.jpg,badlands_194.jpg,left,badlands,badlands_137.jpg,bridge_204.jpg,playground_209.jpg,mountain_44.jpg,0,mountain_44.jpg,mountain_44.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_131.jpg,mountain_154.jpg,right,mountain,highway_336.jpg,mountain_154.jpg,golf_course_198.jpg,badlands_100.jpg,1,badlands_100.jpg,badlands_100.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_35.jpg,golf_course_217.jpg,right,golf,bridge_21.jpg,golf_course_217.jpg,playground_183.jpg,highway_196.jpg,1,highway_196.jpg,highway_196.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_23.jpg,badlands_114.jpg,left,badlands,playground_6.jpg,bridge_263.jpg,badlands_23.jpg,golf_course_329.jpg,2,golf_course_329.jpg,golf_course_329.jpg
highway_209.jpg,highway_122.jpg,1,highway_122.jpg,highway_209.jpg,right,highway,badlands_95.jpg,highway_209.jpg,bridge_19.jpg,playground_123.jpg,1,playground_123.jpg,playground_123.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_160.jpg,golf_course_188.jpg,right,golf,bridge_132.jpg,golf_course_188.jpg,badlands_99.jpg,highway_342.jpg,1,highway_342.jpg,highway_342.jpg
mountain_123.jpg,mountain_94.jpg,0,mountain_94.jpg,mountain_123.jpg,right,mountain,badlands_38.jpg,bridge_257.jpg,mountain_123.jpg,golf_course_1.jpg,2,golf_course_1.jpg,golf_course_1.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_211.jpg,bridge_256.jpg,right,bridge,playground_264.jpg,highway_88.jpg,bridge_256.jpg,badlands_13.jpg,2,badlands_13.jpg,badlands_13.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_205.jpg,bridge_250.jpg,right,bridge,highway_249.jpg,golf_course_264.jpg,bridge_250.jpg,badlands_89.jpg,2,badlands_89.jpg,badlands_89.jpg
golf_course_15.jpg,golf_course_113.jpg,0,golf_course_15.jpg,golf_course_113.jpg,left,golf,playground_241.jpg,golf_course_15.jpg,mountain_132.jpg,bridge_34.jpg,1,bridge_34.jpg,bridge_34.jpg
playground_131.jpg,playground_164.jpg,1,playground_164.jpg,playground_131.jpg,right,playground,playground_131.jpg,bridge_169.jpg,mountain_71.jpg,highway_325.jpg,0,highway_325.jpg,highway_325.jpg
mountain_230.jpg,mountain_97.jpg,1,mountain_97.jpg,mountain_230.jpg,right,mountain,highway_219.jpg,playground_103.jpg,mountain_230.jpg,bridge_251.jpg,2,bridge_251.jpg,bridge_251.jpg
bridge_172.jpg,bridge_17.jpg,0,bridge_17.jpg,bridge_172.jpg,right,bridge,playground_178.jpg,mountain_84.jpg,bridge_172.jpg,highway_117.jpg,2,highway_117.jpg,highway_117.jpg
