target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
playground_117.jpg,playground_127.jpg,1,playground_117.jpg,playground_127.jpg,left,playground,playground_117.jpg,highway_249.jpg,bridge_49.jpg,mountain_107.jpg,0,mountain_107.jpg,mountain_107.jpg
playground_10.jpg,playground_122.jpg,0,playground_10.jpg,playground_122.jpg,left,playground,golf_course_122.jpg,badlands_35.jpg,playground_10.jpg,bridge_19.jpg,2,bridge_19.jpg,bridge_19.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,playground_241.jpg,golf_course_331.jpg,highway_166.jpg,bridge_182.jpg,1,bridge_182.jpg,bridge_182.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_154.jpg,mountain_131.jpg,left,mountain,playground_3.jpg,badlands_59.jpg,mountain_154.jpg,highway_263.jpg,2,highway_263.jpg,highway_263.jpg
playground_76.jpg,playground_72.jpg,1,playground_76.jpg,playground_72.jpg,left,playground,highway_147.jpg,bridge_259.jpg,playground_76.jpg,mountain_161.jpg,2,mountain_161.jpg,mountain_161.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_184.jpg,mountain_230.jpg,right,mountain,playground_103.jpg,mountain_230.jpg,bridge_132.jpg,badlands_99.jpg,1,badlands_99.jpg,badlands_99.jpg
playground_257.jpg,playground_214.jpg,0,playground_257.jpg,playground_214.jpg,left,playground,playground_257.jpg,bridge_48.jpg,mountain_91.jpg,badlands_27.jpg,0,badlands_27.jpg,badlands_27.jpg
playground_219.jpg,playground_205.jpg,1,playground_219.jpg,playground_205.jpg,left,playground,badlands_30.jpg,playground_219.jpg,golf_course_223.jpg,mountain_296.jpg,1,mountain_296.jpg,mountain_296.jpg
playground_131.jpg,playground_164.jpg,1,playground_131.jpg,playground_164.jpg,left,playground,playground_131.jpg,bridge_230.jpg,badlands_95.jpg,golf_course_57.jpg,0,golf_course_57.jpg,golf_course_57.jpg
bridge_191.jpg,bridge_75.jpg,1,bridge_75.jpg,bridge_191.jpg,right,bridge,bridge_191.jpg,playground_5.jpg,highway_23.jpg,golf_course_325.jpg,0,golf_course_325.jpg,golf_course_325.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_207.jpg,badlands_221.jpg,right,badlands,highway_11.jpg,mountain_115.jpg,badlands_221.jpg,golf_course_166.jpg,2,golf_course_166.jpg,golf_course_166.jpg
mountain_232.jpg,mountain_3.jpg,0,mountain_3.jpg,mountain_232.jpg,right,mountain,playground_90.jpg,bridge_124.jpg,mountain_232.jpg,golf_course_152.jpg,2,golf_course_152.jpg,golf_course_152.jpg
playground_240.jpg,playground_2.jpg,0,playground_2.jpg,playground_240.jpg,right,playground,mountain_105.jpg,bridge_123.jpg,playground_240.jpg,highway_175.jpg,2,highway_175.jpg,highway_175.jpg
mountain_222.jpg,mountain_93.jpg,1,mountain_93.jpg,mountain_222.jpg,right,mountain,highway_331.jpg,mountain_222.jpg,golf_course_52.jpg,playground_80.jpg,1,playground_80.jpg,playground_80.jpg
golf_course_188.jpg,golf_course_157.jpg,0,golf_course_188.jpg,golf_course_157.jpg,left,golf,playground_70.jpg,golf_course_188.jpg,highway_18.jpg,mountain_253.jpg,1,mountain_253.jpg,mountain_253.jpg
