target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,target_index,background_4,background_5
golf_course_87.jpg,golf_course_130.jpg,0,golf_course_87.jpg,golf_course_130.jpg,left,golf,playground_108.jpg,golf_course_87.jpg,badlands_99.jpg,bridge_263.jpg,1,bridge_263.jpg,bridge_263.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_163.jpg,bridge_172.jpg,right,bridge,golf_course_60.jpg,bridge_172.jpg,mountain_84.jpg,highway_99.jpg,1,highway_99.jpg,highway_99.jpg
bridge_146.jpg,bridge_121.jpg,1,bridge_146.jpg,bridge_121.jpg,left,bridge,bridge_146.jpg,badlands_174.jpg,playground_158.jpg,mountain_44.jpg,0,mountain_44.jpg,mountain_44.jpg
mountain_293.jpg,mountain_47.jpg,1,mountain_47.jpg,mountain_293.jpg,right,mountain,mountain_293.jpg,golf_course_52.jpg,playground_41.jpg,bridge_239.jpg,0,bridge_239.jpg,bridge_239.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_114.jpg,badlands_23.jpg,right,badlands,highway_301.jpg,badlands_23.jpg,mountain_15.jpg,golf_course_229.jpg,1,golf_course_229.jpg,golf_course_229.jpg
mountain_110.jpg,mountain_223.jpg,1,mountain_223.jpg,mountain_110.jpg,right,mountain,golf_course_156.jpg,mountain_110.jpg,bridge_264.jpg,badlands_226.jpg,1,badlands_226.jpg,badlands_226.jpg
playground_257.jpg,playground_214.jpg,0,playground_214.jpg,playground_257.jpg,right,playground,badlands_100.jpg,playground_257.jpg,mountain_160.jpg,highway_248.jpg,1,highway_248.jpg,highway_248.jpg
golf_course_193.jpg,golf_course_235.jpg,0,golf_course_193.jpg,golf_course_235.jpg,left,golf,bridge_48.jpg,mountain_107.jpg,golf_course_193.jpg,playground_5.jpg,2,playground_5.jpg,playground_5.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_154.jpg,mountain_131.jpg,left,mountain,playground_200.jpg,bridge_21.jpg,mountain_154.jpg,golf_course_21.jpg,2,golf_course_21.jpg,golf_course_21.jpg
badlands_184.jpg,badlands_103.jpg,1,badlands_184.jpg,badlands_103.jpg,left,badlands,highway_13.jpg,mountain_301.jpg,badlands_184.jpg,bridge_259.jpg,2,bridge_259.jpg,bridge_259.jpg
mountain_123.jpg,mountain_94.jpg,0,mountain_94.jpg,mountain_123.jpg,right,mountain,bridge_179.jpg,golf_course_290.jpg,mountain_123.jpg,playground_70.jpg,2,playground_70.jpg,playground_70.jpg
badlands_24.jpg,badlands_53.jpg,1,badlands_53.jpg,badlands_24.jpg,right,badlands,badlands_24.jpg,bridge_106.jpg,golf_course_88.jpg,playground_264.jpg,0,playground_264.jpg,playground_264.jpg
highway_177.jpg,highway_278.jpg,1,highway_177.jpg,highway_278.jpg,left,highway,golf_course_260.jpg,badlands_104.jpg,highway_177.jpg,mountain_12.jpg,2,mountain_12.jpg,mountain_12.jpg
highway_209.jpg,highway_314.jpg,0,highway_209.jpg,highway_314.jpg,left,highway,golf_course_325.jpg,playground_183.jpg,highway_209.jpg,badlands_143.jpg,2,badlands_143.jpg,badlands_143.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_331.jpg,golf_course_114.jpg,left,golf,golf_course_331.jpg,badlands_38.jpg,playground_80.jpg,highway_11.jpg,0,highway_11.jpg,highway_11.jpg
