,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
158,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.263,4.0,flower5_pair.jpg,flower5.jpg,right,A3L95FSCN74FIF
159,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.255,5.0,flower6.jpg,flower6_pair.jpg,left,A3L95FSCN74FIF
160,10,6.0,flower6.jpg,,,,,,,,,,,,A3L95FSCN74FIF
161,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.1053,0.0,flower1.jpg,flower1_pair.jpg,left,A3V2XCDF45VN9X
162,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.1569,1.0,flower2_pair.jpg,flower2.jpg,right,A3V2XCDF45VN9X
163,6,2.0,left.jpg,left,0.6877,left,14.0,left,1.0,1.1937,2.0,flower3.jpg,flower3_pair.jpg,left,A3V2XCDF45VN9X
164,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.4288,3.0,flower4.jpg,flower4_pair.jpg,left,A3V2XCDF45VN9X
165,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.4375,4.0,flower5_pair.jpg,flower5.jpg,right,A3V2XCDF45VN9X
166,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.6939,5.0,flower6.jpg,flower6_pair.jpg,left,A3V2XCDF45VN9X
167,10,6.0,flower6.jpg,,,,,,,,,,,,A3V2XCDF45VN9X
168,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.6403,0.0,flower1.jpg,flower1_pair.jpg,left,A9IP3T3T4GUH1
169,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.0409,1.0,flower2_pair.jpg,flower2.jpg,right,A9IP3T3T4GUH1
