,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,STRIPPED_SWALLOW_1.jpg,MAGPIE_GOOSE_4.jpg,2.0,,,,A11F3MA5FWH6SJ
1,21,,1.0,1.0,BALI_STARLING_1.jpg,IBERIAN_MAGPIE_1.jpg,3.0,,,,A11F3MA5FWH6SJ
2,22,,1.0,2.0,RUBY_THROATED_HUMMINGBIRD_3.jpg,MYNA_5.jpg,2.0,,,,A11F3MA5FWH6SJ
3,23,,1.0,3.0,LARK_BUNTING_2.jpg,PEACOCK_1.jpg,1.0,,,,A11F3MA5FWH6SJ
4,24,,1.0,4.0,HAWAIIAN_GOOSE_4.jpg,HIMALAYAN_MONAL_2.jpg,2.0,,,,A11F3MA5FWH6SJ
5,25,,1.0,5.0,GOLDEN_CHLOROPHONIA_5.jpg,COMMON_HOUSE_MARTIN_4.jpg,2.0,,,,A11F3MA5FWH6SJ
6,26,,1.0,6.0,LESSER_ADJUTANT_5.jpg,GREEN_BROADBILL_4.jpg,1.0,,,,A11F3MA5FWH6SJ
7,27,,1.0,7.0,PEACOCK_3.jpg,CHATTERING_LORY_2.jpg,3.0,,,,A11F3MA5FWH6SJ
8,28,,1.0,8.0,OCELLATED_TURKEY_1.jpg,CHIPPING_SPARROW_1.jpg,1.0,,,,A11F3MA5FWH6SJ
9,29,,1.0,9.0,CERULEAN_WARBLER_1.jpg,AMERICAN_FLAMINGO_2.jpg,1.0,,,,A11F3MA5FWH6SJ
10,30,,1.0,10.0,SCARLET_TANAGER_2.jpg,BORNEAN_LEAFBIRD_1.jpg,3.0,,,,A11F3MA5FWH6SJ
11,31,right,1.0,11.0,right.jpg,,,right,1.2724,,A11F3MA5FWH6SJ
12,32,,1.0,12.0,BREWERS_BLACKBIRD_3.jpg,GOLDEN_CHEEKED_WARBLER_3.jpg,2.0,,,,A11F3MA5FWH6SJ
13,33,,1.0,13.0,GOLDEN_CHEEKED_WARBLER_2.jpg,WHITE_THROATED_BEE_EATER_1.jpg,3.0,,,,A11F3MA5FWH6SJ
14,34,,1.0,14.0,MALACHITE_KINGFISHER_2.jpg,INCA_TERN_2.jpg,2.0,,,,A11F3MA5FWH6SJ
15,35,,1.0,15.0,GREY_PLOVER_1.jpg,HYACINTH_MACAW_3.jpg,1.0,,,,A11F3MA5FWH6SJ
16,36,,1.0,16.0,CASPIAN_TERN_1.jpg,EUROPEAN_GOLDFINCH_4.jpg,2.0,,,,A11F3MA5FWH6SJ
17,37,,1.0,17.0,MYNA_1.jpg,GREY_PLOVER_4.jpg,2.0,,,,A11F3MA5FWH6SJ
18,38,,1.0,18.0,OVENBIRD_5.jpg,FAIRY_PENGUIN_1.jpg,2.0,,,,A11F3MA5FWH6SJ
19,39,,1.0,19.0,INCA_TERN_4.jpg,SMITHS_LONGSPUR_5.jpg,2.0,,,,A11F3MA5FWH6SJ
20,40,,1.0,20.0,PYGMY_KINGFISHER_5.jpg,MASKED_BOOBY_5.jpg,2.0,,,,A11F3MA5FWH6SJ
21,41,,1.0,21.0,BROWN_NOODY_3.jpg,PEACOCK_2.jpg,1.0,,,,A11F3MA5FWH6SJ
22,42,,1.0,22.0,ASIAN_CRESTED_IBIS_4.jpg,CANARY_2.jpg,1.0,,,,A11F3MA5FWH6SJ
23,43,,1.0,23.0,ASIAN_DOLLARD_BIRD_2.jpg,VIOLET_GREEN_SWALLOW_4.jpg,3.0,,,,A11F3MA5FWH6SJ
24,44,left,1.0,24.0,left.jpg,,,left,1.2944,,A11F3MA5FWH6SJ
25,45,,1.0,25.0,RUFOUS_KINGFISHER_1.jpg,SNOWY_OWL_5.jpg,1.0,,,,A11F3MA5FWH6SJ
26,46,,1.0,26.0,AMERICAN_PIPIT_5.jpg,EMU_2.jpg,1.0,,,,A11F3MA5FWH6SJ
27,47,,1.0,27.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,DUSKY_ROBIN_5.jpg,3.0,,,,A11F3MA5FWH6SJ
28,48,,1.0,28.0,GYRFALCON_1.jpg,OSTRICH_1.jpg,1.0,,,,A11F3MA5FWH6SJ
29,49,,1.0,29.0,INLAND_DOTTEREL_4.jpg,CASSOWARY_2.jpg,1.0,,,,A11F3MA5FWH6SJ
30,50,,1.0,30.0,BROWN_THRASHER_3.jpg,BLACK_BAZA_4.jpg,3.0,,,,A11F3MA5FWH6SJ
31,51,,1.0,31.0,MAGPIE_GOOSE_5.jpg,OYSTER_CATCHER_3.jpg,3.0,,,,A11F3MA5FWH6SJ
32,52,,1.0,32.0,VERMILION_FLYCATHER_3.jpg,RED_BEARDED_BEE_EATER_1.jpg,3.0,,,,A11F3MA5FWH6SJ
33,53,right,1.0,33.0,right.jpg,,,right,1.0343,,A11F3MA5FWH6SJ
34,54,,1.0,34.0,ARARIPE_MANAKIN_4.jpg,KIWI_3.jpg,1.0,,,,A11F3MA5FWH6SJ
35,55,,1.0,35.0,PINK_ROBIN_4.jpg,SPOONBILL_3.jpg,1.0,,,,A11F3MA5FWH6SJ
36,56,,1.0,36.0,ALPINE_CHOUGH_4.jpg,BOBOLINK_3.jpg,3.0,,,,A11F3MA5FWH6SJ
37,57,,1.0,37.0,NORTHERN_JACANA_3.jpg,CRAB_PLOVER_3.jpg,2.0,,,,A11F3MA5FWH6SJ
38,58,,1.0,38.0,KAGU_5.jpg,RED_BEARDED_BEE_EATER_3.jpg,1.0,,,,A11F3MA5FWH6SJ
39,59,,1.0,39.0,IVORY_GULL_3.jpg,INDIGO_FLYCATCHER_2.jpg,1.0,,,,A11F3MA5FWH6SJ
40,60,,1.0,40.0,IVORY_GULL_1.jpg,EASTERN_GOLDEN_WEAVER_5.jpg,2.0,,,,A11F3MA5FWH6SJ
41,61,,1.0,41.0,RUBY_THROATED_HUMMINGBIRD_1.jpg,FRIGATE_1.jpg,3.0,,,,A11F3MA5FWH6SJ
42,62,,1.0,42.0,INDIGO_BUNTING_1.jpg,NORTHERN_GANNET_1.jpg,2.0,,,,A11F3MA5FWH6SJ
43,63,left,1.0,43.0,left.jpg,,,left,1.2004,,A11F3MA5FWH6SJ
44,64,,1.0,44.0,SPLENDID_WREN_1.jpg,CUBAN_TODY_4.jpg,3.0,,,,A11F3MA5FWH6SJ
45,65,,1.0,45.0,AFRICAN_PIED_HORNBILL_5.jpg,ALEXANDRINE_PARAKEET_1.jpg,2.0,,,,A11F3MA5FWH6SJ
46,66,,1.0,46.0,KILLDEAR_2.jpg,AZURE_TIT_5.jpg,3.0,,,,A11F3MA5FWH6SJ
47,67,,1.0,47.0,LITTLE_AUK_5.jpg,BEARDED_BELLBIRD_1.jpg,3.0,,,,A11F3MA5FWH6SJ
