,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.1939,0.0,flower1.jpg,flower1_pair.jpg,left,A87D3K9YVKTQ7
1,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.9508,1.0,flower2_pair.jpg,flower2.jpg,right,A87D3K9YVKTQ7
2,6,2.0,left.jpg,left,0.5247,left,14.0,left,1.0,2.3648,2.0,flower3.jpg,flower3_pair.jpg,left,A87D3K9YVKTQ7
3,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.9899,3.0,flower4.jpg,flower4_pair.jpg,left,A87D3K9YVKTQ7
4,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.3162,4.0,flower5_pair.jpg,flower5.jpg,right,A87D3K9YVKTQ7
5,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.2769,5.0,flower6.jpg,flower6_pair.jpg,left,A87D3K9YVKTQ7
6,10,6.0,flower6.jpg,,,,,,,,,,,,A87D3K9YVKTQ7
7,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.4947,0.0,flower1.jpg,flower1_pair.jpg,left,A3HFB277V5OXY0
8,5,1.0,flower2.jpg,,,,13.0,right,1.0,6.9609,1.0,flower2_pair.jpg,flower2.jpg,right,A3HFB277V5OXY0
9,6,2.0,left.jpg,left,2.35,left,14.0,right,0.0,0.2727,2.0,flower3.jpg,flower3_pair.jpg,left,A3HFB277V5OXY0
10,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.3027,3.0,flower4.jpg,flower4_pair.jpg,left,A3HFB277V5OXY0
11,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.7878,4.0,flower5_pair.jpg,flower5.jpg,right,A3HFB277V5OXY0
12,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.7605,5.0,flower6.jpg,flower6_pair.jpg,left,A3HFB277V5OXY0
13,10,6.0,flower6.jpg,,,,,,,,,,,,A3HFB277V5OXY0
14,4,0.0,flower1.jpg,,,,12.0,left,1.0,6.534200001,0.0,flower1.jpg,flower1_pair.jpg,left,A177M9OIBDUWFW
15,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.376799999,1.0,flower2_pair.jpg,flower2.jpg,right,A177M9OIBDUWFW
16,6,2.0,left.jpg,left,1.690200001,left,14.0,left,1.0,1.9791,2.0,flower3.jpg,flower3_pair.jpg,left,A177M9OIBDUWFW
17,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.520699999,3.0,flower4.jpg,flower4_pair.jpg,left,A177M9OIBDUWFW
18,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4075,4.0,flower5_pair.jpg,flower5.jpg,right,A177M9OIBDUWFW
19,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.3235,5.0,flower6.jpg,flower6_pair.jpg,left,A177M9OIBDUWFW
20,10,6.0,flower6.jpg,,,,,,,,,,,,A177M9OIBDUWFW
21,4,0.0,flower1.jpg,,,,12.0,right,0.0,80.4855,0.0,flower1.jpg,flower1_pair.jpg,left,AHZP05WVFXXCG
22,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.4313,1.0,flower2_pair.jpg,flower2.jpg,right,AHZP05WVFXXCG
23,6,2.0,left.jpg,left,1.6101,left,14.0,right,0.0,3.0324,2.0,flower3.jpg,flower3_pair.jpg,left,AHZP05WVFXXCG
24,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.6867,3.0,flower4.jpg,flower4_pair.jpg,left,AHZP05WVFXXCG
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.032,4.0,flower5_pair.jpg,flower5.jpg,right,AHZP05WVFXXCG
26,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.4812,5.0,flower6.jpg,flower6_pair.jpg,left,AHZP05WVFXXCG
27,10,6.0,flower6.jpg,,,,,,,,,,,,AHZP05WVFXXCG
28,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.8591,0.0,flower1.jpg,flower1_pair.jpg,left,A389RPZ5TJZQ7D
29,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.958700001,1.0,flower2_pair.jpg,flower2.jpg,right,A389RPZ5TJZQ7D
30,6,2.0,left.jpg,left,2.3084,left,14.0,left,1.0,2.4201,2.0,flower3.jpg,flower3_pair.jpg,left,A389RPZ5TJZQ7D
31,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.5055,3.0,flower4.jpg,flower4_pair.jpg,left,A389RPZ5TJZQ7D
32,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4456,4.0,flower5_pair.jpg,flower5.jpg,right,A389RPZ5TJZQ7D
33,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.2389,5.0,flower6.jpg,flower6_pair.jpg,left,A389RPZ5TJZQ7D
34,10,6.0,flower6.jpg,,,,,,,,,,,,A389RPZ5TJZQ7D
35,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.5715,0.0,flower1.jpg,flower1_pair.jpg,left,AIXO7JFFSBR5O
36,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.5296,1.0,flower2_pair.jpg,flower2.jpg,right,AIXO7JFFSBR5O
37,6,2.0,left.jpg,left,1.0377,left,14.0,left,1.0,1.4198,2.0,flower3.jpg,flower3_pair.jpg,left,AIXO7JFFSBR5O
38,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6983,3.0,flower4.jpg,flower4_pair.jpg,left,AIXO7JFFSBR5O
39,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.1748,4.0,flower5_pair.jpg,flower5.jpg,right,AIXO7JFFSBR5O
40,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.1214,5.0,flower6.jpg,flower6_pair.jpg,left,AIXO7JFFSBR5O
41,10,6.0,flower6.jpg,,,,,,,,,,,,AIXO7JFFSBR5O
42,4,0.0,flower1.jpg,,,,12.0,left,1.0,17.3114,0.0,flower1.jpg,flower1_pair.jpg,left,A2TTYORXHJ7I23
43,5,1.0,flower2.jpg,,,,13.0,right,1.0,8.1622,1.0,flower2_pair.jpg,flower2.jpg,right,A2TTYORXHJ7I23
44,6,2.0,left.jpg,left,1.6761,left,14.0,left,1.0,5.63,2.0,flower3.jpg,flower3_pair.jpg,left,A2TTYORXHJ7I23
45,7,3.0,flower3.jpg,,,,15.0,left,1.0,6.1712,3.0,flower4.jpg,flower4_pair.jpg,left,A2TTYORXHJ7I23
