key_resp.keys,key_resp_2.keys,key_resp_2.rt,demo_test_key_resp.keys,demo_test_key_resp.rt,demo_loops.thisRepN,demo_loops.thisTrialN,demo_loops.thisN,demo_loops.thisIndex,demo_loops.ran,target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,key_resp_after_demo.keys,key_resp_after_demo.rt,test_key_resp.keys,test_key_resp.rt,exp_loops.thisRepN,exp_loops.thisTrialN,exp_loops.thisN,exp_loops.thisIndex,exp_loops.ran,selected_dist,distractor_level,category,key_resp_4.keys,key_resp_4.rt,slider_part2.response,slider_part2.rt,exp_loops_part2.thisRepN,exp_loops_part2.thisTrialN,exp_loops_part2.thisN,exp_loops_part2.thisIndex,exp_loops_part2.ran,key_resp_last_slide.keys,key_resp_last_slide.rt
,space,2.7904,right,14.8525,0,0,0,0,1,flower1.jpg,flower1.jpg,flower1_pair.jpg,left,leaf3.jpg,trail1.jpg,flower1.jpg,bird1.jpg,tree3.jpg,fence4.jpg,2,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,,,,,,,,,,,,,,,,,,,,,
,,,left,1.0666,0,1,1,1,1,leaf2.jpg,leaf1.jpg,leaf2.jpg,right,trail2.jpg,leaf2.jpg,bird2.jpg,tree2.jpg,fence3.jpg,flower2.jpg,1,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,,,,,,,,,,,,,,,,,,,,,
,,,right,3.0418,0,2,2,2,1,fence1.jpg,fence1.jpg,fence2.jpg,left,tree1.jpg,bird3.jpg,trail3.jpg,fence1.jpg,leaf4.jpg,flower3.jpg,3,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,badlands_23.jpg,badlands_23.jpg,badlands_114.jpg,left,highway_248.jpg,mountain_84.jpg,badlands_23.jpg,bridge_26.jpg,bridge_26.jpg,bridge_26.jpg,2,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,space,3.1123,left,1.9999,0,0,0,0,1,badlands_114.jpg,0,badlands,,,,,,,,,,,
,,,,,,,,,,mountain_222.jpg,mountain_244.jpg,mountain_222.jpg,right,bridge_264.jpg,playground_66.jpg,mountain_222.jpg,highway_11.jpg,highway_11.jpg,highway_11.jpg,2,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,left,1.2619,0,1,1,1,1,mountain_244.jpg,0,mountain,,,,,,,,,,,
,,,,,,,,,,badlands_221.jpg,badlands_221.jpg,badlands_115.jpg,left,badlands_221.jpg,mountain_66.jpg,playground_172.jpg,highway_227.jpg,highway_227.jpg,highway_227.jpg,0,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,left,1.5147,0,2,2,2,1,badlands_115.jpg,0,badlands,,,,,,,,,,,
,,,,,,,,,,badlands_52.jpg,badlands_52.jpg,badlands_94.jpg,left,bridge_218.jpg,highway_146.jpg,badlands_52.jpg,mountain_68.jpg,mountain_68.jpg,mountain_68.jpg,2,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,left,2.649,0,3,3,3,1,badlands_94.jpg,0,badlands,,,,,,,,,,,
,,,,,,,,,,golf_course_217.jpg,golf_course_35.jpg,golf_course_217.jpg,right,badlands_104.jpg,mountain_301.jpg,golf_course_217.jpg,highway_234.jpg,highway_234.jpg,highway_234.jpg,2,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,right,1.0949,0,4,4,4,1,golf_course_35.jpg,0,golf,,,,,,,,,,,
,,,,,,,,,,bridge_191.jpg,bridge_191.jpg,bridge_75.jpg,left,playground_168.jpg,bridge_191.jpg,highway_219.jpg,golf_course_46.jpg,golf_course_46.jpg,golf_course_46.jpg,1,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,right,10.8341,0,5,5,5,1,bridge_75.jpg,1,bridge,,,,,,,,,,,
,,,,,,,,,,playground_144.jpg,playground_144.jpg,playground_137.jpg,left,bridge_10.jpg,playground_144.jpg,mountain_12.jpg,badlands_59.jpg,badlands_59.jpg,badlands_59.jpg,1,ABDQNBWD8LAQI,30,MALE,8,2023-07-17_14h19.01.367,working,2022.2.4,Win32,16.13371624,,,left,5.2121,0,6,6,6,1,playground_137.jpg,0,playground,,,,,,,,,,,
