,workID,Age,Gender,target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,test_key_resp.keys,test_key_resp.rt,distractor_level,category,selected_dist,slider_part2.response,slider_part2.rt,subject
0,ASZIU9BR1ALX4,30,male,golf_course_331.jpg,golf_course_114.jpg,golf_course_331.jpg,right,golf_course_331.jpg,highway_244.jpg,mountain_107.jpg,bridge_169.jpg,bridge_169.jpg,bridge_169.jpg,0.0,left,0.7709,0.0,golf,golf_course_114.jpg,6.979166667,2.9758,ASZIU9BR1ALX4
1,ASZIU9BR1ALX4,30,male,highway_394.jpg,highway_394.jpg,highway_406.jpg,left,mountain_160.jpg,highway_394.jpg,badlands_31.jpg,golf_course_166.jpg,golf_course_166.jpg,golf_course_166.jpg,1.0,right,1.3452,1.0,highway,highway_406.jpg,8.0,2.1452,ASZIU9BR1ALX4
2,ASZIU9BR1ALX4,30,male,mountain_110.jpg,mountain_157.jpg,mountain_110.jpg,right,highway_37.jpg,mountain_110.jpg,playground_25.jpg,badlands_210.jpg,badlands_210.jpg,badlands_210.jpg,1.0,left,2.6403,0.0,mountain,mountain_157.jpg,8.96875,2.389,ASZIU9BR1ALX4
3,ASZIU9BR1ALX4,30,male,mountain_154.jpg,mountain_154.jpg,mountain_131.jpg,left,mountain_154.jpg,playground_66.jpg,badlands_58.jpg,golf_course_1.jpg,golf_course_1.jpg,golf_course_1.jpg,0.0,right,0.9865,0.0,mountain,mountain_131.jpg,4.010416667,2.8346,ASZIU9BR1ALX4
4,ASZIU9BR1ALX4,30,male,highway_294.jpg,highway_203.jpg,highway_294.jpg,right,mountain_202.jpg,highway_294.jpg,golf_course_33.jpg,badlands_166.jpg,badlands_166.jpg,badlands_166.jpg,1.0,left,1.3683,0.0,highway,highway_203.jpg,5.010416667,2.107,ASZIU9BR1ALX4
5,ASZIU9BR1ALX4,30,male,highway_93.jpg,highway_85.jpg,highway_93.jpg,right,highway_93.jpg,golf_course_198.jpg,badlands_220.jpg,playground_90.jpg,playground_90.jpg,playground_90.jpg,0.0,right,0.5709,0.0,highway,highway_85.jpg,6.0,2.9442,ASZIU9BR1ALX4
6,ASZIU9BR1ALX4,30,male,bridge_128.jpg,bridge_128.jpg,bridge_244.jpg,left,playground_116.jpg,bridge_128.jpg,badlands_180.jpg,mountain_44.jpg,mountain_44.jpg,mountain_44.jpg,1.0,left,3.6419,1.0,bridge,bridge_244.jpg,6.96875,2.1616,ASZIU9BR1ALX4
7,ASZIU9BR1ALX4,30,male,golf_course_78.jpg,golf_course_134.jpg,golf_course_78.jpg,right,golf_course_78.jpg,badlands_174.jpg,bridge_238.jpg,mountain_224.jpg,mountain_224.jpg,mountain_224.jpg,0.0,left,2.2523,0.0,golf,golf_course_134.jpg,7.979166667,2.5021,ASZIU9BR1ALX4
8,ASZIU9BR1ALX4,30,male,mountain_57.jpg,mountain_57.jpg,mountain_138.jpg,left,mountain_57.jpg,playground_123.jpg,highway_331.jpg,badlands_226.jpg,badlands_226.jpg,badlands_226.jpg,0.0,left,10.3245,1.0,mountain,mountain_138.jpg,8.96875,2.0487,ASZIU9BR1ALX4
9,ASZIU9BR1ALX4,30,male,mountain_101.jpg,mountain_101.jpg,mountain_171.jpg,left,playground_41.jpg,mountain_101.jpg,badlands_89.jpg,golf_course_260.jpg,golf_course_260.jpg,golf_course_260.jpg,1.0,left,7.4979,0.0,mountain,mountain_171.jpg,4.010416667,2.4729,ASZIU9BR1ALX4
10,ASZIU9BR1ALX4,30,male,golf_course_195.jpg,golf_course_195.jpg,golf_course_2.jpg,left,golf_course_195.jpg,highway_13.jpg,mountain_166.jpg,playground_77.jpg,playground_77.jpg,playground_77.jpg,0.0,left,4.74,1.0,golf,golf_course_2.jpg,5.0,1.9152,ASZIU9BR1ALX4
11,ASZIU9BR1ALX4,30,male,playground_76.jpg,playground_22.jpg,playground_76.jpg,right,badlands_99.jpg,playground_76.jpg,mountain_66.jpg,bridge_34.jpg,bridge_34.jpg,bridge_34.jpg,1.0,left,2.4907,0.0,playground,playground_22.jpg,7.010416667,3.5757,ASZIU9BR1ALX4
12,ASZIU9BR1ALX4,30,male,mountain_232.jpg,mountain_3.jpg,mountain_232.jpg,right,badlands_153.jpg,mountain_232.jpg,highway_88.jpg,playground_183.jpg,playground_183.jpg,playground_183.jpg,1.0,left,9.1475,0.0,mountain,mountain_3.jpg,7.979166667,2.0467,ASZIU9BR1ALX4
13,ASZIU9BR1ALX4,30,male,badlands_23.jpg,badlands_23.jpg,badlands_101.jpg,left,highway_18.jpg,badlands_23.jpg,golf_course_334.jpg,mountain_126.jpg,mountain_126.jpg,mountain_126.jpg,1.0,left,16.2417,1.0,badlands,badlands_101.jpg,8.989583333,2.5418,ASZIU9BR1ALX4
14,ASZIU9BR1ALX4,30,male,badlands_184.jpg,badlands_184.jpg,badlands_103.jpg,left,golf_course_258.jpg,mountain_68.jpg,badlands_184.jpg,bridge_264.jpg,bridge_264.jpg,bridge_264.jpg,2.0,left,1.5799,1.0,badlands,badlands_103.jpg,5.0,2.9286,ASZIU9BR1ALX4
15,ASZIU9BR1ALX4,30,male,bridge_256.jpg,bridge_211.jpg,bridge_256.jpg,right,highway_301.jpg,bridge_256.jpg,mountain_292.jpg,playground_3.jpg,playground_3.jpg,playground_3.jpg,1.0,left,1.122,1.0,bridge,bridge_211.jpg,6.09375,2.8673,ASZIU9BR1ALX4
16,ASZIU9BR1ALX4,30,male,badlands_222.jpg,badlands_222.jpg,badlands_34.jpg,left,badlands_222.jpg,bridge_259.jpg,mountain_228.jpg,playground_5.jpg,playground_5.jpg,playground_5.jpg,0.0,left,1.4368,0.0,badlands,badlands_34.jpg,6.979166667,2.0209,ASZIU9BR1ALX4
17,ASZIU9BR1ALX4,30,male,mountain_230.jpg,mountain_184.jpg,mountain_230.jpg,right,badlands_108.jpg,bridge_182.jpg,mountain_230.jpg,highway_144.jpg,highway_144.jpg,highway_144.jpg,2.0,left,0.6636,0.0,mountain,mountain_184.jpg,7.03125,2.1552,ASZIU9BR1ALX4
18,ASZIU9BR1ALX4,30,male,highway_415.jpg,highway_415.jpg,highway_174.jpg,left,highway_415.jpg,playground_168.jpg,mountain_4.jpg,badlands_64.jpg,badlands_64.jpg,badlands_64.jpg,0.0,left,0.0092,1.0,highway,highway_174.jpg,5.958333333,6.316,ASZIU9BR1ALX4
19,ASZIU9BR1ALX4,30,male,highway_209.jpg,highway_209.jpg,highway_122.jpg,left,badlands_177.jpg,mountain_12.jpg,highway_209.jpg,playground_80.jpg,playground_80.jpg,playground_80.jpg,2.0,left,3.8925,1.0,highway,highway_122.jpg,8.020833333,8.5343,ASZIU9BR1ALX4
20,ASZIU9BR1ALX4,30,male,badlands_137.jpg,badlands_139.jpg,badlands_137.jpg,right,playground_191.jpg,badlands_137.jpg,mountain_71.jpg,golf_course_185.jpg,golf_course_185.jpg,golf_course_185.jpg,1.0,left,1.3415,1.0,badlands,badlands_139.jpg,7.989583333,19.7983,ASZIU9BR1ALX4
21,ASZIU9BR1ALX4,30,male,highway_245.jpg,highway_245.jpg,highway_206.jpg,left,badlands_218.jpg,mountain_84.jpg,highway_245.jpg,golf_course_319.jpg,golf_course_319.jpg,golf_course_319.jpg,2.0,left,1.5561,1.0,highway,highway_206.jpg,6.958333333,4.248,ASZIU9BR1ALX4
22,ASZIU9BR1ALX4,30,male,bridge_91.jpg,bridge_91.jpg,bridge_253.jpg,left,badlands_30.jpg,bridge_91.jpg,highway_261.jpg,golf_course_320.jpg,golf_course_320.jpg,golf_course_320.jpg,1.0,left,1.227,0.0,bridge,bridge_253.jpg,6.96875,2.8728,ASZIU9BR1ALX4
23,ASZIU9BR1ALX4,30,male,bridge_65.jpg,bridge_65.jpg,bridge_60.jpg,left,golf_course_159.jpg,mountain_307.jpg,bridge_65.jpg,playground_259.jpg,playground_259.jpg,playground_259.jpg,2.0,left,1.8128,1.0,bridge,bridge_60.jpg,7.927083333,10.4318,ASZIU9BR1ALX4
24,ASZIU9BR1ALX4,30,male,golf_course_309.jpg,golf_course_209.jpg,golf_course_309.jpg,right,golf_course_309.jpg,playground_103.jpg,mountain_204.jpg,bridge_162.jpg,bridge_162.jpg,bridge_162.jpg,0.0,left,2.0748,1.0,golf,golf_course_209.jpg,6.020833333,6.7046,ASZIU9BR1ALX4
25,ASZIU9BR1ALX4,30,male,mountain_123.jpg,mountain_94.jpg,mountain_123.jpg,right,mountain_123.jpg,bridge_251.jpg,badlands_27.jpg,highway_175.jpg,highway_175.jpg,highway_175.jpg,0.0,left,3.5716,0.0,mountain,mountain_94.jpg,7.0,3.5522,ASZIU9BR1ALX4
26,ASZIU9BR1ALX4,30,male,playground_144.jpg,playground_144.jpg,playground_65.jpg,left,bridge_130.jpg,highway_196.jpg,playground_144.jpg,badlands_100.jpg,badlands_100.jpg,badlands_100.jpg,2.0,left,6.0923,1.0,playground,playground_65.jpg,7.979166667,1.7593,ASZIU9BR1ALX4
27,ASZIU9BR1ALX4,30,male,playground_145.jpg,playground_229.jpg,playground_145.jpg,right,playground_145.jpg,bridge_103.jpg,golf_course_83.jpg,badlands_193.jpg,badlands_193.jpg,badlands_193.jpg,0.0,left,1.972,0.0,playground,playground_229.jpg,7.979166667,1.943,ASZIU9BR1ALX4
28,ASZIU9BR1ALX4,30,male,bridge_250.jpg,bridge_250.jpg,bridge_205.jpg,left,highway_25.jpg,bridge_250.jpg,playground_178.jpg,golf_course_43.jpg,golf_course_43.jpg,golf_course_43.jpg,1.0,left,5.2295,1.0,bridge,bridge_205.jpg,7.979166667,3.5559,ASZIU9BR1ALX4
29,ASZIU9BR1ALX4,30,male,bridge_108.jpg,bridge_108.jpg,bridge_148.jpg,left,playground_241.jpg,badlands_216.jpg,bridge_108.jpg,highway_114.jpg,highway_114.jpg,highway_114.jpg,2.0,left,2.1468,1.0,bridge,bridge_148.jpg,8.979166667,5.2319,ASZIU9BR1ALX4
