,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
52,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.5913,3.0,flower4.jpg,flower4_pair.jpg,left,A2OT9ZJC4MQBS8
53,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.2811,4.0,flower5_pair.jpg,flower5.jpg,right,A2OT9ZJC4MQBS8
54,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.7983,5.0,flower6.jpg,flower6_pair.jpg,left,A2OT9ZJC4MQBS8
55,10,6.0,flower6.jpg,,,,,,,,,,,,A2OT9ZJC4MQBS8
56,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.7053,0.0,flower1.jpg,flower1_pair.jpg,left,A2VY5GKTXHLC8Q
57,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.8262,1.0,flower2_pair.jpg,flower2.jpg,right,A2VY5GKTXHLC8Q
58,6,2.0,left.jpg,left,2.3516,left,14.0,left,1.0,2.5523,2.0,flower3.jpg,flower3_pair.jpg,left,A2VY5GKTXHLC8Q
59,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.0945,3.0,flower4.jpg,flower4_pair.jpg,left,A2VY5GKTXHLC8Q
60,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.6681,4.0,flower5_pair.jpg,flower5.jpg,right,A2VY5GKTXHLC8Q
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.1,5.0,flower6.jpg,flower6_pair.jpg,left,A2VY5GKTXHLC8Q
62,10,6.0,flower6.jpg,,,,,,,,,,,,A2VY5GKTXHLC8Q
63,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.6147,0.0,flower1.jpg,flower1_pair.jpg,left,A3OUAR84WQO03Y
64,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.9834,1.0,flower2_pair.jpg,flower2.jpg,right,A3OUAR84WQO03Y
65,6,2.0,left.jpg,left,1.0185,left,14.0,right,0.0,2.6106,2.0,flower3.jpg,flower3_pair.jpg,left,A3OUAR84WQO03Y
66,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.9751,3.0,flower4.jpg,flower4_pair.jpg,left,A3OUAR84WQO03Y
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.3711,4.0,flower5_pair.jpg,flower5.jpg,right,A3OUAR84WQO03Y
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.1799,5.0,flower6.jpg,flower6_pair.jpg,left,A3OUAR84WQO03Y
69,10,6.0,flower6.jpg,,,,,,,,,,,,A3OUAR84WQO03Y
70,4,0.0,flower1.jpg,,,,12.0,right,0.0,6.6766,0.0,flower1.jpg,flower1_pair.jpg,left,A3QHZCELFJ3BSN
71,5,1.0,flower2.jpg,,,,13.0,left,0.0,4.8592,1.0,flower2_pair.jpg,flower2.jpg,right,A3QHZCELFJ3BSN
72,6,2.0,left.jpg,left,1.7955,left,14.0,left,1.0,4.2922,2.0,flower3.jpg,flower3_pair.jpg,left,A3QHZCELFJ3BSN
73,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.9797,3.0,flower4.jpg,flower4_pair.jpg,left,A3QHZCELFJ3BSN
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.9217,4.0,flower5_pair.jpg,flower5.jpg,right,A3QHZCELFJ3BSN
75,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.9811,5.0,flower6.jpg,flower6_pair.jpg,left,A3QHZCELFJ3BSN
76,10,6.0,flower6.jpg,,,,,,,,,,,,A3QHZCELFJ3BSN
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.4786,0.0,flower1.jpg,flower1_pair.jpg,left,A9LSEP71DNP4O
78,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.5922,1.0,flower2_pair.jpg,flower2.jpg,right,A9LSEP71DNP4O
79,6,2.0,left.jpg,left,0.5064,left,14.0,left,1.0,1.2126,2.0,flower3.jpg,flower3_pair.jpg,left,A9LSEP71DNP4O
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.1342,3.0,flower4.jpg,flower4_pair.jpg,left,A9LSEP71DNP4O
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.2402,4.0,flower5_pair.jpg,flower5.jpg,right,A9LSEP71DNP4O
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.0223,5.0,flower6.jpg,flower6_pair.jpg,left,A9LSEP71DNP4O
83,10,6.0,flower6.jpg,,,,,,,,,,,,A9LSEP71DNP4O
84,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.6773,0.0,flower1.jpg,flower1_pair.jpg,left,ALCPF5NANBDSZ
85,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.8497,1.0,flower2_pair.jpg,flower2.jpg,right,ALCPF5NANBDSZ
86,6,2.0,left.jpg,left,0.4597,left,14.0,left,1.0,1.5769,2.0,flower3.jpg,flower3_pair.jpg,left,ALCPF5NANBDSZ
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.2788,3.0,flower4.jpg,flower4_pair.jpg,left,ALCPF5NANBDSZ
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.3711,4.0,flower5_pair.jpg,flower5.jpg,right,ALCPF5NANBDSZ
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.9641,5.0,flower6.jpg,flower6_pair.jpg,left,ALCPF5NANBDSZ
90,10,6.0,flower6.jpg,,,,,,,,,,,,ALCPF5NANBDSZ
91,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.3606,0.0,flower1.jpg,flower1_pair.jpg,left,AUZP4FPD6UTNU
92,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.4682,1.0,flower2_pair.jpg,flower2.jpg,right,AUZP4FPD6UTNU
93,6,2.0,left.jpg,left,1.1614,left,14.0,left,1.0,1.2192,2.0,flower3.jpg,flower3_pair.jpg,left,AUZP4FPD6UTNU
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.3558,3.0,flower4.jpg,flower4_pair.jpg,left,AUZP4FPD6UTNU
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.2556,4.0,flower5_pair.jpg,flower5.jpg,right,AUZP4FPD6UTNU
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.7676,5.0,flower6.jpg,flower6_pair.jpg,left,AUZP4FPD6UTNU
97,10,6.0,flower6.jpg,,,,,,,,,,,,AUZP4FPD6UTNU
