target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
INCA_TERN_4.jpg,SMITHS_LONGSPUR_5.jpg,FASCIATED_WREN_4.jpg,BORNEAN_BRISTLEHEAD_5.jpg,ELLIOTS__PHEASANT_4.jpg,2,3,1,2,1,0
CRESTED_NUTHATCH_2.jpg,CANARY_1.jpg,VERMILION_FLYCATHER_4.jpg,AFRICAN_FIREFINCH_1.jpg,SCARLET_IBIS_3.jpg,3,2,1,3,1,1
BROWN_THRASHER_3.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,BLACK_BAZA_4.jpg,RED_BEARDED_BEE_EATER_4.jpg,OYSTER_CATCHER_4.jpg,3,1,2,1,2,2
VERMILION_FLYCATHER_3.jpg,CROWNED_PIGEON_1.jpg,RED_BEARDED_BEE_EATER_1.jpg,INDIAN_BUSTARD_1.jpg,LITTLE_AUK_4.jpg,3,1,2,2,3,3
OCELLATED_TURKEY_1.jpg,CHIPPING_SPARROW_1.jpg,LARK_BUNTING_1.jpg,PURPLE_SWAMPHEN_4.jpg,KAKAPO_4.jpg,2,3,1,1,3,4
right.png,right.png,right.png,left.png,up.png,,,,,2,5
RUBY_THROATED_HUMMINGBIRD_1.jpg,FRIGATE_1.jpg,NORTHERN_CARDINAL_1.jpg,VULTURINE_GUINEAFOWL_4.jpg,EURASIAN_GOLDEN_ORIOLE_5.jpg,3,2,1,3,1,6
GILA_WOODPECKER_3.jpg,SNOWY_OWL_4.jpg,BLACK_SWAN_3.jpg,ALEXANDRINE_PARAKEET_2.jpg,BLACK_VULTURE_3.jpg,1,2,3,2,2,7
MYNA_1.jpg,PARADISE_TANAGER_3.jpg,SANDHILL_CRANE_4.jpg,GREY_PLOVER_4.jpg,INDIGO_BUNTING_2.jpg,1,2,3,3,3,8
NORTHERN_GANNET_2.jpg,STRAWBERRY_FINCH_1.jpg,MASKED_BOOBY_5.jpg,VENEZUELIAN_TROUPIAL_1.jpg,PAINTED_BUNTING_5.jpg,3,2,1,2,2,9
KILLDEAR_2.jpg,AZURE_TIT_5.jpg,ALEXANDRINE_PARAKEET_5.jpg,CAATINGA_CACHOLOTE_4.jpg,WHITE_TAILED_TROPIC_2.jpg,1,2,3,3,3,10
PARUS_MAJOR_1.jpg,CALIFORNIA_GULL_2.jpg,PINK_ROBIN_3.jpg,BLACK_SWAN_4.jpg,COMMON_POORWILL_1.jpg,3,2,1,2,2,11
EUROPEAN_TURTLE_DOVE_3.jpg,PAINTED_BUNTING_3.jpg,CAPE_GLOSSY_STARLING_1.jpg,TEAL_DUCK_2.jpg,MALABAR_HORNBILL_2.jpg,2,1,3,2,1,12
RED_FACED_WARBLER_1.jpg,EMU_5.jpg,SPOONBILL_4.jpg,CAPE_GLOSSY_STARLING_2.jpg,BLACK_VENTED_SHEARWATER_4.jpg,1,3,2,1,1,13
LITTLE_AUK_5.jpg,SANDHILL_CRANE_3.jpg,BEARDED_BELLBIRD_1.jpg,SCARLET_IBIS_1.jpg,ORANGE_BRESTED_BUNTING_3.jpg,3,1,2,1,2,14
IVORY_GULL_1.jpg,WILSONS_BIRD_OF_PARADISE_4.jpg,OCELLATED_TURKEY_2.jpg,EASTERN_GOLDEN_WEAVER_5.jpg,FAIRY_TERN_4.jpg,1,2,3,1,1,15
BALI_STARLING_1.jpg,IBERIAN_MAGPIE_1.jpg,PURPLE_FINCH_2.jpg,CAPE_LONGCLAW_5.jpg,GRANDALA_5.jpg,2,1,3,3,3,16
ASIAN_DOLLARD_BIRD_2.jpg,ALBATROSS_2.jpg,OSTRICH_1.jpg,HAWAIIAN_GOOSE_1.jpg,VIOLET_GREEN_SWALLOW_4.jpg,1,2,3,1,1,17
RUFOUS_KINGFISHER_1.jpg,HORNED_SUNGEM_4.jpg,MAGPIE_GOOSE_3.jpg,BLACK_VENTED_SHEARWATER_2.jpg,GREEN_JAY_4.jpg,2,1,3,3,3,18
BROWN_NOODY_3.jpg,SPANGLED_COTINGA_4.jpg,GUINEA_TURACO_5.jpg,KIWI_2.jpg,COMMON_IORA_3.jpg,3,1,2,2,3,19
GREY_PLOVER_1.jpg,GOULDIAN_FINCH_4.jpg,HYACINTH_MACAW_3.jpg,AMETHYST_WOODSTAR_4.jpg,BORNEAN_LEAFBIRD_2.jpg,1,3,2,2,3,20
RUBY_THROATED_HUMMINGBIRD_3.jpg,NORTHERN_SHOVELER_1.jpg,WALL_CREAPER_3.jpg,MYNA_5.jpg,WHITE_CHEEKED_TURACO_4.jpg,3,2,1,3,1,21
left.png,left.png,right.png,left.png,up.png,,,,,1,22
AMERICAN_PIPIT_5.jpg,EMU_2.jpg,GREEN_MAGPIE_1.jpg,PEACOCK_2.jpg,HEPATIC_TANAGER_5.jpg,2,1,3,1,2,23
KAGU_5.jpg,EASTERN_MEADOWLARK_1.jpg,BANANAQUIT_2.jpg,ASHY_STORM_PETREL_1.jpg,IMPERIAL_SHAQ_2.jpg,1,2,3,1,1,24
STRIPPED_SWALLOW_1.jpg,MAGPIE_GOOSE_4.jpg,EMPEROR_PENGUIN_5.jpg,ANDEAN_GOOSE_1.jpg,GO_AWAY_BIRD_5.jpg,1,2,3,2,2,25
TASMANIAN_HEN_5.jpg,BLACKBURNIAM_WARBLER_3.jpg,COPPERY_TAILED_COUCAL_1.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,CREAM_COLORED_WOODPECKER_4.jpg,3,2,1,1,3,26
PINK_ROBIN_4.jpg,COMMON_IORA_4.jpg,SPOONBILL_3.jpg,ALBATROSS_4.jpg,GREEN_MAGPIE_3.jpg,1,2,3,3,3,27
GOLDEN_CHLOROPHONIA_5.jpg,ROADRUNNER_2.jpg,VERMILION_FLYCATHER_5.jpg,WHIMBREL_1.jpg,COMMON_HOUSE_MARTIN_4.jpg,3,1,2,1,2,28
NICOBAR_PIGEON_1.jpg,LITTLE_AUK_1.jpg,GREY_PLOVER_5.jpg,MYNA_4.jpg,EASTERN_BLUEBIRD_3.jpg,2,1,3,2,1,29
SPLENDID_WREN_1.jpg,CUBAN_TODY_4.jpg,PARAKETT__AKULET_3.jpg,DOUBLE_BRESTED_CORMARANT_1.jpg,CRESTED_KINGFISHER_4.jpg,1,2,3,3,3,30
RUBY_THROATED_HUMMINGBIRD_2.jpg,DUSKY_ROBIN_5.jpg,GOLDEN_PARAKEET_2.jpg,APAPANE_4.jpg,EURASIAN_MAGPIE_3.jpg,1,2,3,3,3,31
CHUKAR_PARTRIDGE_5.jpg,BLACK_THROATED_BUSHTIT_1.jpg,RAZORBILL_1.jpg,PUFFIN_3.jpg,OSTRICH_3.jpg,2,3,1,3,2,32
TREE_SWALLOW_4.jpg,ROBIN_3.jpg,RED_HEADED_DUCK_5.jpg,RED_FODY_3.jpg,CALIFORNIA_GULL_1.jpg,1,3,2,2,3,33
ECUADORIAN_HILLSTAR_5.jpg,BOBOLINK_5.jpg,CASSOWARY_2.jpg,SCARLET_IBIS_2.jpg,CRIMSON_SUNBIRD_5.jpg,2,1,3,2,1,34
