target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
CASPIAN_TERN_1.jpg,EUROPEAN_GOLDFINCH_4.jpg,AMERICAN_GOLDFINCH_3.jpg,COMMON_LOON_2.jpg,BRANDT_CORMARANT_4.jpg,2,3,1,2,1,0
EUROPEAN_TURTLE_DOVE_3.jpg,PAINTED_BUNTING_3.jpg,MALABAR_HORNBILL_2.jpg,TEAL_DUCK_2.jpg,CAPE_GLOSSY_STARLING_1.jpg,3,1,2,2,3,1
CASSOWARY_1.jpg,ROSY_FACED_LOVEBIRD_4.jpg,SCARLET_MACAW_1.jpg,CEDAR_WAXWING_4.jpg,DEMOISELLE_CRANE_1.jpg,2,1,3,1,2,2
CRESTED_CARACARA_4.jpg,BLUE_DACNIS_4.jpg,FAIRY_PENGUIN_5.jpg,TOUCHAN_4.jpg,PARADISE_TANAGER_1.jpg,1,3,2,2,3,3
FLAME_BOWERBIRD_3.jpg,QUETZAL_3.jpg,GOULDIAN_FINCH_1.jpg,INDIAN_BUSTARD_2.jpg,BROWN_THRASHER_4.jpg,3,1,2,3,1,4
BREWERS_BLACKBIRD_3.jpg,PEACOCK_4.jpg,DOUBLE_EYED_FIG_PARROT_2.jpg,GOLDEN_CHEEKED_WARBLER_3.jpg,CAPE_LONGCLAW_2.jpg,1,2,3,1,1,5
TREE_SWALLOW_4.jpg,RED_FODY_3.jpg,BORNEAN_LEAFBIRD_4.jpg,RED_HEADED_DUCK_5.jpg,ROBIN_3.jpg,3,1,2,3,1,6
GREY_PLOVER_1.jpg,HYACINTH_MACAW_3.jpg,AMETHYST_WOODSTAR_4.jpg,GOULDIAN_FINCH_4.jpg,TURKEY_VULTURE_1.jpg,3,2,1,1,3,7
BROWN_THRASHER_3.jpg,BLACK_BAZA_4.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,CRESTED_KINGFISHER_3.jpg,OYSTER_CATCHER_4.jpg,1,3,2,3,2,8
right.png,right.png,up.png,left.png,right.png,,,,,2,9
