target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
BARRED_PUFFBIRD_3.jpg,NORTHERN_CARDINAL_5.jpg,VEERY_4.jpg,WHITE_CHEEKED_TURACO_2.jpg,CAPPED_HERON_5.jpg,3,1,2,2,3,0
IVORY_GULL_3.jpg,SNOWY_EGRET_4.jpg,FAN_TAILED_WIDOW_1.jpg,INDIGO_FLYCATCHER_2.jpg,FLAME_TANAGER_3.jpg,3,1,2,3,1,1
CASPIAN_TERN_1.jpg,EUROPEAN_GOLDFINCH_4.jpg,AMERICAN_GOLDFINCH_3.jpg,BRANDT_CORMARANT_4.jpg,COMMON_LOON_2.jpg,2,1,3,2,1,2
NORTHERN_JACANA_2.jpg,GREEN_BROADBILL_1.jpg,VULTURINE_GUINEAFOWL_5.jpg,RED_FACED_CORMORANT_1.jpg,EMERALD_TANAGER_2.jpg,2,3,1,1,3,3
RED_FACED_WARBLER_1.jpg,EMU_5.jpg,CAPE_GLOSSY_STARLING_2.jpg,SPOONBILL_4.jpg,BLACK_VENTED_SHEARWATER_4.jpg,3,1,2,1,2,4
right.png,right.png,up.png,left.png,right.png,,,,,2,5
TASMANIAN_HEN_5.jpg,BLACKBURNIAM_WARBLER_3.jpg,AFRICAN_EMERALD_CUCKOO_5.jpg,CREAM_COLORED_WOODPECKER_4.jpg,COPPERY_TAILED_COUCAL_1.jpg,2,1,3,1,2,6
FLAME_BOWERBIRD_3.jpg,BROWN_THRASHER_4.jpg,BLACK_THROATED_WARBLER_4.jpg,INDIAN_BUSTARD_2.jpg,QUETZAL_3.jpg,2,1,3,2,1,7
AFRICAN_PIED_HORNBILL_5.jpg,CAPUCHINBIRD_2.jpg,ALEXANDRINE_PARAKEET_1.jpg,ECUADORIAN_HILLSTAR_3.jpg,KIWI_4.jpg,2,3,1,3,2,8
PINK_ROBIN_4.jpg,COMMON_IORA_4.jpg,SPOONBILL_3.jpg,ALBATROSS_4.jpg,GREEN_MAGPIE_3.jpg,1,2,3,3,3,9
