target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
EUROPEAN_TURTLE_DOVE_3.jpg,TEAL_DUCK_2.jpg,MALABAR_HORNBILL_2.jpg,SNOWY_EGRET_3.jpg,PAINTED_BUNTING_3.jpg,3,1,2,1,2,0
SHOEBILL_3.jpg,MALAGASY_WHITE_EYE_3.jpg,EMERALD_TANAGER_3.jpg,BALD_EAGLE_5.jpg,GILDED_FLICKER_5.jpg,1,3,2,1,1,1
NICOBAR_PIGEON_1.jpg,EASTERN_BLUEBIRD_3.jpg,ROSY_FACED_LOVEBIRD_2.jpg,LITTLE_AUK_1.jpg,MYNA_4.jpg,3,2,1,3,1,2
KILLDEAR_2.jpg,AZURE_TIT_5.jpg,CAATINGA_CACHOLOTE_4.jpg,ALEXANDRINE_PARAKEET_5.jpg,WHITE_TAILED_TROPIC_2.jpg,2,1,3,3,3,3
MCKAYS_BUNTING_3.jpg,AMERICAN_GOLDFINCH_4.jpg,IWI_2.jpg,PALILA_5.jpg,EMU_4.jpg,2,3,1,3,2,4
RUBY_THROATED_HUMMINGBIRD_2.jpg,APAPANE_4.jpg,GOLDEN_PARAKEET_2.jpg,DUSKY_ROBIN_5.jpg,SCARLET_MACAW_3.jpg,1,3,2,2,3,5
CRESTED_NUTHATCH_2.jpg,CANARY_1.jpg,VERMILION_FLYCATHER_4.jpg,SCARLET_IBIS_3.jpg,AFRICAN_FIREFINCH_1.jpg,3,1,2,3,1,6
IVORY_GULL_1.jpg,WILSONS_BIRD_OF_PARADISE_4.jpg,OCELLATED_TURKEY_2.jpg,EASTERN_GOLDEN_WEAVER_5.jpg,FAIRY_TERN_4.jpg,1,2,3,1,1,7
CASSOWARY_1.jpg,SCARLET_MACAW_1.jpg,DEMOISELLE_CRANE_1.jpg,ROSY_FACED_LOVEBIRD_4.jpg,EASTERN_ROSELLA_2.jpg,3,1,2,2,3,8
KAGU_5.jpg,ASHY_STORM_PETREL_1.jpg,MANDRIN_DUCK_4.jpg,EASTERN_MEADOWLARK_1.jpg,IMPERIAL_SHAQ_2.jpg,2,1,3,2,1,9
MALACHITE_KINGFISHER_2.jpg,INCA_TERN_2.jpg,SKUA_3.jpg,GREEN_BROADBILL_5.jpg,COCKATOO_2.jpg,1,3,2,2,3,10
NORTHERN_JACANA_3.jpg,REGENT_BOWERBIRD_5.jpg,ASHY_THRUSHBIRD_4.jpg,BANANAQUIT_3.jpg,BAR-TAILED_GODWIT_3.jpg,2,1,3,2,1,11
GREY_PLOVER_1.jpg,HYACINTH_MACAW_3.jpg,TURKEY_VULTURE_1.jpg,AMETHYST_WOODSTAR_4.jpg,GOULDIAN_FINCH_4.jpg,1,3,2,1,1,12
