target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
INDIGO_BUNTING_1.jpg,FRIGATE_4.jpg,SNOWY_PLOVER_1.jpg,DARWINS_FLYCATCHER_2.jpg,POMARINE_JAEGER_5.jpg,2,3,1,1,3,0
left.png,left.png,up.png,right.png,left.png,,,,,2,1
PEACOCK_3.jpg,ANIANIAU_2.jpg,STRAWBERRY_FINCH_4.jpg,ANDEAN_SISKIN_5.jpg,IBERIAN_MAGPIE_2.jpg,2,1,3,1,2,2
ASIAN_DOLLARD_BIRD_2.jpg,HAWAIIAN_GOOSE_1.jpg,ALBATROSS_2.jpg,VIOLET_GREEN_SWALLOW_4.jpg,MCKAYS_BUNTING_1.jpg,1,3,2,2,3,3
SKUA_4.jpg,PARUS_MAJOR_2.jpg,SNOWY_EGRET_5.jpg,PURPLE_FINCH_4.jpg,ROADRUNNER_5.jpg,1,2,3,2,2,4
RUFOUS_KINGFISHER_1.jpg,HORNED_SUNGEM_4.jpg,GREEN_JAY_4.jpg,BLACK_VENTED_SHEARWATER_2.jpg,MAGPIE_GOOSE_3.jpg,3,1,2,3,1,5
RUBY_THROATED_HUMMINGBIRD_1.jpg,VULTURINE_GUINEAFOWL_4.jpg,EURASIAN_GOLDEN_ORIOLE_5.jpg,FRIGATE_1.jpg,BEARDED_REEDLING_3.jpg,1,3,2,2,3,6
TREE_SWALLOW_4.jpg,RED_HEADED_DUCK_5.jpg,DALMATIAN_PELICAN_3.jpg,ROBIN_3.jpg,RED_FODY_3.jpg,1,2,3,1,1,7
AMERICAN_PIPIT_5.jpg,GREEN_MAGPIE_1.jpg,HEPATIC_TANAGER_5.jpg,LOGGERHEAD_SHRIKE_4.jpg,EMU_2.jpg,3,2,1,2,2,8
MAGPIE_GOOSE_5.jpg,HAMERKOP_1.jpg,LILAC_ROLLER_2.jpg,DOUBLE_EYED_FIG_PARROT_5.jpg,OYSTER_CATCHER_3.jpg,2,1,3,2,1,9
SHOEBILL_3.jpg,BALD_EAGLE_5.jpg,GILDED_FLICKER_5.jpg,MALAGASY_WHITE_EYE_3.jpg,BALD_IBIS_3.jpg,2,1,3,3,3,10
KAGU_5.jpg,EASTERN_MEADOWLARK_1.jpg,IMPERIAL_SHAQ_2.jpg,BANANAQUIT_2.jpg,ASHY_STORM_PETREL_1.jpg,3,1,2,1,2,11
LESSER_ADJUTANT_5.jpg,GAMBELS_QUAIL_1.jpg,AMERICAN_GOLDFINCH_1.jpg,CANARY_4.jpg,RED_HEADED_WOODPECKER_1.jpg,1,2,3,2,2,12
BARRED_PUFFBIRD_3.jpg,WHITE_CHEEKED_TURACO_2.jpg,VEERY_4.jpg,CUBAN_TODY_3.jpg,NORTHERN_CARDINAL_5.jpg,3,1,2,1,2,13
MYNA_1.jpg,GREY_PLOVER_4.jpg,PARADISE_TANAGER_3.jpg,GRAY_PARTRIDGE_5.jpg,SANDHILL_CRANE_4.jpg,3,2,1,2,2,14
