target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
PARUS_MAJOR_1.jpg,CALIFORNIA_GULL_2.jpg,PINK_ROBIN_3.jpg,COMMON_POORWILL_1.jpg,BLACK_SWAN_4.jpg,3,1,2,2,3,0
BARRED_PUFFBIRD_3.jpg,WHITE_CHEEKED_TURACO_2.jpg,CUBAN_TODY_3.jpg,VEERY_4.jpg,NORTHERN_CARDINAL_5.jpg,1,3,2,1,1,1
LITTLE_AUK_5.jpg,SANDHILL_CRANE_3.jpg,ORANGE_BRESTED_BUNTING_3.jpg,SCARLET_IBIS_1.jpg,BEARDED_BELLBIRD_1.jpg,2,1,3,1,2,2
MAGPIE_GOOSE_5.jpg,OYSTER_CATCHER_3.jpg,HAMERKOP_1.jpg,WOOD_DUCK_5.jpg,DOUBLE_EYED_FIG_PARROT_5.jpg,2,3,1,3,2,3
CRESTED_NUTHATCH_2.jpg,CANARY_1.jpg,SCARLET_IBIS_3.jpg,VERMILION_FLYCATHER_4.jpg,AFRICAN_FIREFINCH_1.jpg,1,3,2,3,2,4
INLAND_DOTTEREL_4.jpg,CRESTED_KINGFISHER_1.jpg,JANDAYA_PARAKEET_5.jpg,NICOBAR_PIGEON_4.jpg,ANNAS_HUMMINGBIRD_2.jpg,1,2,3,3,3,5
AMERICAN_PIPIT_5.jpg,GREEN_MAGPIE_1.jpg,HEPATIC_TANAGER_5.jpg,EMU_2.jpg,LOGGERHEAD_SHRIKE_4.jpg,3,1,2,2,3,6
ALPINE_CHOUGH_4.jpg,EUROPEAN_GOLDFINCH_3.jpg,SNOWY_EGRET_2.jpg,BOBOLINK_3.jpg,HOUSE_FINCH_2.jpg,1,3,2,2,3,7
NORTHERN_JACANA_3.jpg,REGENT_BOWERBIRD_5.jpg,BAR-TAILED_GODWIT_3.jpg,BANANAQUIT_3.jpg,ASHY_THRUSHBIRD_4.jpg,3,1,2,2,3,8
MYNA_1.jpg,SANDHILL_CRANE_4.jpg,GREY_PLOVER_4.jpg,OSTRICH_2.jpg,PARADISE_TANAGER_3.jpg,2,1,3,1,2,9
GYRFALCON_1.jpg,FAIRY_TERN_1.jpg,YELLOW_HEADED_BLACKBIRD_3.jpg,CINNAMON_ATTILA_2.jpg,ASHY_STORM_PETREL_2.jpg,3,2,1,3,1,10
BALI_STARLING_1.jpg,CAPE_LONGCLAW_5.jpg,IBERIAN_MAGPIE_1.jpg,OSTRICH_5.jpg,PURPLE_FINCH_2.jpg,3,1,2,1,2,11
WHITE_CHEEKED_TURACO_5.jpg,SNOWY_EGRET_1.jpg,CHINESE_POND_HERON_1.jpg,ORIENTAL_BAY_OWL_5.jpg,PYGMY_KINGFISHER_2.jpg,1,2,3,2,2,12
RED_HEADED_WOODPECKER_5.jpg,GREAT_GRAY_OWL_5.jpg,CRIMSON_CHAT_3.jpg,KIWI_1.jpg,COLLARED_ARACARI_1.jpg,2,1,3,1,2,13
NICOBAR_PIGEON_1.jpg,EASTERN_BLUEBIRD_3.jpg,ROSY_FACED_LOVEBIRD_2.jpg,MYNA_4.jpg,LITTLE_AUK_1.jpg,3,1,2,3,1,14
right.png,right.png,right.png,left.png,up.png,,,,,2,15
GOLDEN_CHLOROPHONIA_5.jpg,COMMON_HOUSE_MARTIN_4.jpg,VERMILION_FLYCATHER_5.jpg,ROADRUNNER_2.jpg,INLAND_DOTTEREL_5.jpg,3,1,2,2,3,16
INDIGO_BUNTING_1.jpg,SNOWY_PLOVER_1.jpg,DARWINS_FLYCATCHER_2.jpg,FRIGATE_4.jpg,SKUA_2.jpg,3,1,2,2,3,17
HAWAIIAN_GOOSE_4.jpg,HIMALAYAN_MONAL_2.jpg,NORTHERN_GANNET_1.jpg,WATTLED_LAPWING_3.jpg,RED_BEARDED_BEE_EATER_3.jpg,2,3,1,2,1,18
FLAME_BOWERBIRD_3.jpg,QUETZAL_3.jpg,BROWN_THRASHER_4.jpg,GOULDIAN_FINCH_1.jpg,INDIAN_BUSTARD_2.jpg,2,3,1,3,2,19
RUBY_THROATED_HUMMINGBIRD_2.jpg,GOLDEN_PARAKEET_2.jpg,DUSKY_ROBIN_5.jpg,GREEN_JAY_2.jpg,APAPANE_4.jpg,3,1,2,1,2,20
RUBY_THROATED_HUMMINGBIRD_3.jpg,WHITE_CHEEKED_TURACO_4.jpg,MALABAR_HORNBILL_5.jpg,MYNA_5.jpg,NORTHERN_SHOVELER_1.jpg,1,2,3,1,1,21
LESSER_ADJUTANT_5.jpg,GAMBELS_QUAIL_1.jpg,CANARY_4.jpg,RED_HEADED_WOODPECKER_1.jpg,AMERICAN_GOLDFINCH_1.jpg,2,3,1,2,1,22
IVORY_GULL_3.jpg,FLAME_TANAGER_3.jpg,CACTUS_WREN_1.jpg,SNOWY_EGRET_4.jpg,INDIGO_FLYCATCHER_2.jpg,2,3,1,2,1,23
GOLDEN_CHEEKED_WARBLER_2.jpg,SPOONBILL_1.jpg,AMERICAN_FLAMINGO_3.jpg,RED_HEADED_DUCK_3.jpg,WHITE_THROATED_BEE_EATER_1.jpg,2,1,3,1,2,24
BROWN_THRASHER_3.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,BLACK_BAZA_4.jpg,OYSTER_CATCHER_4.jpg,RED_BEARDED_BEE_EATER_4.jpg,3,2,1,1,3,25
SCARLET_TANAGER_2.jpg,CARMINE_BEE-EATER_1.jpg,BIRD_OF_PARADISE_3.jpg,BORNEAN_LEAFBIRD_1.jpg,LITTLE_AUK_3.jpg,1,3,2,1,1,26
TREE_SWALLOW_4.jpg,RED_FODY_3.jpg,BORNEAN_LEAFBIRD_4.jpg,RED_HEADED_DUCK_5.jpg,ROBIN_3.jpg,3,1,2,3,1,27
