target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
BALI_STARLING_1.jpg,PURPLE_FINCH_2.jpg,IBERIAN_MAGPIE_1.jpg,CAPE_LONGCLAW_5.jpg,AMERICAN_PIPIT_1.jpg,3,1,2,2,3,0
CASSOWARY_1.jpg,SCARLET_MACAW_1.jpg,DEMOISELLE_CRANE_1.jpg,ROSY_FACED_LOVEBIRD_4.jpg,EASTERN_ROSELLA_2.jpg,3,1,2,2,3,1
RUBY_THROATED_HUMMINGBIRD_3.jpg,MYNA_5.jpg,NORTHERN_SHOVELER_1.jpg,WHITE_CHEEKED_TURACO_4.jpg,GOLDEN_EAGLE_2.jpg,3,1,2,2,3,2
IVORY_GULL_1.jpg,FAIRY_TERN_4.jpg,BANDED_STILT_4.jpg,EASTERN_GOLDEN_WEAVER_5.jpg,WILSONS_BIRD_OF_PARADISE_4.jpg,3,2,1,3,1,3
SCARLET_TANAGER_2.jpg,BORNEAN_LEAFBIRD_1.jpg,CARMINE_BEE-EATER_1.jpg,LITTLE_AUK_3.jpg,BLONDE_CRESTED_WOODPECKER_3.jpg,1,2,3,3,3,4
right.png,right.png,right.png,left.png,up.png,,,,,2,5
CHUKAR_PARTRIDGE_5.jpg,OSTRICH_3.jpg,EMU_1.jpg,RAZORBILL_1.jpg,BLACK_THROATED_BUSHTIT_1.jpg,1,2,3,1,1,6
GOLDEN_CHEEKED_WARBLER_2.jpg,SPOONBILL_1.jpg,WHITE_THROATED_BEE_EATER_1.jpg,AMERICAN_FLAMINGO_3.jpg,RED_HEADED_DUCK_3.jpg,3,2,1,1,3,7
KAGU_5.jpg,EASTERN_MEADOWLARK_1.jpg,ASHY_STORM_PETREL_1.jpg,IMPERIAL_SHAQ_2.jpg,BANANAQUIT_2.jpg,2,3,1,1,3,8
SHOEBILL_3.jpg,BALD_EAGLE_5.jpg,MALAGASY_WHITE_EYE_3.jpg,BALD_IBIS_3.jpg,GILDED_FLICKER_5.jpg,1,3,2,3,2,9
