target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
PINK_ROBIN_4.jpg,ALBATROSS_4.jpg,SPOONBILL_3.jpg,COMMON_IORA_4.jpg,JACK_SNIPE_5.jpg,1,3,2,2,3,0
OCELLATED_TURKEY_1.jpg,LARK_BUNTING_1.jpg,AMERICAN_KESTREL_2.jpg,CHIPPING_SPARROW_1.jpg,PURPLE_SWAMPHEN_4.jpg,2,1,3,2,1,1
NORTHERN_GANNET_2.jpg,STRAWBERRY_FINCH_1.jpg,VENEZUELIAN_TROUPIAL_1.jpg,PAINTED_BUNTING_5.jpg,MASKED_BOOBY_5.jpg,2,1,3,2,1,2
CASSOWARY_1.jpg,ROSY_FACED_LOVEBIRD_4.jpg,SCARLET_MACAW_1.jpg,CEDAR_WAXWING_4.jpg,DEMOISELLE_CRANE_1.jpg,2,1,3,1,2,3
SCARLET_TANAGER_2.jpg,CARMINE_BEE-EATER_1.jpg,BIRD_OF_PARADISE_3.jpg,BORNEAN_LEAFBIRD_1.jpg,LITTLE_AUK_3.jpg,1,3,2,1,1,4
GRAY_KINGBIRD_5.jpg,COCK_OF_THE__ROCK_4.jpg,AFRICAN_FIREFINCH_3.jpg,BLACK_SWAN_5.jpg,BALD_EAGLE_2.jpg,3,2,1,2,2,5
right.png,right.png,left.png,up.png,right.png,,,,,1,6
left.png,left.png,left.png,up.png,right.png,,,,,3,7
RED_HEADED_WOODPECKER_5.jpg,COLLARED_ARACARI_1.jpg,GREAT_GRAY_OWL_5.jpg,BLACKBURNIAM_WARBLER_4.jpg,CRIMSON_CHAT_3.jpg,1,3,2,3,2,8
STRIPPED_SWALLOW_1.jpg,EMPEROR_PENGUIN_5.jpg,MAGPIE_GOOSE_4.jpg,BRANDT_CORMARANT_3.jpg,GO_AWAY_BIRD_5.jpg,2,1,3,1,2,9
left.png,left.png,right.png,left.png,up.png,,,,,1,10
LARK_BUNTING_2.jpg,KING_VULTURE_3.jpg,CHARA_DE_COLLAR_4.jpg,EMU_3.jpg,CACTUS_WREN_3.jpg,2,1,3,2,1,11
NORTHERN_JACANA_2.jpg,GREEN_BROADBILL_1.jpg,EMERALD_TANAGER_2.jpg,VULTURINE_GUINEAFOWL_5.jpg,RED_FACED_CORMORANT_1.jpg,1,2,3,1,1,12
BROWN_THRASHER_3.jpg,BLACK_BAZA_4.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,CRESTED_KINGFISHER_3.jpg,OYSTER_CATCHER_4.jpg,1,3,2,3,2,13
EASTERN_TOWEE_2.jpg,HYACINTH_MACAW_4.jpg,ANDEAN_GOOSE_3.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,SANDHILL_CRANE_2.jpg,2,3,1,2,1,14
FLAME_BOWERBIRD_3.jpg,QUETZAL_3.jpg,BROWN_THRASHER_4.jpg,INDIAN_BUSTARD_2.jpg,GOULDIAN_FINCH_1.jpg,2,1,3,3,3,15
GOLDEN_CHEEKED_WARBLER_2.jpg,SPOONBILL_1.jpg,AMERICAN_FLAMINGO_3.jpg,WHITE_THROATED_BEE_EATER_1.jpg,RED_HEADED_DUCK_3.jpg,2,3,1,1,3,16
WHITE_CHEEKED_TURACO_5.jpg,SNOWY_EGRET_1.jpg,PYGMY_KINGFISHER_2.jpg,ORIENTAL_BAY_OWL_5.jpg,CHINESE_POND_HERON_1.jpg,3,2,1,2,2,17
BREWERS_BLACKBIRD_3.jpg,CAPE_LONGCLAW_2.jpg,AFRICAN_OYSTER_CATCHER_2.jpg,PEACOCK_4.jpg,GOLDEN_CHEEKED_WARBLER_3.jpg,3,1,2,3,1,18
NICOBAR_PIGEON_1.jpg,EASTERN_BLUEBIRD_3.jpg,LITTLE_AUK_1.jpg,MYNA_4.jpg,ROSY_FACED_LOVEBIRD_2.jpg,2,1,3,3,3,19
MCKAYS_BUNTING_3.jpg,AMERICAN_GOLDFINCH_4.jpg,PALILA_5.jpg,IWI_2.jpg,EMU_4.jpg,3,2,1,3,1,20
LESSER_ADJUTANT_4.jpg,RAINBOW_LORIKEET_5.jpg,ALTAMIRA_YELLOWTHROAT_5.jpg,CHATTERING_LORY_2.jpg,FAIRY_TERN_3.jpg,1,2,3,2,2,21
RUFOUS_KINGFISHER_1.jpg,HORNED_SUNGEM_4.jpg,GREEN_JAY_4.jpg,MAGPIE_GOOSE_3.jpg,BLACK_VENTED_SHEARWATER_2.jpg,3,2,1,3,1,22
BROWN_NOODY_3.jpg,SPANGLED_COTINGA_4.jpg,COMMON_IORA_3.jpg,GUINEA_TURACO_5.jpg,KIWI_2.jpg,2,3,1,2,1,23
PARUS_MAJOR_1.jpg,CALIFORNIA_GULL_2.jpg,COMMON_POORWILL_1.jpg,BLACK_SWAN_4.jpg,PINK_ROBIN_3.jpg,1,2,3,2,2,24
KILLDEAR_2.jpg,CAATINGA_CACHOLOTE_4.jpg,ALEXANDRINE_PARAKEET_5.jpg,AZURE_TIT_5.jpg,CHATTERING_LORY_1.jpg,1,3,2,2,3,25
left.png,left.png,right.png,up.png,left.png,,,,,1,26
KAGU_5.jpg,IMPERIAL_SHAQ_2.jpg,ASHY_STORM_PETREL_1.jpg,EASTERN_MEADOWLARK_1.jpg,VICTORIA_CROWNED_PIGEON_5.jpg,2,1,3,3,3,27
BARRED_PUFFBIRD_3.jpg,WHITE_CHEEKED_TURACO_2.jpg,CUBAN_TODY_3.jpg,NORTHERN_CARDINAL_5.jpg,VEERY_4.jpg,1,2,3,1,1,28
GYRFALCON_1.jpg,FAIRY_TERN_1.jpg,CINNAMON_ATTILA_2.jpg,ASHY_STORM_PETREL_2.jpg,YELLOW_HEADED_BLACKBIRD_3.jpg,2,1,3,3,3,29
GILA_WOODPECKER_3.jpg,BLACK_SWAN_3.jpg,BLACK_VULTURE_3.jpg,EGYPTIAN_GOOSE_3.jpg,SNOWY_OWL_4.jpg,3,1,2,1,2,30
AMERICAN_PIPIT_5.jpg,HEPATIC_TANAGER_5.jpg,AMERICAN_GOLDFINCH_5.jpg,EMU_2.jpg,GREEN_MAGPIE_1.jpg,3,1,2,3,1,31
RUBY_THROATED_HUMMINGBIRD_2.jpg,APAPANE_4.jpg,GOLDEN_PARAKEET_2.jpg,DUSKY_ROBIN_5.jpg,SCARLET_MACAW_3.jpg,1,3,2,2,3,32
VERMILION_FLYCATHER_3.jpg,RED_BEARDED_BEE_EATER_1.jpg,CROWNED_PIGEON_1.jpg,PARADISE_TANAGER_4.jpg,INDIAN_BUSTARD_1.jpg,2,3,1,3,2,33
INDIGO_BUNTING_1.jpg,FRIGATE_4.jpg,SNOWY_PLOVER_1.jpg,DARWINS_FLYCATCHER_2.jpg,POMARINE_JAEGER_5.jpg,2,3,1,1,3,34
PEACOCK_3.jpg,STRAWBERRY_FINCH_4.jpg,IBERIAN_MAGPIE_2.jpg,RED_FODY_5.jpg,ANIANIAU_2.jpg,3,2,1,2,2,35
