target_image,target_match,option1,option2,option3,option1_layer,option2_layer,option3_layer,match_layer,correct_answer,trial_num
RUBY_THROATED_HUMMINGBIRD_2.jpg,GOLDEN_PARAKEET_2.jpg,APAPANE_4.jpg,GREEN_JAY_2.jpg,DUSKY_ROBIN_5.jpg,2,1,3,1,2,0
SHOEBILL_3.jpg,GILDED_FLICKER_5.jpg,MALAGASY_WHITE_EYE_3.jpg,IWI_1.jpg,BALD_EAGLE_5.jpg,1,2,3,2,2,1
PYGMY_KINGFISHER_5.jpg,NORTHERN_PARULA_5.jpg,GRANDALA_2.jpg,GREAT_POTOO_3.jpg,BLUE_THROATED_TOUCANET_3.jpg,1,2,3,3,3,2
IVORY_GULL_3.jpg,INDIGO_FLYCATCHER_2.jpg,BUSH_TURKEY_1.jpg,SNOWY_EGRET_4.jpg,FLAME_TANAGER_3.jpg,1,3,2,1,1,3
GYRFALCON_1.jpg,CINNAMON_ATTILA_2.jpg,FAIRY_TERN_1.jpg,ASHY_STORM_PETREL_2.jpg,CAPE_ROCK_THRUSH_2.jpg,3,1,2,2,3,4
GREY_PLOVER_1.jpg,AMETHYST_WOODSTAR_4.jpg,GOULDIAN_FINCH_4.jpg,BURCHELLS_COURSER_5.jpg,HYACINTH_MACAW_3.jpg,2,3,1,3,2,5
GOLDEN_CHEEKED_WARBLER_2.jpg,AMERICAN_FLAMINGO_3.jpg,SPOONBILL_1.jpg,GUINEAFOWL_3.jpg,WHITE_THROATED_BEE_EATER_1.jpg,1,2,3,2,2,6
GOLDEN_CHLOROPHONIA_5.jpg,ROADRUNNER_2.jpg,VERMILION_FLYCATHER_5.jpg,WHIMBREL_1.jpg,COMMON_HOUSE_MARTIN_4.jpg,3,1,2,1,2,7
EASTERN_TOWEE_2.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,GOLDEN_CHEEKED_WARBLER_1.jpg,HYACINTH_MACAW_4.jpg,SANDHILL_CRANE_2.jpg,3,2,1,3,1,8
right.png,right.png,right.png,left.png,up.png,,,,,2,9
