button.numClicks,button.timesOn,button.timesOff,workID,Age,Gender,Hours slept (last night),date,expName,psychopyVersion,OS,frameRate,space_key_responce.keys,space_key_responce.rt,demo_encoding_response.keys,demo_encoding_response.corr,demo_encoding_loop.thisRepN,demo_encoding_loop.thisTrialN,demo_encoding_loop.thisN,demo_encoding_loop.thisIndex,demo_encoding_loop.ran,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_bar_2.response,demo_bar_2.rt,demo_test_loop.thisRepN,demo_test_loop.thisTrialN,demo_test_loop.thisN,demo_test_loop.thisIndex,demo_test_loop.ran,DemoImage1,DemoImage2,DemoCorrectTest,test_encoding_response.keys,test_encoding_response.corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,target,category,correct,test_encoding_response.rt,key_resp_end.keys,key_resp_end.rt,key_resp_end_2.keys,key_resp_end_2.rt
1,[1658.185],[1658.185],AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,space,5.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,1,0,0,0,0,1,flower1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,1,0,1,1,1,1,flower2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,left,1,0,2,2,2,1,left.jpg,left,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,1,0,3,3,3,1,flower3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,1,0,4,4,4,1,flower4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,1,0,5,5,5,1,flower5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,1,0,6,6,6,1,flower6.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,left,1,0.864,6,6.497,0,0,0,0,1,flower1.jpg,flower1_pair.jpg,left,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,left,0,2.505,5,3.247,0,1,1,1,1,flower2_pair.jpg,flower2.jpg,right,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,left,1,4.206,6,1.385,0,2,2,2,1,flower3.jpg,flower3_pair.jpg,left,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,left,1,1.837,3,1.579,0,3,3,3,1,flower4.jpg,flower4_pair.jpg,left,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,right,1,3.569,5,1.385,0,4,4,4,1,flower5_pair.jpg,flower5.jpg,right,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,right,0,3.505,6,0.951,0,5,5,5,1,flower6.jpg,flower6_pair.jpg,left,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,space,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,badlands_23.jpg,badlands,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,1,mountain_101.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,2,1,highway_209.jpg,highway,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,3,3,1,playground_60.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,4,4,4,1,golf_course_331.jpg,golf,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,5,5,5,1,bridge_256.jpg,bridge,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,6,6,1,golf_course_193.jpg,golf,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,7,7,1,bridge_146.jpg,bridge,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0,8,8,8,1,right.jpg,,right,0.603,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,9,9,1,mountain_232.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,10,10,10,1,mountain_222.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,11,11,11,1,bridge_108.jpg,bridge,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,12,12,12,1,highway_294.jpg,highway,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,13,13,13,1,golf_course_188.jpg,golf,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,14,14,14,1,mountain_57.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,15,15,15,1,badlands_113.jpg,badlands,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,16,16,16,1,mountain_293.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,17,17,17,1,left.jpg,,left,0.57,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,18,18,18,1,playground_131.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19,19,19,1,mountain_156.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,20,20,20,1,playground_144.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,21,21,21,1,mountain_230.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,22,22,22,1,bridge_172.jpg,bridge,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,23,23,23,1,badlands_21.jpg,badlands,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,24,24,24,1,playground_257.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,25,25,25,1,highway_156.jpg,highway,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,26,26,26,1,golf_course_309.jpg,golf,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,27,27,27,1,highway_394.jpg,highway,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,28,28,28,1,playground_240.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,0,29,29,29,1,left.jpg,,left,0.504,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,30,30,30,1,highway_93.jpg,highway,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,31,31,31,1,badlands_184.jpg,badlands,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,32,32,32,1,playground_117.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,33,33,33,1,golf_course_217.jpg,golf,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,34,34,34,1,mountain_123.jpg,mountain,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,35,35,35,1,badlands_24.jpg,badlands,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,36,36,36,1,playground_145.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,37,37,37,1,playground_219.jpg,playground,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0,38,38,38,1,left.jpg,,left,0.467,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,39,39,39,1,golf_course_15.jpg,golf,,,,,,
,,,AO6JZCCNF0LFS,25,female,7,2023-05-02_09h21.30.770,memory_pilot_most_recent,2022.2.4,Win32,30.00120005,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,40,40,40,1,mountain_154.jpg,mountain,,,,,,
