,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,right,0.0,15.5442,0.0,flower1.jpg,flower1_pair.jpg,left,A10A7EZUXBD0II
1,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.262,1.0,flower2_pair.jpg,flower2.jpg,right,A10A7EZUXBD0II
2,6,2.0,left.jpg,left,1.344,left,14.0,left,1.0,2.7889,2.0,flower3.jpg,flower3_pair.jpg,left,A10A7EZUXBD0II
3,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.2584,3.0,flower4.jpg,flower4_pair.jpg,left,A10A7EZUXBD0II
4,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.7188,4.0,flower5_pair.jpg,flower5.jpg,right,A10A7EZUXBD0II
5,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.1304,5.0,flower6.jpg,flower6_pair.jpg,left,A10A7EZUXBD0II
6,10,6.0,flower6.jpg,,,,,,,,,,,,A10A7EZUXBD0II
7,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.5268,0.0,flower1.jpg,flower1_pair.jpg,left,A11MOA9HW11EP1
8,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.4208,1.0,flower2_pair.jpg,flower2.jpg,right,A11MOA9HW11EP1
9,6,2.0,left.jpg,left,1.0323,left,14.0,left,1.0,1.3708,2.0,flower3.jpg,flower3_pair.jpg,left,A11MOA9HW11EP1
10,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6579,3.0,flower4.jpg,flower4_pair.jpg,left,A11MOA9HW11EP1
11,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.8141,4.0,flower5_pair.jpg,flower5.jpg,right,A11MOA9HW11EP1
12,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.4391,5.0,flower6.jpg,flower6_pair.jpg,left,A11MOA9HW11EP1
13,10,6.0,flower6.jpg,,,,,,,,,,,,A11MOA9HW11EP1
14,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.69,0.0,flower1.jpg,flower1_pair.jpg,left,A16QH3MFZ9CC4M
15,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.5529,1.0,flower2_pair.jpg,flower2.jpg,right,A16QH3MFZ9CC4M
16,6,2.0,left.jpg,left,0.992200001,left,14.0,right,0.0,2.148700001,2.0,flower3.jpg,flower3_pair.jpg,left,A16QH3MFZ9CC4M
17,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.855700001,3.0,flower4.jpg,flower4_pair.jpg,left,A16QH3MFZ9CC4M
18,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.933199999,4.0,flower5_pair.jpg,flower5.jpg,right,A16QH3MFZ9CC4M
19,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.842,5.0,flower6.jpg,flower6_pair.jpg,left,A16QH3MFZ9CC4M
20,10,6.0,flower6.jpg,,,,,,,,,,,,A16QH3MFZ9CC4M
21,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.1942,0.0,flower1.jpg,flower1_pair.jpg,left,A16TOOYC3QOJVE
22,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.3176,1.0,flower2_pair.jpg,flower2.jpg,right,A16TOOYC3QOJVE
23,6,2.0,left.jpg,left,1.0336,left,14.0,right,0.0,0.7212,2.0,flower3.jpg,flower3_pair.jpg,left,A16TOOYC3QOJVE
24,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.9306,3.0,flower4.jpg,flower4_pair.jpg,left,A16TOOYC3QOJVE
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.0832,4.0,flower5_pair.jpg,flower5.jpg,right,A16TOOYC3QOJVE
26,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.9991,5.0,flower6.jpg,flower6_pair.jpg,left,A16TOOYC3QOJVE
27,10,6.0,flower6.jpg,,,,,,,,,,,,A16TOOYC3QOJVE
