image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,distractor_level
BALI_STARLING_1.jpg,CAPE_LONGCLAW_5.jpg,0.50615853,0.3504722,0.2517079,0.22596194,0.24245483,0.21364458,0.17062546,0
BALI_STARLING_1.jpg,PURPLE_FINCH_2.jpg,0.31884038,0.322161,0.28759202,0.29351,0.27309942,0.20049304,0.17472483,1
BALI_STARLING_1.jpg,IBERIAN_MAGPIE_1.jpg,0.24066186,0.24524759,0.19261903,0.15004897,0.104221165,0.39540377,0.47701877,2
BREWERS_BLACKBIRD_3.jpg,GUINEA_TURACO_3.jpg,0.60039824,0.38263407,0.2386209,0.15619114,0.12446276,0.20550737,0.22034653,0
BREWERS_BLACKBIRD_3.jpg,GOLDEN_CHEEKED_WARBLER_3.jpg,0.39331937,0.37445948,0.31848532,0.35353813,0.42351413,0.38636956,0.31715405,1
BREWERS_BLACKBIRD_3.jpg,CAPE_LONGCLAW_2.jpg,0.25647524,0.30684876,0.18608394,0.14608689,0.193069,0.3924871,0.43822974,2
BROWN_NOODY_3.jpg,PEACOCK_2.jpg,0.32215104,0.28024608,0.18547498,0.09881245,0.08926203,0.16448896,0.10390972,0
BROWN_NOODY_3.jpg,SPANGLED_COTINGA_4.jpg,0.263258,0.32793537,0.2930996,0.3381169,0.38322508,0.29064646,0.25458136,1
BROWN_NOODY_3.jpg,GUINEA_TURACO_5.jpg,0.21365231,0.26751426,0.1973054,0.14554253,0.22656448,0.33865723,0.43992776,2
BROWN_THRASHER_3.jpg,DOUBLE_EYED_FIG_PARROT_3.jpg,0.5709358,0.33383542,0.21377365,0.1264835,0.12539105,0.1863119,0.18853676,0
BROWN_THRASHER_3.jpg,OYSTER_CATCHER_4.jpg,0.28550917,0.30069876,0.24291977,0.26165456,0.298137,0.2094357,0.16667983,1
BLACK_BAZA_4.jpg,BROWN_THRASHER_3.jpg,0.2051203,0.24125814,0.17558661,0.1402188,0.24114452,0.24994017,0.28058222,2
CASPIAN_TERN_1.jpg,GREAT_GRAY_OWL_4.jpg,0.3451568,0.27273574,0.18250509,0.10329517,0.1069421,0.14886451,0.14075741,0
CASPIAN_TERN_1.jpg,EUROPEAN_GOLDFINCH_4.jpg,0.32259664,0.2847229,0.24274106,0.2652446,0.23473564,0.23638102,0.15682635,1
CASPIAN_TERN_1.jpg,COMMON_LOON_2.jpg,0.24677886,0.21534269,0.17580634,0.1438529,0.20000777,0.3041018,0.39676028,2
CASSOWARY_1.jpg,ROSY_FACED_LOVEBIRD_4.jpg,0.5771012,0.39485297,0.2270415,0.16110575,0.07480952,0.12581794,0.11418217,0
CASSOWARY_1.jpg,SCARLET_MACAW_1.jpg,0.23595542,0.35219866,0.22844322,0.15732275,0.09514019,0.12051958,0.10585166,1
AFRICAN_OYSTER_CATCHER_2.jpg,CASSOWARY_1.jpg,0.28630322,0.2716241,0.18941103,0.16400048,0.24466538,0.2832101,0.31721896,2
AMERICAN_FLAMINGO_2.jpg,CERULEAN_WARBLER_1.jpg,0.35967752,0.30008468,0.18512128,0.11419803,0.099640206,0.12230501,0.12429878,0
AMERICAN_FLAMINGO_5.jpg,CERULEAN_WARBLER_1.jpg,0.29709232,0.2846177,0.20995344,0.16233584,0.14944135,0.12484207,0.1293733,1
BANANAQUIT_1.jpg,CERULEAN_WARBLER_1.jpg,0.24049269,0.26276997,0.19122943,0.15688625,0.2520388,0.4434881,0.4512338,2
CHUKAR_PARTRIDGE_5.jpg,OSTRICH_5.jpg,0.40315565,0.31896693,0.19826365,0.12554695,0.086210795,0.120435394,0.09860586,0
CHUKAR_PARTRIDGE_5.jpg,RAZORBILL_1.jpg,0.28207198,0.27677268,0.2464608,0.24209835,0.2539688,0.23073281,0.19536065,1
BLACK_THROATED_BUSHTIT_1.jpg,CHUKAR_PARTRIDGE_5.jpg,0.28397596,0.295847,0.2261185,0.18901476,0.30381772,0.46993068,0.45870623,2
CRESTED_CARACARA_4.jpg,FAIRY_PENGUIN_5.jpg,0.3685875,0.30627975,0.17308953,0.092903756,0.09391588,0.1628714,0.12581849,0
CRESTED_CARACARA_4.jpg,INDIAN_PITTA_2.jpg,0.25815314,0.29291138,0.24587624,0.26204717,0.31542906,0.29819828,0.24253681,1
CRESTED_CARACARA_4.jpg,TOUCHAN_4.jpg,0.26583844,0.26639014,0.1984504,0.18872865,0.23954812,0.39509737,0.4548275,2
CRESTED_NUTHATCH_2.jpg,SCARLET_IBIS_3.jpg,0.44126645,0.29245862,0.18107323,0.11442632,0.08202109,0.12049259,0.079296485,0
AFRICAN_FIREFINCH_1.jpg,CRESTED_NUTHATCH_2.jpg,0.37447774,0.38883215,0.34984726,0.39630508,0.39057943,0.40626186,0.42334402,1
CANARY_1.jpg,CRESTED_NUTHATCH_2.jpg,0.2326559,0.28408054,0.1988263,0.18663622,0.32901567,0.4736157,0.47984457,2
DOUBLE_BRESTED_CORMARANT_5.jpg,GILDED_FLICKER_2.jpg,0.48277032,0.3115138,0.18524177,0.13002132,0.08438276,0.2504579,0.2809523,0
DOUBLE_BRESTED_CORMARANT_5.jpg,EURASIAN_MAGPIE_4.jpg,0.30842066,0.32633168,0.27234024,0.2821395,0.25325245,0.2744514,0.19657157,1
CHINESE_POND_HERON_2.jpg,DOUBLE_BRESTED_CORMARANT_5.jpg,0.2803573,0.28093493,0.20129447,0.15488842,0.3337671,0.4350872,0.43892023,2
EASTERN_TOWEE_2.jpg,SANDHILL_CRANE_2.jpg,0.37877214,0.3175086,0.20534411,0.110381335,0.09880071,0.13606109,0.15580636,0
EASTERN_TOWEE_2.jpg,GOLDEN_CHLOROPHONIA_1.jpg,0.2744017,0.29066545,0.221329,0.24896182,0.2665863,0.2918497,0.2487403,1
EASTERN_TOWEE_2.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,0.24520233,0.23956107,0.1856466,0.1448811,0.15676908,0.32723397,0.4584138,2
ECUADORIAN_HILLSTAR_5.jpg,SCARLET_IBIS_2.jpg,0.37579134,0.30471724,0.19971833,0.13175537,0.099063136,0.12494953,0.19472246,0
BOBOLINK_5.jpg,ECUADORIAN_HILLSTAR_5.jpg,0.24285975,0.30686963,0.22527559,0.24578258,0.28351113,0.28717396,0.2865792,1
CRIMSON_SUNBIRD_5.jpg,ECUADORIAN_HILLSTAR_5.jpg,0.2072627,0.23314595,0.16519727,0.15509282,0.14813489,0.35071668,0.47862157,2
EUROPEAN_TURTLE_DOVE_3.jpg,TEAL_DUCK_2.jpg,0.40523368,0.30966341,0.2046855,0.13698699,0.17395823,0.21151741,0.19343752,0
EUROPEAN_TURTLE_DOVE_3.jpg,PAINTED_BUNTING_3.jpg,0.32492164,0.34207967,0.25440952,0.2965824,0.35481215,0.29710862,0.2422586,1
EUROPEAN_TURTLE_DOVE_3.jpg,MALABAR_HORNBILL_2.jpg,0.2707006,0.25728923,0.19379398,0.1447749,0.18594725,0.35339087,0.46017015,2
FLAME_BOWERBIRD_3.jpg,INDIAN_BUSTARD_2.jpg,0.42841083,0.33843464,0.22362976,0.15126023,0.11625687,0.23048756,0.16880174,0
BROWN_THRASHER_4.jpg,FLAME_BOWERBIRD_3.jpg,0.295121,0.30033728,0.2448352,0.30057108,0.3605876,0.30411446,0.19050978,1
FLAME_BOWERBIRD_3.jpg,QUETZAL_3.jpg,0.25590202,0.3118634,0.22390601,0.16112925,0.13503891,0.37571007,0.46541777,2
GOLDEN_CHEEKED_WARBLER_2.jpg,SPOONBILL_1.jpg,0.34900996,0.28351724,0.19972926,0.13968675,0.1002615,0.12518549,0.099610075,0
GOLDEN_CHEEKED_WARBLER_2.jpg,HOUSE_FINCH_2.jpg,0.3336451,0.3372909,0.29700768,0.31367433,0.34098208,0.3064642,0.33981398,1
GOLDEN_CHEEKED_WARBLER_2.jpg,WHITE_THROATED_BEE_EATER_1.jpg,0.24701764,0.21758719,0.17306744,0.14883251,0.21435341,0.4386321,0.46936873,2
GOLDEN_CHLOROPHONIA_5.jpg,ROADRUNNER_2.jpg,0.429525,0.31285888,0.1875084,0.11363301,0.081431866,0.17612116,0.1050108,0
COMMON_HOUSE_MARTIN_4.jpg,GOLDEN_CHLOROPHONIA_5.jpg,0.31196737,0.3204279,0.26649797,0.29724362,0.33650196,0.2905715,0.15752165,1
GOLDEN_CHLOROPHONIA_5.jpg,VERMILION_FLYCATHER_5.jpg,0.1845271,0.26336747,0.18491761,0.14924978,0.23241849,0.50544953,0.4607125,2
BALD_EAGLE_2.jpg,GRAY_KINGBIRD_5.jpg,0.54411644,0.36121258,0.27085266,0.23252968,0.23924032,0.30256206,0.30142492,0
COCK_OF_THE__ROCK_4.jpg,GRAY_KINGBIRD_5.jpg,0.22698723,0.31913424,0.25879917,0.21942422,0.1846085,0.22190431,0.18134904,1
AFRICAN_FIREFINCH_3.jpg,GRAY_KINGBIRD_5.jpg,0.23483092,0.22773576,0.16135913,0.15493385,0.15500247,0.3937174,0.47103038,2
GREY_PLOVER_1.jpg,HYACINTH_MACAW_3.jpg,0.34801292,0.27209437,0.18035972,0.11654554,0.1127641,0.13309434,0.13316253,0
GOULDIAN_FINCH_4.jpg,GREY_PLOVER_1.jpg,0.24764137,0.27032936,0.24154288,0.2444113,0.1941902,0.1686806,0.12927715,1
ECUADORIAN_HILLSTAR_3.jpg,GREY_PLOVER_1.jpg,0.2284231,0.24862938,0.1926472,0.1405326,0.22037274,0.35521823,0.43407795,2
GYRFALCON_1.jpg,OSTRICH_1.jpg,0.43231532,0.34374782,0.20418887,0.1197004,0.10149797,0.14625381,0.16660388,0
CINNAMON_ATTILA_2.jpg,GYRFALCON_1.jpg,0.2893135,0.30479494,0.23727241,0.25972372,0.26618108,0.17282975,0.1423407,1
FAIRY_TERN_1.jpg,GYRFALCON_1.jpg,0.24146946,0.23623663,0.1864237,0.17186241,0.3081758,0.38743275,0.4375567,2
CUBAN_TODY_3.jpg,HAWAIIAN_GOOSE_4.jpg,0.56836945,0.34583175,0.21735948,0.14633979,0.13001418,0.20756799,0.19188887,0
HAWAIIAN_GOOSE_4.jpg,HIMALAYAN_MONAL_2.jpg,0.27050292,0.34137303,0.2534997,0.24442327,0.2877474,0.2877689,0.26874238,1
HAWAIIAN_GOOSE_4.jpg,WATTLED_LAPWING_3.jpg,0.26515895,0.3162422,0.21196078,0.1635305,0.23390631,0.38704515,0.4649867,2
ELLIOTS__PHEASANT_4.jpg,INCA_TERN_4.jpg,0.3571266,0.30825073,0.24200833,0.17650026,0.13676703,0.10084005,0.11661783,0
INCA_TERN_4.jpg,SMITHS_LONGSPUR_5.jpg,0.34272105,0.3301808,0.28718603,0.28367233,0.19608994,0.1579084,0.18319793,1
BORNEAN_BRISTLEHEAD_5.jpg,INCA_TERN_4.jpg,0.25676247,0.25470507,0.19012405,0.15598118,0.19199082,0.32714874,0.46160728,2
FRIGATE_4.jpg,INDIGO_BUNTING_1.jpg,0.37560466,0.25895756,0.17544432,0.10379759,0.08391467,0.16338432,0.10326905,0
INDIGO_BUNTING_1.jpg,NORTHERN_GANNET_1.jpg,0.33593005,0.30004114,0.26590416,0.2641143,0.20252174,0.2144643,0.17442113,1
DARWINS_FLYCATCHER_2.jpg,INDIGO_BUNTING_1.jpg,0.279412,0.254316,0.17701566,0.15023194,0.21640185,0.49832815,0.4791019,2
CASSOWARY_2.jpg,INLAND_DOTTEREL_4.jpg,0.35156742,0.3002979,0.20310724,0.1013148,0.088406384,0.12244033,0.10395438,0
INLAND_DOTTEREL_4.jpg,NICOBAR_PIGEON_4.jpg,0.32275468,0.3218859,0.27419853,0.2909208,0.24283095,0.18657205,0.1544166,1
CRESTED_KINGFISHER_1.jpg,INLAND_DOTTEREL_4.jpg,0.27040625,0.24836482,0.18183832,0.14099932,0.27489182,0.39362052,0.45506984,2
IVORY_GULL_1.jpg,WILSONS_BIRD_OF_PARADISE_4.jpg,0.3065736,0.2687865,0.17549306,0.12093959,0.13414468,0.10458809,0.05924259,0
EASTERN_GOLDEN_WEAVER_5.jpg,IVORY_GULL_1.jpg,0.25418139,0.28702894,0.22173858,0.26653278,0.31071043,0.21739787,0.17831922,1
FAIRY_TERN_4.jpg,IVORY_GULL_1.jpg,0.28337282,0.25535613,0.20217331,0.18765415,0.2791931,0.39639914,0.47612488,2
INDIGO_FLYCATCHER_2.jpg,IVORY_GULL_3.jpg,0.36637348,0.27017933,0.18539712,0.13510543,0.11461734,0.18712543,0.15641193,0
FLAME_TANAGER_3.jpg,IVORY_GULL_3.jpg,0.27547798,0.2847914,0.25048128,0.24953838,0.20576444,0.1750469,0.113703385,1
IVORY_GULL_3.jpg,SNOWY_EGRET_4.jpg,0.25432134,0.24465103,0.19353272,0.15617518,0.24957211,0.44300368,0.46645242,2
KAGU_5.jpg,RED_BEARDED_BEE_EATER_3.jpg,0.57679796,0.328614,0.21541896,0.16156624,0.11410084,0.24111646,0.24707682,0
ASHY_STORM_PETREL_1.jpg,KAGU_5.jpg,0.22439933,0.2781198,0.2198957,0.22044887,0.24670897,0.2816341,0.2838032,1
DEMOISELLE_CRANE_1.jpg,KAGU_5.jpg,0.22095664,0.2633546,0.20051914,0.1480156,0.17862336,0.34593922,0.42643446,2
KILLDEAR_2.jpg,PEACOCK_5.jpg,0.5239518,0.42042345,0.23694459,0.12125294,0.06542213,0.174449,0.116894975,0
CAATINGA_CACHOLOTE_4.jpg,KILLDEAR_2.jpg,0.3223544,0.31290093,0.24081592,0.2757845,0.37611663,0.3738752,0.3551024,1
AZURE_TIT_5.jpg,KILLDEAR_2.jpg,0.26895627,0.28637764,0.2020929,0.15173021,0.31122425,0.4115108,0.43185863,2
LARK_BUNTING_2.jpg,PEACOCK_1.jpg,0.34466645,0.28895643,0.19406117,0.11705862,0.09407142,0.11895635,0.07899345,0
KING_VULTURE_3.jpg,LARK_BUNTING_2.jpg,0.2693736,0.250078,0.21900287,0.24597609,0.24432673,0.17359284,0.14956306,1
CACTUS_WREN_3.jpg,LARK_BUNTING_2.jpg,0.27872422,0.22677611,0.176131,0.14515659,0.16191368,0.3832067,0.47033596,2
ALTAMIRA_YELLOWTHROAT_5.jpg,LESSER_ADJUTANT_4.jpg,0.5589348,0.38507244,0.21439794,0.13660018,0.1035381,0.20716669,0.1918445,0
LESSER_ADJUTANT_4.jpg,RAINBOW_LORIKEET_5.jpg,0.23205188,0.3055317,0.1981078,0.14651453,0.14161815,0.15631914,0.13208732,1
FAIRY_TERN_3.jpg,LESSER_ADJUTANT_4.jpg,0.29288965,0.28151375,0.20496294,0.15661292,0.22921638,0.34349725,0.40983644,2
GREEN_BROADBILL_4.jpg,LESSER_ADJUTANT_5.jpg,0.5963988,0.2879865,0.1722337,0.11274296,0.11087818,0.18136963,0.20785402,0
GAMBELS_QUAIL_1.jpg,LESSER_ADJUTANT_5.jpg,0.27500626,0.33437464,0.24873243,0.20541945,0.21873721,0.18569912,0.12421713,1
LESSER_ADJUTANT_5.jpg,RED_HEADED_WOODPECKER_1.jpg,0.23763177,0.2590493,0.20666629,0.14700724,0.25772622,0.38033655,0.41815728,2
LITTLE_AUK_5.jpg,SANDHILL_CRANE_3.jpg,0.3894609,0.31972492,0.21383718,0.13550363,0.08975575,0.15889172,0.16582493,0
LITTLE_AUK_5.jpg,ORANGE_BRESTED_BUNTING_3.jpg,0.2739508,0.27112243,0.24738398,0.26803127,0.26714358,0.25185266,0.23309727,1
BEARDED_BELLBIRD_1.jpg,LITTLE_AUK_5.jpg,0.2831575,0.24619974,0.18695116,0.14588976,0.20879698,0.4438621,0.47404206,2
DOUBLE_EYED_FIG_PARROT_5.jpg,MAGPIE_GOOSE_5.jpg,0.55280125,0.35970938,0.19706397,0.12786508,0.0642961,0.12023872,0.08560154,0
HAMERKOP_1.jpg,MAGPIE_GOOSE_5.jpg,0.4296417,0.3766087,0.30062145,0.30623573,0.2820856,0.21712336,0.18975787,1
MAGPIE_GOOSE_5.jpg,OYSTER_CATCHER_3.jpg,0.2933549,0.30048856,0.18836223,0.15983306,0.40504113,0.49570116,0.45269665,2
AMERICAN_FLAMINGO_1.jpg,MALACHITE_KINGFISHER_2.jpg,0.37486687,0.28030202,0.193274,0.13855506,0.1163153,0.19134502,0.1454718,0
INCA_TERN_2.jpg,MALACHITE_KINGFISHER_2.jpg,0.3148317,0.26975784,0.21462119,0.21084014,0.19543138,0.22203226,0.20349964,1
GREEN_BROADBILL_5.jpg,MALACHITE_KINGFISHER_2.jpg,0.17690025,0.2811359,0.21926458,0.19791217,0.2687417,0.46532992,0.47180972,2
MYNA_1.jpg,OSTRICH_3.jpg,0.39645278,0.3118352,0.20077929,0.13184983,0.18152235,0.19744919,0.19808201,0
GREY_PLOVER_4.jpg,MYNA_1.jpg,0.26577124,0.260538,0.19509575,0.18299732,0.26514804,0.2027915,0.18551861,1
MYNA_1.jpg,PARADISE_TANAGER_3.jpg,0.23911531,0.26498747,0.18362308,0.1432571,0.20283963,0.4226613,0.45946512,2
AMERICAN_GOLDFINCH_4.jpg,NORTHERN_JACANA_3.jpg,0.59752506,0.34689087,0.20104828,0.1266147,0.10007845,0.21456134,0.22165877,0
CRAB_PLOVER_3.jpg,NORTHERN_JACANA_3.jpg,0.3034761,0.31740558,0.24627696,0.2650681,0.2932342,0.25693032,0.25397325,1
NORTHERN_JACANA_3.jpg,SCARLET_IBIS_4.jpg,0.23580031,0.24974222,0.18003666,0.15394856,0.27240393,0.3617079,0.40441838,2
CHIPPING_SPARROW_1.jpg,OCELLATED_TURKEY_1.jpg,0.5380988,0.35187864,0.20263474,0.11054007,0.14433941,0.19438022,0.18742932,0
AMERICAN_PIPIT_1.jpg,OCELLATED_TURKEY_1.jpg,0.33400267,0.2965045,0.19117871,0.16328184,0.19222952,0.16033268,0.15125862,1
OCELLATED_TURKEY_1.jpg,PURPLE_SWAMPHEN_4.jpg,0.299261,0.3569055,0.21297263,0.15990211,0.273122,0.42623055,0.440941,2
MYNA_4.jpg,OVENBIRD_5.jpg,0.63910043,0.366795,0.2423716,0.15780665,0.117167935,0.30963832,0.30756852,0
FAIRY_PENGUIN_1.jpg,OVENBIRD_5.jpg,0.25045535,0.30042708,0.21878672,0.21454293,0.22634368,0.16223279,0.15499502,1
OVENBIRD_5.jpg,SHORT_BILLED_DOWITCHER_5.jpg,0.20388982,0.2543935,0.1920456,0.17289655,0.29115885,0.4584895,0.39589745,2
PARUS_MAJOR_1.jpg,SANDHILL_CRANE_4.jpg,0.3436903,0.26954436,0.16228057,0.10952363,0.07460077,0.11188336,0.094632804,0
CALIFORNIA_GULL_2.jpg,PARUS_MAJOR_1.jpg,0.3700106,0.30648288,0.2385132,0.2742024,0.292628,0.23716009,0.17561567,1
PARUS_MAJOR_1.jpg,PINK_ROBIN_3.jpg,0.2616405,0.24304536,0.16596654,0.14366691,0.25741085,0.43622777,0.4770367,2
ANIANIAU_2.jpg,PEACOCK_3.jpg,0.55825055,0.42803705,0.24143365,0.15779205,0.12066215,0.18032914,0.18592006,0
PEACOCK_3.jpg,STRAWBERRY_FINCH_4.jpg,0.338956,0.32527632,0.23085147,0.20589203,0.19761913,0.20291618,0.1741224,1
CHATTERING_LORY_2.jpg,PEACOCK_3.jpg,0.2495567,0.29265332,0.19527224,0.14279768,0.14163242,0.3296375,0.33163023,2
PINK_ROBIN_4.jpg,SPOONBILL_3.jpg,0.5103415,0.3241655,0.21495521,0.14231338,0.19784687,0.24937277,0.23189068,0
ALBATROSS_4.jpg,PINK_ROBIN_4.jpg,0.26884413,0.30069643,0.24361788,0.2214976,0.15593682,0.18419144,0.17161864,1
COMMON_IORA_4.jpg,PINK_ROBIN_4.jpg,0.20330064,0.26957455,0.21545584,0.16260447,0.23296441,0.37428695,0.47211486,2
GRANDALA_2.jpg,PYGMY_KINGFISHER_5.jpg,0.486157,0.33880487,0.20837574,0.1628168,0.16600487,0.2807543,0.2728876,0
MASKED_BOOBY_5.jpg,PYGMY_KINGFISHER_5.jpg,0.31717342,0.2752576,0.2147227,0.23302047,0.28974447,0.24266766,0.24069364,1
DOUBLE_EYED_FIG_PARROT_4.jpg,PYGMY_KINGFISHER_5.jpg,0.21678378,0.29184166,0.19115525,0.16068329,0.31162792,0.4866597,0.4718959,2
ASHY_STORM_PETREL_2.jpg,RED_HEADED_WOODPECKER_5.jpg,0.36634403,0.30046302,0.19768633,0.13992754,0.14299658,0.19508979,0.13502088,0
CRIMSON_CHAT_3.jpg,RED_HEADED_WOODPECKER_5.jpg,0.39250162,0.36442238,0.3036504,0.3622197,0.35542852,0.3206884,0.31889948,1
COLLARED_ARACARI_1.jpg,RED_HEADED_WOODPECKER_5.jpg,0.25010008,0.27418405,0.20449513,0.14899532,0.17035244,0.3932176,0.45560467,2
BANANAQUIT_2.jpg,RUBY_THROATED_HUMMINGBIRD_1.jpg,0.6668069,0.34740257,0.21106926,0.15037216,0.22623284,0.3584638,0.33765098,0
RUBY_THROATED_HUMMINGBIRD_1.jpg,VULTURINE_GUINEAFOWL_4.jpg,0.26056653,0.280723,0.21912006,0.18726031,0.20199156,0.17979877,0.13366343,1
FRIGATE_1.jpg,RUBY_THROATED_HUMMINGBIRD_1.jpg,0.19179408,0.2568853,0.18491808,0.14319308,0.19909464,0.37005264,0.423511,2
GOLDEN_CHLOROPHONIA_2.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.5625447,0.28154075,0.16541532,0.13517918,0.16262302,0.24603438,0.18625033,0
APAPANE_4.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.2355901,0.2491835,0.16019769,0.16729371,0.23479514,0.23450609,0.19329242,1
DUSKY_ROBIN_5.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.24990241,0.28030714,0.19644928,0.18107356,0.29637173,0.4493951,0.46401522,2
MALAGASY_WHITE_EYE_2.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.6256637,0.33243102,0.21002087,0.18782182,0.29632726,0.33477914,0.29965663,0
MYNA_5.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.37853965,0.28201583,0.22972767,0.27554187,0.33852124,0.24737671,0.21473435,1
NORTHERN_SHOVELER_1.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.22110823,0.24092592,0.16253796,0.14393304,0.30065975,0.34252313,0.40975487,2
RUFOUS_KINGFISHER_1.jpg,SNOWY_OWL_5.jpg,0.3308435,0.2980735,0.20641005,0.1352358,0.109653756,0.11841775,0.083261624,0
MAGPIE_GOOSE_3.jpg,RUFOUS_KINGFISHER_1.jpg,0.3012742,0.27750477,0.21753345,0.18258321,0.16405603,0.18401462,0.12899244,1
HORNED_SUNGEM_4.jpg,RUFOUS_KINGFISHER_1.jpg,0.2175612,0.26480576,0.17969395,0.15174164,0.18465242,0.34379333,0.47688693,2
BEARDED_BARBET_2.jpg,SCARLET_TANAGER_2.jpg,0.5621159,0.345153,0.23427379,0.20176174,0.3027432,0.41097873,0.46669033,0
NORTHERN_GANNET_2.jpg,SCARLET_TANAGER_2.jpg,0.21288228,0.29981282,0.2376096,0.24843088,0.22024785,0.21792623,0.18058893,1
BORNEAN_LEAFBIRD_1.jpg,SCARLET_TANAGER_2.jpg,0.19309863,0.24023335,0.16546662,0.15657791,0.22747982,0.422256,0.44258747,2
EASTERN_MEADOWLARK_1.jpg,SHOEBILL_3.jpg,0.54574263,0.35897118,0.23564757,0.19554597,0.21318531,0.15163597,0.1164574,0
GILDED_FLICKER_5.jpg,SHOEBILL_3.jpg,0.2811216,0.25553903,0.19205114,0.1842312,0.22324386,0.17961015,0.17626014,1
BALD_EAGLE_5.jpg,SHOEBILL_3.jpg,0.32945842,0.29611257,0.20555839,0.14372697,0.19461507,0.31719992,0.46265396,2
POMARINE_JAEGER_5.jpg,SPLENDID_WREN_1.jpg,0.35247013,0.29975745,0.2019219,0.1279248,0.06853011,0.16902763,0.12976943,0
DOUBLE_BRESTED_CORMARANT_1.jpg,SPLENDID_WREN_1.jpg,0.31976143,0.30991572,0.22992502,0.17090042,0.11046554,0.13655949,0.11502796,1
CUBAN_TODY_4.jpg,SPLENDID_WREN_1.jpg,0.25280115,0.25139484,0.17953011,0.1413306,0.2183885,0.4217133,0.46818963,2
DOUBLE_BRESTED_CORMARANT_4.jpg,STRIPPED_SWALLOW_1.jpg,0.49987033,0.30352226,0.1943695,0.16176787,0.18416877,0.17537993,0.21215221,0
MAGPIE_GOOSE_4.jpg,STRIPPED_SWALLOW_1.jpg,0.2921905,0.2562725,0.20662123,0.2039289,0.26126269,0.18722776,0.15596126,1
GO_AWAY_BIRD_5.jpg,STRIPPED_SWALLOW_1.jpg,0.27296817,0.27032927,0.22150739,0.15810154,0.26044688,0.36453393,0.46357578,2
