,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,2883268412-365898.jpg,2984626312-370849.jpg,1.0,,,,A1D8EUOJW3MX7N
1,21,,1.0,1.0,2449441881-272368.jpg,2984615358-72439.jpg,2.0,,,,A1D8EUOJW3MX7N
2,22,,1.0,2.0,2874307433-66280.jpg,2981246400-220365.jpg,2.0,,,,A1D8EUOJW3MX7N
3,23,,1.0,3.0,2575120738-55529.jpg,2575120738-55528.jpg,2.0,,,,A1D8EUOJW3MX7N
4,24,,1.0,4.0,2901952513-70703.jpg,2868469411-287540.jpg,2.0,,,,A1D8EUOJW3MX7N
5,25,,1.0,5.0,2964213381-294060.jpg,2964213381-294061.jpg,3.0,,,,A1D8EUOJW3MX7N
6,26,,1.0,6.0,2864910426-287204.jpg,2864902304-137862.jpg,1.0,,,,A1D8EUOJW3MX7N
7,27,,1.0,7.0,2238580740-186218.jpg,2238521193-26285.jpg,2.0,,,,A1D8EUOJW3MX7N
8,28,,1.0,8.0,2452381505-199546.jpg,2994401319-148290.jpg,3.0,,,,A1D8EUOJW3MX7N
9,29,,1.0,9.0,2898618444-142233.jpg,2898631359-142721.jpg,1.0,,,,A1D8EUOJW3MX7N
10,30,,1.0,10.0,2238428357-313623.jpg,2238499057-320266.jpg,1.0,,,,A1D8EUOJW3MX7N
11,31,,1.0,11.0,2898635427-367120.jpg,2898621427-366486.jpg,3.0,,,,A1D8EUOJW3MX7N
12,32,right,1.0,12.0,right.jpg,,,right,1.452099998,,A1D8EUOJW3MX7N
13,33,,1.0,13.0,2874303365-214262.jpg,2864911457-362260.jpg,3.0,,,,A1D8EUOJW3MX7N
14,34,,1.0,14.0,2449442529-124445.jpg,2898632385-217137.jpg,3.0,,,,A1D8EUOJW3MX7N
15,35,,1.0,15.0,2238480677-317399.jpg,2238480278-19661.jpg,3.0,,,,A1D8EUOJW3MX7N
16,36,,1.0,16.0,2898633421-291973.jpg,2512876023-52283.jpg,1.0,,,,A1D8EUOJW3MX7N
17,37,,1.0,17.0,2898624426-291546.jpg,2981236443-71859.jpg,2.0,,,,A1D8EUOJW3MX7N
18,38,,1.0,18.0,2901941401-292798.jpg,2981243412-370222.jpg,2.0,,,,A1D8EUOJW3MX7N
19,39,,1.0,19.0,2986451363-73599.jpg,2238434559-90406.jpg,3.0,,,,A1D8EUOJW3MX7N
20,40,,1.0,20.0,2964216465-219242.jpg,2238544191-252422.jpg,1.0,,,,A1D8EUOJW3MX7N
21,41,right,1.0,21.0,right.jpg,,,right,1.348199999,,A1D8EUOJW3MX7N
22,42,,1.0,22.0,2874299429-139695.jpg,2446760917-347439.jpg,3.0,,,,A1D8EUOJW3MX7N
23,43,,1.0,23.0,2898634397-367080.jpg,2964217461-294238.jpg,3.0,,,,A1D8EUOJW3MX7N
24,44,,1.0,24.0,2898635428-69104.jpg,2446759803-49250.jpg,1.0,,,,A1D8EUOJW3MX7N
25,45,,1.0,25.0,2238425482-313537.jpg,2238436322-314047.jpg,2.0,,,,A1D8EUOJW3MX7N
26,46,,1.0,26.0,2446759803-49249.jpg,2452380166-273109.jpg,3.0,,,,A1D8EUOJW3MX7N
27,47,,1.0,27.0,2458347385-199723.jpg,2458347252-348911.jpg,3.0,,,,A1D8EUOJW3MX7N
28,48,,1.0,28.0,2446759347-347016.jpg,2238569117-333045.jpg,3.0,,,,A1D8EUOJW3MX7N
29,49,,1.0,29.0,2238481198-19822.jpg,2238480803-19737.jpg,3.0,,,,A1D8EUOJW3MX7N
30,50,,1.0,30.0,2868475410-213219.jpg,2868474407-362885.jpg,3.0,,,,A1D8EUOJW3MX7N
31,51,,1.0,31.0,2592380177-354629.jpg,2512875587-350044.jpg,3.0,,,,A1D8EUOJW3MX7N
32,52,,1.0,32.0,2901947423-70311.jpg,2860312398-62572.jpg,1.0,,,,A1D8EUOJW3MX7N
33,53,left,1.0,33.0,left.jpg,,,left,1.323900002,,A1D8EUOJW3MX7N
34,54,,1.0,34.0,2964223381-294447.jpg,2901941438-69836.jpg,2.0,,,,A1D8EUOJW3MX7N
