,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
0,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.1656,0.0,flower1.jpg,flower1_pair.jpg,left,A15B4KZ3S04HS8
1,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.5177,1.0,flower2_pair.jpg,flower2.jpg,right,A15B4KZ3S04HS8
2,6,2.0,left.jpg,left,1.1815,left,14.0,left,1.0,1.2627,2.0,flower3.jpg,flower3_pair.jpg,left,A15B4KZ3S04HS8
3,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.5139,3.0,flower4.jpg,flower4_pair.jpg,left,A15B4KZ3S04HS8
4,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.7657,4.0,flower5_pair.jpg,flower5.jpg,right,A15B4KZ3S04HS8
5,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.678,5.0,flower6.jpg,flower6_pair.jpg,left,A15B4KZ3S04HS8
6,10,6.0,flower6.jpg,,,,,,,,,,,,A15B4KZ3S04HS8
7,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.0911,0.0,flower1.jpg,flower1_pair.jpg,left,A1LA6CIGBNDOH9
8,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.6689,1.0,flower2_pair.jpg,flower2.jpg,right,A1LA6CIGBNDOH9
9,6,2.0,left.jpg,left,0.7157,left,14.0,left,1.0,1.5628,2.0,flower3.jpg,flower3_pair.jpg,left,A1LA6CIGBNDOH9
10,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.8286,3.0,flower4.jpg,flower4_pair.jpg,left,A1LA6CIGBNDOH9
11,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4396,4.0,flower5_pair.jpg,flower5.jpg,right,A1LA6CIGBNDOH9
12,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.2203,5.0,flower6.jpg,flower6_pair.jpg,left,A1LA6CIGBNDOH9
13,10,6.0,flower6.jpg,,,,,,,,,,,,A1LA6CIGBNDOH9
14,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.925,0.0,flower1.jpg,flower1_pair.jpg,left,A22HIX1M4QXZBB
15,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.3007,1.0,flower2_pair.jpg,flower2.jpg,right,A22HIX1M4QXZBB
16,6,2.0,left.jpg,left,0.5451,left,14.0,left,1.0,1.8241,2.0,flower3.jpg,flower3_pair.jpg,left,A22HIX1M4QXZBB
17,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.1103,3.0,flower4.jpg,flower4_pair.jpg,left,A22HIX1M4QXZBB
18,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.3748,4.0,flower5_pair.jpg,flower5.jpg,right,A22HIX1M4QXZBB
19,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.0978,5.0,flower6.jpg,flower6_pair.jpg,left,A22HIX1M4QXZBB
20,10,6.0,flower6.jpg,,,,,,,,,,,,A22HIX1M4QXZBB
21,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.1813,0.0,flower1.jpg,flower1_pair.jpg,left,A248QG4DPULP46
22,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.5687,1.0,flower2_pair.jpg,flower2.jpg,right,A248QG4DPULP46
23,6,2.0,left.jpg,left,0.5634,left,14.0,left,1.0,1.8719,2.0,flower3.jpg,flower3_pair.jpg,left,A248QG4DPULP46
24,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.9491,3.0,flower4.jpg,flower4_pair.jpg,left,A248QG4DPULP46
25,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.0015,4.0,flower5_pair.jpg,flower5.jpg,right,A248QG4DPULP46
26,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.7369,5.0,flower6.jpg,flower6_pair.jpg,left,A248QG4DPULP46
27,10,6.0,flower6.jpg,,,,,,,,,,,,A248QG4DPULP46
28,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.188,0.0,flower1.jpg,flower1_pair.jpg,left,A25Y3D2Y2DR8WM
29,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.786,1.0,flower2_pair.jpg,flower2.jpg,right,A25Y3D2Y2DR8WM
30,6,2.0,left.jpg,left,1.533,left,14.0,left,1.0,2.305,2.0,flower3.jpg,flower3_pair.jpg,left,A25Y3D2Y2DR8WM
31,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.899,3.0,flower4.jpg,flower4_pair.jpg,left,A25Y3D2Y2DR8WM
32,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.064,4.0,flower5_pair.jpg,flower5.jpg,right,A25Y3D2Y2DR8WM
33,9,5.0,flower5.jpg,,,,17.0,right,0.0,4.482,5.0,flower6.jpg,flower6_pair.jpg,left,A25Y3D2Y2DR8WM
34,10,6.0,flower6.jpg,,,,,,,,,,,,A25Y3D2Y2DR8WM
35,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.743,0.0,flower1.jpg,flower1_pair.jpg,left,A2D05J2CGBANHB
36,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.178,1.0,flower2_pair.jpg,flower2.jpg,right,A2D05J2CGBANHB
37,6,2.0,left.jpg,left,1.225,left,14.0,left,1.0,2.073,2.0,flower3.jpg,flower3_pair.jpg,left,A2D05J2CGBANHB
38,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.972,3.0,flower4.jpg,flower4_pair.jpg,left,A2D05J2CGBANHB
39,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.187,4.0,flower5_pair.jpg,flower5.jpg,right,A2D05J2CGBANHB
40,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.844,5.0,flower6.jpg,flower6_pair.jpg,left,A2D05J2CGBANHB
41,10,6.0,flower6.jpg,,,,,,,,,,,,A2D05J2CGBANHB
42,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.7934,0.0,flower1.jpg,flower1_pair.jpg,left,A2DM8RFS86D7ZK
43,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.9219,1.0,flower2_pair.jpg,flower2.jpg,right,A2DM8RFS86D7ZK
44,6,2.0,left.jpg,left,1.2462,left,14.0,right,0.0,0.4981,2.0,flower3.jpg,flower3_pair.jpg,left,A2DM8RFS86D7ZK
45,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.5251,3.0,flower4.jpg,flower4_pair.jpg,left,A2DM8RFS86D7ZK
46,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.9016,4.0,flower5_pair.jpg,flower5.jpg,right,A2DM8RFS86D7ZK
47,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.3907,5.0,flower6.jpg,flower6_pair.jpg,left,A2DM8RFS86D7ZK
48,10,6.0,flower6.jpg,,,,,,,,,,,,A2DM8RFS86D7ZK
49,4,0.0,flower1.jpg,,,,12.0,right,0.0,2.2308,0.0,flower1.jpg,flower1_pair.jpg,left,A2J1DNVMJ56JG1
50,5,1.0,flower2.jpg,,,,13.0,right,1.0,8.7229,1.0,flower2_pair.jpg,flower2.jpg,right,A2J1DNVMJ56JG1
51,6,2.0,left.jpg,left,2.226,left,14.0,left,1.0,2.7298,2.0,flower3.jpg,flower3_pair.jpg,left,A2J1DNVMJ56JG1
52,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.6113,3.0,flower4.jpg,flower4_pair.jpg,left,A2J1DNVMJ56JG1
53,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6274,4.0,flower5_pair.jpg,flower5.jpg,right,A2J1DNVMJ56JG1
54,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.1792,5.0,flower6.jpg,flower6_pair.jpg,left,A2J1DNVMJ56JG1
55,10,6.0,flower6.jpg,,,,,,,,,,,,A2J1DNVMJ56JG1
56,4,0.0,flower1.jpg,,,,12.0,right,0.0,5.499,0.0,flower1.jpg,flower1_pair.jpg,left,A2J57IBR2XIWLS
57,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.226,1.0,flower2_pair.jpg,flower2.jpg,right,A2J57IBR2XIWLS
58,6,2.0,left.jpg,left,1.083,left,14.0,left,1.0,1.723,2.0,flower3.jpg,flower3_pair.jpg,left,A2J57IBR2XIWLS
59,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.11,3.0,flower4.jpg,flower4_pair.jpg,left,A2J57IBR2XIWLS
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.649,4.0,flower5_pair.jpg,flower5.jpg,right,A2J57IBR2XIWLS
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.642,5.0,flower6.jpg,flower6_pair.jpg,left,A2J57IBR2XIWLS
62,10,6.0,flower6.jpg,,,,,,,,,,,,A2J57IBR2XIWLS
63,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.367,0.0,flower1.jpg,flower1_pair.jpg,left,A2QCULU8SNUD1R
64,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.116,1.0,flower2_pair.jpg,flower2.jpg,right,A2QCULU8SNUD1R
65,6,2.0,left.jpg,left,1.318,left,14.0,left,1.0,2.255,2.0,flower3.jpg,flower3_pair.jpg,left,A2QCULU8SNUD1R
66,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.826,3.0,flower4.jpg,flower4_pair.jpg,left,A2QCULU8SNUD1R
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.425,4.0,flower5_pair.jpg,flower5.jpg,right,A2QCULU8SNUD1R
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.201,5.0,flower6.jpg,flower6_pair.jpg,left,A2QCULU8SNUD1R
69,10,6.0,flower6.jpg,,,,,,,,,,,,A2QCULU8SNUD1R
70,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.24,0.0,flower1.jpg,flower1_pair.jpg,left,A2VY5GKTXHLC8Q
71,5,1.0,flower2.jpg,,,,13.0,left,0.0,3.1436,1.0,flower2_pair.jpg,flower2.jpg,right,A2VY5GKTXHLC8Q
72,6,2.0,left.jpg,left,1.1425,left,14.0,right,0.0,2.8459,2.0,flower3.jpg,flower3_pair.jpg,left,A2VY5GKTXHLC8Q
73,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.7734,3.0,flower4.jpg,flower4_pair.jpg,left,A2VY5GKTXHLC8Q
74,8,4.0,flower4.jpg,,,,16.0,left,0.0,3.4497,4.0,flower5_pair.jpg,flower5.jpg,right,A2VY5GKTXHLC8Q
75,9,5.0,flower5.jpg,,,,17.0,right,0.0,2.7492,5.0,flower6.jpg,flower6_pair.jpg,left,A2VY5GKTXHLC8Q
76,10,6.0,flower6.jpg,,,,,,,,,,,,A2VY5GKTXHLC8Q
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.6004,0.0,flower1.jpg,flower1_pair.jpg,left,A30MACY2H1OFFY
78,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.4742,1.0,flower2_pair.jpg,flower2.jpg,right,A30MACY2H1OFFY
79,6,2.0,left.jpg,left,1.8471,left,14.0,left,1.0,2.2861,2.0,flower3.jpg,flower3_pair.jpg,left,A30MACY2H1OFFY
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.657400001,3.0,flower4.jpg,flower4_pair.jpg,left,A30MACY2H1OFFY
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.5719,4.0,flower5_pair.jpg,flower5.jpg,right,A30MACY2H1OFFY
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.5688,5.0,flower6.jpg,flower6_pair.jpg,left,A30MACY2H1OFFY
83,10,6.0,flower6.jpg,,,,,,,,,,,,A30MACY2H1OFFY
84,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.8932,0.0,flower1.jpg,flower1_pair.jpg,left,A3MIDLO5S7FU06
85,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.5033,1.0,flower2_pair.jpg,flower2.jpg,right,A3MIDLO5S7FU06
86,6,2.0,left.jpg,left,0.8462,left,14.0,left,1.0,1.38,2.0,flower3.jpg,flower3_pair.jpg,left,A3MIDLO5S7FU06
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.0981,3.0,flower4.jpg,flower4_pair.jpg,left,A3MIDLO5S7FU06
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.3319,4.0,flower5_pair.jpg,flower5.jpg,right,A3MIDLO5S7FU06
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.2798,5.0,flower6.jpg,flower6_pair.jpg,left,A3MIDLO5S7FU06
90,10,6.0,flower6.jpg,,,,,,,,,,,,A3MIDLO5S7FU06
91,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.148400001,0.0,flower1.jpg,flower1_pair.jpg,left,A3U0GQGAPN2DAV
92,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.700599999,1.0,flower2_pair.jpg,flower2.jpg,right,A3U0GQGAPN2DAV
93,6,2.0,left.jpg,left,1.2072,left,14.0,left,1.0,1.266,2.0,flower3.jpg,flower3_pair.jpg,left,A3U0GQGAPN2DAV
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.496200001,3.0,flower4.jpg,flower4_pair.jpg,left,A3U0GQGAPN2DAV
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.4332,4.0,flower5_pair.jpg,flower5.jpg,right,A3U0GQGAPN2DAV
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.5164,5.0,flower6.jpg,flower6_pair.jpg,left,A3U0GQGAPN2DAV
97,10,6.0,flower6.jpg,,,,,,,,,,,,A3U0GQGAPN2DAV
98,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.8677,0.0,flower1.jpg,flower1_pair.jpg,left,A5P12YJP805RG
99,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.5105,1.0,flower2_pair.jpg,flower2.jpg,right,A5P12YJP805RG
100,6,2.0,left.jpg,left,0.6346,left,14.0,left,1.0,1.4866,2.0,flower3.jpg,flower3_pair.jpg,left,A5P12YJP805RG
101,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.7606,3.0,flower4.jpg,flower4_pair.jpg,left,A5P12YJP805RG
102,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.0559,4.0,flower5_pair.jpg,flower5.jpg,right,A5P12YJP805RG
103,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.625,5.0,flower6.jpg,flower6_pair.jpg,left,A5P12YJP805RG
104,10,6.0,flower6.jpg,,,,,,,,,,,,A5P12YJP805RG
105,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.4913,0.0,flower1.jpg,flower1_pair.jpg,left,A9ORJQWL53QJL
106,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.3914,1.0,flower2_pair.jpg,flower2.jpg,right,A9ORJQWL53QJL
107,6,2.0,left.jpg,left,1.0439,left,14.0,left,1.0,2.612900001,2.0,flower3.jpg,flower3_pair.jpg,left,A9ORJQWL53QJL
108,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.0524,3.0,flower4.jpg,flower4_pair.jpg,left,A9ORJQWL53QJL
109,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.6104,4.0,flower5_pair.jpg,flower5.jpg,right,A9ORJQWL53QJL
110,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.8578,5.0,flower6.jpg,flower6_pair.jpg,left,A9ORJQWL53QJL
111,10,6.0,flower6.jpg,,,,,,,,,,,,A9ORJQWL53QJL
112,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.9176,0.0,flower1.jpg,flower1_pair.jpg,left,AFYIL9DFX6BFO
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.6397,1.0,flower2_pair.jpg,flower2.jpg,right,AFYIL9DFX6BFO
114,6,2.0,left.jpg,left,2.2801,left,14.0,left,1.0,1.6255,2.0,flower3.jpg,flower3_pair.jpg,left,AFYIL9DFX6BFO
115,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.5862,3.0,flower4.jpg,flower4_pair.jpg,left,AFYIL9DFX6BFO
116,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.7599,4.0,flower5_pair.jpg,flower5.jpg,right,AFYIL9DFX6BFO
117,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.0506,5.0,flower6.jpg,flower6_pair.jpg,left,AFYIL9DFX6BFO
118,10,6.0,flower6.jpg,,,,,,,,,,,,AFYIL9DFX6BFO
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.757,0.0,flower1.jpg,flower1_pair.jpg,left,ASNNAP90D5R1Z
120,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.503,1.0,flower2_pair.jpg,flower2.jpg,right,ASNNAP90D5R1Z
121,6,2.0,left.jpg,left,1.182,left,14.0,left,1.0,2.407,2.0,flower3.jpg,flower3_pair.jpg,left,ASNNAP90D5R1Z
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.904,3.0,flower4.jpg,flower4_pair.jpg,left,ASNNAP90D5R1Z
123,8,4.0,flower4.jpg,,,,16.0,left,0.0,4.302,4.0,flower5_pair.jpg,flower5.jpg,right,ASNNAP90D5R1Z
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.69,5.0,flower6.jpg,flower6_pair.jpg,left,ASNNAP90D5R1Z
125,10,6.0,flower6.jpg,,,,,,,,,,,,ASNNAP90D5R1Z
126,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.136,0.0,flower1.jpg,flower1_pair.jpg,left,AVSPYLB9KOHMX
127,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.036,1.0,flower2_pair.jpg,flower2.jpg,right,AVSPYLB9KOHMX
128,6,2.0,left.jpg,left,2.408,left,14.0,left,1.0,2.02,2.0,flower3.jpg,flower3_pair.jpg,left,AVSPYLB9KOHMX
129,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.634,3.0,flower4.jpg,flower4_pair.jpg,left,AVSPYLB9KOHMX
130,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.13,4.0,flower5_pair.jpg,flower5.jpg,right,AVSPYLB9KOHMX
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.055,5.0,flower6.jpg,flower6_pair.jpg,left,AVSPYLB9KOHMX
132,10,6.0,flower6.jpg,,,,,,,,,,,,AVSPYLB9KOHMX
