,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,2898635428-69104.jpg,2901943411-292945.jpg,2.0,,,,A15B4KZ3S04HS8
1,21,,1.0,1.0,2874302418-65979.jpg,2238578544-111698.jpg,3.0,,,,A15B4KZ3S04HS8
2,22,,1.0,2.0,2449442529-124446.jpg,2460547536-274181.jpg,2.0,,,,A15B4KZ3S04HS8
3,23,,1.0,3.0,2864910426-287204.jpg,2874299429-139694.jpg,2.0,,,,A15B4KZ3S04HS8
4,24,,1.0,4.0,2898624426-291546.jpg,2981235446-294900.jpg,3.0,,,,A15B4KZ3S04HS8
5,25,,1.0,5.0,2449441881-272368.jpg,2883268412-365899.jpg,1.0,,,,A15B4KZ3S04HS8
6,26,,1.0,6.0,2446759803-49249.jpg,2446760601-272099.jpg,1.0,,,,A15B4KZ3S04HS8
7,27,left,1.0,7.0,left.jpg,,,left,1.0231,,A15B4KZ3S04HS8
8,28,,1.0,8.0,2898633421-291973.jpg,2575118671-277663.jpg,2.0,,,,A15B4KZ3S04HS8
9,29,,1.0,9.0,2898618390-216538.jpg,2986449336-296644.jpg,1.0,,,,A15B4KZ3S04HS8
10,30,,1.0,10.0,2901939379-143479.jpg,2981240424-145794.jpg,3.0,,,,A15B4KZ3S04HS8
11,31,,1.0,11.0,2868474407-362883.jpg,2238516618-25604.jpg,1.0,,,,A15B4KZ3S04HS8
12,32,,1.0,12.0,2883268471-290842.jpg,2883255450-215310.jpg,2.0,,,,A15B4KZ3S04HS8
13,33,,1.0,13.0,2238560245-182099.jpg,2549106624-127823.jpg,1.0,,,,A15B4KZ3S04HS8
14,34,,1.0,14.0,2868475410-213219.jpg,2901946465-218350.jpg,1.0,,,,A15B4KZ3S04HS8
15,35,,1.0,15.0,2238481198-19822.jpg,2901946436-293242.jpg,2.0,,,,A15B4KZ3S04HS8
16,36,,1.0,16.0,2446758985-197609.jpg,2898624426-291544.jpg,3.0,,,,A15B4KZ3S04HS8
17,37,,1.0,17.0,2512875899-126682.jpg,2460547536-274179.jpg,1.0,,,,A15B4KZ3S04HS8
18,38,,1.0,18.0,2460547467-349421.jpg,2898631394-142727.jpg,1.0,,,,A15B4KZ3S04HS8
19,39,,1.0,19.0,2452381505-199546.jpg,2994401319-148290.jpg,3.0,,,,A15B4KZ3S04HS8
20,40,,1.0,20.0,2575120738-55529.jpg,2898632385-217138.jpg,1.0,,,,A15B4KZ3S04HS8
21,41,,1.0,21.0,2458347385-199723.jpg,2238480434-93829.jpg,1.0,,,,A15B4KZ3S04HS8
22,42,left,1.0,22.0,left.jpg,,,left,1.1767,,A15B4KZ3S04HS8
23,43,,1.0,23.0,2883256307-365057.jpg,2864904453-63933.jpg,3.0,,,,A15B4KZ3S04HS8
24,44,,1.0,24.0,2981241414-145842.jpg,2874301404-139813.jpg,2.0,,,,A15B4KZ3S04HS8
25,45,,1.0,25.0,2964218374-144967.jpg,2981231446-294732.jpg,3.0,,,,A15B4KZ3S04HS8
26,46,,1.0,26.0,2901939379-143480.jpg,2981229442-369621.jpg,2.0,,,,A15B4KZ3S04HS8
27,47,,1.0,27.0,2901948350-218459.jpg,2417208001-267065.jpg,2.0,,,,A15B4KZ3S04HS8
28,48,,1.0,28.0,2883254439-140941.jpg,2898632385-217136.jpg,2.0,,,,A15B4KZ3S04HS8
29,49,right,1.0,29.0,right.jpg,,,right,0.9446,,A15B4KZ3S04HS8
30,50,,1.0,30.0,2964213381-294060.jpg,2981244394-145974.jpg,1.0,,,,A15B4KZ3S04HS8
31,51,,1.0,31.0,2864907432-362042.jpg,2864901420-212147.jpg,1.0,,,,A15B4KZ3S04HS8
32,52,,1.0,32.0,2898634397-367080.jpg,2964217461-294238.jpg,3.0,,,,A15B4KZ3S04HS8
33,53,,1.0,33.0,2901941401-292798.jpg,2883273443-68193.jpg,3.0,,,,A15B4KZ3S04HS8
34,54,,1.0,34.0,2874303365-214262.jpg,2864911457-362260.jpg,3.0,,,,A15B4KZ3S04HS8
35,55,,1.0,35.0,2238572663-35822.jpg,2864903351-286874.jpg,3.0,,,,A15B4KZ3S04HS8
36,56,left,1.0,36.0,left.jpg,,,left,1.0208,,A15B4KZ3S04HS8
37,57,,1.0,37.0,2592379964-131054.jpg,2575963989-130576.jpg,1.0,,,,A15B4KZ3S04HS8
38,58,,1.0,38.0,2874302418-65978.jpg,2898633321-291943.jpg,3.0,,,,A15B4KZ3S04HS8
39,59,,1.0,39.0,2446759347-347016.jpg,2238569117-333045.jpg,3.0,,,,A15B4KZ3S04HS8
40,60,,1.0,40.0,2874307433-66280.jpg,2986447306-296584.jpg,1.0,,,,A15B4KZ3S04HS8
41,61,,1.0,41.0,2452380832-348593.jpg,2238481813-19930.jpg,2.0,,,,A15B4KZ3S04HS8
42,62,,1.0,42.0,2964223381-294447.jpg,2427874231-269884.jpg,1.0,,,,A15B4KZ3S04HS8
43,63,,1.0,43.0,2883268412-365898.jpg,2984626312-370849.jpg,1.0,,,,A15B4KZ3S04HS8
44,64,,1.0,44.0,2898635427-367120.jpg,2901946439-144040.jpg,1.0,,,,A15B4KZ3S04HS8
45,65,,1.0,45.0,2898618444-142233.jpg,2898618444-142232.jpg,3.0,,,,A15B4KZ3S04HS8
