target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,selected_dist,distractor_level,category,demo_loops.thisRepN,demo_loops.thisTrialN,demo_loops.thisN,demo_loops.thisIndex,exp_loops.thisRepN,exp_loops.thisTrialN,exp_loops.thisN,exp_loops.thisIndex,exp_loops_part2.thisRepN,exp_loops_part2.thisTrialN,exp_loops_part2.thisN,exp_loops_part2.thisIndex,key_resp.keys,key_resp.started,key_resp.stopped,text_consent_form.started,text_consent_form.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_instructions_first_slide.started,text_instructions_first_slide.stopped,image_0_demo.started,image_0_demo.stopped,image_1_demo.started,image_1_demo.stopped,image_2_demo.started,image_2_demo.stopped,image_3_demo.started,image_3_demo.stopped,image_4_demo.started,image_4_demo.stopped,image_5_demo.started,image_5_demo.stopped,blank_screen_demo.started,blank_screen_demo.stopped,fixation_demo.started,fixation_demo.stopped,image_left_demo.started,image_left_demo.stopped,image_right_demo.started,image_right_demo.stopped,demo_test_key_resp.keys,demo_test_key_resp.rt,demo_test_key_resp.started,demo_test_key_resp.stopped,text_4.started,text_4.stopped,key_resp_after_demo.keys,key_resp_after_demo.rt,key_resp_after_demo.started,key_resp_after_demo.stopped,text_after_demo_instr.started,text_after_demo_instr.stopped,image_0.started,image_0.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,blank_screen.started,blank_screen.stopped,fixation_encoding.started,fixation_encoding.stopped,image_left.started,image_left.stopped,image_right.started,image_right.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_left_part2.started,image_left_part2.stopped,image_right_part2.started,image_right_part2.stopped,slider_part2.response,slider_part2.rt,slider_part2.started,slider_part2.stopped,text_5.started,text_5.stopped,key_resp_last_slide.keys,key_resp_last_slide.rt,key_resp_last_slide.started,key_resp_last_slide.stopped,text_last_slide.started,text_last_slide.stopped,ID,date,expName,psychopyVersion,frameRate,
bridge_172.jpg,bridge_172.jpg,bridge_163.jpg,left,highway_315.jpg,golf_course_269.jpg,bridge_172.jpg,badlands_217.jpg,mountain_290.jpg,playground_110.jpg,2,bridge_163.jpg,1,bridge,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.53349304199219,107.7694566249993,107.7694566249993,108.01431245799176,108.03209891699953,108.27788308299205,108.27788308299205,108.53103774999909,108.53103774999909,108.7786426669918,108.7786426669918,109.02603074999934,109.03266633299063,None,107.049558624989,107.53725774999475,110.01903374999529,None,110.01903374999529,None,right,4.195105709004565,110.01903374999529,None,110.01903374999529,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
playground_145.jpg,playground_145.jpg,playground_242.jpg,left,playground_145.jpg,highway_3.jpg,mountain_102.jpg,golf_course_194.jpg,badlands_60.jpg,bridge_118.jpg,0,playground_242.jpg,1,playground,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.75969970799633,114.99987308299751,115.02004699999816,115.26744145799603,115.26744145799603,115.50748558298801,115.50748558298801,115.74767599999905,115.76690724999935,116.00678133299516,116.00678133299516,116.2541559169913,116.26115262499661,None,114.2853227500018,114.78046408299997,117.25898895799764,None,117.25898895799764,None,right,2.56635241600452,117.25898895799764,None,117.25898895799764,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
highway_245.jpg,highway_206.jpg,highway_245.jpg,right,playground_227.jpg,highway_245.jpg,golf_course_333.jpg,bridge_179.jpg,badlands_44.jpg,mountain_228.jpg,1,highway_206.jpg,1,highway,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.36852258299768,120.6158957919979,120.61865337500058,120.85912449999887,120.87305045800167,121.11177029200189,121.12544387498929,121.37076624999463,121.37076624999463,121.60877370799426,121.62375345799956,121.87176304199966,121.87176304199966,None,119.89092420799716,120.38645045799785,122.87137412499578,None,122.87137412499578,None,right,1.8840364170027897,122.87137412499578,None,122.87137412499578,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
mountain_293.jpg,mountain_293.jpg,mountain_72.jpg,left,mountain_293.jpg,badlands_175.jpg,golf_course_328.jpg,bridge_110.jpg,playground_54.jpg,highway_83.jpg,0,mountain_72.jpg,0,mountain,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.3035443330009,125.5519801670016,125.5519801670016,125.79001212499861,125.79001212499861,126.04021641699364,126.04551154198998,126.28477079200093,126.30250820799847,126.54189770799712,126.54189770799712,126.79339299999992,126.79339299999992,None,124.81865308299894,125.30637895799009,127.7930522079987,None,127.7930522079987,None,right,3.2343467500031693,127.7930522079987,None,127.7930522079987,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
bridge_146.jpg,bridge_146.jpg,bridge_27.jpg,left,badlands_104.jpg,bridge_146.jpg,mountain_88.jpg,playground_204.jpg,golf_course_288.jpg,highway_147.jpg,1,bridge_27.jpg,0,bridge,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.56534162499884,131.80503762498847,131.8107026249927,132.0594873749942,132.0653560419887,132.31232108299446,132.31232108299446,132.55095537500165,132.57127908300026,132.81079691699415,132.81079691699415,133.05931045798934,133.06569699999818,None,131.0884774169972,131.584795207993,134.06966850000026,None,134.06966850000026,None,left,2.933311374988989,134.06966850000026,None,134.06966850000026,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
playground_257.jpg,playground_214.jpg,playground_257.jpg,right,badlands_46.jpg,highway_319.jpg,playground_257.jpg,golf_course_133.jpg,bridge_96.jpg,mountain_137.jpg,2,playground_214.jpg,0,playground,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.56849520799005,137.80968508298974,137.80968508298974,138.04937112500193,138.06867987499572,138.3108340829931,138.3108340829931,138.5486709169927,138.568397791998,138.80644895799924,138.80644895799924,139.05472512499546,139.0604348749912,None,137.08115787499992,137.57261604200175,140.05113912498928,None,140.05113912498928,None,left,2.5699694999930216,140.05113912498928,None,140.05113912498928,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
mountain_230.jpg,mountain_97.jpg,mountain_230.jpg,right,badlands_105.jpg,golf_course_128.jpg,highway_31.jpg,playground_191.jpg,mountain_230.jpg,bridge_156.jpg,4,mountain_97.jpg,1,mountain,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.18204712499573,143.42667633299425,143.42667633299425,143.66427616699366,143.68340370799706,143.92591404198902,143.92591404198902,144.17480924999109,144.17480924999109,144.42145883299236,144.42750637499557,144.66619862499647,144.68647291699017,None,142.6958435419947,143.19443408299412,145.67220870799792,None,145.67220870799792,None,right,2.392654291994404,145.67220870799792,None,145.67220870799792,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
playground_10.jpg,playground_122.jpg,playground_10.jpg,right,badlands_171.jpg,golf_course_72.jpg,bridge_173.jpg,playground_10.jpg,highway_107.jpg,mountain_40.jpg,3,playground_122.jpg,0,playground,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.61845379199076,148.86750279199623,148.87415662499552,149.1233970829926,149.1233970829926,149.37073004199192,149.37073004199192,149.61142116699193,149.6253480000014,149.87199225000222,149.87199225000222,150.11143620799703,150.12532583299617,None,148.14106933299627,148.63483804199495,151.11538066698995,None,151.11538066698995,None,left,1.9643365000083577,151.11538066698995,None,151.11538066698995,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
highway_177.jpg,highway_87.jpg,highway_177.jpg,right,mountain_62.jpg,golf_course_162.jpg,bridge_133.jpg,highway_177.jpg,playground_74.jpg,badlands_55.jpg,3,highway_87.jpg,0,highway,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6384587079956,153.87879387498833,153.87879387498833,154.1170284999971,154.13726612499158,154.37741333300073,154.37741333300073,154.62228287498874,154.62719429199933,154.87475766699936,154.87746558299114,155.11832070798846,155.13862083299318,None,153.1511123329983,153.6499269999913,156.1301947920001,None,156.1301947920001,None,right,1.6403379170078551,156.1301947920001,None,156.1301947920001,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
badlands_21.jpg,badlands_98.jpg,badlands_21.jpg,right,bridge_136.jpg,golf_course_338.jpg,highway_191.jpg,mountain_198.jpg,badlands_21.jpg,playground_55.jpg,4,badlands_98.jpg,1,badlands,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.32503987499513,158.56940808299987,158.56940808299987,158.81840945799195,158.81840945799195,159.0623182499985,159.07572100000107,159.32217879199015,159.32217879199015,159.56565983299515,159.56565983299515,159.81506137498945,159.8205635829945,None,157.8399124169955,158.33024149999255,160.80830070799857,None,160.80830070799857,None,right,2.3502770839986624,160.80830070799857,None,160.80830070799857,None,,,,,,,,,,,,,,,,,,,,,,,yasmin,2023_Jun_18_1605,working_memory,2021.2.3,None,
