target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,selected_dist,distractor_level,category,demo_loops.thisRepN,demo_loops.thisTrialN,demo_loops.thisN,demo_loops.thisIndex,exp_loops.thisRepN,exp_loops.thisTrialN,exp_loops.thisN,exp_loops.thisIndex,exp_loops_part2.thisRepN,exp_loops_part2.thisTrialN,exp_loops_part2.thisN,exp_loops_part2.thisIndex,key_resp.keys,key_resp.started,key_resp.stopped,text_consent_form.started,text_consent_form.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_instructions_first_slide.started,text_instructions_first_slide.stopped,image_0_demo.started,image_0_demo.stopped,image_1_demo.started,image_1_demo.stopped,image_2_demo.started,image_2_demo.stopped,image_3_demo.started,image_3_demo.stopped,image_4_demo.started,image_4_demo.stopped,image_5_demo.started,image_5_demo.stopped,blank_screen_demo.started,blank_screen_demo.stopped,fixation_demo.started,fixation_demo.stopped,image_left_demo.started,image_left_demo.stopped,image_right_demo.started,image_right_demo.stopped,demo_test_key_resp.keys,demo_test_key_resp.rt,demo_test_key_resp.started,demo_test_key_resp.stopped,text_4.started,text_4.stopped,key_resp_after_demo.keys,key_resp_after_demo.rt,key_resp_after_demo.started,key_resp_after_demo.stopped,text_after_demo_instr.started,text_after_demo_instr.stopped,image_0.started,image_0.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,blank_screen.started,blank_screen.stopped,fixation_encoding.started,fixation_encoding.stopped,image_left.started,image_left.stopped,image_right.started,image_right.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,ID,date,expName,psychopyVersion,frameRate,
bridge_172.jpg,bridge_172.jpg,bridge_163.jpg,left,highway_315.jpg,golf_course_269.jpg,bridge_172.jpg,badlands_217.jpg,mountain_290.jpg,playground_110.jpg,2,bridge_163.jpg,1,bridge,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.89798791600333,88.1401321250014,88.1401321250014,88.3793286660075,88.39908004101017,88.63875370800088,88.63875370800088,88.87785504100611,88.89861054100038,89.14512545800244,89.14512545800244,89.38610204099678,89.39924554100435,None,86.9159822500078,87.91465362500458,90.39556858300057,None,90.39556858300057,None,right,0.21597191599721555,90.39556858300057,None,90.39556858300057,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
playground_145.jpg,playground_145.jpg,playground_242.jpg,left,playground_145.jpg,highway_3.jpg,mountain_102.jpg,golf_course_194.jpg,badlands_60.jpg,bridge_118.jpg,0,playground_242.jpg,1,playground,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.65574620800908,91.90125208300014,91.90684150000743,92.15722725000523,92.15722725000523,92.39324062500964,92.4082955000049,92.64912733300298,92.64912733300298,92.89447470800951,92.90794450000976,93.1496084160026,93.1496084160026,None,90.68079908299842,91.67933620800613,94.15990800000145,None,94.15990800000145,None,right,0.2465930829930585,94.15990800000145,None,94.15990800000145,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
highway_245.jpg,highway_206.jpg,highway_245.jpg,right,playground_227.jpg,highway_245.jpg,golf_course_333.jpg,bridge_179.jpg,badlands_44.jpg,mountain_228.jpg,1,highway_206.jpg,1,highway,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.46294833300635,95.70112991600763,95.72048520800308,95.96209658301086,95.96209658301086,96.20973404101096,96.20973404101096,96.44753112499893,96.46535749999748,96.71171387500362,96.71171387500362,96.95154900000489,96.9714300409978,None,94.48259758300264,95.4798018750007,97.9528175000014,None,97.9528175000014,None,right,1.2532241660082946,97.9528175000014,None,97.9528175000014,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
mountain_293.jpg,mountain_293.jpg,mountain_72.jpg,left,mountain_293.jpg,badlands_175.jpg,golf_course_328.jpg,bridge_110.jpg,playground_54.jpg,highway_83.jpg,0,mountain_72.jpg,0,mountain,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.26106916600838,100.49870029100566,100.51214083300147,100.75323858299816,100.75323858299816,100.99701637499675,101.01141329100938,101.25642320800398,101.25642320800398,101.50403645800543,101.50950450000528,101.7471059160016,101.76141791600094,None,99.27875437500188,100.27778533300443,102.75196604100347,None,102.75196604100347,None,right,1.0602584580046823,102.75196604100347,None,102.75196604100347,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
bridge_146.jpg,bridge_146.jpg,bridge_27.jpg,left,badlands_104.jpg,bridge_146.jpg,mountain_88.jpg,playground_204.jpg,golf_course_288.jpg,highway_147.jpg,1,bridge_27.jpg,0,bridge,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.84789237500809,105.0935198750085,105.0993708330061,105.33924620800826,105.35747075000836,105.60352808299649,105.60352808299649,105.85176154100918,105.8579390829982,106.10652408300666,106.10652408300666,106.3476267500082,106.3476267500082,None,103.87475637500756,104.86885829101084,107.35317137499806,None,107.35317137499806,None,right,0.22392924899759237,107.35317137499806,None,107.35317137499806,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
playground_257.jpg,playground_214.jpg,playground_257.jpg,right,badlands_46.jpg,highway_319.jpg,playground_257.jpg,golf_course_133.jpg,bridge_96.jpg,mountain_137.jpg,2,playground_214.jpg,0,playground,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.61513554099656,108.85704320800141,108.85704320800141,109.10284154099645,109.11626599999727,109.35742020800535,109.35742020800535,109.60240045801038,109.61714037500496,109.86196675000247,109.86196675000247,110.10996762500145,110.11586941599671,None,107.63711208300083,108.63490995799657,111.11688600000343,None,111.11688600000343,None,right,0.2671425820008153,111.11688600000343,None,111.11688600000343,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
mountain_230.jpg,mountain_97.jpg,mountain_230.jpg,right,badlands_105.jpg,golf_course_128.jpg,highway_31.jpg,playground_191.jpg,mountain_230.jpg,bridge_156.jpg,4,mountain_97.jpg,1,mountain,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.43052120800712,112.67219737501,112.67219737501,112.91092579100223,112.93187879100151,113.17073429100856,113.17073429100856,113.41107037500478,113.43064462499751,113.66934074999881,113.66934074999881,113.91677779100428,113.92131754099682,None,111.44756483299716,112.44341345800785,114.92230483300227,None,114.92230483300227,None,right,1.4020557070034556,114.92230483300227,None,114.92230483300227,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
playground_10.jpg,playground_122.jpg,playground_10.jpg,right,badlands_171.jpg,golf_course_72.jpg,bridge_173.jpg,playground_10.jpg,highway_107.jpg,mountain_40.jpg,3,playground_122.jpg,0,playground,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.37561308300064,117.62208512501093,117.62208512501093,117.87027675000718,117.87548983300803,118.12559854100982,118.12559854100982,118.3657313750009,118.3657313750009,118.61141250000219,118.61651350000466,118.85672195799998,118.87427545800165,None,116.38942620799935,117.38881987500645,119.86097454100673,None,119.86097454100673,None,right,0.3888688330043806,119.86097454100673,None,119.86097454100673,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
highway_177.jpg,highway_87.jpg,highway_177.jpg,right,mountain_62.jpg,golf_course_162.jpg,bridge_133.jpg,highway_177.jpg,playground_74.jpg,badlands_55.jpg,3,highway_87.jpg,0,highway,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.29473066600622,121.53779662500892,121.53779662500892,121.77740975000779,121.79634212500241,122.044118040998,122.044118040998,122.29150674999983,122.29666750000615,122.53659520800284,122.53659520800284,122.77778550000221,122.79779420800332,None,120.31472875000327,121.31141933299659,123.79721512499964,None,123.79721512499964,None,right,0.27448762400308624,123.79721512499964,None,123.79721512499964,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
badlands_21.jpg,badlands_98.jpg,badlands_21.jpg,right,bridge_136.jpg,golf_course_338.jpg,highway_191.jpg,mountain_198.jpg,badlands_21.jpg,playground_55.jpg,4,badlands_98.jpg,1,badlands,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.12650729100278,125.36913020799693,125.36913020799693,125.60706141599803,125.62830437500088,125.87321229100053,125.87321229100053,126.12076320800406,126.12618633300008,126.36492804100271,126.37907270800497,126.62072683300357,126.62072683300357,None,124.1446848330088,125.14338795799995,127.62036762500065,None,127.62036762500065,None,right,0.3342672489961842,127.62036762500065,None,127.62036762500065,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
playground_131.jpg,playground_164.jpg,playground_131.jpg,right,mountain_306.jpg,playground_131.jpg,bridge_124.jpg,golf_course_102.jpg,badlands_216.jpg,highway_335.jpg,1,playground_164.jpg,1,playground,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9908823750011,129.23059900000226,129.23692333301005,129.48695920800674,129.491527916005,129.7373432500026,129.7373432500026,129.97784895800578,129.9973809160001,130.2383244579978,130.2383244579978,130.4794172080001,130.4996572079981,None,128.01586012500047,129.01050099999702,131.49066599999787,None,131.49066599999787,None,right,0.44682266599556897,131.49066599999787,None,131.49066599999787,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
bridge_256.jpg,bridge_211.jpg,bridge_256.jpg,right,golf_course_196.jpg,mountain_151.jpg,bridge_256.jpg,playground_26.jpg,badlands_97.jpg,highway_265.jpg,2,bridge_211.jpg,1,bridge,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.97490975000255,133.22194045801007,133.2275010410085,133.46717758300656,133.48110791599902,133.72750583299785,133.72750583299785,133.9762000000046,133.9762000000046,134.21475004100648,134.2306417080108,134.47853083300288,134.47853083300288,None,131.99972350000462,132.99003191600787,135.47582862499985,None,135.47582862499985,None,right,0.4428384160128189,135.47582862499985,None,135.47582862499985,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
badlands_52.jpg,badlands_63.jpg,badlands_52.jpg,right,badlands_52.jpg,bridge_79.jpg,golf_course_41.jpg,highway_18.jpg,mountain_233.jpg,playground_85.jpg,0,badlands_63.jpg,1,badlands,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.96331520800595,137.20154529099818,137.2166210830037,137.46573204100423,137.46573204100423,137.71340824999788,137.71340824999788,137.9532582910033,137.9532582910033,138.19443054099975,138.21284245800052,138.45986312499736,138.46841258300992,None,135.98172183299903,136.98207691599964,139.4646074580087,None,139.4646074580087,None,right,0.4127232489991002,139.4646074580087,None,139.4646074580087,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
badlands_23.jpg,badlands_114.jpg,badlands_23.jpg,right,badlands_23.jpg,golf_course_67.jpg,bridge_117.jpg,mountain_187.jpg,playground_184.jpg,highway_399.jpg,0,badlands_114.jpg,0,badlands,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9314518750034,141.1719643749966,141.1719643749966,141.41389816600713,141.43341945800057,141.67896295800165,141.67896295800165,141.9263539579988,141.9319859160023,142.173174208001,142.173174208001,142.41002125000523,142.42946691600082,None,139.94874920800794,140.9355835410097,143.41905979100557,None,143.41905979100557,None,right,1.9420989990030648,143.41905979100557,None,143.41905979100557,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
mountain_101.jpg,mountain_171.jpg,mountain_101.jpg,right,golf_course_313.jpg,mountain_101.jpg,badlands_26.jpg,bridge_142.jpg,playground_98.jpg,highway_9.jpg,1,mountain_171.jpg,0,mountain,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.40047100000083,146.64402125000197,146.64402125000197,146.8911632500094,146.89664216600067,147.14282612499665,147.14822087500943,147.3965244580031,147.3965244580031,147.64279250000254,147.64816383300058,147.88760304100288,147.90787570799876,None,145.42385754099814,146.42215758300154,148.90205587500532,None,148.90205587500532,None,right,0.7509793329954846,148.90205587500532,None,148.90205587500532,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
badlands_221.jpg,badlands_115.jpg,badlands_221.jpg,right,highway_81.jpg,bridge_86.jpg,golf_course_291.jpg,playground_16.jpg,badlands_221.jpg,mountain_45.jpg,4,badlands_115.jpg,0,badlands,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.69422812500852,150.94343637500424,150.94907758300542,151.19535558299685,151.19535558299685,151.4436173330032,151.4492446660006,151.69487870800367,151.69487870800367,151.93944054099848,151.93944054099848,152.18114512501052,152.20095641601074,None,149.71675816600327,150.71045050000248,153.19152391600073,None,153.19152391600073,None,right,0.8613627910090145,153.19152391600073,None,153.19152391600073,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
mountain_154.jpg,mountain_95.jpg,mountain_154.jpg,right,playground_6.jpg,mountain_154.jpg,golf_course_342.jpg,highway_101.jpg,bridge_164.jpg,badlands_72.jpg,1,mountain_95.jpg,1,mountain,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.09903637500247,155.33550174999982,155.35717537500022,155.59447595800157,155.6083449160069,155.85369137499947,155.85369137499947,156.1005657909991,156.10597791599866,156.34738824999658,156.34738824999658,156.587742290998,156.6100721249968,None,154.12405729100283,155.11963066599856,157.60356833299738,None,157.60356833299738,None,right,0.48620974901132286,157.60356833299738,None,157.60356833299738,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
bridge_91.jpg,bridge_253.jpg,bridge_91.jpg,right,highway_15.jpg,badlands_121.jpg,bridge_91.jpg,golf_course_171.jpg,playground_162.jpg,mountain_38.jpg,2,bridge_253.jpg,0,bridge,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.13948895799695,159.38851187500404,159.38851187500404,159.6281070410041,159.6281070410041,159.8771258330089,159.8833679160016,160.13144354100223,160.13144354100223,160.37224258300557,160.37834591600404,160.62477808300173,160.63051283299865,None,158.15605879100622,159.15109137500986,161.63529750000453,None,161.63529750000453,None,right,0.4004112489928957,161.63529750000453,None,161.63529750000453,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
highway_273.jpg,highway_171.jpg,highway_273.jpg,right,bridge_63.jpg,golf_course_252.jpg,highway_273.jpg,playground_30.jpg,badlands_47.jpg,mountain_34.jpg,2,highway_171.jpg,1,highway,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0698284579994,163.31564220800647,163.3204945410107,163.5678620000108,163.57388412499859,163.8140110000095,163.83283691600082,164.0780547500035,164.0780547500035,164.32624683300673,164.33169295800326,164.56976450000366,164.56976450000366,None,162.0984883330093,163.0855453749973,165.5673214999988,None,165.5673214999988,None,right,0.6642622910003411,165.5673214999988,None,165.5673214999988,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
playground_60.jpg,playground_60.jpg,playground_268.jpg,left,badlands_79.jpg,playground_60.jpg,golf_course_56.jpg,bridge_212.jpg,highway_226.jpg,mountain_190.jpg,1,playground_268.jpg,0,playground,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.2710003329994,167.51840287500818,167.52385904100083,167.76106829100172,167.78183766599977,168.03218187500897,168.02653366600862,168.27317174999916,168.27317174999916,168.51352433300053,168.51962945800915,168.76521529100137,168.76944645799813,None,166.29711749999842,167.28709483300918,169.77943437499925,None,169.77943437499925,None,right,0.32905162499810103,169.77943437499925,None,169.77943437499925,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
golf_course_217.jpg,golf_course_262.jpg,golf_course_217.jpg,right,playground_14.jpg,mountain_87.jpg,bridge_167.jpg,highway_193.jpg,golf_course_217.jpg,badlands_16.jpg,4,golf_course_262.jpg,1,golf,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.14867416600464,171.39480816600553,171.3985878329986,171.64303437501076,171.64854583299893,171.89293945800455,171.8996125410049,172.1441063329985,172.14903629099717,172.3963104160066,172.40258712500508,172.6400712080067,172.65844908299914,None,170.1762173330062,171.16475700000592,173.64949537500797,None,173.64949537500797,None,right,2.932773748994805,173.64949537500797,None,173.64949537500797,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
playground_240.jpg,playground_240.jpg,playground_40.jpg,left,highway_269.jpg,badlands_129.jpg,mountain_176.jpg,golf_course_300.jpg,playground_240.jpg,bridge_20.jpg,4,playground_40.jpg,1,playground,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.62388870801078,177.865961375006,177.865961375006,178.1129505830031,178.1185551660019,178.36392575000355,178.36956033299793,178.60968129101093,178.6233210000064,178.87045333300193,178.87045333300193,179.10913395800162,179.11528791600722,None,176.64265108300606,177.63905929100292,180.11584095800936,None,180.11584095800936,None,right,0.43835754100291524,180.11584095800936,None,180.11584095800936,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
bridge_202.jpg,bridge_202.jpg,bridge_31.jpg,left,bridge_202.jpg,mountain_249.jpg,golf_course_181.jpg,highway_90.jpg,playground_248.jpg,badlands_106.jpg,0,bridge_31.jpg,0,bridge,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.59559387499758,181.84029158300837,181.84450816600292,182.09292808300233,182.09917825000593,182.34547195800405,182.34547195800405,182.59307004100992,182.5993321660062,182.84655341600592,182.84655341600592,183.09727633300645,183.09727633300645,None,180.62240779100102,181.61307433299953,184.0960181660048,None,184.0960181660048,None,right,0.30016633299237583,184.0960181660048,None,184.0960181660048,None,,,,,,,eden,2023_Jun_18_1646,working_memory,2021.2.3,None,
