target,image1,image2,correct,background_0,background_1,background_2,background_3,background_4,background_5,target_index,selected_dist,distractor_level,category,demo_loops.thisRepN,demo_loops.thisTrialN,demo_loops.thisN,demo_loops.thisIndex,exp_loops.thisRepN,exp_loops.thisTrialN,exp_loops.thisN,exp_loops.thisIndex,exp_loops_part2.thisRepN,exp_loops_part2.thisTrialN,exp_loops_part2.thisN,exp_loops_part2.thisIndex,key_resp.keys,key_resp.started,key_resp.stopped,text_consent_form.started,text_consent_form.stopped,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text_instructions_first_slide.started,text_instructions_first_slide.stopped,image_0_demo.started,image_0_demo.stopped,image_1_demo.started,image_1_demo.stopped,image_2_demo.started,image_2_demo.stopped,image_3_demo.started,image_3_demo.stopped,image_4_demo.started,image_4_demo.stopped,image_5_demo.started,image_5_demo.stopped,blank_screen_demo.started,blank_screen_demo.stopped,fixation_demo.started,fixation_demo.stopped,image_left_demo.started,image_left_demo.stopped,image_right_demo.started,image_right_demo.stopped,demo_test_key_resp.keys,demo_test_key_resp.rt,demo_test_key_resp.started,demo_test_key_resp.stopped,text_4.started,text_4.stopped,key_resp_after_demo.keys,key_resp_after_demo.rt,key_resp_after_demo.started,key_resp_after_demo.stopped,text_after_demo_instr.started,text_after_demo_instr.stopped,image_0.started,image_0.stopped,image_1.started,image_1.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,blank_screen.started,blank_screen.stopped,fixation_encoding.started,fixation_encoding.stopped,image_left.started,image_left.stopped,image_right.started,image_right.stopped,test_key_resp.keys,test_key_resp.rt,test_key_resp.started,test_key_resp.stopped,text_6.started,text_6.stopped,text_2.started,text_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_left_part2.started,image_left_part2.stopped,image_right_part2.started,image_right_part2.stopped,slider_part2.response,slider_part2.rt,slider_part2.started,slider_part2.stopped,text_5.started,text_5.stopped,key_resp_last_slide.keys,key_resp_last_slide.rt,key_resp_last_slide.started,key_resp_last_slide.stopped,text_last_slide.started,text_last_slide.stopped,ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,None,10.944274082998163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.944274082998163,None,10.944274082998163,None,1,[47.83455333400343],[47.834556583999074],space,1.486804874992231,58.77288841700647,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
flower1.jpg,flower1.jpg,flower1_pair.jpg,left,leaf3.jpg,trail1.jpg,flower1.jpg,bird1.jpg,tree3.jpg,fence4.jpg,2,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,58.77288841700647,None,60.85284004200366,61.05089374999807,61.05089374999807,61.25113408299512,61.25113408299512,61.45037320800475,61.45037320800475,61.637901958005386,61.65068487499957,61.85139424999943,61.85139424999943,62.040517125002225,62.040517125002225,None,60.36417349999829,60.85687470799894,62.997304667005665,None,62.997304667005665,None,left,1.0353087919938844,62.997304667005665,None,62.997304667005665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
leaf2.jpg,leaf1.jpg,leaf2.jpg,right,trail2.jpg,leaf2.jpg,bird2.jpg,tree2.jpg,fence3.jpg,flower2.jpg,1,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,64.56838599999901,64.76325041700329,64.76325041700329,64.95838091699989,64.95838091699989,65.15883775000111,65.15883775000111,65.35979829200369,65.35979829200369,65.54640775000735,65.56503295799484,65.7658495420037,65.7658495420037,None,64.14796554199711,64.64579350000713,66.77062212499732,None,66.77062212499732,None,right,0.6547777920059161,66.77062212499732,None,66.77062212499732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
fence1.jpg,fence1.jpg,fence2.jpg,left,tree1.jpg,bird3.jpg,trail3.jpg,fence1.jpg,leaf4.jpg,flower3.jpg,3,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,67.95477320799546,68.14192983300018,68.16465716699895,68.35894345800625,68.35894345800625,68.55834566699923,68.55834566699923,68.75877016699815,68.75877016699815,68.95925591699779,68.95925591699779,69.1456765000039,69.16706987499492,None,67.47958020800434,67.9709754170035,70.15915300000052,None,70.15915300000052,None,left,5.928758458001539,70.15915300000052,None,70.15915300000052,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4686965000000782,76.09974216700357,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
badlands_113.jpg,badlands_225.jpg,badlands_113.jpg,right,badlands_113.jpg,mountain_102.jpg,golf_course_219.jpg,bridge_102.jpg,playground_37.jpg,highway_178.jpg,0,badlands_225.jpg,0,badlands,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.09974216700357,None,78.13699387499946,78.375454042005,78.39462266700866,78.640888000009,78.64698750000389,78.88821729199844,78.88821729199844,79.13400670800183,79.13400670800183,79.38303216699569,79.3895114170009,79.63669558300171,79.63669558300171,None,77.66562966699712,78.15860108300694,80.61403145799704,None,80.61403145799704,None,right,1.4832789999927627,80.61403145799704,None,80.61403145799704,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
badlands_222.jpg,badlands_222.jpg,badlands_62.jpg,left,golf_course_269.jpg,bridge_76.jpg,mountain_135.jpg,badlands_222.jpg,highway_404.jpg,playground_78.jpg,3,badlands_62.jpg,1,badlands,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.64147487499577,82.88921908300836,82.89522408299672,83.1337225419993,83.14717966700846,83.39215695799794,83.39215695799794,83.64055024999834,83.6461696250044,83.8835485830059,83.89813874999527,84.14320662499813,84.14320662499813,None,82.16507666700636,82.65930954199575,85.14757450000616,None,85.14757450000616,None,right,2.6671451250003884,85.14757450000616,None,85.14757450000616,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
highway_359.jpg,highway_389.jpg,highway_359.jpg,right,playground_85.jpg,highway_359.jpg,bridge_68.jpg,golf_course_226.jpg,badlands_219.jpg,mountain_40.jpg,1,highway_389.jpg,0,highway,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3620141249994,88.60761758299486,88.61321637500077,88.85397774999728,88.85397774999728,89.0918582919985,89.11319699999876,89.35417904199858,89.35417904199858,89.59544533300505,89.61316500000248,89.85575987500488,89.85575987500488,None,87.88647687500634,88.38318008300848,90.85813550000603,None,90.85813550000603,None,right,2.961491374997422,90.85813550000603,None,90.85813550000603,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
mountain_222.jpg,mountain_244.jpg,mountain_222.jpg,right,badlands_166.jpg,bridge_63.jpg,playground_153.jpg,mountain_222.jpg,golf_course_127.jpg,highway_42.jpg,3,mountain_244.jpg,0,mountain,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.37569300000905,94.6228506250045,94.62853087500844,94.86707279199618,94.88766820800083,95.12816079199547,95.12816079199547,95.37544262500887,95.37544262500887,95.61595870800375,95.63371779200679,95.88052849999804,95.88052849999804,None,93.89352554200741,94.39384400000563,96.86787354199623,None,96.86787354199623,None,right,2.2894682500045747,96.86787354199623,None,96.86787354199623,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
bridge_172.jpg,bridge_163.jpg,bridge_172.jpg,right,playground_141.jpg,badlands_47.jpg,bridge_172.jpg,highway_15.jpg,mountain_206.jpg,golf_course_41.jpg,2,bridge_163.jpg,1,bridge,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7018245000072,99.95788641700346,99.97468304200447,100.22456795800827,100.22456795800827,100.474455167001,100.474455167001,100.72445079199679,100.72445079199679,100.97434541699477,100.97434541699477,101.22443375000148,101.22443375000148,None,99.22515933300019,99.71786733300542,102.2058010000037,None,102.2058010000037,None,right,0.6099945000023581,102.2058010000037,None,102.2058010000037,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
playground_145.jpg,playground_242.jpg,playground_145.jpg,right,playground_145.jpg,badlands_171.jpg,highway_33.jpg,golf_course_105.jpg,bridge_143.jpg,mountain_198.jpg,0,playground_242.jpg,1,playground,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.36985899999854,103.61307837499771,103.61307837499771,103.85441279200313,103.86789908300852,104.10437891700712,104.11875725000573,104.35937945800833,104.35937945800833,104.59927295800298,104.6185979169968,104.86692975000187,104.86692975000187,None,102.88397320800868,103.37370591700892,105.86883175000548,None,105.86883175000548,None,left,1.6030993750027847,105.86883175000548,None,105.86883175000548,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
highway_245.jpg,highway_245.jpg,highway_134.jpg,left,badlands_55.jpg,playground_258.jpg,bridge_124.jpg,highway_245.jpg,mountain_92.jpg,golf_course_137.jpg,3,highway_134.jpg,0,highway,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.01731199999631,108.26364058299805,108.26364058299805,108.50018708300195,108.51979066700733,108.76158420799766,108.76158420799766,109.000398958,109.02141579199815,109.2673519999953,109.2673519999953,109.51084566699865,109.51084566699865,None,107.53702837500896,108.03302529199573,110.51793041700148,None,110.51793041700148,None,right,1.3792333329911344,110.51793041700148,None,110.51793041700148,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
mountain_293.jpg,mountain_293.jpg,mountain_47.jpg,left,mountain_293.jpg,badlands_81.jpg,highway_342.jpg,bridge_64.jpg,golf_course_144.jpg,playground_195.jpg,0,mountain_47.jpg,1,mountain,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.43992200000503,112.68053174999659,112.69954420800786,112.93920849999995,112.93920849999995,113.17997691700293,113.19724137500452,113.4458593330055,113.45141270800377,113.69984179199673,113.69984179199673,113.94114816699584,113.94114816699584,None,111.96803358300531,112.45867583299696,114.9384764169954,None,114.9384764169954,None,right,0.7108379999990575,114.9384764169954,None,114.9384764169954,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
bridge_146.jpg,bridge_121.jpg,bridge_146.jpg,right,golf_course_342.jpg,bridge_146.jpg,mountain_268.jpg,playground_227.jpg,highway_246.jpg,badlands_213.jpg,1,bridge_121.jpg,1,bridge,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.18025124999986,116.4280955419963,116.43373833299847,116.67270737500803,116.68615041700832,116.93094079200819,116.93094079200819,117.1781324580079,117.18355520800105,117.42249195800105,117.43616700000712,117.67510254200897,117.67961258300056,None,115.70905704199686,116.19518704200163,118.6870087080024,None,118.6870087080024,None,right,0.908176833007019,118.6870087080024,None,118.6870087080024,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
playground_257.jpg,playground_257.jpg,playground_215.jpg,left,highway_287.jpg,badlands_174.jpg,mountain_137.jpg,playground_257.jpg,golf_course_307.jpg,bridge_4.jpg,3,playground_215.jpg,1,playground,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.13309404200118,120.38510112500808,120.38510112500808,120.6237709170091,120.64237020800647,120.88449075000244,120.88449075000244,121.12391008299892,121.14345720800338,121.39083499999833,121.39083499999833,121.63321241700032,121.63321241700032,None,119.6581899169978,120.1537466669979,122.63827570799913,None,122.63827570799913,None,left,1.4939028330118163,122.63827570799913,None,122.63827570799913,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
mountain_230.jpg,mountain_230.jpg,mountain_184.jpg,left,badlands_105.jpg,bridge_167.jpg,playground_49.jpg,highway_274.jpg,mountain_230.jpg,golf_course_338.jpg,4,mountain_184.jpg,0,mountain,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.66714545800642,124.90793808300805,124.92571133299498,125.17441858300299,125.17441858300299,125.42001679200621,125.42001679200621,125.66048204200342,125.68023141700542,125.9258203329955,125.9258203329955,126.16758295800537,126.16758295800537,None,124.19487754200236,124.68242991699663,127.17802600000869,None,127.17802600000869,None,right,1.6334712079988094,127.17802600000869,None,127.17802600000869,None,,,,,,,,,,,,,,,,,,,,,,,dekel,2023_Jun_18_1532,working_memory,2021.2.3,None,
