,index,demo_encoding_loop.thisTrialN,DemoImage,DemoCorrect,demo_encoding_response.rt,demo_encoding_response.keys,index,demo_test_response.keys,demo_test_response.corr,demo_test_response.rt,demo_test_loop.thisTrialN,DemoImage1,DemoImage2,DemoCorrectTest,subject
46,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.1618,4.0,flower5_pair.jpg,flower5.jpg,right,A15UAR6NM0QVQN
47,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.6344,5.0,flower6.jpg,flower6_pair.jpg,left,A15UAR6NM0QVQN
48,10,6.0,flower6.jpg,,,,,,,,,,,,A15UAR6NM0QVQN
49,4,0.0,flower1.jpg,,,,12.0,left,1.0,5.851,0.0,flower1.jpg,flower1_pair.jpg,left,AIXO7JFFSBR5O
50,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.516,1.0,flower2_pair.jpg,flower2.jpg,right,AIXO7JFFSBR5O
51,6,2.0,left.jpg,left,0.573,left,14.0,left,1.0,1.502,2.0,flower3.jpg,flower3_pair.jpg,left,AIXO7JFFSBR5O
52,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.766,3.0,flower4.jpg,flower4_pair.jpg,left,AIXO7JFFSBR5O
53,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.453,4.0,flower5_pair.jpg,flower5.jpg,right,AIXO7JFFSBR5O
54,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.739,5.0,flower6.jpg,flower6_pair.jpg,left,AIXO7JFFSBR5O
55,10,6.0,flower6.jpg,,,,,,,,,,,,AIXO7JFFSBR5O
56,4,0.0,flower1.jpg,,,,12.0,left,1.0,4.857,0.0,flower1.jpg,flower1_pair.jpg,left,A1C508BB6CF8VR
57,5,1.0,flower2.jpg,,,,13.0,left,0.0,5.401,1.0,flower2_pair.jpg,flower2.jpg,right,A1C508BB6CF8VR
58,6,2.0,left.jpg,left,2.019,left,14.0,left,1.0,3.039,2.0,flower3.jpg,flower3_pair.jpg,left,A1C508BB6CF8VR
59,7,3.0,flower3.jpg,,,,15.0,right,0.0,3.653,3.0,flower4.jpg,flower4_pair.jpg,left,A1C508BB6CF8VR
60,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.552,4.0,flower5_pair.jpg,flower5.jpg,right,A1C508BB6CF8VR
61,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.186,5.0,flower6.jpg,flower6_pair.jpg,left,A1C508BB6CF8VR
62,10,6.0,flower6.jpg,,,,,,,,,,,,A1C508BB6CF8VR
63,4,0.0,flower1.jpg,,,,12.0,left,1.0,3.5345,0.0,flower1.jpg,flower1_pair.jpg,left,A1AKL5YH9NLD2V
64,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.5689,1.0,flower2_pair.jpg,flower2.jpg,right,A1AKL5YH9NLD2V
65,6,2.0,left.jpg,left,0.5683,left,14.0,left,1.0,1.8067,2.0,flower3.jpg,flower3_pair.jpg,left,A1AKL5YH9NLD2V
66,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.8563,3.0,flower4.jpg,flower4_pair.jpg,left,A1AKL5YH9NLD2V
67,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.4481,4.0,flower5_pair.jpg,flower5.jpg,right,A1AKL5YH9NLD2V
68,9,5.0,flower5.jpg,,,,17.0,left,1.0,3.817,5.0,flower6.jpg,flower6_pair.jpg,left,A1AKL5YH9NLD2V
69,10,6.0,flower6.jpg,,,,,,,,,,,,A1AKL5YH9NLD2V
70,4,0.0,flower1.jpg,,,,12.0,right,0.0,1.8767,0.0,flower1.jpg,flower1_pair.jpg,left,A3E0IFFHYQPLFE
71,5,1.0,flower2.jpg,,,,13.0,right,1.0,0.8158,1.0,flower2_pair.jpg,flower2.jpg,right,A3E0IFFHYQPLFE
72,6,2.0,left.jpg,left,1.1384,left,14.0,left,1.0,0.0869,2.0,flower3.jpg,flower3_pair.jpg,left,A3E0IFFHYQPLFE
73,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.8947,3.0,flower4.jpg,flower4_pair.jpg,left,A3E0IFFHYQPLFE
74,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.0874,4.0,flower5_pair.jpg,flower5.jpg,right,A3E0IFFHYQPLFE
75,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.3319,5.0,flower6.jpg,flower6_pair.jpg,left,A3E0IFFHYQPLFE
76,10,6.0,flower6.jpg,,,,,,,,,,,,A3E0IFFHYQPLFE
77,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.4943,0.0,flower1.jpg,flower1_pair.jpg,left,A3DW6KSQPG6GVQ
78,5,1.0,flower2.jpg,,,,13.0,left,0.0,16.244,1.0,flower2_pair.jpg,flower2.jpg,right,A3DW6KSQPG6GVQ
79,6,2.0,left.jpg,left,0.7714,left,14.0,left,1.0,0.1769,2.0,flower3.jpg,flower3_pair.jpg,left,A3DW6KSQPG6GVQ
80,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.2471,3.0,flower4.jpg,flower4_pair.jpg,left,A3DW6KSQPG6GVQ
81,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.5969,4.0,flower5_pair.jpg,flower5.jpg,right,A3DW6KSQPG6GVQ
82,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.9251,5.0,flower6.jpg,flower6_pair.jpg,left,A3DW6KSQPG6GVQ
83,10,6.0,flower6.jpg,,,,,,,,,,,,A3DW6KSQPG6GVQ
84,4,0.0,flower1.jpg,,,,12.0,right,0.0,6.1651,0.0,flower1.jpg,flower1_pair.jpg,left,A1MD74JPL7E9PK
85,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.5909,1.0,flower2_pair.jpg,flower2.jpg,right,A1MD74JPL7E9PK
86,6,2.0,left.jpg,left,1.6543,left,14.0,left,1.0,2.3627,2.0,flower3.jpg,flower3_pair.jpg,left,A1MD74JPL7E9PK
87,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.5009,3.0,flower4.jpg,flower4_pair.jpg,left,A1MD74JPL7E9PK
88,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.1838,4.0,flower5_pair.jpg,flower5.jpg,right,A1MD74JPL7E9PK
89,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.9414,5.0,flower6.jpg,flower6_pair.jpg,left,A1MD74JPL7E9PK
90,10,6.0,flower6.jpg,,,,,,,,,,,,A1MD74JPL7E9PK
91,4,0.0,flower1.jpg,,,,12.0,right,0.0,943.2368,0.0,flower1.jpg,flower1_pair.jpg,left,A2GYZK79RQAH4I
92,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.6536,1.0,flower2_pair.jpg,flower2.jpg,right,A2GYZK79RQAH4I
93,6,2.0,left.jpg,left,1.7338,left,14.0,left,1.0,2.4958,2.0,flower3.jpg,flower3_pair.jpg,left,A2GYZK79RQAH4I
94,7,3.0,flower3.jpg,,,,15.0,left,1.0,3.2198,3.0,flower4.jpg,flower4_pair.jpg,left,A2GYZK79RQAH4I
95,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.9602,4.0,flower5_pair.jpg,flower5.jpg,right,A2GYZK79RQAH4I
96,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.611,5.0,flower6.jpg,flower6_pair.jpg,left,A2GYZK79RQAH4I
97,10,6.0,flower6.jpg,,,,,,,,,,,,A2GYZK79RQAH4I
98,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.3086,0.0,flower1.jpg,flower1_pair.jpg,left,A3YG4NM3FQQQY
99,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.9143,1.0,flower2_pair.jpg,flower2.jpg,right,A3YG4NM3FQQQY
100,6,2.0,left.jpg,left,1.1571,left,14.0,left,1.0,2.8748,2.0,flower3.jpg,flower3_pair.jpg,left,A3YG4NM3FQQQY
101,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.5753,3.0,flower4.jpg,flower4_pair.jpg,left,A3YG4NM3FQQQY
102,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.893,4.0,flower5_pair.jpg,flower5.jpg,right,A3YG4NM3FQQQY
103,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.0309,5.0,flower6.jpg,flower6_pair.jpg,left,A3YG4NM3FQQQY
104,10,6.0,flower6.jpg,,,,,,,,,,,,A3YG4NM3FQQQY
105,4,0.0,flower1.jpg,,,,12.0,left,1.0,9.864,0.0,flower1.jpg,flower1_pair.jpg,left,A2CZ8O9PGNTC2L
106,5,1.0,flower2.jpg,,,,13.0,right,1.0,2.469,1.0,flower2_pair.jpg,flower2.jpg,right,A2CZ8O9PGNTC2L
107,6,2.0,left.jpg,left,1.334,left,14.0,left,1.0,1.534,2.0,flower3.jpg,flower3_pair.jpg,left,A2CZ8O9PGNTC2L
108,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.796,3.0,flower4.jpg,flower4_pair.jpg,left,A2CZ8O9PGNTC2L
109,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.85,4.0,flower5_pair.jpg,flower5.jpg,right,A2CZ8O9PGNTC2L
110,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.89,5.0,flower6.jpg,flower6_pair.jpg,left,A2CZ8O9PGNTC2L
111,10,6.0,flower6.jpg,,,,,,,,,,,,A2CZ8O9PGNTC2L
112,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.5298,0.0,flower1.jpg,flower1_pair.jpg,left,A2LMSIDVE4E4IO
113,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.7752,1.0,flower2_pair.jpg,flower2.jpg,right,A2LMSIDVE4E4IO
114,6,2.0,left.jpg,left,1.5463,left,14.0,left,1.0,1.6072,2.0,flower3.jpg,flower3_pair.jpg,left,A2LMSIDVE4E4IO
115,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.715900001,3.0,flower4.jpg,flower4_pair.jpg,left,A2LMSIDVE4E4IO
116,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.424400001,4.0,flower5_pair.jpg,flower5.jpg,right,A2LMSIDVE4E4IO
117,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.075,5.0,flower6.jpg,flower6_pair.jpg,left,A2LMSIDVE4E4IO
118,10,6.0,flower6.jpg,,,,,,,,,,,,A2LMSIDVE4E4IO
119,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.5212,0.0,flower1.jpg,flower1_pair.jpg,left,AH7Z2M3KSQ4DW
120,5,1.0,flower2.jpg,,,,13.0,left,0.0,1.7413,1.0,flower2_pair.jpg,flower2.jpg,right,AH7Z2M3KSQ4DW
121,6,2.0,left.jpg,left,0.6224,left,14.0,left,1.0,1.0068,2.0,flower3.jpg,flower3_pair.jpg,left,AH7Z2M3KSQ4DW
122,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.2256,3.0,flower4.jpg,flower4_pair.jpg,left,AH7Z2M3KSQ4DW
123,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.6721,4.0,flower5_pair.jpg,flower5.jpg,right,AH7Z2M3KSQ4DW
124,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.6019,5.0,flower6.jpg,flower6_pair.jpg,left,AH7Z2M3KSQ4DW
125,10,6.0,flower6.jpg,,,,,,,,,,,,AH7Z2M3KSQ4DW
126,4,0.0,flower1.jpg,,,,12.0,right,0.0,7.3845,0.0,flower1.jpg,flower1_pair.jpg,left,AX27MR7AMU52H
127,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.8534,1.0,flower2_pair.jpg,flower2.jpg,right,AX27MR7AMU52H
128,6,2.0,left.jpg,left,0.6886,left,14.0,left,1.0,1.2861,2.0,flower3.jpg,flower3_pair.jpg,left,AX27MR7AMU52H
129,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.6171,3.0,flower4.jpg,flower4_pair.jpg,left,AX27MR7AMU52H
130,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.4644,4.0,flower5_pair.jpg,flower5.jpg,right,AX27MR7AMU52H
131,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.2652,5.0,flower6.jpg,flower6_pair.jpg,left,AX27MR7AMU52H
132,10,6.0,flower6.jpg,,,,,,,,,,,,AX27MR7AMU52H
133,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.079,0.0,flower1.jpg,flower1_pair.jpg,left,A209V2VHLLQ59W
134,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.23,1.0,flower2_pair.jpg,flower2.jpg,right,A209V2VHLLQ59W
135,6,2.0,left.jpg,left,0.898,left,14.0,left,1.0,2.186,2.0,flower3.jpg,flower3_pair.jpg,left,A209V2VHLLQ59W
136,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.105,3.0,flower4.jpg,flower4_pair.jpg,left,A209V2VHLLQ59W
137,8,4.0,flower4.jpg,,,,16.0,right,1.0,1.836,4.0,flower5_pair.jpg,flower5.jpg,right,A209V2VHLLQ59W
138,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.865,5.0,flower6.jpg,flower6_pair.jpg,left,A209V2VHLLQ59W
139,10,6.0,flower6.jpg,,,,,,,,,,,,A209V2VHLLQ59W
140,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.2642,0.0,flower1.jpg,flower1_pair.jpg,left,ASC9DUCC64M3P
141,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.8576,1.0,flower2_pair.jpg,flower2.jpg,right,ASC9DUCC64M3P
142,6,2.0,left.jpg,left,1.1677,left,14.0,left,1.0,1.5975,2.0,flower3.jpg,flower3_pair.jpg,left,ASC9DUCC64M3P
143,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.9907,3.0,flower4.jpg,flower4_pair.jpg,left,ASC9DUCC64M3P
144,8,4.0,flower4.jpg,,,,16.0,left,0.0,2.3303,4.0,flower5_pair.jpg,flower5.jpg,right,ASC9DUCC64M3P
145,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.1976,5.0,flower6.jpg,flower6_pair.jpg,left,ASC9DUCC64M3P
146,10,6.0,flower6.jpg,,,,,,,,,,,,ASC9DUCC64M3P
147,4,0.0,flower1.jpg,,,,12.0,left,1.0,2.1725,0.0,flower1.jpg,flower1_pair.jpg,left,AMSVPV5BX5XFO
148,5,1.0,flower2.jpg,,,,13.0,right,1.0,3.3316,1.0,flower2_pair.jpg,flower2.jpg,right,AMSVPV5BX5XFO
149,6,2.0,left.jpg,left,1.6629,left,14.0,left,1.0,2.4325,2.0,flower3.jpg,flower3_pair.jpg,left,AMSVPV5BX5XFO
150,7,3.0,flower3.jpg,,,,15.0,left,1.0,2.0242,3.0,flower4.jpg,flower4_pair.jpg,left,AMSVPV5BX5XFO
151,8,4.0,flower4.jpg,,,,16.0,right,1.0,2.6521,4.0,flower5_pair.jpg,flower5.jpg,right,AMSVPV5BX5XFO
152,9,5.0,flower5.jpg,,,,17.0,left,1.0,2.298,5.0,flower6.jpg,flower6_pair.jpg,left,AMSVPV5BX5XFO
153,10,6.0,flower6.jpg,,,,,,,,,,,,AMSVPV5BX5XFO
154,4,0.0,flower1.jpg,,,,12.0,right,0.0,3.709099998,0.0,flower1.jpg,flower1_pair.jpg,left,A3E85JBWPSBQEO
155,5,1.0,flower2.jpg,,,,13.0,left,0.0,0.1081,1.0,flower2_pair.jpg,flower2.jpg,right,A3E85JBWPSBQEO
156,6,2.0,left.jpg,left,1.3905,left,14.0,left,1.0,2.106299999,2.0,flower3.jpg,flower3_pair.jpg,left,A3E85JBWPSBQEO
157,7,3.0,flower3.jpg,,,,15.0,right,0.0,0.0085,3.0,flower4.jpg,flower4_pair.jpg,left,A3E85JBWPSBQEO
158,8,4.0,flower4.jpg,,,,16.0,left,0.0,0.115699999,4.0,flower5_pair.jpg,flower5.jpg,right,A3E85JBWPSBQEO
159,9,5.0,flower5.jpg,,,,17.0,right,0.0,0.0081,5.0,flower6.jpg,flower6_pair.jpg,left,A3E85JBWPSBQEO
160,10,6.0,flower6.jpg,,,,,,,,,,,,A3E85JBWPSBQEO
161,4,0.0,flower1.jpg,,,,12.0,right,0.0,10.093,0.0,flower1.jpg,flower1_pair.jpg,left,A166BS4L4QUBR9
162,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.143,1.0,flower2_pair.jpg,flower2.jpg,right,A166BS4L4QUBR9
163,6,2.0,left.jpg,left,2.611,left,14.0,right,0.0,1.437,2.0,flower3.jpg,flower3_pair.jpg,left,A166BS4L4QUBR9
164,7,3.0,flower3.jpg,,,,15.0,left,1.0,1.306,3.0,flower4.jpg,flower4_pair.jpg,left,A166BS4L4QUBR9
165,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.116,4.0,flower5_pair.jpg,flower5.jpg,right,A166BS4L4QUBR9
166,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.928,5.0,flower6.jpg,flower6_pair.jpg,left,A166BS4L4QUBR9
167,10,6.0,flower6.jpg,,,,,,,,,,,,A166BS4L4QUBR9
168,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.1334,0.0,flower1.jpg,flower1_pair.jpg,left,APQW7NA9155CV
169,5,1.0,flower2.jpg,,,,13.0,right,1.0,1.863,1.0,flower2_pair.jpg,flower2.jpg,right,APQW7NA9155CV
170,6,2.0,left.jpg,left,0.6707,left,14.0,right,0.0,0.9816,2.0,flower3.jpg,flower3_pair.jpg,left,APQW7NA9155CV
171,7,3.0,flower3.jpg,,,,15.0,left,1.0,0.5748,3.0,flower4.jpg,flower4_pair.jpg,left,APQW7NA9155CV
172,8,4.0,flower4.jpg,,,,16.0,right,1.0,0.9026,4.0,flower5_pair.jpg,flower5.jpg,right,APQW7NA9155CV
173,9,5.0,flower5.jpg,,,,17.0,left,1.0,0.5717,5.0,flower6.jpg,flower6_pair.jpg,left,APQW7NA9155CV
174,10,6.0,flower6.jpg,,,,,,,,,,,,APQW7NA9155CV
175,4,0.0,flower1.jpg,,,,12.0,left,1.0,1.4198,0.0,flower1.jpg,flower1_pair.jpg,left,A1TM3LLCKLP5Y3
176,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.6028,1.0,flower2_pair.jpg,flower2.jpg,right,A1TM3LLCKLP5Y3
177,6,2.0,left.jpg,left,1.8265,left,14.0,left,1.0,1.7177,2.0,flower3.jpg,flower3_pair.jpg,left,A1TM3LLCKLP5Y3
178,7,3.0,flower3.jpg,,,,15.0,right,0.0,1.5245,3.0,flower4.jpg,flower4_pair.jpg,left,A1TM3LLCKLP5Y3
179,8,4.0,flower4.jpg,,,,16.0,left,0.0,1.9168,4.0,flower5_pair.jpg,flower5.jpg,right,A1TM3LLCKLP5Y3
180,9,5.0,flower5.jpg,,,,17.0,right,0.0,1.4165,5.0,flower6.jpg,flower6_pair.jpg,left,A1TM3LLCKLP5Y3
181,10,6.0,flower6.jpg,,,,,,,,,,,,A1TM3LLCKLP5Y3
182,4,0.0,flower1.jpg,,,,12.0,right,0.0,4.704099998,0.0,flower1.jpg,flower1_pair.jpg,left,A2PI9FQWMWE8J3
183,5,1.0,flower2.jpg,,,,13.0,left,0.0,2.295599998,1.0,flower2_pair.jpg,flower2.jpg,right,A2PI9FQWMWE8J3
184,6,2.0,left.jpg,left,1.130200001,left,14.0,left,1.0,1.910699999,2.0,flower3.jpg,flower3_pair.jpg,left,A2PI9FQWMWE8J3
185,7,3.0,flower3.jpg,,,,15.0,right,0.0,2.0469,3.0,flower4.jpg,flower4_pair.jpg,left,A2PI9FQWMWE8J3
186,8,4.0,flower4.jpg,,,,16.0,right,1.0,3.566299999,4.0,flower5_pair.jpg,flower5.jpg,right,A2PI9FQWMWE8J3
187,9,5.0,flower5.jpg,,,,17.0,left,1.0,1.7996,5.0,flower6.jpg,flower6_pair.jpg,left,A2PI9FQWMWE8J3
188,10,6.0,flower6.jpg,,,,,,,,,,,,A2PI9FQWMWE8J3
