,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target_image,pair,layer,correct,test_encoding_response.rt,key_resp_end.keys,subject
0,20,,1.0,0.0,GREY_PLOVER_1.jpg,GOULDIAN_FINCH_4.jpg,2.0,,,,A12O0RRD0YT6AD
1,21,,1.0,1.0,LARK_BUNTING_2.jpg,PEACOCK_1.jpg,1.0,,,,A12O0RRD0YT6AD
2,22,,1.0,2.0,BREWERS_BLACKBIRD_3.jpg,GUINEA_TURACO_3.jpg,1.0,,,,A12O0RRD0YT6AD
3,23,,1.0,3.0,ALPINE_CHOUGH_4.jpg,SNOWY_EGRET_2.jpg,1.0,,,,A12O0RRD0YT6AD
4,24,,1.0,4.0,RED_HEADED_WOODPECKER_5.jpg,ASHY_STORM_PETREL_2.jpg,1.0,,,,A12O0RRD0YT6AD
5,25,,1.0,5.0,TASMANIAN_HEN_5.jpg,COPPERY_TAILED_COUCAL_1.jpg,3.0,,,,A12O0RRD0YT6AD
6,26,,1.0,6.0,BROWN_NOODY_3.jpg,SPANGLED_COTINGA_4.jpg,2.0,,,,A12O0RRD0YT6AD
7,27,,1.0,7.0,PEACOCK_3.jpg,ANIANIAU_2.jpg,1.0,,,,A12O0RRD0YT6AD
8,28,,1.0,8.0,GRAY_KINGBIRD_5.jpg,AFRICAN_FIREFINCH_3.jpg,3.0,,,,A12O0RRD0YT6AD
9,29,,1.0,9.0,MAGPIE_GOOSE_5.jpg,HAMERKOP_1.jpg,2.0,,,,A12O0RRD0YT6AD
10,30,,1.0,10.0,PARUS_MAJOR_1.jpg,PINK_ROBIN_3.jpg,3.0,,,,A12O0RRD0YT6AD
11,31,,1.0,11.0,GOLDEN_CHEEKED_WARBLER_2.jpg,HOUSE_FINCH_2.jpg,2.0,,,,A12O0RRD0YT6AD
12,32,,1.0,12.0,SCARLET_TANAGER_2.jpg,BEARDED_BARBET_2.jpg,1.0,,,,A12O0RRD0YT6AD
13,33,,1.0,13.0,EASTERN_TOWEE_2.jpg,NORTHERN_BEARDLESS_TYRANNULET_5.jpg,3.0,,,,A12O0RRD0YT6AD
14,34,left,1.0,14.0,left.jpg,,,left,1.3436,,A12O0RRD0YT6AD
15,35,,1.0,15.0,SHOEBILL_3.jpg,BALD_EAGLE_5.jpg,3.0,,,,A12O0RRD0YT6AD
16,36,right,1.0,16.0,right.jpg,,,right,1.1964,,A12O0RRD0YT6AD
17,37,,1.0,17.0,KAGU_5.jpg,ASHY_STORM_PETREL_1.jpg,2.0,,,,A12O0RRD0YT6AD
18,38,,1.0,18.0,BROWN_THRASHER_3.jpg,OYSTER_CATCHER_4.jpg,2.0,,,,A12O0RRD0YT6AD
19,39,,1.0,19.0,CHUKAR_PARTRIDGE_5.jpg,BLACK_THROATED_BUSHTIT_1.jpg,3.0,,,,A12O0RRD0YT6AD
20,40,,1.0,20.0,ARARIPE_MANAKIN_4.jpg,BORNEAN_LEAFBIRD_3.jpg,3.0,,,,A12O0RRD0YT6AD
21,41,,1.0,21.0,INCA_TERN_4.jpg,SMITHS_LONGSPUR_5.jpg,2.0,,,,A12O0RRD0YT6AD
22,42,,1.0,22.0,HAWAIIAN_GOOSE_4.jpg,WATTLED_LAPWING_3.jpg,3.0,,,,A12O0RRD0YT6AD
23,43,,1.0,23.0,RUBY_THROATED_HUMMINGBIRD_2.jpg,GOLDEN_CHLOROPHONIA_2.jpg,1.0,,,,A12O0RRD0YT6AD
