image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,distractor_level
BLUE_THROATED_TOUCANET_3.jpg,PYGMY_KINGFISHER_5.jpg,0.21986127,0.29086298,0.21678197,0.18720621,0.33696166,0.45865002,0.4382762,2
RED_FACED_WARBLER_1.jpg,SPOONBILL_4.jpg,0.36894825,0.28810915,0.18813796,0.14194703,0.1437302,0.19554411,0.16386522,0
COMMON_LOON_4.jpg,RED_FACED_WARBLER_1.jpg,0.28611657,0.26433083,0.19186288,0.18480636,0.21376006,0.19606699,0.16095714,1
CRESTED_OROPENDOLA_4.jpg,RED_FACED_WARBLER_1.jpg,0.2677911,0.25402957,0.20080432,0.14905798,0.16711833,0.41102168,0.4659228,2
KIWI_1.jpg,RED_HEADED_WOODPECKER_5.jpg,0.34527588,0.2869013,0.19026558,0.11245303,0.11580548,0.16380163,0.1521444,0
DAURIAN_REDSTART_5.jpg,RED_HEADED_WOODPECKER_5.jpg,0.32509294,0.32692483,0.28415856,0.276974,0.3440203,0.28829163,0.26208493,1
BLACKBURNIAM_WARBLER_4.jpg,RED_HEADED_WOODPECKER_5.jpg,0.2560639,0.27647275,0.18973625,0.16644756,0.28482473,0.45164704,0.45089835,2
BROWN_THRASHER_1.jpg,RUBY_THROATED_HUMMINGBIRD_1.jpg,0.5945317,0.33903137,0.22377403,0.15180323,0.2106016,0.2629916,0.24303609,0
BEARDED_REEDLING_3.jpg,RUBY_THROATED_HUMMINGBIRD_1.jpg,0.27226168,0.29608217,0.23923035,0.18363068,0.1492042,0.15613632,0.15122554,1
NORTHERN_CARDINAL_1.jpg,RUBY_THROATED_HUMMINGBIRD_1.jpg,0.22228909,0.27778122,0.20787495,0.1603949,0.207756,0.37062836,0.39989483,2
GREEN_JAY_2.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.5602723,0.32294747,0.2087478,0.17295487,0.23450992,0.23969777,0.22472718,0
RUBY_THROATED_HUMMINGBIRD_2.jpg,SCARLET_MACAW_3.jpg,0.29188734,0.29120404,0.18945019,0.16847582,0.16888018,0.19671355,0.15447907,1
EURASIAN_MAGPIE_3.jpg,RUBY_THROATED_HUMMINGBIRD_2.jpg,0.20094268,0.24404167,0.19721568,0.18092655,0.23785137,0.37890792,0.36516786,2
MALABAR_HORNBILL_5.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.5973453,0.32302517,0.18672155,0.13958265,0.21017164,0.30357054,0.355527,0
GOLDEN_EAGLE_2.jpg,RUBY_THROATED_HUMMINGBIRD_3.jpg,0.26184854,0.25115025,0.17781048,0.14601469,0.1268896,0.14079992,0.14720516,1
RUBY_THROATED_HUMMINGBIRD_3.jpg,WALL_CREAPER_3.jpg,0.2526933,0.26241627,0.18656768,0.15593128,0.31089765,0.4046501,0.46694294,2
BANDED_STILT_3.jpg,RUFOUS_KINGFISHER_1.jpg,0.35124144,0.2826902,0.18617103,0.13724528,0.09693361,0.17469564,0.16834155,0
COCKATOO_5.jpg,RUFOUS_KINGFISHER_1.jpg,0.25093782,0.25095975,0.20083949,0.15808137,0.15334558,0.18503712,0.14167488,1
GREEN_JAY_4.jpg,RUFOUS_KINGFISHER_1.jpg,0.23399848,0.27360982,0.19797632,0.14448734,0.17614853,0.38023296,0.45525846,2
BIRD_OF_PARADISE_3.jpg,SCARLET_TANAGER_2.jpg,0.37358174,0.290459,0.18625797,0.121376865,0.10887635,0.2326302,0.20826782,0
CALIFORNIA_QUAIL_5.jpg,SCARLET_TANAGER_2.jpg,0.278087,0.2787497,0.23207411,0.26825073,0.24159081,0.28949544,0.24827503,1
BLONDE_CRESTED_WOODPECKER_3.jpg,SCARLET_TANAGER_2.jpg,0.20833443,0.2339152,0.16827127,0.14777173,0.11356652,0.42026344,0.46495137,2
EMERALD_TANAGER_3.jpg,SHOEBILL_3.jpg,0.52041686,0.34342873,0.2235227,0.1281474,0.13004753,0.19865176,0.19113769,0
IWI_1.jpg,SHOEBILL_3.jpg,0.29846314,0.32225046,0.23397161,0.17365183,0.17019776,0.17427285,0.15282886,1
BALD_IBIS_3.jpg,SHOEBILL_3.jpg,0.33147347,0.30825973,0.22688033,0.17454435,0.26799598,0.30091375,0.46709868,2
BLACK-NECKED_GREBE_3.jpg,SKUA_4.jpg,0.45182955,0.31276178,0.21458483,0.15763907,0.20210518,0.24817796,0.29310426,0
PURPLE_FINCH_4.jpg,SKUA_4.jpg,0.34371266,0.34958878,0.2878975,0.3056579,0.33229166,0.29388264,0.2567622,1
AMERICAN_WIGEON_2.jpg,SKUA_4.jpg,0.29928082,0.29261905,0.20371653,0.14745273,0.23067525,0.33692932,0.4768459,2
BLACK_SWAN_1.jpg,SPLENDID_WREN_1.jpg,0.35391846,0.32581475,0.24386239,0.17035444,0.14101502,0.14463325,0.14292656,0
BLACK_SWAN_2.jpg,SPLENDID_WREN_1.jpg,0.28923735,0.26997697,0.18753278,0.15053748,0.12749885,0.14643379,0.12876463,1
CRESTED_KINGFISHER_4.jpg,SPLENDID_WREN_1.jpg,0.25492808,0.24340595,0.19882359,0.16464604,0.1833565,0.38254705,0.468705,2
BRANDT_CORMARANT_3.jpg,STRIPPED_SWALLOW_1.jpg,0.40780082,0.2646802,0.18323088,0.13901189,0.11677074,0.18926251,0.21864338,0
ANDEAN_GOOSE_1.jpg,STRIPPED_SWALLOW_1.jpg,0.28509033,0.27639005,0.23210308,0.22913696,0.29184368,0.23807906,0.21927454,1
STRIPPED_SWALLOW_1.jpg,WHITE_THROATED_BEE_EATER_5.jpg,0.2759119,0.23843087,0.17224261,0.18415554,0.2884109,0.43740478,0.47951758,2
CREAM_COLORED_WOODPECKER_4.jpg,TASMANIAN_HEN_5.jpg,0.5315244,0.38190863,0.25946426,0.16496141,0.14364372,0.17740074,0.1979355,0
BORNEAN_PHEASANT_2.jpg,TASMANIAN_HEN_5.jpg,0.39075977,0.37553722,0.25875366,0.274164,0.30070794,0.25377414,0.2542841,1
AUCKLAND_SHAQ_2.jpg,TASMANIAN_HEN_5.jpg,0.31075025,0.2902231,0.18441652,0.14163196,0.14511453,0.30177575,0.3961824,2
DALMATIAN_PELICAN_3.jpg,TREE_SWALLOW_4.jpg,0.33902308,0.25871474,0.17293602,0.1267753,0.14416501,0.15747088,0.1582206,0
CALIFORNIA_GULL_1.jpg,TREE_SWALLOW_4.jpg,0.3620924,0.3327714,0.30014333,0.2999389,0.33187282,0.33272132,0.32503116,1
BORNEAN_LEAFBIRD_4.jpg,TREE_SWALLOW_4.jpg,0.26063123,0.21493173,0.16279347,0.15355599,0.33391908,0.42661557,0.4724343,2
SATYR_TRAGOPAN_1.jpg,VERMILION_FLYCATHER_3.jpg,0.48032132,0.2690434,0.17907976,0.13858104,0.15590411,0.33982903,0.3648516,0
LITTLE_AUK_4.jpg,VERMILION_FLYCATHER_3.jpg,0.22104637,0.2598743,0.2171788,0.21311435,0.20125927,0.2256499,0.1919461,1
PARADISE_TANAGER_4.jpg,VERMILION_FLYCATHER_3.jpg,0.19037433,0.23857912,0.14329144,0.14118333,0.24136032,0.49067193,0.4637359,2
CHARA_DE_COLLAR_2.jpg,WHITE_CHEEKED_TURACO_5.jpg,0.5832174,0.36058688,0.21260686,0.13978003,0.13281997,0.20419449,0.18256305,0
ORIENTAL_BAY_OWL_5.jpg,WHITE_CHEEKED_TURACO_5.jpg,0.2252615,0.28441426,0.19861254,0.15135567,0.13731791,0.1963794,0.17823224,1
MALAGASY_WHITE_EYE_5.jpg,WHITE_CHEEKED_TURACO_5.jpg,0.24001487,0.3007675,0.20046124,0.15816839,0.2405456,0.4418958,0.45815778,2
