,index,test_encoding_response.keys,test_encoding_response.corr,trials.thisTrialN,target,correct,test_encoding_response.rt,key_resp_end.keys,subject
342,37,,1.0,17.0,bridge_128.jpg,,,,A237PUN7791D62
343,38,,1.0,18.0,bridge_91.jpg,,,,A237PUN7791D62
344,39,,1.0,19.0,badlands_24.jpg,,,,A237PUN7791D62
345,40,left,1.0,20.0,left.jpg,left,0.6626,,A237PUN7791D62
346,41,,1.0,21.0,golf_course_309.jpg,,,,A237PUN7791D62
347,42,,1.0,22.0,golf_course_331.jpg,,,,A237PUN7791D62
348,43,,1.0,23.0,badlands_52.jpg,,,,A237PUN7791D62
349,44,,1.0,24.0,mountain_110.jpg,,,,A237PUN7791D62
350,45,,1.0,25.0,highway_93.jpg,,,,A237PUN7791D62
351,46,,1.0,26.0,badlands_70.jpg,,,,A237PUN7791D62
352,47,,1.0,27.0,highway_177.jpg,,,,A237PUN7791D62
353,48,,1.0,28.0,bridge_256.jpg,,,,A237PUN7791D62
354,49,,1.0,29.0,playground_240.jpg,,,,A237PUN7791D62
355,50,,1.0,30.0,playground_10.jpg,,,,A237PUN7791D62
356,51,right,1.0,31.0,right.jpg,right,0.5961,,A237PUN7791D62
357,52,,1.0,32.0,bridge_172.jpg,,,,A237PUN7791D62
358,53,,1.0,33.0,mountain_222.jpg,,,,A237PUN7791D62
359,54,,1.0,34.0,playground_144.jpg,,,,A237PUN7791D62
360,55,,1.0,35.0,playground_219.jpg,,,,A237PUN7791D62
361,56,,1.0,36.0,highway_245.jpg,,,,A237PUN7791D62
362,57,left,1.0,37.0,left.jpg,left,0.4808,,A237PUN7791D62
363,58,,1.0,38.0,golf_course_195.jpg,,,,A237PUN7791D62
364,59,,1.0,39.0,badlands_222.jpg,,,,A237PUN7791D62
365,60,,1.0,40.0,playground_117.jpg,,,,A237PUN7791D62
366,61,,1.0,41.0,bridge_65.jpg,,,,A237PUN7791D62
367,62,,1.0,42.0,highway_415.jpg,,,,A237PUN7791D62
368,63,,1.0,43.0,golf_course_193.jpg,,,,A237PUN7791D62
369,64,,1.0,44.0,golf_course_87.jpg,,,,A237PUN7791D62
370,65,,1.0,45.0,bridge_191.jpg,,,,A237PUN7791D62
371,66,,1.0,46.0,mountain_232.jpg,,,,A237PUN7791D62
372,67,,1.0,47.0,bridge_202.jpg,,,,A237PUN7791D62
373,68,left,1.0,48.0,left.jpg,left,0.5628,,A237PUN7791D62
374,69,,1.0,49.0,playground_60.jpg,,,,A237PUN7791D62
375,70,,1.0,50.0,highway_359.jpg,,,,A237PUN7791D62
376,71,,1.0,51.0,bridge_108.jpg,,,,A237PUN7791D62
377,72,,1.0,52.0,badlands_137.jpg,,,,A237PUN7791D62
378,73,,1.0,53.0,highway_273.jpg,,,,A237PUN7791D62
379,74,,1.0,54.0,playground_257.jpg,,,,A237PUN7791D62
380,75,,1.0,55.0,highway_209.jpg,,,,A237PUN7791D62
381,76,,1.0,56.0,mountain_156.jpg,,,,A237PUN7791D62
382,77,,1.0,57.0,golf_course_214.jpg,,,,A237PUN7791D62
383,78,,1.0,58.0,badlands_21.jpg,,,,A237PUN7791D62
384,79,,1.0,59.0,mountain_101.jpg,,,,A237PUN7791D62
385,80,,1.0,60.0,mountain_123.jpg,,,,A237PUN7791D62
386,81,,1.0,61.0,bridge_146.jpg,,,,A237PUN7791D62
387,82,,1.0,62.0,bridge_250.jpg,,,,A237PUN7791D62
388,83,,1.0,63.0,golf_course_78.jpg,,,,A237PUN7791D62
389,84,,1.0,64.0,badlands_23.jpg,,,,A237PUN7791D62
390,20,,1.0,0.0,mountain_232.jpg,,,,A2541C8MY0BYV3
391,21,,1.0,1.0,highway_177.jpg,,,,A2541C8MY0BYV3
392,22,,1.0,2.0,mountain_123.jpg,,,,A2541C8MY0BYV3
393,23,,1.0,3.0,bridge_108.jpg,,,,A2541C8MY0BYV3
394,24,,1.0,4.0,mountain_154.jpg,,,,A2541C8MY0BYV3
395,25,,1.0,5.0,golf_course_195.jpg,,,,A2541C8MY0BYV3
396,26,,1.0,6.0,badlands_23.jpg,,,,A2541C8MY0BYV3
397,27,,1.0,7.0,golf_course_217.jpg,,,,A2541C8MY0BYV3
398,28,,1.0,8.0,badlands_184.jpg,,,,A2541C8MY0BYV3
399,29,,1.0,9.0,highway_294.jpg,,,,A2541C8MY0BYV3
400,30,,1.0,10.0,highway_273.jpg,,,,A2541C8MY0BYV3
401,31,,1.0,11.0,bridge_128.jpg,,,,A2541C8MY0BYV3
402,32,right,1.0,12.0,right.jpg,right,0.515,,A2541C8MY0BYV3
403,33,,1.0,13.0,highway_156.jpg,,,,A2541C8MY0BYV3
404,34,,1.0,14.0,playground_76.jpg,,,,A2541C8MY0BYV3
405,35,,1.0,15.0,bridge_65.jpg,,,,A2541C8MY0BYV3
406,36,,1.0,16.0,badlands_70.jpg,,,,A2541C8MY0BYV3
407,37,,1.0,17.0,golf_course_309.jpg,,,,A2541C8MY0BYV3
408,38,,1.0,18.0,playground_144.jpg,,,,A2541C8MY0BYV3
409,39,,1.0,19.0,bridge_250.jpg,,,,A2541C8MY0BYV3
410,40,,1.0,20.0,mountain_222.jpg,,,,A2541C8MY0BYV3
411,41,left,1.0,21.0,left.jpg,left,0.555,,A2541C8MY0BYV3
412,42,,1.0,22.0,golf_course_78.jpg,,,,A2541C8MY0BYV3
413,43,,1.0,23.0,golf_course_188.jpg,,,,A2541C8MY0BYV3
414,44,,1.0,24.0,mountain_293.jpg,,,,A2541C8MY0BYV3
415,45,,1.0,25.0,badlands_52.jpg,,,,A2541C8MY0BYV3
416,46,,1.0,26.0,bridge_202.jpg,,,,A2541C8MY0BYV3
417,47,,1.0,27.0,golf_course_193.jpg,,,,A2541C8MY0BYV3
418,48,left,1.0,28.0,left.jpg,left,0.514,,A2541C8MY0BYV3
419,49,,1.0,29.0,badlands_24.jpg,,,,A2541C8MY0BYV3
420,50,,1.0,30.0,highway_245.jpg,,,,A2541C8MY0BYV3
421,51,,1.0,31.0,highway_209.jpg,,,,A2541C8MY0BYV3
422,52,,1.0,32.0,mountain_57.jpg,,,,A2541C8MY0BYV3
423,53,,1.0,33.0,badlands_113.jpg,,,,A2541C8MY0BYV3
424,54,,1.0,34.0,highway_93.jpg,,,,A2541C8MY0BYV3
425,55,,1.0,35.0,bridge_172.jpg,,,,A2541C8MY0BYV3
426,56,,1.0,36.0,golf_course_331.jpg,,,,A2541C8MY0BYV3
427,57,,1.0,37.0,badlands_21.jpg,,,,A2541C8MY0BYV3
428,58,,1.0,38.0,mountain_110.jpg,,,,A2541C8MY0BYV3
429,59,,1.0,39.0,playground_219.jpg,,,,A2541C8MY0BYV3
430,60,,1.0,40.0,bridge_146.jpg,,,,A2541C8MY0BYV3
431,61,,1.0,41.0,highway_415.jpg,,,,A2541C8MY0BYV3
432,62,,1.0,42.0,mountain_156.jpg,,,,A2541C8MY0BYV3
433,63,left,1.0,43.0,left.jpg,left,0.515,,A2541C8MY0BYV3
434,64,,1.0,44.0,mountain_101.jpg,,,,A2541C8MY0BYV3
435,65,,1.0,45.0,playground_240.jpg,,,,A2541C8MY0BYV3
436,66,,1.0,46.0,bridge_91.jpg,,,,A2541C8MY0BYV3
437,67,right,1.0,47.0,right.jpg,right,0.493,,A2541C8MY0BYV3
438,68,,1.0,48.0,bridge_256.jpg,,,,A2541C8MY0BYV3
439,69,,1.0,49.0,mountain_230.jpg,,,,A2541C8MY0BYV3
440,70,,1.0,50.0,highway_394.jpg,,,,A2541C8MY0BYV3
441,71,,1.0,51.0,playground_131.jpg,,,,A2541C8MY0BYV3
442,72,,1.0,52.0,playground_10.jpg,,,,A2541C8MY0BYV3
443,73,,1.0,53.0,golf_course_15.jpg,,,,A2541C8MY0BYV3
444,74,,1.0,54.0,highway_359.jpg,,,,A2541C8MY0BYV3
445,75,,1.0,55.0,bridge_191.jpg,,,,A2541C8MY0BYV3
446,76,,1.0,56.0,badlands_137.jpg,,,,A2541C8MY0BYV3
447,77,,1.0,57.0,playground_145.jpg,,,,A2541C8MY0BYV3
448,78,,1.0,58.0,playground_117.jpg,,,,A2541C8MY0BYV3
449,79,,1.0,59.0,golf_course_214.jpg,,,,A2541C8MY0BYV3
450,80,,1.0,60.0,playground_257.jpg,,,,A2541C8MY0BYV3
451,81,,1.0,61.0,badlands_222.jpg,,,,A2541C8MY0BYV3
452,82,,1.0,62.0,badlands_221.jpg,,,,A2541C8MY0BYV3
453,83,,1.0,63.0,golf_course_87.jpg,,,,A2541C8MY0BYV3
454,84,,1.0,64.0,playground_60.jpg,,,,A2541C8MY0BYV3
455,20,,1.0,0.0,badlands_23.jpg,,,,A25PFSORDO3SWQ
456,21,,1.0,1.0,mountain_101.jpg,,,,A25PFSORDO3SWQ
457,22,,1.0,2.0,highway_209.jpg,,,,A25PFSORDO3SWQ
458,23,,1.0,3.0,playground_60.jpg,,,,A25PFSORDO3SWQ
459,24,,1.0,4.0,golf_course_331.jpg,,,,A25PFSORDO3SWQ
460,25,,1.0,5.0,bridge_256.jpg,,,,A25PFSORDO3SWQ
461,26,,1.0,6.0,golf_course_193.jpg,,,,A25PFSORDO3SWQ
462,27,,1.0,7.0,bridge_146.jpg,,,,A25PFSORDO3SWQ
463,28,right,1.0,8.0,right.jpg,right,0.682,,A25PFSORDO3SWQ
464,29,,1.0,9.0,mountain_232.jpg,,,,A25PFSORDO3SWQ
465,30,,1.0,10.0,mountain_222.jpg,,,,A25PFSORDO3SWQ
466,31,,1.0,11.0,bridge_108.jpg,,,,A25PFSORDO3SWQ
467,32,,1.0,12.0,highway_294.jpg,,,,A25PFSORDO3SWQ
468,33,,1.0,13.0,golf_course_188.jpg,,,,A25PFSORDO3SWQ
469,34,,1.0,14.0,mountain_57.jpg,,,,A25PFSORDO3SWQ
470,35,,1.0,15.0,badlands_113.jpg,,,,A25PFSORDO3SWQ
471,36,,1.0,16.0,mountain_293.jpg,,,,A25PFSORDO3SWQ
472,37,left,1.0,17.0,left.jpg,left,0.565,,A25PFSORDO3SWQ
473,38,,1.0,18.0,playground_131.jpg,,,,A25PFSORDO3SWQ
474,39,,1.0,19.0,mountain_156.jpg,,,,A25PFSORDO3SWQ
475,40,,1.0,20.0,playground_144.jpg,,,,A25PFSORDO3SWQ
476,41,,1.0,21.0,mountain_230.jpg,,,,A25PFSORDO3SWQ
477,42,,1.0,22.0,bridge_172.jpg,,,,A25PFSORDO3SWQ
478,43,,1.0,23.0,badlands_21.jpg,,,,A25PFSORDO3SWQ
479,44,,1.0,24.0,playground_257.jpg,,,,A25PFSORDO3SWQ
480,45,,1.0,25.0,highway_156.jpg,,,,A25PFSORDO3SWQ
481,46,,1.0,26.0,golf_course_309.jpg,,,,A25PFSORDO3SWQ
482,47,,1.0,27.0,highway_394.jpg,,,,A25PFSORDO3SWQ
483,48,,1.0,28.0,playground_240.jpg,,,,A25PFSORDO3SWQ
484,49,left,1.0,29.0,left.jpg,left,0.493,,A25PFSORDO3SWQ
485,50,,1.0,30.0,highway_93.jpg,,,,A25PFSORDO3SWQ
486,51,,1.0,31.0,badlands_184.jpg,,,,A25PFSORDO3SWQ
487,52,,1.0,32.0,playground_117.jpg,,,,A25PFSORDO3SWQ
488,53,,1.0,33.0,golf_course_217.jpg,,,,A25PFSORDO3SWQ
489,54,,1.0,34.0,mountain_123.jpg,,,,A25PFSORDO3SWQ
490,55,,1.0,35.0,badlands_24.jpg,,,,A25PFSORDO3SWQ
491,56,,1.0,36.0,playground_145.jpg,,,,A25PFSORDO3SWQ
492,57,,1.0,37.0,playground_219.jpg,,,,A25PFSORDO3SWQ
493,58,left,1.0,38.0,left.jpg,left,0.552,,A25PFSORDO3SWQ
494,59,,1.0,39.0,golf_course_15.jpg,,,,A25PFSORDO3SWQ
495,60,,1.0,40.0,mountain_154.jpg,,,,A25PFSORDO3SWQ
496,61,,1.0,41.0,highway_245.jpg,,,,A25PFSORDO3SWQ
497,62,,1.0,42.0,playground_10.jpg,,,,A25PFSORDO3SWQ
498,63,,1.0,43.0,badlands_70.jpg,,,,A25PFSORDO3SWQ
499,64,,1.0,44.0,badlands_137.jpg,,,,A25PFSORDO3SWQ
500,65,,1.0,45.0,playground_76.jpg,,,,A25PFSORDO3SWQ
501,66,,1.0,46.0,mountain_110.jpg,,,,A25PFSORDO3SWQ
502,67,,1.0,47.0,highway_177.jpg,,,,A25PFSORDO3SWQ
503,68,,1.0,48.0,badlands_221.jpg,,,,A25PFSORDO3SWQ
504,69,left,1.0,49.0,left.jpg,left,0.67,,A25PFSORDO3SWQ
505,70,,1.0,50.0,golf_course_195.jpg,,,,A25PFSORDO3SWQ
506,71,,1.0,51.0,highway_273.jpg,,,,A25PFSORDO3SWQ
507,72,,1.0,52.0,highway_359.jpg,,,,A25PFSORDO3SWQ
508,73,,1.0,53.0,highway_415.jpg,,,,A25PFSORDO3SWQ
509,74,,1.0,54.0,bridge_250.jpg,,,,A25PFSORDO3SWQ
510,75,,1.0,55.0,bridge_91.jpg,,,,A25PFSORDO3SWQ
511,76,,1.0,56.0,golf_course_78.jpg,,,,A25PFSORDO3SWQ
512,77,,1.0,57.0,bridge_191.jpg,,,,A25PFSORDO3SWQ
513,78,,1.0,58.0,bridge_128.jpg,,,,A25PFSORDO3SWQ
514,79,,1.0,59.0,golf_course_214.jpg,,,,A25PFSORDO3SWQ
515,80,,1.0,60.0,golf_course_87.jpg,,,,A25PFSORDO3SWQ
516,81,,1.0,61.0,bridge_65.jpg,,,,A25PFSORDO3SWQ
517,82,,1.0,62.0,badlands_222.jpg,,,,A25PFSORDO3SWQ
518,83,,1.0,63.0,bridge_202.jpg,,,,A25PFSORDO3SWQ
519,84,,1.0,64.0,badlands_52.jpg,,,,A25PFSORDO3SWQ
520,20,,1.0,0.0,badlands_222.jpg,,,,A2CZ5PS567SA10
521,21,,1.0,1.0,playground_145.jpg,,,,A2CZ5PS567SA10
522,22,,1.0,2.0,bridge_172.jpg,,,,A2CZ5PS567SA10
523,23,,1.0,3.0,bridge_91.jpg,,,,A2CZ5PS567SA10
524,24,,1.0,4.0,bridge_108.jpg,,,,A2CZ5PS567SA10
525,25,,1.0,5.0,highway_245.jpg,,,,A2CZ5PS567SA10
526,26,,1.0,6.0,golf_course_214.jpg,,,,A2CZ5PS567SA10
527,27,,1.0,7.0,badlands_21.jpg,,,,A2CZ5PS567SA10
528,28,,1.0,8.0,bridge_65.jpg,,,,A2CZ5PS567SA10
529,29,,1.0,9.0,badlands_137.jpg,,,,A2CZ5PS567SA10
530,30,left,1.0,10.0,left.jpg,left,1.0968,,A2CZ5PS567SA10
531,31,,1.0,11.0,mountain_154.jpg,,,,A2CZ5PS567SA10
532,32,,1.0,12.0,playground_219.jpg,,,,A2CZ5PS567SA10
533,33,,1.0,13.0,bridge_256.jpg,,,,A2CZ5PS567SA10
534,34,,1.0,14.0,mountain_156.jpg,,,,A2CZ5PS567SA10
535,35,,1.0,15.0,mountain_222.jpg,,,,A2CZ5PS567SA10
536,36,left,1.0,16.0,left.jpg,left,1.0833,,A2CZ5PS567SA10
537,37,,1.0,17.0,playground_240.jpg,,,,A2CZ5PS567SA10
538,38,,1.0,18.0,golf_course_309.jpg,,,,A2CZ5PS567SA10
539,39,,1.0,19.0,badlands_23.jpg,,,,A2CZ5PS567SA10
540,40,,1.0,20.0,golf_course_87.jpg,,,,A2CZ5PS567SA10
541,41,,1.0,21.0,playground_10.jpg,,,,A2CZ5PS567SA10
542,42,,1.0,22.0,highway_156.jpg,,,,A2CZ5PS567SA10
543,43,,1.0,23.0,golf_course_331.jpg,,,,A2CZ5PS567SA10
544,44,,1.0,24.0,golf_course_78.jpg,,,,A2CZ5PS567SA10
545,45,,1.0,25.0,badlands_52.jpg,,,,A2CZ5PS567SA10
546,46,,1.0,26.0,golf_course_15.jpg,,,,A2CZ5PS567SA10
547,47,,1.0,27.0,golf_course_193.jpg,,,,A2CZ5PS567SA10
548,48,,1.0,28.0,bridge_128.jpg,,,,A2CZ5PS567SA10
549,49,,1.0,29.0,highway_394.jpg,,,,A2CZ5PS567SA10
550,50,,1.0,30.0,mountain_101.jpg,,,,A2CZ5PS567SA10
551,51,,1.0,31.0,badlands_184.jpg,,,,A2CZ5PS567SA10
552,52,,1.0,32.0,highway_359.jpg,,,,A2CZ5PS567SA10
553,53,right,1.0,33.0,right.jpg,right,1.4397,,A2CZ5PS567SA10
554,54,,1.0,34.0,highway_209.jpg,,,,A2CZ5PS567SA10
555,55,,1.0,35.0,badlands_113.jpg,,,,A2CZ5PS567SA10
556,56,,1.0,36.0,highway_294.jpg,,,,A2CZ5PS567SA10
557,57,,1.0,37.0,mountain_293.jpg,,,,A2CZ5PS567SA10
558,58,,1.0,38.0,highway_273.jpg,,,,A2CZ5PS567SA10
559,59,,1.0,39.0,mountain_57.jpg,,,,A2CZ5PS567SA10
560,60,,1.0,40.0,playground_117.jpg,,,,A2CZ5PS567SA10
561,61,,1.0,41.0,golf_course_195.jpg,,,,A2CZ5PS567SA10
562,62,,1.0,42.0,playground_131.jpg,,,,A2CZ5PS567SA10
563,63,right,1.0,43.0,right.jpg,right,1.1752,,A2CZ5PS567SA10
564,64,,1.0,44.0,bridge_146.jpg,,,,A2CZ5PS567SA10
565,65,,1.0,45.0,highway_177.jpg,,,,A2CZ5PS567SA10
566,66,,1.0,46.0,mountain_110.jpg,,,,A2CZ5PS567SA10
567,67,,1.0,47.0,mountain_230.jpg,,,,A2CZ5PS567SA10
568,68,,1.0,48.0,bridge_202.jpg,,,,A2CZ5PS567SA10
569,69,,1.0,49.0,highway_93.jpg,,,,A2CZ5PS567SA10
570,70,,1.0,50.0,playground_144.jpg,,,,A2CZ5PS567SA10
571,71,,1.0,51.0,playground_257.jpg,,,,A2CZ5PS567SA10
572,72,,1.0,52.0,mountain_232.jpg,,,,A2CZ5PS567SA10
573,73,right,1.0,53.0,right.jpg,right,1.1853,,A2CZ5PS567SA10
574,74,,1.0,54.0,badlands_24.jpg,,,,A2CZ5PS567SA10
575,75,,1.0,55.0,playground_76.jpg,,,,A2CZ5PS567SA10
576,76,,1.0,56.0,playground_60.jpg,,,,A2CZ5PS567SA10
577,77,,1.0,57.0,highway_415.jpg,,,,A2CZ5PS567SA10
578,78,,1.0,58.0,badlands_70.jpg,,,,A2CZ5PS567SA10
579,79,,1.0,59.0,bridge_191.jpg,,,,A2CZ5PS567SA10
580,80,,1.0,60.0,bridge_250.jpg,,,,A2CZ5PS567SA10
581,81,,1.0,61.0,golf_course_188.jpg,,,,A2CZ5PS567SA10
582,82,,1.0,62.0,golf_course_217.jpg,,,,A2CZ5PS567SA10
583,83,,1.0,63.0,mountain_123.jpg,,,,A2CZ5PS567SA10
584,84,,1.0,64.0,badlands_221.jpg,,,,A2CZ5PS567SA10
585,20,,1.0,0.0,golf_course_15.jpg,,,,A2P9XYDUCQBXWD
586,21,,1.0,1.0,golf_course_217.jpg,,,,A2P9XYDUCQBXWD
587,22,,1.0,2.0,playground_240.jpg,,,,A2P9XYDUCQBXWD
588,23,,1.0,3.0,golf_course_188.jpg,,,,A2P9XYDUCQBXWD
589,24,,1.0,4.0,bridge_250.jpg,,,,A2P9XYDUCQBXWD
590,25,,1.0,5.0,golf_course_309.jpg,,,,A2P9XYDUCQBXWD
591,26,,1.0,6.0,badlands_221.jpg,,,,A2P9XYDUCQBXWD
592,27,left,1.0,7.0,left.jpg,left,1.7276,,A2P9XYDUCQBXWD
593,28,,1.0,8.0,playground_117.jpg,,,,A2P9XYDUCQBXWD
594,29,,1.0,9.0,mountain_293.jpg,,,,A2P9XYDUCQBXWD
595,30,,1.0,10.0,bridge_256.jpg,,,,A2P9XYDUCQBXWD
596,31,,1.0,11.0,playground_144.jpg,,,,A2P9XYDUCQBXWD
597,32,,1.0,12.0,highway_93.jpg,,,,A2P9XYDUCQBXWD
598,33,,1.0,13.0,badlands_70.jpg,,,,A2P9XYDUCQBXWD
599,34,,1.0,14.0,highway_359.jpg,,,,A2P9XYDUCQBXWD
600,35,,1.0,15.0,bridge_202.jpg,,,,A2P9XYDUCQBXWD
601,36,,1.0,16.0,badlands_137.jpg,,,,A2P9XYDUCQBXWD
602,37,,1.0,17.0,mountain_230.jpg,,,,A2P9XYDUCQBXWD
603,38,,1.0,18.0,highway_394.jpg,,,,A2P9XYDUCQBXWD
604,39,,1.0,19.0,playground_131.jpg,,,,A2P9XYDUCQBXWD
605,40,,1.0,20.0,badlands_113.jpg,,,,A2P9XYDUCQBXWD
606,41,,1.0,21.0,mountain_123.jpg,,,,A2P9XYDUCQBXWD
607,42,left,1.0,22.0,left.jpg,left,1.7821,,A2P9XYDUCQBXWD
608,43,,1.0,23.0,badlands_222.jpg,,,,A2P9XYDUCQBXWD
609,44,,1.0,24.0,golf_course_78.jpg,,,,A2P9XYDUCQBXWD
610,45,,1.0,25.0,highway_415.jpg,,,,A2P9XYDUCQBXWD
611,46,,1.0,26.0,playground_10.jpg,,,,A2P9XYDUCQBXWD
612,47,,1.0,27.0,playground_219.jpg,,,,A2P9XYDUCQBXWD
613,48,,1.0,28.0,highway_209.jpg,,,,A2P9XYDUCQBXWD
614,49,,1.0,29.0,playground_60.jpg,,,,A2P9XYDUCQBXWD
615,50,,1.0,30.0,bridge_65.jpg,,,,A2P9XYDUCQBXWD
616,51,,1.0,31.0,badlands_24.jpg,,,,A2P9XYDUCQBXWD
617,52,,1.0,32.0,mountain_232.jpg,,,,A2P9XYDUCQBXWD
618,53,left,1.0,33.0,left.jpg,left,1.8322,,A2P9XYDUCQBXWD
619,54,,1.0,34.0,badlands_184.jpg,,,,A2P9XYDUCQBXWD
620,55,,1.0,35.0,bridge_128.jpg,,,,A2P9XYDUCQBXWD
621,56,,1.0,36.0,golf_course_195.jpg,,,,A2P9XYDUCQBXWD
622,57,,1.0,37.0,golf_course_214.jpg,,,,A2P9XYDUCQBXWD
623,58,,1.0,38.0,badlands_23.jpg,,,,A2P9XYDUCQBXWD
624,59,,1.0,39.0,highway_177.jpg,,,,A2P9XYDUCQBXWD
625,60,,1.0,40.0,highway_273.jpg,,,,A2P9XYDUCQBXWD
626,61,,1.0,41.0,mountain_154.jpg,,,,A2P9XYDUCQBXWD
627,62,,1.0,42.0,bridge_108.jpg,,,,A2P9XYDUCQBXWD
628,63,right,1.0,43.0,right.jpg,right,1.6495,,A2P9XYDUCQBXWD
629,64,,1.0,44.0,golf_course_193.jpg,,,,A2P9XYDUCQBXWD
630,65,,1.0,45.0,golf_course_331.jpg,,,,A2P9XYDUCQBXWD
631,66,,1.0,46.0,bridge_146.jpg,,,,A2P9XYDUCQBXWD
632,67,,1.0,47.0,bridge_172.jpg,,,,A2P9XYDUCQBXWD
633,68,,1.0,48.0,playground_145.jpg,,,,A2P9XYDUCQBXWD
634,69,,1.0,49.0,mountain_57.jpg,,,,A2P9XYDUCQBXWD
635,70,,1.0,50.0,highway_156.jpg,,,,A2P9XYDUCQBXWD
636,71,,1.0,51.0,highway_294.jpg,,,,A2P9XYDUCQBXWD
637,72,,1.0,52.0,mountain_222.jpg,,,,A2P9XYDUCQBXWD
638,73,right,1.0,53.0,right.jpg,right,1.3289,,A2P9XYDUCQBXWD
639,74,,1.0,54.0,bridge_191.jpg,,,,A2P9XYDUCQBXWD
640,75,,1.0,55.0,mountain_110.jpg,,,,A2P9XYDUCQBXWD
641,76,,1.0,56.0,golf_course_87.jpg,,,,A2P9XYDUCQBXWD
642,77,,1.0,57.0,playground_257.jpg,,,,A2P9XYDUCQBXWD
643,78,,1.0,58.0,mountain_101.jpg,,,,A2P9XYDUCQBXWD
644,79,,1.0,59.0,highway_245.jpg,,,,A2P9XYDUCQBXWD
645,80,,1.0,60.0,bridge_91.jpg,,,,A2P9XYDUCQBXWD
646,81,,1.0,61.0,badlands_52.jpg,,,,A2P9XYDUCQBXWD
647,82,,1.0,62.0,badlands_21.jpg,,,,A2P9XYDUCQBXWD
648,83,,1.0,63.0,playground_76.jpg,,,,A2P9XYDUCQBXWD
649,84,,1.0,64.0,mountain_156.jpg,,,,A2P9XYDUCQBXWD
650,20,,1.0,0.0,highway_156.jpg,,,,A2STRYBSFU7KCY
651,21,,1.0,1.0,mountain_232.jpg,,,,A2STRYBSFU7KCY
652,22,,1.0,2.0,playground_117.jpg,,,,A2STRYBSFU7KCY
653,23,,1.0,3.0,bridge_256.jpg,,,,A2STRYBSFU7KCY
654,24,,1.0,4.0,highway_93.jpg,,,,A2STRYBSFU7KCY
655,25,,1.0,5.0,badlands_222.jpg,,,,A2STRYBSFU7KCY
656,26,,1.0,6.0,golf_course_195.jpg,,,,A2STRYBSFU7KCY
657,27,,1.0,7.0,bridge_250.jpg,,,,A2STRYBSFU7KCY
658,28,,1.0,8.0,highway_359.jpg,,,,A2STRYBSFU7KCY
659,29,,1.0,9.0,highway_294.jpg,,,,A2STRYBSFU7KCY
660,30,,1.0,10.0,mountain_293.jpg,,,,A2STRYBSFU7KCY
661,31,,0.0,11.0,left.jpg,left,,,A2STRYBSFU7KCY
662,32,,1.0,12.0,playground_144.jpg,,,,A2STRYBSFU7KCY
663,33,,1.0,13.0,bridge_128.jpg,,,,A2STRYBSFU7KCY
664,34,,1.0,14.0,badlands_137.jpg,,,,A2STRYBSFU7KCY
665,35,,1.0,15.0,playground_145.jpg,,,,A2STRYBSFU7KCY
666,36,,1.0,16.0,golf_course_331.jpg,,,,A2STRYBSFU7KCY
667,37,left,1.0,17.0,left.jpg,left,1.171,,A2STRYBSFU7KCY
668,38,,1.0,18.0,playground_240.jpg,,,,A2STRYBSFU7KCY
669,39,,1.0,19.0,highway_177.jpg,,,,A2STRYBSFU7KCY
670,40,,1.0,20.0,golf_course_188.jpg,,,,A2STRYBSFU7KCY
671,41,,1.0,21.0,playground_131.jpg,,,,A2STRYBSFU7KCY
672,42,,1.0,22.0,playground_76.jpg,,,,A2STRYBSFU7KCY
673,43,,1.0,23.0,bridge_191.jpg,,,,A2STRYBSFU7KCY
674,44,,1.0,24.0,mountain_123.jpg,,,,A2STRYBSFU7KCY
675,45,,1.0,25.0,bridge_91.jpg,,,,A2STRYBSFU7KCY
676,46,,1.0,26.0,playground_10.jpg,,,,A2STRYBSFU7KCY
677,47,,1.0,27.0,badlands_21.jpg,,,,A2STRYBSFU7KCY
678,48,left,1.0,28.0,left.jpg,left,1.246,,A2STRYBSFU7KCY
679,49,,1.0,29.0,golf_course_193.jpg,,,,A2STRYBSFU7KCY
680,50,,1.0,30.0,mountain_222.jpg,,,,A2STRYBSFU7KCY
681,51,,1.0,31.0,badlands_221.jpg,,,,A2STRYBSFU7KCY
682,52,,1.0,32.0,bridge_202.jpg,,,,A2STRYBSFU7KCY
683,53,,1.0,33.0,mountain_230.jpg,,,,A2STRYBSFU7KCY
684,54,,1.0,34.0,golf_course_217.jpg,,,,A2STRYBSFU7KCY
685,55,,1.0,35.0,golf_course_15.jpg,,,,A2STRYBSFU7KCY
686,56,,1.0,36.0,mountain_154.jpg,,,,A2STRYBSFU7KCY
687,57,,1.0,37.0,bridge_65.jpg,,,,A2STRYBSFU7KCY
688,58,,1.0,38.0,highway_209.jpg,,,,A2STRYBSFU7KCY
689,59,,1.0,39.0,badlands_24.jpg,,,,A2STRYBSFU7KCY
690,60,,1.0,40.0,highway_415.jpg,,,,A2STRYBSFU7KCY
691,61,,1.0,41.0,golf_course_214.jpg,,,,A2STRYBSFU7KCY
692,62,,1.0,42.0,highway_245.jpg,,,,A2STRYBSFU7KCY
693,63,right,1.0,43.0,right.jpg,right,1.33,,A2STRYBSFU7KCY
694,64,,1.0,44.0,badlands_52.jpg,,,,A2STRYBSFU7KCY
695,65,,1.0,45.0,badlands_184.jpg,,,,A2STRYBSFU7KCY
696,66,,1.0,46.0,mountain_110.jpg,,,,A2STRYBSFU7KCY
