target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
bridge_250.jpg,bridge_134.jpg,0,bridge_134.jpg,bridge_250.jpg,right,bridge,playground_39.jpg,golf_course_205.jpg,mountain_225.jpg,bridge_250.jpg,badlands_140.jpg,3,badlands_140.jpg
playground_219.jpg,playground_205.jpg,1,playground_205.jpg,playground_219.jpg,right,playground,badlands_166.jpg,highway_22.jpg,playground_219.jpg,bridge_150.jpg,mountain_103.jpg,2,mountain_103.jpg
highway_245.jpg,highway_134.jpg,0,highway_245.jpg,highway_134.jpg,left,highway,highway_245.jpg,golf_course_135.jpg,bridge_78.jpg,playground_259.jpg,badlands_179.jpg,0,badlands_179.jpg
golf_course_188.jpg,golf_course_157.jpg,0,golf_course_157.jpg,golf_course_188.jpg,right,golf,mountain_265.jpg,golf_course_188.jpg,playground_96.jpg,highway_12.jpg,badlands_173.jpg,1,badlands_173.jpg
playground_131.jpg,playground_164.jpg,1,playground_164.jpg,playground_131.jpg,right,playground,highway_241.jpg,playground_131.jpg,golf_course_221.jpg,mountain_102.jpg,bridge_198.jpg,1,bridge_198.jpg
playground_257.jpg,playground_215.jpg,1,playground_215.jpg,playground_257.jpg,right,playground,badlands_183.jpg,playground_257.jpg,golf_course_170.jpg,highway_365.jpg,bridge_156.jpg,1,bridge_156.jpg
highway_415.jpg,highway_60.jpg,0,highway_415.jpg,highway_60.jpg,left,highway,highway_415.jpg,badlands_209.jpg,golf_course_244.jpg,mountain_255.jpg,bridge_2.jpg,0,bridge_2.jpg
badlands_21.jpg,badlands_98.jpg,1,badlands_98.jpg,badlands_21.jpg,right,badlands,highway_302.jpg,badlands_21.jpg,playground_165.jpg,bridge_233.jpg,mountain_126.jpg,1,mountain_126.jpg
golf_course_193.jpg,golf_course_235.jpg,0,golf_course_193.jpg,golf_course_235.jpg,left,golf,highway_99.jpg,mountain_210.jpg,playground_16.jpg,golf_course_193.jpg,bridge_59.jpg,3,bridge_59.jpg
highway_394.jpg,highway_406.jpg,1,highway_406.jpg,highway_394.jpg,right,highway,mountain_158.jpg,playground_157.jpg,highway_394.jpg,badlands_226.jpg,bridge_183.jpg,2,bridge_183.jpg
bridge_256.jpg,bridge_54.jpg,0,bridge_256.jpg,bridge_54.jpg,left,bridge,highway_146.jpg,golf_course_226.jpg,bridge_256.jpg,playground_252.jpg,badlands_206.jpg,2,badlands_206.jpg
highway_93.jpg,highway_85.jpg,0,highway_85.jpg,highway_93.jpg,right,highway,golf_course_73.jpg,badlands_195.jpg,playground_225.jpg,highway_93.jpg,bridge_180.jpg,3,bridge_180.jpg
highway_209.jpg,highway_122.jpg,1,highway_122.jpg,highway_209.jpg,right,highway,bridge_68.jpg,playground_159.jpg,badlands_56.jpg,highway_209.jpg,mountain_233.jpg,3,mountain_233.jpg
bridge_146.jpg,bridge_27.jpg,0,bridge_146.jpg,bridge_27.jpg,left,bridge,bridge_146.jpg,mountain_243.jpg,badlands_147.jpg,playground_172.jpg,golf_course_187.jpg,0,golf_course_187.jpg
playground_10.jpg,playground_122.jpg,0,playground_122.jpg,playground_10.jpg,right,playground,playground_10.jpg,golf_course_294.jpg,highway_195.jpg,badlands_58.jpg,bridge_119.jpg,0,bridge_119.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_114.jpg,badlands_23.jpg,right,badlands,highway_382.jpg,bridge_120.jpg,playground_18.jpg,badlands_23.jpg,golf_course_279.jpg,3,golf_course_279.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_131.jpg,mountain_154.jpg,right,mountain,golf_course_11.jpg,playground_255.jpg,mountain_154.jpg,bridge_249.jpg,badlands_133.jpg,2,badlands_133.jpg
playground_145.jpg,playground_242.jpg,1,playground_242.jpg,playground_145.jpg,right,playground,bridge_15.jpg,playground_145.jpg,golf_course_207.jpg,mountain_143.jpg,badlands_155.jpg,1,badlands_155.jpg
mountain_293.jpg,mountain_72.jpg,0,mountain_293.jpg,mountain_72.jpg,left,mountain,golf_course_98.jpg,mountain_293.jpg,playground_8.jpg,badlands_30.jpg,highway_303.jpg,1,highway_303.jpg
badlands_24.jpg,badlands_53.jpg,1,badlands_24.jpg,badlands_53.jpg,left,badlands,highway_2.jpg,bridge_189.jpg,badlands_24.jpg,golf_course_8.jpg,mountain_301.jpg,2,mountain_301.jpg
bridge_128.jpg,bridge_61.jpg,0,bridge_61.jpg,bridge_128.jpg,right,bridge,badlands_84.jpg,mountain_96.jpg,bridge_128.jpg,highway_295.jpg,golf_course_165.jpg,2,golf_course_165.jpg
badlands_113.jpg,badlands_225.jpg,0,badlands_113.jpg,badlands_225.jpg,left,badlands,mountain_214.jpg,bridge_178.jpg,badlands_113.jpg,highway_86.jpg,playground_121.jpg,2,playground_121.jpg
highway_156.jpg,highway_293.jpg,1,highway_156.jpg,highway_293.jpg,left,highway,playground_212.jpg,highway_156.jpg,mountain_90.jpg,golf_course_88.jpg,bridge_166.jpg,1,bridge_166.jpg
playground_76.jpg,playground_72.jpg,1,playground_72.jpg,playground_76.jpg,right,playground,badlands_45.jpg,golf_course_127.jpg,playground_76.jpg,highway_256.jpg,mountain_163.jpg,2,mountain_163.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_209.jpg,golf_course_309.jpg,right,golf,badlands_229.jpg,mountain_112.jpg,golf_course_309.jpg,bridge_190.jpg,playground_41.jpg,2,playground_41.jpg
badlands_137.jpg,badlands_139.jpg,1,badlands_139.jpg,badlands_137.jpg,right,badlands,mountain_181.jpg,badlands_137.jpg,bridge_21.jpg,highway_200.jpg,golf_course_322.jpg,1,golf_course_322.jpg
mountain_232.jpg,mountain_3.jpg,0,mountain_3.jpg,mountain_232.jpg,right,mountain,mountain_232.jpg,badlands_132.jpg,highway_340.jpg,bridge_165.jpg,golf_course_210.jpg,0,golf_course_210.jpg
