target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
playground_60.jpg,playground_268.jpg,0,playground_268.jpg,playground_60.jpg,right,playground,golf_course_233.jpg,badlands_209.jpg,bridge_59.jpg,playground_60.jpg,mountain_158.jpg,3,mountain_158.jpg
mountain_222.jpg,mountain_93.jpg,1,mountain_93.jpg,mountain_222.jpg,right,mountain,badlands_44.jpg,golf_course_37.jpg,playground_157.jpg,mountain_222.jpg,highway_100.jpg,3,highway_100.jpg
badlands_113.jpg,badlands_225.jpg,0,badlands_225.jpg,badlands_113.jpg,right,badlands,highway_263.jpg,bridge_189.jpg,golf_course_40.jpg,badlands_113.jpg,mountain_255.jpg,3,mountain_255.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_211.jpg,bridge_256.jpg,right,bridge,playground_181.jpg,badlands_142.jpg,highway_397.jpg,bridge_256.jpg,mountain_143.jpg,3,mountain_143.jpg
bridge_108.jpg,bridge_148.jpg,1,bridge_108.jpg,bridge_148.jpg,left,bridge,bridge_108.jpg,playground_39.jpg,badlands_85.jpg,golf_course_125.jpg,highway_239.jpg,0,highway_239.jpg
playground_10.jpg,playground_12.jpg,1,playground_12.jpg,playground_10.jpg,right,playground,mountain_243.jpg,badlands_152.jpg,playground_10.jpg,bridge_136.jpg,highway_195.jpg,2,highway_195.jpg
bridge_65.jpg,bridge_60.jpg,1,bridge_60.jpg,bridge_65.jpg,right,bridge,badlands_229.jpg,golf_course_135.jpg,bridge_65.jpg,mountain_135.jpg,highway_210.jpg,2,highway_210.jpg
bridge_146.jpg,bridge_27.jpg,0,bridge_27.jpg,bridge_146.jpg,right,bridge,highway_259.jpg,playground_199.jpg,mountain_280.jpg,bridge_146.jpg,badlands_226.jpg,3,badlands_226.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_184.jpg,mountain_230.jpg,right,mountain,playground_8.jpg,golf_course_152.jpg,mountain_230.jpg,highway_146.jpg,bridge_198.jpg,2,bridge_198.jpg
playground_240.jpg,playground_2.jpg,0,playground_2.jpg,playground_240.jpg,right,playground,playground_240.jpg,highway_117.jpg,mountain_195.jpg,golf_course_322.jpg,badlands_215.jpg,0,badlands_215.jpg
badlands_21.jpg,badlands_98.jpg,1,badlands_21.jpg,badlands_98.jpg,left,badlands,badlands_21.jpg,bridge_21.jpg,mountain_302.jpg,highway_12.jpg,playground_152.jpg,0,playground_152.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_221.jpg,badlands_207.jpg,left,badlands,badlands_221.jpg,bridge_137.jpg,highway_14.jpg,golf_course_146.jpg,playground_126.jpg,0,playground_126.jpg
highway_93.jpg,highway_85.jpg,0,highway_93.jpg,highway_85.jpg,left,highway,bridge_1.jpg,mountain_59.jpg,playground_198.jpg,highway_93.jpg,badlands_36.jpg,3,badlands_36.jpg
golf_course_195.jpg,golf_course_2.jpg,1,golf_course_195.jpg,golf_course_2.jpg,left,golf,golf_course_195.jpg,badlands_30.jpg,mountain_196.jpg,playground_96.jpg,highway_326.jpg,0,highway_326.jpg
highway_245.jpg,highway_134.jpg,0,highway_245.jpg,highway_134.jpg,left,highway,golf_course_196.jpg,badlands_65.jpg,mountain_65.jpg,highway_245.jpg,playground_155.jpg,3,playground_155.jpg
badlands_24.jpg,badlands_53.jpg,1,badlands_53.jpg,badlands_24.jpg,right,badlands,golf_course_221.jpg,badlands_24.jpg,playground_41.jpg,mountain_296.jpg,bridge_190.jpg,1,bridge_190.jpg
playground_219.jpg,playground_205.jpg,1,playground_219.jpg,playground_205.jpg,left,playground,mountain_90.jpg,highway_229.jpg,golf_course_163.jpg,playground_219.jpg,bridge_180.jpg,3,bridge_180.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,mountain_96.jpg,playground_76.jpg,golf_course_1.jpg,highway_38.jpg,badlands_168.jpg,1,badlands_168.jpg
mountain_57.jpg,mountain_193.jpg,0,mountain_193.jpg,mountain_57.jpg,right,mountain,golf_course_324.jpg,bridge_68.jpg,mountain_57.jpg,highway_388.jpg,playground_207.jpg,2,playground_207.jpg
playground_257.jpg,playground_215.jpg,1,playground_215.jpg,playground_257.jpg,right,playground,golf_course_267.jpg,highway_361.jpg,playground_257.jpg,bridge_249.jpg,mountain_298.jpg,2,mountain_298.jpg
