target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
badlands_137.jpg,badlands_194.jpg,0,badlands_137.jpg,badlands_194.jpg,left,badlands,mountain_249.jpg,bridge_1.jpg,badlands_137.jpg,highway_241.jpg,golf_course_11.jpg,2,golf_course_11.jpg
bridge_202.jpg,bridge_31.jpg,0,bridge_31.jpg,bridge_202.jpg,right,bridge,bridge_202.jpg,mountain_255.jpg,playground_18.jpg,badlands_44.jpg,golf_course_93.jpg,0,golf_course_93.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_114.jpg,golf_course_331.jpg,right,golf,playground_31.jpg,golf_course_331.jpg,bridge_139.jpg,badlands_88.jpg,highway_88.jpg,1,highway_88.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,highway_340.jpg,badlands_222.jpg,golf_course_336.jpg,bridge_176.jpg,mountain_214.jpg,1,mountain_214.jpg
playground_145.jpg,playground_242.jpg,1,playground_242.jpg,playground_145.jpg,right,playground,playground_145.jpg,mountain_23.jpg,bridge_21.jpg,badlands_179.jpg,golf_course_196.jpg,0,golf_course_196.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_3.jpg,badlands_24.jpg,right,badlands,mountain_301.jpg,badlands_24.jpg,bridge_183.jpg,golf_course_170.jpg,highway_38.jpg,1,highway_38.jpg
bridge_146.jpg,bridge_27.jpg,0,bridge_146.jpg,bridge_27.jpg,left,bridge,bridge_146.jpg,badlands_168.jpg,highway_112.jpg,playground_172.jpg,mountain_245.jpg,0,mountain_245.jpg
bridge_128.jpg,bridge_244.jpg,1,bridge_128.jpg,bridge_244.jpg,left,bridge,golf_course_207.jpg,bridge_128.jpg,playground_259.jpg,badlands_109.jpg,highway_158.jpg,1,highway_158.jpg
mountain_101.jpg,mountain_171.jpg,0,mountain_171.jpg,mountain_101.jpg,right,mountain,highway_361.jpg,golf_course_37.jpg,mountain_101.jpg,playground_116.jpg,bridge_68.jpg,2,bridge_68.jpg
badlands_70.jpg,badlands_102.jpg,0,badlands_102.jpg,badlands_70.jpg,right,badlands,bridge_43.jpg,badlands_70.jpg,mountain_213.jpg,playground_181.jpg,golf_course_98.jpg,1,golf_course_98.jpg
bridge_191.jpg,bridge_184.jpg,0,bridge_191.jpg,bridge_184.jpg,left,bridge,badlands_173.jpg,mountain_158.jpg,bridge_191.jpg,playground_252.jpg,highway_330.jpg,2,highway_330.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_205.jpg,bridge_250.jpg,right,bridge,playground_96.jpg,bridge_250.jpg,highway_86.jpg,badlands_197.jpg,golf_course_213.jpg,1,golf_course_213.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_131.jpg,mountain_154.jpg,right,mountain,mountain_154.jpg,highway_303.jpg,playground_218.jpg,golf_course_148.jpg,bridge_173.jpg,0,bridge_173.jpg
mountain_293.jpg,mountain_47.jpg,1,mountain_47.jpg,mountain_293.jpg,right,mountain,bridge_103.jpg,highway_263.jpg,playground_169.jpg,mountain_293.jpg,badlands_183.jpg,3,badlands_183.jpg
playground_144.jpg,playground_65.jpg,1,playground_144.jpg,playground_65.jpg,left,playground,highway_114.jpg,playground_144.jpg,badlands_45.jpg,golf_course_226.jpg,bridge_180.jpg,1,bridge_180.jpg
highway_93.jpg,highway_85.jpg,0,highway_85.jpg,highway_93.jpg,right,highway,golf_course_221.jpg,badlands_30.jpg,highway_93.jpg,playground_41.jpg,mountain_103.jpg,2,mountain_103.jpg
