target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,playground_243.jpg,golf_course_331.jpg,mountain_112.jpg,badlands_149.jpg,bridge_103.jpg,1,bridge_103.jpg
bridge_172.jpg,bridge_17.jpg,0,bridge_172.jpg,bridge_17.jpg,left,bridge,bridge_172.jpg,mountain_96.jpg,playground_153.jpg,golf_course_213.jpg,badlands_168.jpg,0,badlands_168.jpg
badlands_221.jpg,badlands_207.jpg,1,badlands_221.jpg,badlands_207.jpg,left,badlands,playground_4.jpg,golf_course_126.jpg,mountain_84.jpg,badlands_221.jpg,highway_69.jpg,3,highway_69.jpg
mountain_57.jpg,mountain_138.jpg,1,mountain_138.jpg,mountain_57.jpg,right,mountain,playground_45.jpg,mountain_57.jpg,golf_course_322.jpg,bridge_180.jpg,highway_195.jpg,1,highway_195.jpg
playground_257.jpg,playground_214.jpg,0,playground_257.jpg,playground_214.jpg,left,playground,golf_course_93.jpg,mountain_243.jpg,playground_257.jpg,badlands_58.jpg,bridge_12.jpg,2,bridge_12.jpg
playground_240.jpg,playground_40.jpg,1,playground_40.jpg,playground_240.jpg,right,playground,highway_88.jpg,golf_course_163.jpg,playground_240.jpg,badlands_155.jpg,bridge_43.jpg,2,bridge_43.jpg
highway_359.jpg,highway_379.jpg,1,highway_359.jpg,highway_379.jpg,left,highway,bridge_233.jpg,golf_course_29.jpg,playground_155.jpg,highway_359.jpg,mountain_23.jpg,3,mountain_23.jpg
mountain_156.jpg,mountain_128.jpg,0,mountain_156.jpg,mountain_128.jpg,left,mountain,mountain_156.jpg,playground_159.jpg,highway_86.jpg,bridge_249.jpg,badlands_227.jpg,0,badlands_227.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_217.jpg,golf_course_35.jpg,left,golf,highway_12.jpg,mountain_280.jpg,badlands_215.jpg,golf_course_217.jpg,bridge_170.jpg,3,bridge_170.jpg
golf_course_15.jpg,golf_course_113.jpg,0,golf_course_15.jpg,golf_course_113.jpg,left,golf,playground_54.jpg,golf_course_15.jpg,highway_382.jpg,badlands_206.jpg,mountain_158.jpg,1,mountain_158.jpg
playground_117.jpg,playground_167.jpg,0,playground_117.jpg,playground_167.jpg,left,playground,bridge_139.jpg,playground_117.jpg,mountain_233.jpg,highway_57.jpg,golf_course_196.jpg,1,golf_course_196.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_3.jpg,badlands_24.jpg,right,badlands,golf_course_135.jpg,badlands_24.jpg,bridge_156.jpg,mountain_225.jpg,highway_215.jpg,1,highway_215.jpg
mountain_123.jpg,mountain_94.jpg,0,mountain_123.jpg,mountain_94.jpg,left,mountain,badlands_71.jpg,playground_225.jpg,mountain_123.jpg,highway_117.jpg,golf_course_20.jpg,2,golf_course_20.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_195.jpg,golf_course_25.jpg,left,golf,playground_116.jpg,badlands_226.jpg,bridge_15.jpg,golf_course_195.jpg,highway_58.jpg,3,highway_58.jpg
