target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
highway_177.jpg,highway_278.jpg,1,highway_177.jpg,highway_278.jpg,left,highway,bridge_6.jpg,mountain_255.jpg,highway_177.jpg,golf_course_292.jpg,playground_126.jpg,2,playground_126.jpg
highway_415.jpg,highway_60.jpg,0,highway_415.jpg,highway_60.jpg,left,highway,bridge_183.jpg,mountain_304.jpg,playground_13.jpg,highway_415.jpg,golf_course_40.jpg,3,golf_course_40.jpg
bridge_91.jpg,bridge_253.jpg,0,bridge_91.jpg,bridge_253.jpg,left,bridge,highway_71.jpg,golf_course_1.jpg,badlands_183.jpg,bridge_91.jpg,mountain_289.jpg,3,mountain_289.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_181.jpg,bridge_65.jpg,right,bridge,golf_course_165.jpg,highway_263.jpg,badlands_229.jpg,bridge_65.jpg,mountain_243.jpg,3,mountain_243.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_188.jpg,golf_course_160.jpg,left,golf,mountain_301.jpg,badlands_226.jpg,golf_course_188.jpg,bridge_180.jpg,highway_141.jpg,2,highway_141.jpg
highway_394.jpg,highway_204.jpg,0,highway_204.jpg,highway_394.jpg,right,highway,bridge_78.jpg,mountain_302.jpg,golf_course_233.jpg,highway_394.jpg,playground_1.jpg,3,playground_1.jpg
badlands_21.jpg,badlands_1.jpg,0,badlands_1.jpg,badlands_21.jpg,right,badlands,playground_181.jpg,badlands_21.jpg,bridge_21.jpg,mountain_70.jpg,highway_57.jpg,1,highway_57.jpg
badlands_52.jpg,badlands_63.jpg,1,badlands_52.jpg,badlands_63.jpg,left,badlands,badlands_52.jpg,playground_116.jpg,bridge_68.jpg,highway_256.jpg,mountain_158.jpg,0,mountain_158.jpg
highway_245.jpg,highway_206.jpg,1,highway_245.jpg,highway_206.jpg,left,highway,highway_245.jpg,golf_course_279.jpg,bridge_103.jpg,badlands_147.jpg,playground_4.jpg,0,playground_4.jpg
playground_131.jpg,playground_164.jpg,1,playground_164.jpg,playground_131.jpg,right,playground,highway_241.jpg,playground_131.jpg,bridge_173.jpg,golf_course_187.jpg,badlands_206.jpg,1,badlands_206.jpg
playground_257.jpg,playground_215.jpg,1,playground_215.jpg,playground_257.jpg,right,playground,bridge_233.jpg,badlands_81.jpg,mountain_265.jpg,playground_257.jpg,highway_259.jpg,3,highway_259.jpg
badlands_23.jpg,badlands_101.jpg,1,badlands_23.jpg,badlands_101.jpg,left,badlands,highway_195.jpg,golf_course_20.jpg,mountain_112.jpg,badlands_23.jpg,bridge_55.jpg,3,bridge_55.jpg
golf_course_217.jpg,golf_course_262.jpg,1,golf_course_217.jpg,golf_course_262.jpg,left,golf,mountain_306.jpg,golf_course_217.jpg,badlands_45.jpg,playground_39.jpg,highway_88.jpg,1,highway_88.jpg
mountain_156.jpg,mountain_128.jpg,0,mountain_128.jpg,mountain_156.jpg,right,mountain,playground_11.jpg,badlands_173.jpg,mountain_156.jpg,golf_course_336.jpg,highway_69.jpg,2,highway_69.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_172.jpg,bridge_163.jpg,left,bridge,highway_330.jpg,playground_159.jpg,mountain_214.jpg,bridge_172.jpg,badlands_215.jpg,3,badlands_215.jpg
highway_273.jpg,highway_171.jpg,1,highway_171.jpg,highway_273.jpg,right,highway,badlands_179.jpg,playground_218.jpg,highway_273.jpg,mountain_257.jpg,golf_course_152.jpg,2,golf_course_152.jpg
badlands_137.jpg,badlands_194.jpg,0,badlands_194.jpg,badlands_137.jpg,right,badlands,bridge_23.jpg,mountain_249.jpg,playground_113.jpg,badlands_137.jpg,highway_215.jpg,3,highway_215.jpg
