target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
bridge_256.jpg,bridge_54.jpg,0,bridge_54.jpg,bridge_256.jpg,right,bridge,bridge_256.jpg,playground_157.jpg,badlands_109.jpg,highway_397.jpg,golf_course_333.jpg,0,golf_course_333.jpg
bridge_108.jpg,bridge_148.jpg,1,bridge_108.jpg,bridge_148.jpg,left,bridge,playground_8.jpg,bridge_108.jpg,highway_284.jpg,golf_course_274.jpg,mountain_139.jpg,1,mountain_139.jpg
highway_359.jpg,highway_379.jpg,1,highway_359.jpg,highway_379.jpg,left,highway,mountain_96.jpg,playground_168.jpg,badlands_166.jpg,highway_359.jpg,bridge_176.jpg,3,bridge_176.jpg
playground_240.jpg,playground_2.jpg,0,playground_2.jpg,playground_240.jpg,right,playground,playground_240.jpg,mountain_294.jpg,highway_256.jpg,bridge_21.jpg,golf_course_133.jpg,0,golf_course_133.jpg
mountain_156.jpg,mountain_295.jpg,1,mountain_156.jpg,mountain_295.jpg,left,mountain,golf_course_55.jpg,mountain_156.jpg,badlands_142.jpg,highway_239.jpg,playground_155.jpg,1,playground_155.jpg
playground_117.jpg,playground_127.jpg,1,playground_117.jpg,playground_127.jpg,left,playground,highway_88.jpg,mountain_59.jpg,bridge_68.jpg,playground_117.jpg,badlands_81.jpg,3,badlands_81.jpg
highway_294.jpg,highway_368.jpg,1,highway_294.jpg,highway_368.jpg,left,highway,golf_course_127.jpg,highway_294.jpg,bridge_43.jpg,badlands_56.jpg,playground_1.jpg,1,playground_1.jpg
highway_156.jpg,highway_293.jpg,1,highway_156.jpg,highway_293.jpg,left,highway,badlands_201.jpg,mountain_38.jpg,highway_156.jpg,bridge_120.jpg,playground_116.jpg,2,playground_116.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_331.jpg,golf_course_114.jpg,left,golf,mountain_251.jpg,bridge_161.jpg,playground_11.jpg,golf_course_331.jpg,highway_103.jpg,3,highway_103.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_160.jpg,golf_course_188.jpg,right,golf,golf_course_188.jpg,highway_158.jpg,playground_212.jpg,mountain_280.jpg,bridge_76.jpg,0,bridge_76.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,highway_86.jpg,mountain_37.jpg,playground_198.jpg,badlands_222.jpg,golf_course_1.jpg,3,golf_course_1.jpg
badlands_113.jpg,badlands_225.jpg,0,badlands_225.jpg,badlands_113.jpg,right,badlands,playground_255.jpg,mountain_84.jpg,bridge_49.jpg,badlands_113.jpg,golf_course_205.jpg,3,golf_course_205.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_209.jpg,golf_course_309.jpg,right,golf,playground_111.jpg,badlands_25.jpg,golf_course_309.jpg,mountain_275.jpg,highway_241.jpg,2,highway_241.jpg
highway_273.jpg,highway_171.jpg,1,highway_171.jpg,highway_273.jpg,right,highway,golf_course_40.jpg,highway_273.jpg,bridge_6.jpg,badlands_84.jpg,playground_225.jpg,1,playground_225.jpg
playground_145.jpg,playground_242.jpg,1,playground_242.jpg,playground_145.jpg,right,playground,mountain_298.jpg,playground_145.jpg,highway_259.jpg,badlands_50.jpg,golf_course_322.jpg,1,golf_course_322.jpg
