target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
highway_415.jpg,highway_174.jpg,1,highway_415.jpg,highway_174.jpg,left,highway,playground_111.jpg,highway_415.jpg,badlands_209.jpg,golf_course_29.jpg,mountain_214.jpg,1,mountain_214.jpg
playground_76.jpg,playground_72.jpg,1,playground_76.jpg,playground_72.jpg,left,playground,mountain_103.jpg,golf_course_165.jpg,highway_259.jpg,playground_76.jpg,bridge_114.jpg,3,bridge_114.jpg
golf_course_193.jpg,golf_course_235.jpg,0,golf_course_235.jpg,golf_course_193.jpg,right,golf,playground_165.jpg,mountain_195.jpg,bridge_49.jpg,golf_course_193.jpg,highway_69.jpg,3,highway_69.jpg
mountain_57.jpg,mountain_193.jpg,0,mountain_57.jpg,mountain_193.jpg,left,mountain,playground_1.jpg,bridge_2.jpg,mountain_57.jpg,badlands_227.jpg,golf_course_133.jpg,2,golf_course_133.jpg
golf_course_87.jpg,golf_course_161.jpg,1,golf_course_161.jpg,golf_course_87.jpg,right,golf,playground_61.jpg,golf_course_87.jpg,badlands_183.jpg,bridge_78.jpg,highway_200.jpg,1,highway_200.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_24.jpg,badlands_3.jpg,left,badlands,highway_38.jpg,mountain_213.jpg,badlands_24.jpg,golf_course_233.jpg,bridge_183.jpg,2,bridge_183.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,golf_course_331.jpg,mountain_298.jpg,highway_220.jpg,playground_218.jpg,badlands_32.jpg,0,badlands_32.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_230.jpg,mountain_184.jpg,left,mountain,golf_course_125.jpg,mountain_230.jpg,highway_326.jpg,badlands_201.jpg,bridge_103.jpg,1,bridge_103.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_195.jpg,golf_course_25.jpg,left,golf,mountain_102.jpg,bridge_15.jpg,golf_course_195.jpg,badlands_166.jpg,highway_112.jpg,2,highway_112.jpg
badlands_52.jpg,badlands_94.jpg,0,badlands_52.jpg,badlands_94.jpg,left,badlands,bridge_161.jpg,highway_100.jpg,golf_course_240.jpg,badlands_52.jpg,mountain_196.jpg,3,mountain_196.jpg
highway_394.jpg,highway_406.jpg,1,highway_406.jpg,highway_394.jpg,right,highway,highway_394.jpg,playground_243.jpg,golf_course_21.jpg,bridge_120.jpg,badlands_88.jpg,0,badlands_88.jpg
badlands_184.jpg,badlands_228.jpg,0,badlands_228.jpg,badlands_184.jpg,right,badlands,golf_course_135.jpg,badlands_184.jpg,playground_116.jpg,bridge_4.jpg,mountain_70.jpg,1,mountain_70.jpg
bridge_172.jpg,bridge_17.jpg,0,bridge_17.jpg,bridge_172.jpg,right,bridge,playground_181.jpg,bridge_172.jpg,badlands_104.jpg,highway_286.jpg,golf_course_73.jpg,1,golf_course_73.jpg
highway_209.jpg,highway_122.jpg,1,highway_122.jpg,highway_209.jpg,right,highway,mountain_143.jpg,golf_course_146.jpg,highway_209.jpg,playground_212.jpg,bridge_76.jpg,2,bridge_76.jpg
playground_60.jpg,playground_268.jpg,0,playground_60.jpg,playground_268.jpg,left,playground,playground_60.jpg,badlands_197.jpg,mountain_10.jpg,bridge_173.jpg,highway_247.jpg,0,highway_247.jpg
mountain_110.jpg,mountain_223.jpg,1,mountain_110.jpg,mountain_223.jpg,left,mountain,mountain_110.jpg,bridge_136.jpg,highway_210.jpg,badlands_65.jpg,golf_course_93.jpg,0,golf_course_93.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_160.jpg,golf_course_188.jpg,right,golf,highway_382.jpg,bridge_189.jpg,golf_course_188.jpg,mountain_304.jpg,playground_114.jpg,2,playground_114.jpg
bridge_91.jpg,bridge_253.jpg,0,bridge_91.jpg,bridge_253.jpg,left,bridge,badlands_85.jpg,playground_172.jpg,bridge_91.jpg,highway_57.jpg,mountain_306.jpg,2,mountain_306.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_222.jpg,badlands_34.jpg,left,badlands,mountain_210.jpg,golf_course_210.jpg,playground_207.jpg,badlands_222.jpg,bridge_104.jpg,3,bridge_104.jpg
