target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
bridge_91.jpg,bridge_253.jpg,0,bridge_91.jpg,bridge_253.jpg,left,bridge,highway_71.jpg,bridge_91.jpg,mountain_10.jpg,golf_course_274.jpg,playground_8.jpg,1,playground_8.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_232.jpg,mountain_54.jpg,left,mountain,playground_4.jpg,mountain_232.jpg,highway_397.jpg,golf_course_337.jpg,badlands_211.jpg,1,badlands_211.jpg
mountain_101.jpg,mountain_171.jpg,0,mountain_171.jpg,mountain_101.jpg,right,mountain,mountain_101.jpg,playground_39.jpg,bridge_138.jpg,badlands_30.jpg,golf_course_322.jpg,0,golf_course_322.jpg
golf_course_217.jpg,golf_course_35.jpg,0,golf_course_35.jpg,golf_course_217.jpg,right,golf,golf_course_217.jpg,badlands_173.jpg,playground_100.jpg,bridge_78.jpg,highway_295.jpg,0,highway_295.jpg
badlands_221.jpg,badlands_115.jpg,0,badlands_115.jpg,badlands_221.jpg,right,badlands,badlands_221.jpg,bridge_203.jpg,highway_141.jpg,mountain_233.jpg,playground_121.jpg,0,playground_121.jpg
playground_117.jpg,playground_167.jpg,0,playground_167.jpg,playground_117.jpg,right,playground,bridge_12.jpg,mountain_143.jpg,highway_263.jpg,playground_117.jpg,badlands_81.jpg,3,badlands_81.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_205.jpg,bridge_250.jpg,right,bridge,bridge_250.jpg,badlands_168.jpg,mountain_38.jpg,highway_114.jpg,playground_190.jpg,0,playground_190.jpg
golf_course_195.jpg,golf_course_25.jpg,0,golf_course_195.jpg,golf_course_25.jpg,left,golf,golf_course_195.jpg,highway_239.jpg,badlands_133.jpg,bridge_190.jpg,playground_18.jpg,0,playground_18.jpg
mountain_110.jpg,mountain_157.jpg,0,mountain_110.jpg,mountain_157.jpg,left,mountain,golf_course_98.jpg,badlands_86.jpg,bridge_137.jpg,mountain_110.jpg,playground_159.jpg,3,playground_159.jpg
highway_245.jpg,highway_134.jpg,0,highway_245.jpg,highway_134.jpg,left,highway,badlands_140.jpg,playground_96.jpg,golf_course_126.jpg,highway_245.jpg,bridge_235.jpg,3,bridge_235.jpg
highway_156.jpg,highway_160.jpg,0,highway_160.jpg,highway_156.jpg,right,highway,playground_45.jpg,golf_course_55.jpg,highway_156.jpg,bridge_104.jpg,mountain_304.jpg,2,mountain_304.jpg
bridge_172.jpg,bridge_17.jpg,0,bridge_172.jpg,bridge_17.jpg,left,bridge,bridge_172.jpg,playground_54.jpg,mountain_213.jpg,golf_course_92.jpg,highway_100.jpg,0,highway_100.jpg
mountain_156.jpg,mountain_295.jpg,1,mountain_156.jpg,mountain_295.jpg,left,mountain,playground_225.jpg,badlands_215.jpg,mountain_156.jpg,golf_course_187.jpg,bridge_175.jpg,2,bridge_175.jpg
playground_145.jpg,playground_242.jpg,1,playground_145.jpg,playground_242.jpg,left,playground,playground_145.jpg,bridge_6.jpg,mountain_139.jpg,badlands_64.jpg,highway_302.jpg,0,highway_302.jpg
golf_course_188.jpg,golf_course_160.jpg,1,golf_course_188.jpg,golf_course_160.jpg,left,golf,bridge_136.jpg,golf_course_188.jpg,badlands_155.jpg,playground_0.jpg,highway_86.jpg,1,highway_86.jpg
golf_course_78.jpg,golf_course_101.jpg,1,golf_course_101.jpg,golf_course_78.jpg,right,golf,golf_course_78.jpg,bridge_125.jpg,highway_323.jpg,playground_181.jpg,mountain_96.jpg,0,mountain_96.jpg
highway_394.jpg,highway_204.jpg,0,highway_394.jpg,highway_204.jpg,left,highway,highway_394.jpg,bridge_173.jpg,mountain_257.jpg,playground_160.jpg,golf_course_267.jpg,0,golf_course_267.jpg
bridge_202.jpg,bridge_38.jpg,1,bridge_38.jpg,bridge_202.jpg,right,bridge,highway_215.jpg,mountain_196.jpg,bridge_202.jpg,golf_course_20.jpg,playground_113.jpg,2,playground_113.jpg
mountain_293.jpg,mountain_72.jpg,0,mountain_293.jpg,mountain_72.jpg,left,mountain,mountain_293.jpg,badlands_227.jpg,golf_course_73.jpg,bridge_178.jpg,playground_168.jpg,0,playground_168.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,bridge_15.jpg,playground_76.jpg,golf_course_146.jpg,badlands_88.jpg,highway_388.jpg,1,highway_388.jpg
highway_209.jpg,highway_122.jpg,1,highway_209.jpg,highway_122.jpg,left,highway,playground_41.jpg,bridge_189.jpg,highway_209.jpg,badlands_209.jpg,golf_course_244.jpg,2,golf_course_244.jpg
bridge_146.jpg,bridge_27.jpg,0,bridge_27.jpg,bridge_146.jpg,right,bridge,mountain_255.jpg,badlands_50.jpg,bridge_146.jpg,highway_200.jpg,playground_243.jpg,2,playground_243.jpg
playground_257.jpg,playground_214.jpg,0,playground_257.jpg,playground_214.jpg,left,playground,playground_257.jpg,highway_88.jpg,badlands_147.jpg,golf_course_135.jpg,mountain_296.jpg,0,mountain_296.jpg
playground_60.jpg,playground_268.jpg,0,playground_60.jpg,playground_268.jpg,left,playground,badlands_223.jpg,playground_60.jpg,bridge_170.jpg,golf_course_88.jpg,highway_14.jpg,1,highway_14.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_209.jpg,golf_course_309.jpg,right,golf,badlands_85.jpg,golf_course_309.jpg,bridge_21.jpg,playground_31.jpg,highway_22.jpg,1,highway_22.jpg
highway_294.jpg,highway_203.jpg,0,highway_294.jpg,highway_203.jpg,left,highway,highway_294.jpg,mountain_65.jpg,bridge_233.jpg,badlands_25.jpg,golf_course_127.jpg,0,golf_course_127.jpg
badlands_52.jpg,badlands_63.jpg,1,badlands_63.jpg,badlands_52.jpg,right,badlands,highway_247.jpg,bridge_4.jpg,golf_course_163.jpg,badlands_52.jpg,mountain_298.jpg,3,mountain_298.jpg
badlands_113.jpg,badlands_225.jpg,0,badlands_225.jpg,badlands_113.jpg,right,badlands,golf_course_207.jpg,badlands_113.jpg,playground_199.jpg,highway_210.jpg,bridge_161.jpg,1,bridge_161.jpg
bridge_108.jpg,bridge_116.jpg,0,bridge_116.jpg,bridge_108.jpg,right,bridge,playground_255.jpg,highway_342.jpg,bridge_108.jpg,golf_course_333.jpg,badlands_201.jpg,2,badlands_201.jpg
playground_240.jpg,playground_40.jpg,1,playground_240.jpg,playground_40.jpg,left,playground,bridge_49.jpg,mountain_251.jpg,playground_240.jpg,badlands_166.jpg,highway_382.jpg,2,highway_382.jpg
golf_course_214.jpg,golf_course_317.jpg,1,golf_course_317.jpg,golf_course_214.jpg,right,golf,badlands_4.jpg,mountain_306.jpg,playground_218.jpg,golf_course_214.jpg,highway_256.jpg,3,highway_256.jpg
golf_course_87.jpg,golf_course_130.jpg,0,golf_course_130.jpg,golf_course_87.jpg,right,golf,golf_course_87.jpg,badlands_45.jpg,bridge_139.jpg,mountain_302.jpg,playground_111.jpg,0,playground_111.jpg
highway_93.jpg,highway_85.jpg,0,highway_85.jpg,highway_93.jpg,right,highway,playground_134.jpg,bridge_150.jpg,mountain_249.jpg,highway_93.jpg,golf_course_21.jpg,3,golf_course_21.jpg
playground_219.jpg,playground_205.jpg,1,playground_219.jpg,playground_205.jpg,left,playground,badlands_206.jpg,mountain_197.jpg,playground_219.jpg,bridge_2.jpg,golf_course_119.jpg,2,golf_course_119.jpg
playground_131.jpg,playground_43.jpg,0,playground_131.jpg,playground_43.jpg,left,playground,playground_131.jpg,bridge_245.jpg,golf_course_336.jpg,badlands_197.jpg,highway_229.jpg,0,highway_229.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_65.jpg,bridge_181.jpg,left,bridge,bridge_65.jpg,golf_course_324.jpg,highway_243.jpg,badlands_179.jpg,playground_252.jpg,0,playground_252.jpg
mountain_222.jpg,mountain_244.jpg,0,mountain_244.jpg,mountain_222.jpg,right,mountain,mountain_222.jpg,highway_117.jpg,playground_212.jpg,golf_course_54.jpg,bridge_76.jpg,0,bridge_76.jpg
mountain_57.jpg,mountain_193.jpg,0,mountain_57.jpg,mountain_193.jpg,left,mountain,playground_169.jpg,golf_course_125.jpg,mountain_57.jpg,badlands_226.jpg,bridge_165.jpg,2,bridge_165.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_193.jpg,golf_course_123.jpg,left,golf,playground_259.jpg,mountain_103.jpg,golf_course_193.jpg,bridge_68.jpg,badlands_16.jpg,2,badlands_16.jpg
badlands_70.jpg,badlands_119.jpg,1,badlands_70.jpg,badlands_119.jpg,left,badlands,bridge_89.jpg,mountain_59.jpg,golf_course_122.jpg,badlands_70.jpg,playground_165.jpg,3,playground_165.jpg
badlands_23.jpg,badlands_101.jpg,1,badlands_23.jpg,badlands_101.jpg,left,badlands,mountain_112.jpg,playground_105.jpg,badlands_23.jpg,bridge_183.jpg,golf_course_196.jpg,2,golf_course_196.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_331.jpg,golf_course_26.jpg,left,golf,bridge_87.jpg,golf_course_331.jpg,highway_12.jpg,playground_152.jpg,mountain_210.jpg,1,mountain_210.jpg
