target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
bridge_128.jpg,bridge_244.jpg,1,bridge_128.jpg,bridge_244.jpg,left,bridge,badlands_133.jpg,mountain_245.jpg,bridge_128.jpg,playground_259.jpg,golf_course_336.jpg,2,golf_course_336.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,golf_course_331.jpg,playground_105.jpg,highway_88.jpg,bridge_59.jpg,mountain_70.jpg,0,mountain_70.jpg
playground_76.jpg,playground_22.jpg,0,playground_76.jpg,playground_22.jpg,left,playground,badlands_88.jpg,mountain_96.jpg,playground_76.jpg,golf_course_170.jpg,highway_141.jpg,2,highway_141.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_172.jpg,bridge_163.jpg,left,bridge,mountain_163.jpg,bridge_172.jpg,badlands_215.jpg,playground_243.jpg,golf_course_11.jpg,1,golf_course_11.jpg
mountain_123.jpg,mountain_189.jpg,1,mountain_189.jpg,mountain_123.jpg,right,mountain,golf_course_135.jpg,badlands_44.jpg,mountain_123.jpg,bridge_136.jpg,highway_365.jpg,2,highway_365.jpg
highway_359.jpg,highway_389.jpg,0,highway_389.jpg,highway_359.jpg,right,highway,bridge_76.jpg,badlands_45.jpg,highway_359.jpg,playground_155.jpg,mountain_204.jpg,2,mountain_204.jpg
golf_course_193.jpg,golf_course_235.jpg,0,golf_course_235.jpg,golf_course_193.jpg,right,golf,mountain_255.jpg,highway_330.jpg,golf_course_193.jpg,badlands_64.jpg,bridge_233.jpg,2,bridge_233.jpg
highway_245.jpg,highway_206.jpg,1,highway_206.jpg,highway_245.jpg,right,highway,bridge_176.jpg,playground_190.jpg,golf_course_92.jpg,highway_245.jpg,badlands_142.jpg,3,badlands_142.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_181.jpg,bridge_65.jpg,right,bridge,bridge_65.jpg,playground_111.jpg,badlands_58.jpg,highway_388.jpg,mountain_265.jpg,0,mountain_265.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_54.jpg,mountain_232.jpg,right,mountain,golf_course_221.jpg,mountain_232.jpg,bridge_173.jpg,badlands_149.jpg,playground_13.jpg,1,playground_13.jpg
