target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
playground_219.jpg,playground_21.jpg,0,playground_21.jpg,playground_219.jpg,right,playground,golf_course_148.jpg,bridge_104.jpg,playground_219.jpg,mountain_126.jpg,highway_12.jpg,2,highway_12.jpg
golf_course_309.jpg,golf_course_16.jpg,0,golf_course_16.jpg,golf_course_309.jpg,right,golf,badlands_173.jpg,golf_course_309.jpg,highway_286.jpg,playground_13.jpg,mountain_196.jpg,1,mountain_196.jpg
highway_209.jpg,highway_122.jpg,1,highway_122.jpg,highway_209.jpg,right,highway,mountain_275.jpg,highway_209.jpg,bridge_178.jpg,golf_course_337.jpg,playground_1.jpg,1,playground_1.jpg
badlands_52.jpg,badlands_63.jpg,1,badlands_52.jpg,badlands_63.jpg,left,badlands,golf_course_205.jpg,badlands_52.jpg,playground_159.jpg,highway_388.jpg,mountain_302.jpg,1,mountain_302.jpg
highway_177.jpg,highway_87.jpg,0,highway_87.jpg,highway_177.jpg,right,highway,badlands_4.jpg,bridge_12.jpg,highway_177.jpg,golf_course_92.jpg,mountain_251.jpg,2,mountain_251.jpg
mountain_57.jpg,mountain_193.jpg,0,mountain_193.jpg,mountain_57.jpg,right,mountain,golf_course_119.jpg,mountain_57.jpg,playground_181.jpg,highway_247.jpg,bridge_59.jpg,1,bridge_59.jpg
bridge_108.jpg,bridge_116.jpg,0,bridge_108.jpg,bridge_116.jpg,left,bridge,highway_284.jpg,golf_course_279.jpg,bridge_108.jpg,mountain_190.jpg,badlands_165.jpg,2,badlands_165.jpg
badlands_21.jpg,badlands_1.jpg,0,badlands_1.jpg,badlands_21.jpg,right,badlands,bridge_161.jpg,golf_course_122.jpg,playground_116.jpg,badlands_21.jpg,highway_323.jpg,3,highway_323.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_23.jpg,badlands_114.jpg,left,badlands,badlands_23.jpg,mountain_59.jpg,bridge_55.jpg,golf_course_40.jpg,playground_45.jpg,0,playground_45.jpg
golf_course_188.jpg,golf_course_157.jpg,0,golf_course_157.jpg,golf_course_188.jpg,right,golf,mountain_143.jpg,golf_course_188.jpg,badlands_56.jpg,bridge_166.jpg,highway_141.jpg,1,highway_141.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_123.jpg,golf_course_193.jpg,right,golf,badlands_109.jpg,playground_152.jpg,bridge_150.jpg,golf_course_193.jpg,highway_86.jpg,3,highway_86.jpg
