target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
highway_245.jpg,highway_206.jpg,1,highway_206.jpg,highway_245.jpg,right,highway,playground_18.jpg,highway_245.jpg,mountain_37.jpg,golf_course_226.jpg,badlands_104.jpg,1,badlands_104.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,bridge_90.jpg,golf_course_331.jpg,badlands_85.jpg,highway_210.jpg,mountain_251.jpg,1,mountain_251.jpg
bridge_128.jpg,bridge_244.jpg,1,bridge_128.jpg,bridge_244.jpg,left,bridge,mountain_265.jpg,highway_17.jpg,bridge_128.jpg,playground_160.jpg,golf_course_221.jpg,2,golf_course_221.jpg
bridge_191.jpg,bridge_75.jpg,1,bridge_191.jpg,bridge_75.jpg,left,bridge,highway_229.jpg,bridge_191.jpg,golf_course_122.jpg,playground_89.jpg,mountain_257.jpg,1,mountain_257.jpg
highway_359.jpg,highway_389.jpg,0,highway_359.jpg,highway_389.jpg,left,highway,bridge_137.jpg,highway_359.jpg,playground_61.jpg,mountain_280.jpg,badlands_168.jpg,1,badlands_168.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,badlands_206.jpg,playground_76.jpg,highway_330.jpg,golf_course_213.jpg,mountain_233.jpg,1,mountain_233.jpg
golf_course_15.jpg,golf_course_97.jpg,1,golf_course_15.jpg,golf_course_97.jpg,left,golf,badlands_152.jpg,bridge_103.jpg,golf_course_15.jpg,playground_153.jpg,mountain_158.jpg,2,mountain_158.jpg
mountain_101.jpg,mountain_221.jpg,1,mountain_221.jpg,mountain_101.jpg,right,mountain,badlands_197.jpg,mountain_101.jpg,golf_course_98.jpg,playground_155.jpg,bridge_68.jpg,1,bridge_68.jpg
badlands_52.jpg,badlands_94.jpg,0,badlands_52.jpg,badlands_94.jpg,left,badlands,badlands_52.jpg,highway_397.jpg,playground_4.jpg,golf_course_55.jpg,mountain_84.jpg,0,mountain_84.jpg
badlands_113.jpg,badlands_203.jpg,1,badlands_203.jpg,badlands_113.jpg,right,badlands,highway_38.jpg,badlands_113.jpg,bridge_138.jpg,golf_course_152.jpg,playground_100.jpg,1,playground_100.jpg
bridge_108.jpg,bridge_116.jpg,0,bridge_116.jpg,bridge_108.jpg,right,bridge,bridge_108.jpg,highway_22.jpg,golf_course_127.jpg,badlands_132.jpg,mountain_126.jpg,0,mountain_126.jpg
playground_144.jpg,playground_137.jpg,0,playground_144.jpg,playground_137.jpg,left,playground,playground_144.jpg,highway_303.jpg,badlands_64.jpg,golf_course_274.jpg,bridge_1.jpg,0,bridge_1.jpg
highway_294.jpg,highway_203.jpg,0,highway_203.jpg,highway_294.jpg,right,highway,highway_294.jpg,golf_course_148.jpg,badlands_109.jpg,bridge_235.jpg,mountain_195.jpg,0,mountain_195.jpg
badlands_221.jpg,badlands_115.jpg,0,badlands_115.jpg,badlands_221.jpg,right,badlands,mountain_275.jpg,highway_256.jpg,badlands_221.jpg,bridge_12.jpg,playground_45.jpg,2,playground_45.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_309.jpg,golf_course_209.jpg,left,golf,highway_302.jpg,mountain_204.jpg,golf_course_309.jpg,badlands_173.jpg,playground_152.jpg,2,playground_152.jpg
playground_145.jpg,playground_229.jpg,0,playground_229.jpg,playground_145.jpg,right,playground,mountain_10.jpg,playground_145.jpg,badlands_165.jpg,highway_361.jpg,bridge_176.jpg,1,bridge_176.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_232.jpg,mountain_54.jpg,left,mountain,mountain_232.jpg,badlands_45.jpg,playground_111.jpg,golf_course_135.jpg,highway_114.jpg,0,highway_114.jpg
highway_415.jpg,highway_60.jpg,0,highway_415.jpg,highway_60.jpg,left,highway,badlands_142.jpg,mountain_214.jpg,bridge_136.jpg,highway_415.jpg,golf_course_187.jpg,3,golf_course_187.jpg
highway_156.jpg,highway_160.jpg,0,highway_160.jpg,highway_156.jpg,right,highway,golf_course_20.jpg,highway_156.jpg,playground_126.jpg,badlands_50.jpg,mountain_226.jpg,1,mountain_226.jpg
highway_209.jpg,highway_314.jpg,0,highway_209.jpg,highway_314.jpg,left,highway,mountain_298.jpg,playground_16.jpg,highway_209.jpg,badlands_77.jpg,golf_course_267.jpg,2,golf_course_267.jpg
