target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
playground_144.jpg,playground_65.jpg,1,playground_65.jpg,playground_144.jpg,right,playground,golf_course_29.jpg,playground_144.jpg,highway_69.jpg,mountain_213.jpg,bridge_150.jpg,1,bridge_150.jpg
highway_156.jpg,highway_293.jpg,1,highway_293.jpg,highway_156.jpg,right,highway,badlands_149.jpg,playground_126.jpg,bridge_12.jpg,highway_156.jpg,mountain_302.jpg,3,mountain_302.jpg
playground_10.jpg,playground_12.jpg,1,playground_12.jpg,playground_10.jpg,right,playground,mountain_265.jpg,highway_229.jpg,bridge_89.jpg,playground_10.jpg,badlands_50.jpg,3,badlands_50.jpg
highway_294.jpg,highway_368.jpg,1,highway_368.jpg,highway_294.jpg,right,highway,playground_157.jpg,bridge_21.jpg,mountain_289.jpg,highway_294.jpg,golf_course_267.jpg,3,golf_course_267.jpg
mountain_110.jpg,mountain_223.jpg,1,mountain_223.jpg,mountain_110.jpg,right,mountain,playground_54.jpg,bridge_103.jpg,mountain_110.jpg,badlands_147.jpg,golf_course_20.jpg,2,golf_course_20.jpg
bridge_191.jpg,bridge_184.jpg,0,bridge_184.jpg,bridge_191.jpg,right,bridge,highway_14.jpg,playground_61.jpg,badlands_81.jpg,bridge_191.jpg,golf_course_205.jpg,3,golf_course_205.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_209.jpg,golf_course_309.jpg,right,golf,golf_course_309.jpg,bridge_6.jpg,badlands_140.jpg,highway_112.jpg,playground_105.jpg,0,playground_105.jpg
mountain_222.jpg,mountain_93.jpg,1,mountain_222.jpg,mountain_93.jpg,left,mountain,bridge_156.jpg,highway_256.jpg,golf_course_165.jpg,mountain_222.jpg,badlands_215.jpg,3,badlands_215.jpg
badlands_52.jpg,badlands_94.jpg,0,badlands_94.jpg,badlands_52.jpg,right,badlands,badlands_52.jpg,golf_course_126.jpg,mountain_214.jpg,bridge_125.jpg,playground_152.jpg,0,playground_152.jpg
bridge_202.jpg,bridge_38.jpg,1,bridge_38.jpg,bridge_202.jpg,right,bridge,bridge_202.jpg,playground_88.jpg,mountain_280.jpg,badlands_132.jpg,golf_course_148.jpg,0,golf_course_148.jpg
highway_273.jpg,highway_171.jpg,1,highway_273.jpg,highway_171.jpg,left,highway,highway_273.jpg,badlands_142.jpg,mountain_163.jpg,playground_111.jpg,golf_course_163.jpg,0,golf_course_163.jpg
badlands_221.jpg,badlands_115.jpg,0,badlands_115.jpg,badlands_221.jpg,right,badlands,bridge_15.jpg,golf_course_119.jpg,highway_263.jpg,badlands_221.jpg,mountain_294.jpg,3,mountain_294.jpg
badlands_21.jpg,badlands_98.jpg,1,badlands_21.jpg,badlands_98.jpg,left,badlands,badlands_21.jpg,bridge_136.jpg,mountain_65.jpg,golf_course_337.jpg,playground_160.jpg,0,playground_160.jpg
mountain_293.jpg,mountain_47.jpg,1,mountain_293.jpg,mountain_47.jpg,left,mountain,mountain_293.jpg,playground_181.jpg,highway_340.jpg,badlands_44.jpg,golf_course_333.jpg,0,golf_course_333.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,golf_course_331.jpg,badlands_155.jpg,mountain_225.jpg,bridge_165.jpg,playground_78.jpg,0,playground_78.jpg
highway_359.jpg,highway_379.jpg,1,highway_379.jpg,highway_359.jpg,right,highway,mountain_195.jpg,badlands_30.jpg,highway_359.jpg,golf_course_294.jpg,bridge_189.jpg,2,bridge_189.jpg
golf_course_193.jpg,golf_course_235.jpg,0,golf_course_193.jpg,golf_course_235.jpg,left,golf,golf_course_193.jpg,badlands_65.jpg,playground_18.jpg,mountain_59.jpg,bridge_176.jpg,0,bridge_176.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,golf_course_213.jpg,playground_116.jpg,bridge_120.jpg,badlands_222.jpg,mountain_181.jpg,3,mountain_181.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_256.jpg,bridge_211.jpg,left,bridge,bridge_256.jpg,mountain_112.jpg,highway_326.jpg,playground_168.jpg,badlands_104.jpg,0,badlands_104.jpg
