target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
bridge_108.jpg,bridge_116.jpg,0,bridge_108.jpg,bridge_116.jpg,left,bridge,highway_215.jpg,bridge_108.jpg,golf_course_244.jpg,playground_114.jpg,mountain_257.jpg,1,mountain_257.jpg
highway_156.jpg,highway_293.jpg,1,highway_156.jpg,highway_293.jpg,left,highway,golf_course_93.jpg,bridge_55.jpg,highway_156.jpg,badlands_165.jpg,mountain_249.jpg,2,mountain_249.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_211.jpg,bridge_256.jpg,right,bridge,badlands_133.jpg,bridge_256.jpg,mountain_226.jpg,playground_8.jpg,golf_course_8.jpg,1,golf_course_8.jpg
golf_course_309.jpg,golf_course_209.jpg,1,golf_course_309.jpg,golf_course_209.jpg,left,golf,playground_207.jpg,highway_99.jpg,badlands_140.jpg,golf_course_309.jpg,bridge_21.jpg,3,bridge_21.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_114.jpg,badlands_23.jpg,right,badlands,badlands_23.jpg,golf_course_170.jpg,mountain_23.jpg,playground_153.jpg,bridge_190.jpg,0,bridge_190.jpg
playground_219.jpg,playground_205.jpg,1,playground_219.jpg,playground_205.jpg,left,playground,highway_256.jpg,playground_219.jpg,golf_course_163.jpg,badlands_65.jpg,bridge_90.jpg,1,bridge_90.jpg
badlands_137.jpg,badlands_194.jpg,0,badlands_137.jpg,badlands_194.jpg,left,badlands,badlands_137.jpg,highway_117.jpg,bridge_178.jpg,mountain_304.jpg,golf_course_152.jpg,0,golf_course_152.jpg
highway_245.jpg,highway_206.jpg,1,highway_206.jpg,highway_245.jpg,right,highway,playground_31.jpg,badlands_25.jpg,highway_245.jpg,mountain_158.jpg,bridge_89.jpg,2,bridge_89.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_54.jpg,mountain_232.jpg,right,mountain,playground_45.jpg,bridge_233.jpg,golf_course_324.jpg,mountain_232.jpg,highway_259.jpg,3,highway_259.jpg
badlands_70.jpg,badlands_102.jpg,0,badlands_102.jpg,badlands_70.jpg,right,badlands,mountain_225.jpg,bridge_138.jpg,playground_96.jpg,badlands_70.jpg,highway_100.jpg,3,highway_100.jpg
highway_394.jpg,highway_204.jpg,0,highway_204.jpg,highway_394.jpg,right,highway,badlands_201.jpg,mountain_11.jpg,bridge_103.jpg,highway_394.jpg,playground_126.jpg,3,playground_126.jpg
golf_course_87.jpg,golf_course_130.jpg,0,golf_course_130.jpg,golf_course_87.jpg,right,golf,badlands_166.jpg,bridge_120.jpg,highway_86.jpg,golf_course_87.jpg,playground_259.jpg,3,playground_259.jpg
playground_76.jpg,playground_22.jpg,0,playground_76.jpg,playground_22.jpg,left,playground,golf_course_1.jpg,badlands_168.jpg,playground_76.jpg,bridge_156.jpg,highway_263.jpg,2,highway_263.jpg
badlands_221.jpg,badlands_115.jpg,0,badlands_221.jpg,badlands_115.jpg,left,badlands,golf_course_29.jpg,highway_17.jpg,badlands_221.jpg,mountain_196.jpg,bridge_114.jpg,2,bridge_114.jpg
playground_240.jpg,playground_40.jpg,1,playground_40.jpg,playground_240.jpg,right,playground,golf_course_221.jpg,playground_240.jpg,highway_114.jpg,badlands_205.jpg,bridge_76.jpg,1,bridge_76.jpg
badlands_24.jpg,badlands_53.jpg,1,badlands_53.jpg,badlands_24.jpg,right,badlands,bridge_12.jpg,badlands_24.jpg,mountain_294.jpg,golf_course_125.jpg,highway_220.jpg,1,highway_220.jpg
bridge_146.jpg,bridge_121.jpg,1,bridge_146.jpg,bridge_121.jpg,left,bridge,bridge_146.jpg,golf_course_11.jpg,highway_22.jpg,playground_160.jpg,mountain_84.jpg,0,mountain_84.jpg
bridge_91.jpg,bridge_82.jpg,1,bridge_91.jpg,bridge_82.jpg,left,bridge,golf_course_98.jpg,bridge_91.jpg,badlands_149.jpg,highway_200.jpg,playground_111.jpg,1,playground_111.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_123.jpg,golf_course_193.jpg,right,golf,badlands_36.jpg,golf_course_193.jpg,highway_69.jpg,playground_198.jpg,bridge_87.jpg,1,bridge_87.jpg
golf_course_78.jpg,golf_course_134.jpg,0,golf_course_134.jpg,golf_course_78.jpg,right,golf,highway_348.jpg,playground_157.jpg,bridge_59.jpg,golf_course_78.jpg,badlands_85.jpg,3,badlands_85.jpg
badlands_222.jpg,badlands_62.jpg,1,badlands_222.jpg,badlands_62.jpg,left,badlands,golf_course_148.jpg,mountain_143.jpg,badlands_222.jpg,highway_247.jpg,playground_39.jpg,2,playground_39.jpg
bridge_128.jpg,bridge_244.jpg,1,bridge_244.jpg,bridge_128.jpg,right,bridge,golf_course_322.jpg,mountain_213.jpg,highway_229.jpg,bridge_128.jpg,playground_116.jpg,3,playground_116.jpg
