target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
playground_60.jpg,playground_268.jpg,0,playground_268.jpg,playground_60.jpg,right,playground,highway_141.jpg,mountain_296.jpg,playground_60.jpg,golf_course_267.jpg,bridge_76.jpg,2,bridge_76.jpg
mountain_156.jpg,mountain_128.jpg,0,mountain_156.jpg,mountain_128.jpg,left,mountain,badlands_16.jpg,highway_103.jpg,mountain_156.jpg,bridge_2.jpg,golf_course_221.jpg,2,golf_course_221.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,mountain_159.jpg,badlands_222.jpg,highway_215.jpg,bridge_183.jpg,playground_159.jpg,1,playground_159.jpg
playground_117.jpg,playground_167.jpg,0,playground_167.jpg,playground_117.jpg,right,playground,bridge_138.jpg,badlands_205.jpg,highway_342.jpg,playground_117.jpg,mountain_255.jpg,3,mountain_255.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_205.jpg,bridge_250.jpg,right,bridge,bridge_250.jpg,highway_146.jpg,badlands_215.jpg,golf_course_55.jpg,playground_198.jpg,0,playground_198.jpg
highway_93.jpg,highway_85.jpg,0,highway_85.jpg,highway_93.jpg,right,highway,mountain_84.jpg,highway_93.jpg,badlands_211.jpg,golf_course_146.jpg,bridge_4.jpg,1,bridge_4.jpg
badlands_184.jpg,badlands_228.jpg,0,badlands_184.jpg,badlands_228.jpg,left,badlands,mountain_112.jpg,playground_255.jpg,golf_course_165.jpg,badlands_184.jpg,highway_38.jpg,3,highway_38.jpg
bridge_91.jpg,bridge_253.jpg,0,bridge_253.jpg,bridge_91.jpg,right,bridge,golf_course_240.jpg,bridge_91.jpg,mountain_214.jpg,playground_111.jpg,highway_365.jpg,1,highway_365.jpg
highway_209.jpg,highway_122.jpg,1,highway_122.jpg,highway_209.jpg,right,highway,bridge_156.jpg,golf_course_98.jpg,playground_243.jpg,highway_209.jpg,badlands_85.jpg,3,badlands_85.jpg
golf_course_331.jpg,golf_course_114.jpg,0,golf_course_331.jpg,golf_course_114.jpg,left,golf,playground_199.jpg,bridge_103.jpg,golf_course_331.jpg,mountain_302.jpg,highway_17.jpg,2,highway_17.jpg
playground_219.jpg,playground_21.jpg,0,playground_219.jpg,playground_21.jpg,left,playground,mountain_143.jpg,playground_219.jpg,bridge_43.jpg,highway_302.jpg,golf_course_274.jpg,1,golf_course_274.jpg
golf_course_15.jpg,golf_course_97.jpg,1,golf_course_15.jpg,golf_course_97.jpg,left,golf,playground_116.jpg,mountain_301.jpg,golf_course_15.jpg,badlands_165.jpg,highway_259.jpg,2,highway_259.jpg
bridge_146.jpg,bridge_27.jpg,0,bridge_27.jpg,bridge_146.jpg,right,bridge,bridge_146.jpg,mountain_103.jpg,badlands_140.jpg,playground_88.jpg,golf_course_292.jpg,0,golf_course_292.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_23.jpg,badlands_114.jpg,left,badlands,mountain_226.jpg,badlands_23.jpg,bridge_68.jpg,golf_course_163.jpg,playground_207.jpg,1,playground_207.jpg
highway_415.jpg,highway_174.jpg,1,highway_415.jpg,highway_174.jpg,left,highway,badlands_147.jpg,playground_8.jpg,bridge_233.jpg,highway_415.jpg,golf_course_29.jpg,3,golf_course_29.jpg
mountain_101.jpg,mountain_221.jpg,1,mountain_101.jpg,mountain_221.jpg,left,mountain,highway_86.jpg,mountain_101.jpg,bridge_173.jpg,playground_172.jpg,badlands_64.jpg,1,badlands_64.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_123.jpg,golf_course_193.jpg,right,golf,badlands_86.jpg,golf_course_193.jpg,mountain_181.jpg,bridge_235.jpg,highway_69.jpg,1,highway_69.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_214.jpg,golf_course_312.jpg,left,golf,golf_course_214.jpg,mountain_275.jpg,highway_2.jpg,playground_18.jpg,bridge_12.jpg,0,bridge_12.jpg
playground_131.jpg,playground_164.jpg,1,playground_131.jpg,playground_164.jpg,left,playground,badlands_223.jpg,bridge_198.jpg,highway_241.jpg,playground_131.jpg,mountain_298.jpg,3,mountain_298.jpg
