target,selected_dist,distractor_level,image1,image2,correct,category,background_0,background_1,background_2,background_3,background_4,target_index,background_5
highway_294.jpg,highway_203.jpg,0,highway_294.jpg,highway_203.jpg,left,highway,badlands_85.jpg,playground_0.jpg,bridge_49.jpg,highway_294.jpg,mountain_84.jpg,3,mountain_84.jpg
playground_144.jpg,playground_137.jpg,0,playground_137.jpg,playground_144.jpg,right,playground,playground_144.jpg,golf_course_244.jpg,badlands_211.jpg,highway_112.jpg,bridge_165.jpg,0,bridge_165.jpg
bridge_191.jpg,bridge_75.jpg,1,bridge_75.jpg,bridge_191.jpg,right,bridge,mountain_10.jpg,playground_61.jpg,highway_17.jpg,bridge_191.jpg,golf_course_187.jpg,3,golf_course_187.jpg
mountain_222.jpg,mountain_244.jpg,0,mountain_222.jpg,mountain_244.jpg,left,mountain,badlands_86.jpg,mountain_222.jpg,highway_100.jpg,bridge_203.jpg,golf_course_207.jpg,1,golf_course_207.jpg
golf_course_217.jpg,golf_course_262.jpg,1,golf_course_262.jpg,golf_course_217.jpg,right,golf,bridge_180.jpg,highway_86.jpg,mountain_226.jpg,golf_course_217.jpg,playground_41.jpg,3,playground_41.jpg
mountain_293.jpg,mountain_72.jpg,0,mountain_72.jpg,mountain_293.jpg,right,mountain,bridge_87.jpg,playground_169.jpg,mountain_293.jpg,highway_303.jpg,golf_course_333.jpg,2,golf_course_333.jpg
badlands_184.jpg,badlands_103.jpg,1,badlands_103.jpg,badlands_184.jpg,right,badlands,golf_course_210.jpg,playground_153.jpg,highway_195.jpg,badlands_184.jpg,mountain_102.jpg,3,mountain_102.jpg
badlands_24.jpg,badlands_3.jpg,0,badlands_24.jpg,badlands_3.jpg,left,badlands,mountain_306.jpg,bridge_136.jpg,badlands_24.jpg,playground_152.jpg,highway_263.jpg,2,highway_263.jpg
bridge_172.jpg,bridge_163.jpg,1,bridge_163.jpg,bridge_172.jpg,right,bridge,mountain_196.jpg,bridge_172.jpg,badlands_185.jpg,highway_69.jpg,playground_190.jpg,1,playground_190.jpg
playground_10.jpg,playground_122.jpg,0,playground_122.jpg,playground_10.jpg,right,playground,badlands_16.jpg,playground_10.jpg,mountain_190.jpg,bridge_89.jpg,golf_course_21.jpg,1,golf_course_21.jpg
bridge_202.jpg,bridge_38.jpg,1,bridge_38.jpg,bridge_202.jpg,right,bridge,playground_252.jpg,mountain_213.jpg,golf_course_240.jpg,bridge_202.jpg,highway_146.jpg,3,highway_146.jpg
playground_219.jpg,playground_205.jpg,1,playground_219.jpg,playground_205.jpg,left,playground,highway_88.jpg,mountain_159.jpg,golf_course_170.jpg,playground_219.jpg,badlands_4.jpg,3,badlands_4.jpg
playground_145.jpg,playground_242.jpg,1,playground_242.jpg,playground_145.jpg,right,playground,mountain_112.jpg,bridge_176.jpg,golf_course_163.jpg,playground_145.jpg,badlands_50.jpg,3,badlands_50.jpg
golf_course_193.jpg,golf_course_123.jpg,1,golf_course_193.jpg,golf_course_123.jpg,left,golf,highway_382.jpg,bridge_2.jpg,badlands_56.jpg,golf_course_193.jpg,mountain_233.jpg,3,mountain_233.jpg
golf_course_331.jpg,golf_course_26.jpg,1,golf_course_26.jpg,golf_course_331.jpg,right,golf,mountain_96.jpg,badlands_205.jpg,golf_course_331.jpg,bridge_76.jpg,highway_247.jpg,2,highway_247.jpg
badlands_137.jpg,badlands_194.jpg,0,badlands_137.jpg,badlands_194.jpg,left,badlands,golf_course_324.jpg,highway_361.jpg,bridge_175.jpg,badlands_137.jpg,mountain_294.jpg,3,mountain_294.jpg
badlands_222.jpg,badlands_34.jpg,0,badlands_34.jpg,badlands_222.jpg,right,badlands,golf_course_148.jpg,playground_4.jpg,badlands_222.jpg,highway_38.jpg,bridge_12.jpg,2,bridge_12.jpg
highway_415.jpg,highway_60.jpg,0,highway_60.jpg,highway_415.jpg,right,highway,bridge_166.jpg,playground_78.jpg,highway_415.jpg,badlands_195.jpg,golf_course_297.jpg,2,golf_course_297.jpg
mountain_232.jpg,mountain_54.jpg,1,mountain_232.jpg,mountain_54.jpg,left,mountain,mountain_232.jpg,badlands_197.jpg,golf_course_125.jpg,highway_14.jpg,bridge_150.jpg,0,bridge_150.jpg
bridge_250.jpg,bridge_205.jpg,1,bridge_205.jpg,bridge_250.jpg,right,bridge,mountain_59.jpg,bridge_250.jpg,golf_course_205.jpg,playground_198.jpg,badlands_104.jpg,1,badlands_104.jpg
golf_course_214.jpg,golf_course_312.jpg,0,golf_course_312.jpg,golf_course_214.jpg,right,golf,playground_165.jpg,highway_239.jpg,golf_course_214.jpg,badlands_64.jpg,bridge_198.jpg,2,bridge_198.jpg
mountain_154.jpg,mountain_131.jpg,0,mountain_131.jpg,mountain_154.jpg,right,mountain,playground_31.jpg,bridge_1.jpg,mountain_154.jpg,badlands_152.jpg,highway_57.jpg,2,highway_57.jpg
bridge_108.jpg,bridge_116.jpg,0,bridge_116.jpg,bridge_108.jpg,right,bridge,golf_course_135.jpg,mountain_158.jpg,playground_134.jpg,bridge_108.jpg,highway_12.jpg,3,highway_12.jpg
highway_93.jpg,highway_85.jpg,0,highway_85.jpg,highway_93.jpg,right,highway,mountain_11.jpg,bridge_252.jpg,golf_course_37.jpg,highway_93.jpg,badlands_30.jpg,3,badlands_30.jpg
highway_209.jpg,highway_314.jpg,0,highway_314.jpg,highway_209.jpg,right,highway,badlands_227.jpg,bridge_59.jpg,golf_course_73.jpg,highway_209.jpg,mountain_181.jpg,3,mountain_181.jpg
bridge_256.jpg,bridge_211.jpg,1,bridge_256.jpg,bridge_211.jpg,left,bridge,bridge_256.jpg,badlands_25.jpg,mountain_126.jpg,playground_113.jpg,golf_course_92.jpg,0,golf_course_92.jpg
highway_273.jpg,highway_171.jpg,1,highway_171.jpg,highway_273.jpg,right,highway,badlands_71.jpg,golf_course_122.jpg,bridge_68.jpg,highway_273.jpg,mountain_255.jpg,3,mountain_255.jpg
mountain_101.jpg,mountain_171.jpg,0,mountain_171.jpg,mountain_101.jpg,right,mountain,bridge_120.jpg,playground_168.jpg,mountain_101.jpg,badlands_77.jpg,golf_course_20.jpg,2,golf_course_20.jpg
golf_course_15.jpg,golf_course_97.jpg,1,golf_course_97.jpg,golf_course_15.jpg,right,golf,golf_course_15.jpg,badlands_209.jpg,playground_243.jpg,highway_158.jpg,bridge_138.jpg,0,bridge_138.jpg
bridge_65.jpg,bridge_181.jpg,0,bridge_181.jpg,bridge_65.jpg,right,bridge,playground_159.jpg,mountain_214.jpg,badlands_44.jpg,bridge_65.jpg,highway_22.jpg,3,highway_22.jpg
highway_245.jpg,highway_206.jpg,1,highway_206.jpg,highway_245.jpg,right,highway,mountain_139.jpg,badlands_65.jpg,playground_105.jpg,highway_245.jpg,golf_course_221.jpg,3,golf_course_221.jpg
mountain_230.jpg,mountain_184.jpg,0,mountain_230.jpg,mountain_184.jpg,left,mountain,golf_course_292.jpg,highway_286.jpg,playground_16.jpg,mountain_230.jpg,bridge_6.jpg,3,bridge_6.jpg
bridge_91.jpg,bridge_253.jpg,0,bridge_91.jpg,bridge_253.jpg,left,bridge,highway_302.jpg,badlands_229.jpg,bridge_91.jpg,golf_course_226.jpg,playground_100.jpg,2,playground_100.jpg
playground_60.jpg,playground_268.jpg,0,playground_60.jpg,playground_268.jpg,left,playground,bridge_239.jpg,highway_256.jpg,mountain_195.jpg,playground_60.jpg,golf_course_337.jpg,3,golf_course_337.jpg
playground_76.jpg,playground_22.jpg,0,playground_22.jpg,playground_76.jpg,right,playground,mountain_304.jpg,playground_76.jpg,bridge_139.jpg,highway_397.jpg,badlands_32.jpg,1,badlands_32.jpg
bridge_128.jpg,bridge_244.jpg,1,bridge_128.jpg,bridge_244.jpg,left,bridge,playground_11.jpg,golf_course_1.jpg,mountain_243.jpg,bridge_128.jpg,badlands_84.jpg,3,badlands_84.jpg
badlands_70.jpg,badlands_102.jpg,0,badlands_70.jpg,badlands_102.jpg,left,badlands,mountain_38.jpg,badlands_70.jpg,playground_111.jpg,bridge_21.jpg,golf_course_40.jpg,1,golf_course_40.jpg
highway_177.jpg,highway_278.jpg,1,highway_177.jpg,highway_278.jpg,left,highway,playground_207.jpg,highway_177.jpg,golf_course_8.jpg,bridge_4.jpg,badlands_81.jpg,1,badlands_81.jpg
badlands_23.jpg,badlands_114.jpg,0,badlands_114.jpg,badlands_23.jpg,right,badlands,playground_155.jpg,badlands_23.jpg,golf_course_336.jpg,bridge_137.jpg,mountain_163.jpg,1,mountain_163.jpg
golf_course_309.jpg,golf_course_16.jpg,0,golf_course_309.jpg,golf_course_16.jpg,left,golf,golf_course_309.jpg,badlands_132.jpg,mountain_302.jpg,bridge_55.jpg,highway_388.jpg,0,highway_388.jpg
playground_240.jpg,playground_40.jpg,1,playground_40.jpg,playground_240.jpg,right,playground,mountain_103.jpg,golf_course_29.jpg,playground_240.jpg,badlands_166.jpg,highway_229.jpg,2,highway_229.jpg
